Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Paul Skenes","PIT",5,3,8,2.84559,12,12,0,0,,74,296,59,26,24,7,18,,3,89,10.7255,2.20699,4.85977,0.838324,0.299265,0.0615801,0.23768524080514908,0.212946,1.03256,0.28775,0.763604,,,2.78217,2.24652,2.24243,9.649999618530273,,,,,,,423.1,5.717567567567568,394,5.324324324324325,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Tarik Skubal","DET",5,3,7,2.79989,11,11,0,0,,70,276,55,24,22,7,14,,3,84,10.8154,1.75269,6.17071,0.91878,0.306269,0.0496326,0.25663598254323006,0.211957,0.977435,0.284903,0.766056,,,2.71698,2.13619,2.15949,7.019999980926514,,,,,,,405.9,5.798571428571428,376,5.371428571428571,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Cristopher Sánchez","PHI",5,3,8,3.10556,12,12,0,0,,78,317,70,29,27,7,18,,2,79,9.13316,2.0663,4.42006,0.791606,0.250013,0.0565631,0.19344938546419144,0.234395,1.1205,0.297595,0.747405,,,2.98828,2.13501,2.17487,24.75,,,,,,,407.1,5.219230769230769,397,5.089743589743589,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Zack Wheeler","PHI",5,3,7,3.27169,12,12,0,0,,73,296,59,29,27,9,19,,3,84,10.3411,2.37269,4.35838,1.07611,0.285009,0.0653933,0.21961548179388046,0.215869,1.06764,0.278686,0.747029,,,3.27748,1.792,1.81973,110.48999786376953,,,,,,,378.1,5.17945205479452,350,4.794520547945205,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Chris Sale","ATL",5,3,7,3.20282,12,12,0,0,,70,284,58,27,25,7,18,,4,85,10.9047,2.38253,4.57695,0.964435,0.297616,0.0650251,0.23259110003709793,0.221898,1.09584,0.298332,0.749644,,,3.04704,1.78376,1.79864,39.36000061035156,,,,,,,385.09999999999997,5.501428571428571,363,5.185714285714286,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Jesús Luzardo","PHI",5,4,7,3.52008,12,12,0,0,,74,304,63,32,29,8,23,,3,84,10.1417,2.76092,3.6733,1.02028,0.274544,0.0747403,0.19980338215827942,0.226696,1.15984,0.293204,0.733881,,,3.34445,1.76517,1.55911,70.58999633789062,,,,,,,375.40000000000003,5.072972972972973,356,4.8108108108108105,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Logan Webb","SFG",5,4,7,3.40829,12,12,0,0,,75,312,73,31,29,6,18,,2,69,8.25596,2.1561,3.82911,0.739597,0.221376,0.0578139,0.1635621190071106,0.249536,1.20635,0.307709,0.728232,,,3.1422,1.74399,1.59704,57.189998626708984,,,,,,,369.40000000000003,4.925333333333334,375,5,,,,,,,,,,,,,,,,,,,"Logan Webb","17995",657277
"Dylan Cease","TOR",4,4,7,3.51624,12,12,0,0,,69,287,56,29,27,8,27,,2,88,11.4394,3.56079,3.21259,0.986975,0.307056,0.0955787,0.2114768996834755,0.21619,1.19828,0.297166,0.740476,,,3.26426,1.72944,1.48512,74.7699966430664,,,,,,,355.6,5.153623188405797,330,4.782608695652174,,,,,,,,,,,,,,,,,,,"Dylan Cease","18525",656302
"Yoshinobu Yamamoto","LAD",5,3,7,3.32606,11,11,0,0,,65,265,54,26,24,7,18,,2,70,9.57451,2.52473,3.79229,0.945513,0.262247,0.0691526,0.19309397041797638,0.219895,1.10405,0.278887,0.733932,,,3.27292,1.62892,1.53749,26.639999389648438,,,,,,,334.5,5.1461538461538465,314,4.8307692307692305,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
"Jacob deGrom","TEX",4,3,7,3.40144,11,11,0,0,,66,263,54,27,25,9,15,,2,77,10.4707,2.03887,5.13551,1.24131,0.292645,0.0569845,0.23566017299890518,0.218599,1.04062,0.279087,0.743125,,,3.32065,1.54225,1.47921,50.0099983215332,,,,,,,340.30000000000007,5.156060606060607,316,4.787878787878788,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
