Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Cristopher Sánchez","PHI",5.77188,3.38122,5.38836,3.19942,13,13,0,0,,75.023,305.17,67.8557,28.88,26.67,6.23831,17.3499,0.182064,2.0645,74.2552,8.90789,2.08135,4.27987,0.748368,0.243324,0.0568531,0.1864706575870514,0.23746,1.13573,0.300188,0.736552,,,2.97802,2.02688,1.91414,24.75,,,,,,,395.40000000000003,5.272,388,5.173333333333333,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Tarik Skubal","DET",4.41,3.81616,4.37854,3.19982,12,12,0,0,,65.76,264.494,55.5138,25.24,23.38,7.30008,13.4626,0.157121,1.96966,75.4253,10.3228,1.84251,5.60257,0.999098,0.285169,0.0508996,0.2342691645026207,0.222892,1.04891,0.289857,0.74437,,,2.95346,1.99736,1.74081,7.019999980926514,,,,,,,361.70000000000005,5.480303030303031,344,5.212121212121212,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Paul Skenes","PIT",5.05809,4.18058,5.78206,3.60014,13,13,0,0,,76.622,315.007,64.9446,32.91,30.65,9.61044,20.5764,0.179095,3.8428,87.7166,10.3032,2.41689,4.26298,1.12884,0.27846,0.0653204,0.2131391540169716,0.223494,1.11614,0.286319,0.730035,,,3.39729,1.98308,1.60801,9.649999618530273,,,,,,,378.80000000000007,4.91948051948052,356,4.623376623376624,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Jesús Luzardo","PHI",5.54151,3.64241,5.65713,3.59018,13,13,0,0,,75.907,315.66,65.2975,32.7,30.28,7.97116,23.7722,0.198605,4.84547,85.5417,10.1423,2.81858,3.59839,0.94511,0.270993,0.0753095,0.19568325579166412,0.227484,1.17341,0.296214,0.723523,,,3.34258,1.84836,1.54026,70.58999633789062,,,,,,,380,5,361,4.75,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Chris Sale","ATL",4.77544,3.75589,5.42775,3.76965,12,12,0,0,,70.98,294.976,62.9761,31.9,29.73,8.0402,19.3859,0.168886,4.27332,83.1389,10.5417,2.45806,4.28863,1.01947,0.28185,0.0657203,0.21612965315580368,0.232113,1.16035,0.304966,0.709676,,,3.23017,1.80175,1.31317,39.36000061035156,,,,,,,360.2,5.073239436619718,348,4.901408450704225,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Dylan Cease","TOR",5.30929,3.44648,5.89469,3.63983,12,12,0,0,,73.932,307.443,57.0444,32.02,29.9,9.18812,30.7129,0.224475,2.33035,95.5571,11.6325,3.73879,3.1113,1.1185,0.310812,0.0998977,0.21091434359550476,0.207888,1.187,0.28208,0.744217,,,3.47168,1.78104,1.51517,74.7699966430664,,,,,,,381.7,5.158108108108108,346,4.675675675675675,,,,,,,,,,,,,,,,,,,"Dylan Cease","18525",656302
"Jacob Misiorowski","MIL",4.50583,3.82616,4.70742,3.33052,12,12,0,0,,67.476,277.199,48.6083,26.79,24.97,8.99109,25.3006,0.173898,4.42946,97.5703,13.014,3.37461,3.85644,1.19924,0.351986,0.0912722,0.2607137858867645,0.196421,1.09534,0.281156,0.768393,,,3.26228,1.73626,1.58609,114.13999938964844,,,,,,,366.69999999999993,5.473134328358208,327,4.880597014925373,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","31623",694819
"Jacob deGrom","TEX",4.24656,4.06828,4.67529,3.41957,12,12,0,0,,67.14,267.903,51.9062,27.25,25.51,9.52619,17.3212,0.233058,0.843339,75.697,10.147,2.32188,4.37019,1.27697,0.282553,0.0646547,0.21789877861738205,0.207842,1.03109,0.257605,0.751062,,,3.5015,1.54831,1.58609,50.0099983215332,,,,,,,335.59999999999997,5.008955223880596,303,4.522388059701493,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
"Logan Webb","SFG",4.2755,4.23584,5.51288,4.05991,12,12,0,0,,71.004,298.815,70.0334,34.41,32.03,7.08854,20.0716,0.223559,2.09979,60.0698,7.61405,2.54414,2.99278,0.898496,0.201027,0.0671707,0.1338561251759529,0.253154,1.26901,0.300474,0.694615,,,3.64283,1.41122,1.10235,57.189998626708984,,,,,,,311.29999999999995,4.384507042253521,318,4.47887323943662,,,,,,,,,,,,,,,,,,,"Logan Webb","17995",657277
"Zack Wheeler","PHI",4.9708,3.47396,5.2321,3.77965,12,12,0,0,,69.816,289.174,58.3852,31.43,29.32,9.78852,22.6811,0.169138,3.11642,75.9847,9.79521,2.92383,3.35013,1.26184,0.262764,0.0784341,0.18433008342981339,0.221679,1.16114,0.273624,0.736855,,,3.85471,1.40222,1.35332,110.48999786376953,,,,,,,318.2,4.545714285714285,294,4.2,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Joe Ryan","MIN",3.8195,3.89261,4.84655,4.15941,11,11,0,0,,63.723,263.432,56.2699,31.51,29.45,10.6374,16.179,0.147329,2.41841,72.3599,10.2198,2.28506,4.47247,1.50239,0.274682,0.0614162,0.21326559036970139,0.229828,1.13693,0.281966,0.711282,,,3.87483,1.36545,0.854313,78.52999877929688,,,,,,,282.70000000000005,4.417187500000001,267,4.171875,,,,,,,,,,,,,,,,,,,"Joe Ryan","21390",657746
"Hunter Greene","CIN",3.5921,4.81965,5.23824,4.19037,12,12,0,0,,69.18,288.672,59.1841,34.37,32.21,11.1722,22.1514,0.201948,3.15692,80.5241,10.4758,2.88179,3.63517,1.45345,0.278946,0.0767354,0.2022109478712082,0.224723,1.17571,0.279679,0.714908,,,3.96921,1.33698,0.972243,444.32000732421875,,,,,,,308.9,4.476811594202898,289,4.188405797101449,,,,,,,,,,,,,,,,,,,"Hunter Greene","22182",668881
"Kevin Gausman","TOR",4.78384,4.21303,5.54952,4.34031,13,13,0,0,,73.944,309.317,67.7053,38.09,35.66,11.6946,22.5543,0.255501,1.2219,77.0065,9.37275,2.74516,3.41427,1.4234,0.248956,0.0729163,0.17603998631238937,0.237112,1.22065,0.284549,0.706072,,,4.03806,1.31838,0.88634,112.94999694824219,,,,,,,305.2,4.124324324324324,296,4,,,,,,,,,,,,,,,,,,,"Kevin Gausman","14107",592332
"Logan Gilbert","SEA",4.61464,3.68704,4.95712,3.96006,12,12,0,0,,67.908,278.108,58.0738,32.02,29.88,11.0134,17.4178,0.224561,2.5926,75.8325,10.0502,2.30842,4.35373,1.45964,0.272672,0.0626296,0.21004260331392288,0.225007,1.11168,0.274802,0.723649,,,3.85923,1.31471,1.11441,37.150001525878906,,,,,,,309.1,4.545588235294118,289,4.25,,,,,,,,,,,,,,,,,,,"Logan Gilbert","22250",669302
"Yoshinobu Yamamoto","LAD",5.18184,1.92885,4.44695,3.55942,10,10,0,0,,58.99,241.922,50.2307,25.01,23.33,6.98281,17.292,0.156856,1.61361,62.157,9.48319,2.63821,3.59455,1.06535,0.25693,0.0714778,0.18545255810022354,0.225234,1.14465,0.281056,0.736192,,,3.49318,1.31111,1.26324,26.639999389648438,,,,,,,287.5,4.872881355932203,271,4.593220338983051,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
"Nathan Eovaldi","TEX",4.18644,4.19257,4.9365,3.63014,12,12,0,0,,68.328,277.902,58.6948,29.48,27.56,9.04443,17.1583,0.203291,2.10421,66.1937,8.71887,2.26005,3.85782,1.19131,0.23819,0.0617422,0.1764482893049717,0.226936,1.11013,0.270719,0.733857,,,3.72924,1.29422,1.43464,132.50999450683594,,,,,,,314.1,4.6191176470588236,298,4.382352941176471,,,,,,,,,,,,,,,,,,,"Nathan Eovaldi","9132",543135
"Cam Schlittler","NYY",4.77493,3.5094,4.9657,4.01989,12,12,0,0,,67.86,283.523,59.7418,32.5,30.31,10.1714,21.985,0.157534,2.17326,76.237,10.111,2.91579,3.46768,1.34899,0.268892,0.0775423,0.1913493573665619,0.230339,1.20434,0.286606,0.729428,,,3.8699,1.27297,1.11441,116.62999725341797,,,,,,,304.20000000000005,4.473529411764707,290,4.264705882352941,,,,,,,,,,,,,,,,,,,"Cam Schlittler","32095",693645
"Hunter Brown","HOU",5.01975,3.41574,5.32781,4.02006,12,12,0,0,,69.984,293.643,62.834,33.45,31.26,9.25395,23.7164,0.212378,2.93283,72.3431,9.30338,3.04995,3.05034,1.19007,0.246364,0.0807662,0.16559801995754242,0.235339,1.23672,0.289002,0.721523,,,3.89418,1.25819,1.14117,36.189998626708984,,,,,,,306.5,4.378571428571429,296,4.228571428571429,,,,,,,,,,,,,,,,,,,"Hunter Brown","25880",686613
