Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bobby Witt Jr.","KCR",60,256.47,230.881,70.4688,39.964,12.2275,4.29786,13.9795,45.784,40.4485,20.9293,1.88893,42.8212,2.19714,2.14507,0.317826,2.59145,13.668,3.33075,0.305217,0.0816053,0.166963,0.488761,0.365389,0.577053,0.397774,0.942442,0.271836,8.06884,0.320552,,1.01582,47.5093,16.8414,154.332,1.01582,3.99,17.410409331321716,6.767777681350708,3.36742,3.0999999046325684,,,,,,,437.4,7.29,437.4,7.29,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Juan Soto","NYM",60,260.149,210.085,59.5618,32.4061,10.0426,0.225935,16.8872,44.6403,43.1407,46.4985,3.66692,43.4116,1.56544,1.65364,0.346769,5.08654,6.03784,2.19945,0.283513,0.178738,0.166872,1.07111,0.41426,0.574615,0.418849,0.988875,0.291101,3.97924,0.281793,,-0.125116,52.6505,21.5427,170.244,-0.125116,-0.72,22.0682190656662,-3.883580207824707,2.69601,4.650000095367432,,,,,,,464.6,7.743333333,464.6,7.743333333,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Yordan Alvarez","HOU",54,233.452,195.87,59.0591,30.463,11.3079,0.0100349,17.2782,38.3202,44.7806,32.0624,4.81623,38.9336,3.33667,1.98607,0.197148,3.6842,1.00224,0.397276,0.301522,0.13734,0.166773,0.823514,0.404956,0.623993,0.42902,1.02895,0.322471,2.32118,0.294971,,-0.297402,49.1789,21.2633,179.576,-0.297402,-0.03,21.559497475624084,-5.560303000733256,2.45803,33.38999938964844,,,,,,,433,8.018518518,433,8.018518518,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Shohei Ohtani","LAD",58,258.715,218.122,63.0079,31.9481,12.1284,0.87135,18.0601,47.5069,46.2886,36.141,4.75229,60.2137,2.20756,1.40757,0.261649,3.90221,7.96776,2.58252,0.288865,0.139694,0.232742,0.600212,0.39304,0.600852,0.416356,0.993892,0.311987,5.46325,0.318201,,0.16304,51.8355,20.8992,165.817,0.16304,0,20.843017637729645,-5.7179670333862305,2.38212,1.2699999809265137,,,,,,,465.3,8.022413793,465.3,8.022413793,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Cal Raleigh","SEA",55,217.107,186.951,40.8067,19.4951,7.00467,0.111416,14.1954,29.5117,36.0119,26.3795,1.58361,63.7015,2.04645,1.56192,0.167843,2.13519,2.30045,0.810114,0.218274,0.121504,0.29341,0.41411,0.319134,0.484728,0.343926,0.803861,0.266453,3.36137,0.240572,,-0.129153,30.7082,4.74714,126.784,-0.129153,5.65,6.712371110916138,8.157716035842896,2.28503,18.729999542236328,,,,,,,279.5,5.081818181,279.5,5.081818181,,,,,,,,,,,,,,,,,,,"Cal Raleigh","21534",663728
"Pete Crow-Armstrong","CHC",60,262.551,233.677,59.9167,34.0286,11.7658,1.80676,12.3156,40.9769,34.6795,20.3612,0.987869,65.8098,3.99893,1.96827,2.54536,2.73401,14.1449,2.63659,0.256408,0.0775513,0.250655,0.309394,0.324135,0.480333,0.345445,0.804467,0.223925,7.38926,0.302191,,1.42039,37.4603,6.06526,119.591,1.42039,5.09,7.667193651199341,6.015926003456116,2.24909,32.939998626708984,,,,,,,351.2,5.853333333,351.2,5.853333333,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Shea Langeliers","ATH",57,232.951,211.337,58.7855,30.1148,10.564,1.35115,16.7556,37.389,41.5544,17.6607,0.643139,50.3072,1.92885,1.72274,0.302442,3.18199,2.08222,0.614537,0.27816,0.0758128,0.215956,0.351057,0.336881,0.578785,0.386435,0.915667,0.300625,4.63236,0.287883,,-0.106368,41.004,13.1484,146.693,-0.106368,-1.95,12.691075205802917,0.6888887882232666,2.19156,54.04999923706055,,,,,,,377.8,6.628070175,377.8,6.628070175,,,,,,,,,,,,,,,,,,,"Shea Langeliers","25816",669127
"Junior Caminero","TBR",61,264.497,237.634,66.0535,37.1193,10.1948,0.795464,17.9439,38.7352,48.5068,22.8486,1.88711,49.124,1.65027,2.09624,0.267828,5.49198,1.77021,0.674194,0.277964,0.0863854,0.185726,0.465122,0.342705,0.554093,0.37931,0.896797,0.276129,3.47354,0.278634,,-0.251723,45.0236,13.3959,143.73,-0.251723,-2.3,13.35682675242424,-1.6724279522895813,2.13393,16.479999542236328,,,,,,,411.5,6.745901639,411.5,6.745901639,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Francisco Lindor","NYM",60,263.186,229.955,61.25,37.0504,11.3838,0.689534,12.1262,39.2422,36.3074,24.3426,0.340373,47.0146,4.19518,1.97324,0.294331,4.11188,8.06368,2.6383,0.266356,0.092492,0.178636,0.517767,0.344719,0.480056,0.357123,0.824776,0.2137,5.32817,0.284301,,0.16066,40.0508,8.57979,128.902,0.16066,0.38,9.398725718259811,2.9668651819229126,2.11805,25.350000381469727,,,,,,,352.8,5.88,352.8,5.88,,,,,,,,,,,,,,,,,,,"Francisco Lindor","12916",596019
"Corbin Carroll","ARI",59,258.46,223.518,58.4196,32.0232,12.6565,2.6211,11.1188,41.6834,35.1569,28.8132,0.981048,53.5239,3.4732,1.67074,0.984971,3.67815,11.4697,2.29934,0.261365,0.11148,0.207088,0.538323,0.352291,0.490676,0.36334,0.842967,0.229311,7.38559,0.294625,,0.993197,40.6387,9.73291,128.834,0.993197,4.75,10.044085443019867,2.058105230331421,2.07584,14.100000381469727,,,,,,,370.3,6.276271186,370.3,6.276271186,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
