Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Tarik Skubal","DET",5,2,8,2.70812,11,11,0,0,,68,266,53,22,20,6,11,,2,83,11.0423,1.51786,7.27494,0.861579,0.311643,0.0428379,0.2688054069876671,0.211917,0.959455,0.288531,0.76613,,,2.51015,2.26234,2.25481,7.019999980926514,,,,,,,418.6000000000001,6.155882352941178,389,5.720588235294118,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Cristopher Sánchez","PHI",5,2,8,3.14575,12,12,0,0,,77,313,69,29,27,7,17,,2,78,9.22762,1.94979,4.73263,0.801121,0.250873,0.0530093,0.19786392897367477,0.234026,1.11488,0.297085,0.742186,,,2.95634,2.14997,2.11546,24.75,,,,,,,403.30000000000007,5.237662337662338,393,5.103896103896104,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Paul Skenes","PIT",5,3,8,2.82556,12,12,0,0,,68,274,55,23,21,6,17,,3,79,10.4171,2.24841,4.6331,0.818731,0.287315,0.0620135,0.22530126199126244,0.214826,1.05256,0.28605,0.768813,,,2.84689,2.01066,2.16639,9.649999618530273,,,,,,,384.4000000000001,5.6529411764705895,360,5.294117647058823,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Logan Webb","SFG",5,3,7,3.30149,12,12,0,0,,73,301,69,29,27,6,16,,2,67,8.26742,1.99075,4.15292,0.707357,0.221975,0.0534503,0.1685245856642723,0.244212,1.16946,0.301366,0.727497,,,3.05419,1.79054,1.69896,57.189998626708984,,,,,,,367.0000000000001,5.0273972602739745,367,5.027397260273973,,,,,,,,,,,,,,,,,,,"Logan Webb","17995",657277
"Chris Sale","ATL",6,3,7,3.09536,11,11,0,0,,66,271,57,25,23,6,17,,5,78,10.6722,2.31005,4.61989,0.849343,0.289186,0.0625958,0.22658999264240265,0.22971,1.12288,0.309888,0.756029,,,2.94769,1.7776,1.76003,39.36000061035156,,,,,,,356.4000000000001,5.400000000000001,342,5.181818181818182,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Dylan Cease","TOR",5,3,7,3.32968,12,12,0,0,,66,274,52,26,24,7,26,,2,83,11.4019,3.58182,3.18329,0.901406,0.304079,0.0955237,0.20855554193258286,0.210377,1.18534,0.28928,0.749391,,,3.14291,1.7609,1.61468,74.7699966430664,,,,,,,349.1000000000001,5.289393939393941,321,4.863636363636363,,,,,,,,,,,,,,,,,,,"Dylan Cease","18525",656302
"Zack Wheeler","PHI",5,3,7,3.37699,12,12,0,0,,70,286,59,29,26,8,19,,3,77,9.86522,2.37834,4.14795,0.992033,0.26824,0.064668,0.20357158780097961,0.224058,1.11199,0.286169,0.735261,,,3.25293,1.74877,1.62283,110.48999786376953,,,,,,,354.20000000000005,5.0600000000000005,334,4.771428571428571,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Jesús Luzardo","PHI",5,4,7,3.72332,12,12,0,0,,70,293,62,32,29,8,22,,3,81,10.4087,2.78209,3.74132,1.0362,0.277993,0.0743035,0.20368949323892593,0.229146,1.18311,0.298474,0.7177,,,3.32573,1.69487,1.30106,70.58999633789062,,,,,,,345.40000000000003,4.934285714285715,333,4.757142857142857,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Yoshinobu Yamamoto","LAD",5,3,6,3.46741,10,10,0,0,,64,255,50,27,24,7,15,,2,67,9.44574,2.18754,4.31798,0.981629,0.261717,0.0606111,0.20110638067126274,0.212636,1.03801,0.26585,0.69946,,,3.23723,1.64551,1.3704,26.639999389648438,,,,,,,340.5,5.3203125,312,4.875,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
"Hunter Greene","CIN",4,3,6,3.68903,11,11,0,0,,64,260,48,29,26,8,20,,6,77,10.7549,2.81926,3.81481,1.09912,0.296155,0.0776329,0.21852212399244308,0.204835,1.05771,0.268557,0.690371,,,3.50295,1.62979,1.31325,444.32000732421875,,,,,,,326.40000000000003,5.1000000000000005,292,4.5625,,,,,,,,,,,,,,,,,,,"Hunter Greene","22182",668881
"Jacob Misiorowski","MIL",5,2,7,3.22985,11,11,0,0,,59,240,43,23,21,6,21,,4,80,12.1632,3.2076,3.79199,0.936587,0.33244,0.0876691,0.24477128684520721,0.199784,1.08238,0.285505,0.739094,,,3.04789,1.57717,1.46271,114.13999938964844,,,,,,,336,5.694915254237288,302,5.11864406779661,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","31623",694819
"Ranger Suarez","BOS",5,3,7,3.33694,11,11,0,0,,63,268,61,26,24,5,19,,2,59,8.3583,2.63946,3.16667,0.717165,0.22002,0.0694801,0.15054013580083847,0.245386,1.25103,0.30334,0.74422,,,3.23587,1.55642,1.54426,183.97999572753906,,,,,,,301.1,4.77936507936508,305,4.841269841269841,,,,,,,,,,,,,,,,,,,"Ranger Suarez","17277",624133
