Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Paul Skenes","PIT",4.9627,3.4076,7.5945,2.94935,12.0494,12.0494,0,0,,70.7477,287.009,57.4289,25.409,23.1844,6.79178,18.7006,,2.986,86.2921,10.9774,2.37895,4.6144,0.864,0.30066,0.0651568,0.23550305515527725,0.216449,1.07607,0.293994,0.761329,,,2.83178,2.12709,2.16245,9.649999618530273,,,,,,,397.09999999999997,5.592957746478873,370,5.211267605633803,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Cristopher Sánchez","PHI",5.1654,3.4516,8.2948,2.94965,12.0494,12.0494,0,0,,75.0574,305.111,67.0264,27.5147,24.5992,6.32984,18.1044,,2.5422,76.5717,9.18158,2.17087,4.22945,0.759,0.250963,0.0593371,0.19162632152438164,0.235623,1.13421,0.30113,0.755432,,,2.98482,2.07893,2.10042,24.75,,,,,,,398.00000000000006,5.3066666666666675,388,5.173333333333333,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Tarik Skubal","DET",4.8148,3.076,7.6343,2.79132,11.16,11.16,0,0,,68.0243,271.121,54.7463,23.2031,21.0975,6.87801,14.239,,2.5786,81.829,10.8264,1.8839,5.74682,0.91,0.301817,0.052519,0.24929828196763992,0.215279,1.01413,0.289066,0.771314,,,2.75386,1.9976,2.08973,7.019999980926514,,,,,,,387.1,5.69264705882353,362,5.323529411764706,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Zack Wheeler","PHI",4.791,3.4161,7.4758,3.1516,11.59,11.59,0,0,,70.687,287.931,58.8147,27.0297,24.753,7.86982,18.4716,,3.2064,81.7392,10.4072,2.35184,4.42513,1.002,0.283885,0.0641529,0.21973180770874023,0.220898,1.09336,0.288404,0.758378,,,3.15826,1.87016,1.92903,110.48999786376953,,,,,,,374.6,5.2760563380281695,352,4.957746478873239,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Chris Sale","ATL",4.7769,3.2024,7.1619,3.17209,11.34,11.34,0,0,,68.3805,278.536,56.334,26.2371,24.101,7.25593,18.2809,,3.9104,82.7597,10.8925,2.40607,4.52711,0.955,0.297124,0.0656321,0.2314917966723442,0.219759,1.09117,0.295066,0.750548,,,3.03607,1.76012,1.79161,39.36000061035156,,,,,,,371.5,5.463235294117647,349,5.132352941176471,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Jesús Luzardo","PHI",4.7168,3.6454,7.0561,3.315,12.0494,12.0494,0,0,,70.4172,290.62,59.3803,28.2948,25.937,8.01974,22.8183,,2.5589,80.5333,10.2929,2.9164,3.52933,1.025,0.277109,0.0785159,0.1985926777124405,0.223871,1.16731,0.290682,0.759519,,,3.37799,1.66477,1.74711,70.58999633789062,,,,,,,350.20000000000005,5.002857142857144,330,4.714285714285714,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Dylan Cease","TOR",4.5095,3.585,6.6189,3.35032,11.78,11.78,0,0,,67.4053,281.559,53.4353,27.2607,25.0921,7.49697,26.4272,,2.175,85.6608,11.4375,3.52858,3.24139,1.001,0.304237,0.0938603,0.21037722378969193,0.211243,1.18481,0.287476,0.758314,,,3.28083,1.61318,1.51164,74.7699966430664,,,,,,,359.8999999999999,5.371641791044775,332,4.955223880597015,,,,,,,,,,,,,,,,,,,"Dylan Cease","18525",656302
"Jacob Misiorowski","MIL",4.4032,3.3977,6.8493,3.1876,11.16,11.16,0,0,,66.189,273.734,49.7683,25.5342,23.4427,7.08958,26.5147,,4.0113,86.7516,11.796,3.60532,3.27183,0.964,0.316919,0.096863,0.22005634754896164,0.204633,1.1525,0.285731,0.764778,,,3.2583,1.60952,1.62241,114.13999938964844,,,,,,,353.30000000000007,5.353030303030304,320,4.848484848484849,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","31623",694819
"Jacob deGrom","TEX",4.2043,3.45,6.1992,3.36989,11.16,11.16,0,0,,63.5669,258.507,53.2918,25.6362,23.8015,8.52503,14.9089,,1.7082,76.3865,10.815,2.11085,5.12355,1.207,0.295491,0.0576731,0.2378179356455803,0.220314,1.0729,0.285178,0.756492,,,3.22794,1.59013,1.47336,50.0099983215332,,,,,,,326.1,5.0953125,304,4.75,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
"Logan Webb","SFG",4.462,4.0029,7.4874,3.45701,11.78,11.78,0,0,,73.5967,308.97,72.0313,31.3664,28.2694,6.17395,19.8371,,2.5509,64.923,7.93931,2.42584,3.27281,0.755,0.210127,0.064204,0.14592322707176208,0.251346,1.24827,0.305624,0.72697,,,3.34247,1.53868,1.53392,57.189998626708984,,,,,,,347.6000000000001,4.697297297297299,353,4.77027027027027,,,,,,,,,,,,,,,,,,,"Logan Webb","17995",657277
