Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bobby Witt Jr.","KCR",59,256,230,68,41,14,3,11,39,35,21,2,43,2,2,0,,14,4,0.295728,0.0811178,0.168506,0.481394,0.356394,0.524033,0.374932,0.880427,0.228305,7.2568,0.319738,1.46561,0.950644,42.6113,12.0387,138.54,2.41625,2.30389,14.009536027908325,5.043240547180176,2.84666,3.0999999046325684,,,,,,,396.3,6.716949152,396.3,6.716949152,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Juan Soto","NYM",59,253,204,57,32,9,1,15,41,39,46,4,43,1,2,0,,7,2,0.280803,0.181871,0.168366,1.08021,0.413457,0.556168,0.412384,0.969625,0.275365,4.6652,0.284403,-0.182927,0.224255,49.8804,19.623,165.914,0.0413275,-2.39649,20.297215528786182,-5.484145641326904,2.33186,4.650000095367432,,,,,,,436.7,7.401694915,436.7,7.401694915,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Julio Rodríguez","SEA",59,253,230,62,39,11,1,11,36,34,19,1,55,3,1,0,,10,2,0.270835,0.0734953,0.218386,0.336538,0.332514,0.476403,0.348712,0.808916,0.205568,5.94993,0.308895,0.574158,0.781639,36.7753,6.5179,130.093,1.3558,1.53563,10.314687252044678,2.2134060859680176,2.17788,9.489999771118164,,,,,,,337.6,5.722033898,337.6,5.722033898,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Shohei Ohtani","LAD",57,248,209,60,31,10,2,17,45,40,35,4,59,2,2,0,,8,2,0.285236,0.141944,0.239026,0.593845,0.390357,0.588802,0.410979,0.979159,0.303566,6.01847,0.319576,0.313303,0.291158,48.5581,18.9311,162.216,0.604461,0,19.325543522834778,-6.194135665893555,2.14454,1.2699999809265137,,,,,,,447.8,7.85614035,447.8,7.85614035,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Gunnar Henderson","BAL",59,253,224,59,35,12,2,10,36,31,24,1,54,3,2,0,,8,2,0.264221,0.0958849,0.213708,0.448671,0.340533,0.469368,0.350105,0.8099,0.205146,5.96063,0.303044,0.801976,0.554929,37.062,6.80457,125.898,1.35691,0.349829,9.067112445831299,3.06093966960907,2.13746,12.510000228881836,,,,,,,337.2,5.715254237,337.2,5.715254237,,,,,,,,,,,,,,,,,,,"Gunnar Henderson","26289",683002
"Pete Crow-Armstrong","CHC",59,255,227,58,34,11,2,11,37,34,19,1,62,4,2,3,,13,3,0.255639,0.0733938,0.243145,0.301852,0.320183,0.468837,0.339352,0.78902,0.213197,7.0716,0.300923,1.29807,1.07759,35.0512,4.61809,115.51,2.37567,4.201,7.169740200042725,5.109948456287384,2.08073,32.939998626708984,,,,,,,329.8,5.589830508,329.8,5.589830508,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Yordan Alvarez","HOU",53,228,193,57,32,11,0,14,34,38,30,4,39,3,2,0,,1,0,0.298008,0.132968,0.170719,0.778875,0.397236,0.577845,0.410743,0.97508,0.279837,2.35311,0.304318,-0.673471,-0.245631,44.6696,17.3884,166.94,-0.919102,-0.115782,17.04933124780655,-5.523189075291157,1.98693,33.38999938964844,,,,,,,390.6,7.36981132,390.6,7.36981132,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Francisco Lindor","NYM",59,256,226,59,37,11,1,10,37,32,24,0,46,4,2,0,,9,2,0.259304,0.0921881,0.180478,0.510798,0.338812,0.450109,0.343924,0.788921,0.190805,5.58249,0.282513,0.169226,0.466708,36.1626,5.59001,120.062,0.635933,1.59896,6.865426480770111,4.150042176246643,1.95684,25.350000381469727,,,,,,,331.5,5.618644067,331.5,5.618644067,,,,,,,,,,,,,,,,,,,"Francisco Lindor","12916",596019
"Fernando Tatis Jr.","SDP",60,260,229,63,40,12,1,10,38,31,27,1,51,3,2,1,,11,3,0.274334,0.102599,0.196466,0.522223,0.354341,0.466034,0.356239,0.820374,0.1917,5.83702,0.311783,0.917083,0.583222,39.3584,8.28465,128.742,1.5003,2.77542,10.571322202682495,0.10597825050354004,1.9365,14.010000228881836,,,,,,,360.8,6.013333333,360.8,6.013333333,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Junior Caminero","TBR",60,261,236,65,37,11,0,16,37,44,22,2,50,2,2,0,,2,1,0.273957,0.0844247,0.191692,0.440418,0.337504,0.529555,0.368487,0.867059,0.255598,3.1415,0.281762,-0.268636,-0.171441,42.1846,10.9351,136.248,-0.440077,-1.85595,10.705155998468399,-1.2337318062782288,1.89893,16.479999542236328,,,,,,,383.3,6.388333333,383.3,6.388333333,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
