Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bobby Witt Jr.","KCR",59,256,231,66,40,14,2,10,36,33,21,2,45,2,2,0,,14,3,0.286317,0.0826142,0.17409,0.474548,0.348466,0.494834,0.36095,0.843301,0.208518,6.98354,0.316017,0,1.14654,39.7033,9.13077,128.873,1.14654,4.53911,9.831923365592957,7.278457164764404,2.65039,3.0999999046325684,,,,,,,371.8,6.301694915,371.8,6.301694915,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Pete Crow-Armstrong","CHC",59,255,228,60,36,11,2,11,38,36,19,1,64,4,1,2,,14,3,0.263975,0.072977,0.250221,0.29165,0.329612,0.478503,0.347972,0.808115,0.214528,7.54113,0.317537,0,0.973929,36.8356,6.40248,121.283,0.973929,6.3293,7.552395045757294,7.238255321979523,2.33445,32.939998626708984,,,,,,,341.9,5.794915254,341.9,5.794915254,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Juan Soto","NYM",59,253,204,56,33,8,1,14,39,38,47,4,42,1,1,0,,7,2,0.274378,0.185311,0.164183,1.12868,0.409866,0.531461,0.402162,0.941327,0.257083,4.93277,0.279722,0,0.368165,47.7765,17.5191,159.067,0.368165,-1.99811,18.520111709833145,-5.0857661962509155,2.19255,4.650000095367432,,,,,,,421.8,7.149152542,421.8,7.149152542,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Yordan Alvarez","HOU",53,228,193,59,33,11,0,14,33,37,31,6,40,3,1,0,,1,0,0.30329,0.134307,0.174276,0.770654,0.403496,0.583741,0.413996,0.987237,0.280451,2.22621,0.315811,0,-0.292205,45.2732,17.992,169.188,-0.292205,-0.033005,18.27983921766281,-5.440412275493145,2.11963,33.38999938964844,,,,,,,404.8,7.637735849,404.8,7.637735849,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Shohei Ohtani","LAD",57,248,210,60,32,10,2,16,45,43,34,6,59,2,2,0,,8,2,0.285407,0.138385,0.238583,0.580031,0.388516,0.577692,0.404009,0.966208,0.292285,6.31518,0.322471,0,0.650284,47.1534,17.5263,157.547,0.650284,0,17.966607928276062,-6.194135665893555,2.00723,1.2699999809265137,,,,,,,434.4,7.621052631,434.4,7.621052631,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Wyatt Langford","TEX",55,236,209,56,33,11,1,11,34,33,24,1,52,2,1,0,,8,2,0.270223,0.101519,0.221922,0.457453,0.34858,0.490092,0.361603,0.838673,0.21987,5.79538,0.311299,0,0.506324,36.7354,8.54473,133.808,0.506324,3.32015,9.883866965770721,0.9473133087158203,1.94412,37.75,,,,,,,333.2,6.058181818,333.2,6.058181818,,,,,,,,,,,,,,,,,,,"Wyatt Langford","33333",694671
"Kevin McGonigle","DET",60,257,223,58,36,13,2,7,36,29,32,0,34,2,1,0,,5,1,0.26268,0.123954,0.13385,0.926066,0.357644,0.432864,0.348327,0.790508,0.170185,5.35147,0.28272,0,0.100758,37.2976,6.54421,122.951,0.100758,0.844271,7.045440547168255,3.006616711616516,1.94264,999,,,,,,,325.4,5.423333333,325.4,5.423333333,,,,,,,,,,,,,,,,,,,"Kevin McGonigle","33572",805808
"Francisco Lindor","NYM",59,256,227,58,36,11,1,10,37,32,23,1,46,4,1,0,,8,1,0.253644,0.0904933,0.181437,0.498759,0.332372,0.439599,0.337011,0.771971,0.185955,5.88076,0.278454,0,0.584691,34.7248,4.15225,115.432,0.584691,2.18845,5.376428484916687,4.739525318145752,1.86595,25.350000381469727,,,,,,,322.8,5.47118644,322.8,5.47118644,,,,,,,,,,,,,,,,,,,"Francisco Lindor","12916",596019
"Elly De La Cruz","CIN",60,259,231,62,37,12,3,10,40,35,24,1,70,1,2,0,,14,4,0.269274,0.0946662,0.269664,0.351052,0.340514,0.477161,0.35185,0.817675,0.207888,7.43463,0.341264,0,0.975354,38.2454,7.32147,117.291,0.975354,1.03535,6.4059454798698425,3.5145134925842285,1.85589,8.449999809265137,,,,,,,352.5,5.875,352.5,5.875,,,,,,,,,,,,,,,,,,,"Elly De La Cruz","26668",682829
"Julio Rodríguez","SEA",59,253,230,61,40,11,1,10,35,35,19,2,56,3,1,0,,10,2,0.267286,0.0735405,0.220526,0.333478,0.329592,0.454766,0.33908,0.784358,0.18748,5.28798,0.309006,0,0.55899,34.7928,4.53537,123.433,0.55899,1.12467,7.535351991653442,1.802451252937317,1.85552,9.489999771118164,,,,,,,322.6,5.46779661,322.6,5.46779661,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Junior Caminero","TBR",60,261,236,65,38,11,0,16,35,44,23,2,49,1,1,0,,2,1,0.274288,0.0870824,0.186481,0.466976,0.339573,0.520529,0.366553,0.860102,0.246241,2.99336,0.284138,0,-0.197352,41.7734,10.524,134.911,-0.197352,-2.13778,10.53670397400856,-1.515560805797577,1.85343,16.479999542236328,,,,,,,383.3,6.388333333,383.3,6.388333333,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Byron Buxton","MIN",52,224,202,52,26,11,1,14,37,32,17,1,61,4,1,0,,6,0,0.257942,0.076261,0.27084,0.281572,0.325313,0.529519,0.362948,0.854832,0.271577,6.82802,0.297337,0,0.847206,35.1558,8.36542,132.545,0.847206,0.597438,9.425955653190613,0.644505500793457,1.82505,73.4800033569336,,,,,,,332.8,6.4,332.8,6.4,,,,,,,,,,,,,,,,,,,"Byron Buxton","14161",621439
"Fernando Tatis Jr.","SDP",60,260,228,63,41,12,1,9,37,31,27,1,52,2,2,0,,11,4,0.274731,0.104743,0.19854,0.527567,0.355357,0.449247,0.3504,0.804604,0.174516,5.4928,0.316923,0,0.408433,38.1243,7.05056,124.832,0.408433,3.5312,8.24536120891571,0.8617556095123291,1.77784,14.010000228881836,,,,,,,346.6,5.776666666,346.6,5.776666666,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Gunnar Henderson","BAL",59,253,226,58,34,12,2,10,36,31,23,1,56,3,1,0,,7,2,0.25593,0.0915674,0.220522,0.415229,0.331108,0.455993,0.340949,0.787101,0.200062,6.04512,0.296611,0,0.319731,35.1774,4.91997,119.568,0.319731,-0.559134,6.145335137844086,2.1519771814346313,1.75039,12.510000228881836,,,,,,,324.7,5.50338983,324.7,5.50338983,,,,,,,,,,,,,,,,,,,"Gunnar Henderson","26289",683002
"Corbin Carroll","ARI",57,246,215,55,29,11,5,10,39,32,27,1,55,3,1,1,,11,2,0.254202,0.108577,0.222949,0.487005,0.344024,0.486684,0.357033,0.830708,0.232482,8.02724,0.297025,0,1.06356,37.489,8.01696,124.61,1.06356,3.00848,8.430140733718872,0.406008243560791,1.70626,14.100000381469727,,,,,,,352.7,6.187719298,352.7,6.187719298,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"Geraldo Perdomo","ARI",58,252,210,54,38,10,2,5,34,26,33,0,32,3,2,4,,9,3,0.258812,0.131054,0.127691,1.02634,0.363674,0.394438,0.338809,0.758113,0.135626,5.74514,0.28181,0,0.0880802,34.5708,4.45807,112.404,0.0880802,1.72386,3.8816356882452965,4.422010183334351,1.67013,76.7699966430664,,,,,,,296.5,5.112068965,296.5,5.112068965,,,,,,,,,,,,,,,,,,,"Geraldo Perdomo","22799",672695
"Ronald Acuña Jr.","ATL",55,237,197,55,34,10,1,10,42,29,35,1,50,3,1,0,,12,3,0.278097,0.149881,0.211513,0.708613,0.393695,0.495259,0.385773,0.888954,0.217162,6.16379,0.321378,0,0.619728,41.5598,13.24,144.366,0.619728,-2.01833,13.380581438541412,-4.944719314575195,1.63401,5.260000228881836,,,,,,,368.1,6.692727272,368.1,6.692727272,,,,,,,,,,,,,,,,,,,"Ronald Acuna Jr.","18401",660670
"Cal Raleigh","SEA",54,215,186,40,21,7,0,12,26,34,26,2,62,1,1,0,,2,1,0.213487,0.120947,0.288186,0.419683,0.312528,0.446817,0.326593,0.759344,0.233329,2.73357,0.243079,0,-0.157935,27.4373,1.67344,114.801,-0.157935,2.42812,3.593980997800827,4.875645875930786,1.63236,18.729999542236328,,,,,,,253.1,4.687037037,253.1,4.687037037,,,,,,,,,,,,,,,,,,,"Cal Raleigh","21534",663728
"Ben Rice","NYY",58,251,219,57,30,11,1,15,37,40,27,1,56,3,1,0,,2,1,0.260807,0.10895,0.221787,0.491237,0.349372,0.523055,0.373311,0.872427,0.262248,4.20225,0.28347,0,-0.244018,41.5623,11.5045,141.622,-0.244018,-0.359159,12.065377175807953,-5.334467500448227,1.5861,53.189998626708984,,,,,,,369.8,6.375862068,369.8,6.375862068,,,,,,,,,,,,,,,,,,,"Ben Rice","29576",700250
"Riley Greene","DET",60,257,228,62,38,12,1,11,33,37,26,1,70,2,2,0,,1,1,0.273051,0.101462,0.272438,0.372421,0.34915,0.478508,0.357609,0.827658,0.205457,3.35427,0.345288,0,-0.420813,39.2393,8.48583,129.367,-0.420813,0.847646,8.465487450361252,-2.0609956979751587,1.57408,78.4800033569336,,,,,,,346.2,5.77,346.2,5.77,,,,,,,,,,,,,,,,,,,"Riley Greene","25976",682985
"Cody Bellinger","NYY",56,241,215,57,37,11,1,8,32,35,23,1,36,1,2,0,,5,2,0.265876,0.0951829,0.149732,0.63569,0.336871,0.445085,0.339695,0.781956,0.179209,5.2025,0.283231,0,-0.0328619,33.2736,4.44229,118.381,-0.0328619,4.08522,5.181461155414581,1.7889230251312256,1.57333,80.98999786376953,,,,,,,292.9,5.230357142,292.9,5.230357142,,,,,,,,,,,,,,,,,,,"Cody Bellinger","15998",641355
"Dillon Dingler","DET",53,214,194,49,29,10,1,9,26,32,14,0,51,5,1,0,,0,0,0.252133,0.0635516,0.238964,0.265946,0.313883,0.449659,0.330729,0.763541,0.197526,3.03993,0.296928,0,-0.319638,27.9235,2.37799,110.784,-0.319638,2.88719,2.3910075426101685,5.508799076080322,1.5682,254.6199951171875,,,,,,,256.7,4.843396226,256.7,4.843396226,,,,,,,,,,,,,,,,,,,"Dillon Dingler","27464",693307
"Michael Harris II","ATL",56,242,228,65,42,12,1,9,30,34,10,0,47,2,2,1,,7,2,0.284436,0.0411177,0.19445,0.211456,0.31728,0.469568,0.338536,0.786849,0.185132,5.6683,0.321059,0,0.453206,33.2061,4.23525,112.728,0.453206,2.68048,4.198301434516907,3.39019775390625,1.56636,99.06999969482422,,,,,,,304.8,5.442857142,304.8,5.442857142,,,,,,,,,,,,,,,,,,,"Michael Harris II","25931",671739
"Mookie Betts","LAD",57,245,216,57,36,11,1,9,36,33,26,1,29,1,1,0,,3,1,0.263459,0.107143,0.118562,0.903683,0.345275,0.447308,0.344986,0.792583,0.18385,4.06022,0.266503,0,-0.187014,34.8832,5.5713,118.016,-0.187014,-0.219119,5.176527634263039,2.3131338357925415,1.56578,60.58000183105469,,,,,,,309.3,5.426315789,309.3,5.426315789,,,,,,,,,,,,,,,,,,,"Mookie Betts","13611",605141
"JJ Wetherholt","STL",57,248,216,55,41,7,1,6,33,27,24,1,40,6,1,0,,6,1,0.256139,0.0986656,0.161907,0.609396,0.34609,0.379285,0.324481,0.725375,0.123146,5.08567,0.288171,0,0.567673,31.1202,1.49832,105.901,0.567673,4.13117,2.3429784774780273,5.054783761501312,1.56505,999,,,,,,,273,4.789473684,273,4.789473684,,,,,,,,,,,,,,,,,,,"JJ Wetherholt","34985",802139
"James Wood","WSN",59,253,215,57,31,13,1,12,40,36,35,3,74,2,1,0,,6,2,0.265063,0.138533,0.294418,0.470534,0.369848,0.501665,0.374038,0.871513,0.236602,5.18075,0.34623,0,0.124787,41.9879,11.7305,136.991,0.124787,-0.331721,11.492398835718632,-4.285424888134003,1.56331,37.790000915527344,,,,,,,377.2,6.393220338,377.2,6.393220338,,,,,,,,,,,,,,,,,,,"James Wood","29518",695578
"William Contreras","MIL",58,230,202,55,38,10,0,7,30,31,25,2,40,1,2,0,,2,1,0.272848,0.107131,0.174901,0.612528,0.352613,0.42443,0.339925,0.777042,0.151582,3.0385,0.308579,0,-0.362227,31.7955,4.28221,114.869,-0.362227,0.694551,3.7927069664001465,3.9954774379730225,1.54631,56.560001373291016,,,,,,,279.8,4.824137931,279.8,4.824137931,,,,,,,,,,,,,,,,,,,"William Contreras","20503",661388
"Gabriel Moreno","ARI",45,179,158,45,33,8,0,4,22,21,18,1,30,2,2,0,,2,1,0.287065,0.103059,0.166902,0.617481,0.364393,0.42248,0.34652,0.786873,0.135415,3.38713,0.328541,0,-0.268468,25.7667,4.30341,117.568,-0.268468,2.71919,3.5612921118736267,5.8670268058776855,1.54505,181.22000122070312,,,,,,,215.8,4.795555555,215.8,4.795555555,,,,,,,,,,,,,,,,,,,"Gabriel Moreno","22664",672515
"José Ramírez","CLE",48,206,181,48,28,11,1,8,29,27,22,5,26,1,1,0,,11,2,0.263214,0.107253,0.124795,0.859428,0.344448,0.467844,0.344072,0.812292,0.20463,5.95365,0.265782,0,1.17497,29.104,4.51982,121.464,1.17497,1.4532,6.3669044971466064,1.4343718886375427,1.52927,6.28000020980835,,,,,,,284.9,5.935416666,284.9,5.935416666,,,,,,,,,,,,,,,,,,,"Jose Ramirez","13510",608070
"Ketel Marte","ARI",58,249,221,59,35,12,1,11,35,34,24,2,40,2,2,0,,2,0,0.265128,0.0963535,0.159892,0.602614,0.341417,0.475512,0.351823,0.816929,0.210384,4.67722,0.278721,0,0.00901533,36.8406,7.04821,121.12,0.00901533,0.450469,6.399775278754532,0.4983089566230774,1.51927,32.63999938964844,,,,,,,335.1,5.777586206,335.1,5.777586206,,,,,,,,,,,,,,,,,,,"Ketel Marte","13613",606466
"Jeremy Peña","HOU",55,239,217,60,42,11,1,7,31,27,15,0,42,4,2,1,,7,1,0.274293,0.0611084,0.176496,0.346232,0.330257,0.420118,0.32875,0.750375,0.145825,5.15099,0.311292,0,0.42473,30.7922,2.27089,110.253,0.42473,0.558966,3.3020512759685516,3.1145219802856445,1.50802,122.9800033569336,,,,,,,289.9,5.27090909,289.9,5.27090909,,,,,,,,,,,,,,,,,,,"Jeremy Pena","21636",665161
"Shea Langeliers","ATH",56,224,203,53,29,11,0,13,30,36,18,1,51,2,1,0,,1,0,0.258835,0.0786534,0.225993,0.348035,0.32263,0.500597,0.352645,0.823227,0.241762,3.0815,0.283805,0,-0.161047,33.2553,6.48338,123.332,-0.161047,-1.75117,5.9850023239851,0.8321647644042969,1.49577,54.04999923706055,,,,,,,309.8,5.532142857,309.8,5.532142857,,,,,,,,,,,,,,,,,,,"Shea Langeliers","25816",669127
"Otto Lopez","MIA",55,237,218,64,45,12,2,5,30,27,14,0,35,2,2,0,,7,2,0.292308,0.0605359,0.146005,0.414616,0.338143,0.431598,0.33512,0.76974,0.13929,6.2375,0.325989,0,0.300919,31.8541,3.48774,109.581,0.300919,1.37724,3.061161369085312,3.9189037084579468,1.48819,229.16000366210938,,,,,,,289.3,5.26,289.3,5.26,,,,,,,,,,,,,,,,,,,"Otto Lopez","19608",672640
"Pete Alonso","BAL",59,256,224,59,33,12,0,13,33,41,25,2,59,5,2,0,,1,0,0.264288,0.0981783,0.22952,0.427755,0.34784,0.499519,0.363365,0.847359,0.235231,2.69972,0.298642,0,-0.262842,40.2057,9.63313,135.066,-0.262842,-0.0591852,10.285360157489777,-4.813043292611837,1.47444,24.440000534057617,,,,,,,355.3,6.022033898,355.3,6.022033898,,,,,,,,,,,,,,,,,,,"Pete Alonso","19251",624413
"Ceddanne Rafaela","BOS",57,245,228,61,39,14,2,6,33,30,11,0,52,3,1,1,,9,3,0.267883,0.0462661,0.211187,0.219076,0.311255,0.428974,0.322003,0.740229,0.16109,6.18525,0.319714,0,0.0933852,30.2844,0.988089,100.752,0.0933852,4.66762,0.3100320026278496,5.542618751525879,1.4744,125.02999877929688,,,,,,,272.7,4.784210526,272.7,4.784210526,,,,,,,,,,,,,,,,,,,"Ceddanne Rafaela","24262",678882
