Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bobby Witt Jr.","KCR",63,272,246,74,44,15,2,12,43,41,22,2,45,2,2,0,,16,4,0.299472,0.0793005,0.164869,0.480991,0.35899,0.532357,0.380584,0.891347,0.232885,6.86258,0.321009,0.440486,1.08982,46.5842,14.0736,142.212,1.53031,3.88922,15.061845421791077,6.808198690414429,3.19559,3.0999999046325684,,,,,,,427.3,6.782539682,427.3,6.782539682,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Juan Soto","NYM",62,270,220,63,37,10,1,15,43,42,46,2,44,1,2,0,,7,2,0.285386,0.172319,0.162317,1.06162,0.409777,0.546347,0.409637,0.956124,0.260961,4.61851,0.291958,-0.144381,0.0926761,52.4608,20.2853,164.466,-0.0517046,-0.855,20.972656067460775,-4.064876854419708,2.59984,4.650000095367432,,,,,,,457.2,7.374193548,457.2,7.374193548,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Yordan Alvarez","HOU",58,249,213,65,37,12,0,16,40,44,31,2,43,3,2,0,,2,0,0.305762,0.12509,0.172427,0.725469,0.399464,0.590592,0.419754,0.990056,0.284829,3.25998,0.316015,-0.225275,-0.208667,50.4686,20.7682,172.859,-0.433942,0.151167,20.903231918811798,-5.755005836486816,2.43044,33.38999938964844,,,,,,,442,7.620689655,442,7.620689655,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Shohei Ohtani","LAD",62,270,231,66,34,11,2,19,48,47,35,2,64,2,2,0,,8,2,0.286082,0.1306,0.239157,0.546083,0.383016,0.597984,0.413597,0.980999,0.311901,6.21264,0.316526,0.0182531,0.324733,53.3272,21.1517,164.36,0.342986,0,21.332690477371216,-6.740740776062012,2.36548,1.2699999809265137,,,,,,,481.1,7.759677419,481.1,7.759677419,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Gunnar Henderson","BAL",62,270,239,65,38,13,2,11,42,38,26,1,59,3,2,0,,8,2,0.271284,0.0975901,0.218764,0.446099,0.347589,0.48145,0.357956,0.829039,0.210166,6.49701,0.316187,0.342781,0.450448,41.153,8.97752,131.119,0.793229,-0.934253,10.666092038154602,1.9546358585357666,2.24945,12.510000228881836,,,,,,,374.1,6.033870967,374.1,6.033870967,,,,,,,,,,,,,,,,,,,"Gunnar Henderson","26289",683002
"Junior Caminero","TBR",65,282,255,71,42,12,1,16,39,44,23,2,55,2,2,0,,2,1,0.278428,0.0809437,0.193975,0.417289,0.338946,0.519619,0.366424,0.858565,0.241191,3.94558,0.296068,-0.0170096,-0.204236,44.9906,11.3302,134.606,-0.221246,-0.0631005,11.26439082622528,0.6085044592618942,2.21864,16.479999542236328,,,,,,,409.5,6.3,409.5,6.3,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Fernando Tatis Jr.","SDP",64,277,245,67,42,13,1,12,37,37,27,1,57,3,2,0,,13,3,0.272752,0.0969741,0.205007,0.473028,0.347987,0.474684,0.355959,0.822671,0.201932,5.22791,0.307793,0.141967,0.874313,41.7731,8.76229,128.887,1.01628,4.434,10.681711673736572,1.592336654663086,2.15399,14.010000228881836,,,,,,,392.7,6.1359375,392.7,6.1359375,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Cal Raleigh","SEA",59,235,205,47,26,9,0,12,30,35,26,1,64,2,2,0,,3,1,0.23033,0.112607,0.273803,0.411271,0.32192,0.457509,0.33768,0.779429,0.227179,3.53378,0.268172,-0.312471,-0.046118,32.0286,3.96122,122.282,-0.358589,3.82796,5.807891339063644,6.29555606842041,2.07296,18.729999542236328,,,,,,,284,4.813559322,284,4.813559322,,,,,,,,,,,,,,,,,,,"Cal Raleigh","21534",663728
"Pete Crow-Armstrong","CHC",63,271,245,63,38,12,3,11,39,36,19,1,67,4,2,1,,14,4,0.258898,0.0708579,0.247948,0.285777,0.321636,0.461151,0.337977,0.782787,0.202253,7.23392,0.311938,0.234358,0.977212,36.9584,4.62825,114.897,1.21157,4.28067,6.093135952949524,5.2482675313949585,2.04081,32.939998626708984,,,,,,,347.5,5.515873015,347.5,5.515873015,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Julio Rodríguez","SEA",56,242,218,61,39,11,1,10,33,34,18,1,52,3,2,0,,10,2,0.277685,0.0747632,0.214259,0.348938,0.339213,0.472583,0.350549,0.811796,0.194898,5.50196,0.319561,0.113913,0.668034,35.4143,6.59042,131.157,0.781947,0.861642,9.63706237077713,1.6440491676330566,2.01261,9.489999771118164,,,,,,,331.6,5.921428571,331.6,5.921428571,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
