Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bobby Witt Jr.","KCR",63,272,245,72,43,15,3,12,41,37,22,3,47,2,2,0,,15,4,0.292948,0.0811882,0.171489,0.47343,0.354411,0.519081,0.372237,0.873492,0.226132,7.24746,0.318581,1.57133,1.00298,44.7387,12.2281,136.455,2.57431,2.37276,14.260374784469604,5.29174017906189,2.96102,3.0999999046325684,,,,,,,420.9,6.68095238,420.9,6.68095238,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Juan Soto","NYM",62,270,218,60,34,10,1,16,43,41,48,4,47,1,2,0,,8,2,0.277083,0.179532,0.173604,1.03414,0.408907,0.544434,0.407149,0.953341,0.267351,4.46878,0.283936,-0.0792912,0.253883,51.9163,19.7408,162.797,0.174592,-2.43945,20.654432833194733,-5.649329423904419,2.40729,4.650000095367432,,,,,,,459.7,7.414516129,459.7,7.414516129,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Gunnar Henderson","BAL",62,270,239,63,37,13,2,11,39,34,26,1,59,3,2,0,,9,2,0.263684,0.0972243,0.218947,0.444054,0.340898,0.470433,0.351239,0.81133,0.206749,6.00363,0.304911,0.927944,0.629731,39.6832,7.50774,126.487,1.55768,0.268531,9.960761785507202,3.157419502735138,2.29979,12.510000228881836,,,,,,,364.8,5.883870967,364.8,5.883870967,,,,,,,,,,,,,,,,,,,"Gunnar Henderson","26289",683002
"Shohei Ohtani","LAD",62,270,227,64,34,12,2,17,48,43,39,5,64,2,2,0,,9,3,0.283749,0.142915,0.238208,0.599958,0.390231,0.580768,0.408686,0.970999,0.297019,6.04523,0.319901,0.419539,0.302364,52.2527,20.0772,161.065,0.721903,0,20.637125074863434,-6.740740776062012,2.29509,1.2699999809265137,,,,,,,469.1,7.566129032,469.1,7.566129032,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Yordan Alvarez","HOU",58,249,210,62,35,12,0,15,37,40,33,4,42,3,2,0,,1,1,0.296601,0.133444,0.17053,0.782525,0.397525,0.572542,0.409765,0.970067,0.275941,2.87245,0.305733,-0.64614,-0.315774,48.4511,18.7507,165.97,-0.961914,-0.118461,18.35778260231018,-6.024634212255478,2.14556,33.38999938964844,,,,,,,420.1,7.243103448,420.1,7.243103448,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Julio Rodríguez","SEA",56,242,219,59,37,11,1,11,34,33,18,1,52,3,1,0,,10,2,0.271268,0.0731668,0.21729,0.336724,0.332704,0.476421,0.348826,0.809125,0.205153,5.6984,0.309078,0.557215,0.694306,35.0767,6.25281,129.969,1.25152,1.44797,9.769031763076782,2.2303746938705444,2.0853,9.489999771118164,,,,,,,328.8,5.871428571,328.8,5.871428571,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Francisco Lindor","NYM",62,267,235,61,38,11,1,10,39,33,25,1,49,4,2,0,,9,2,0.258353,0.0928943,0.183112,0.507308,0.337773,0.446044,0.342386,0.783817,0.187691,5.64683,0.283356,0.297605,0.526316,37.3531,5.51281,119.348,0.823921,1.69758,7.068099021911621,4.3557562828063965,2.03562,25.350000381469727,,,,,,,336.7,5.430645161,336.7,5.430645161,,,,,,,,,,,,,,,,,,,"Francisco Lindor","12916",596019
"Corbin Carroll","ARI",62,268,233,60,32,12,5,11,43,34,29,1,56,3,2,1,,13,3,0.258993,0.10968,0.210366,0.521379,0.34847,0.494486,0.362563,0.842956,0.235493,8.01203,0.294692,1.93495,1.15786,41.9178,9.92791,128.644,3.09281,1.38989,12.380446910858154,-1.3601107597351074,1.99892,14.100000381469727,,,,,,,382,6.161290322,382,6.161290322,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"Fernando Tatis Jr.","SDP",64,277,242,65,42,12,1,10,39,32,30,1,54,3,2,0,,12,3,0.270108,0.107227,0.196965,0.544395,0.353759,0.456123,0.352828,0.809882,0.186016,5.51442,0.307316,0.816257,0.608323,41.0701,8.05933,126.786,1.42458,2.78149,10.387051701545715,-0.060172319412231445,1.95694,14.010000228881836,,,,,,,369.9,5.7796875,369.9,5.7796875,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Junior Caminero","TBR",65,282,255,69,41,12,0,16,39,45,24,1,52,2,2,0,,2,1,0.272167,0.0835034,0.183802,0.454313,0.335096,0.513676,0.362938,0.848771,0.241509,3.13407,0.28085,-0.28533,-0.185795,44.1927,10.5322,132.201,-0.471125,-1.8168,10.21659940481186,-1.145193338394165,1.93514,16.479999542236328,,,,,,,395.6,6.086153846,395.6,6.086153846,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Pete Crow-Armstrong","CHC",63,271,244,61,36,12,2,11,38,35,17,1,66,4,2,4,,14,3,0.249031,0.0639085,0.241915,0.264177,0.307451,0.448079,0.326158,0.755529,0.199048,7.42299,0.294954,1.25846,1.12658,34.3599,2.02977,106.967,2.38504,4.17238,4.668137788772583,5.139970183372498,1.88564,32.939998626708984,,,,,,,328.4,5.212698412,328.4,5.212698412,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Cal Raleigh","SEA",59,235,204,45,22,8,0,14,32,37,28,2,65,2,2,0,,3,1,0.222318,0.118103,0.276359,0.427352,0.319337,0.475977,0.340331,0.795314,0.253659,3.27328,0.245207,-0.592564,-0.0831746,32.5346,4.46729,124.11,-0.675738,1.44962,5.996815860271454,3.9172115325927734,1.8514,18.729999542236328,,,,,,,295.7,5.011864406,295.7,5.011864406,,,,,,,,,,,,,,,,,,,"Cal Raleigh","21534",663728
