Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Paul Skenes","PIT",5.72401,4.31075,6.45055,3.61976,14,14,0,0,,83.79,344.745,71.3587,36.2,33.7,10.5994,22.4992,0.19168,4.17088,95.4377,10.2511,2.41667,4.24183,1.1385,0.276835,0.0652632,0.2115720435976982,0.224345,1.12016,0.286548,0.729674,,,3.42181,2.14808,1.75729,9.649999618530273,,,,,,,413.69999999999993,4.924999999999999,389,4.630952380952381,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Cristopher Sánchez","PHI",5.96735,3.14937,5.33539,3.22948,13,13,0,0,,74.659,303.972,67.851,28.96,26.79,6.21197,17.3704,0.1755,2.03337,73.5698,8.8687,2.09397,4.23536,0.748841,0.242028,0.0571447,0.18488356098532677,0.238435,1.14147,0.300992,0.735206,,,2.99097,2.01571,1.91662,24.75,,,,,,,395.40000000000003,5.272,388,5.173333333333333,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Tarik Skubal","DET",4.63199,3.60799,4.4509,3.21001,12,12,0,0,,66.168,266.243,55.7674,25.48,23.6,7.58057,13.7536,0.156726,1.93561,76.5533,10.4126,1.87073,5.56604,1.03109,0.287531,0.0516582,0.2358732484281063,0.222576,1.05067,0.289549,0.747621,,,2.98722,1.97021,1.74301,7.019999980926514,,,,,,,350.4000000000001,5.30909090909091,332,5.03030303030303,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Dylan Cease","TOR",5.86473,3.60763,6.35954,3.67053,13,13,0,0,,79.885,332.78,61.8759,34.88,32.58,10.0262,33.491,0.237587,2.52801,103.539,11.6649,3.77317,3.09153,1.12958,0.311132,0.10064,0.21049216389656067,0.208504,1.1938,0.283028,0.743721,,,3.49252,1.9017,1.59652,74.7699966430664,,,,,,,407.8,5.0975,370,4.625,,,,,,,,,,,,,,,,,,,"Dylan Cease","18525",656302
"Jesús Luzardo","PHI",5.79481,3.40819,5.73211,3.63975,13,13,0,0,,76.258,317.724,66.4627,33.31,30.84,8.07361,23.8218,0.193611,4.79437,85.0129,10.0333,2.81146,3.5687,0.95285,0.267569,0.0749765,0.1925920620560646,0.229889,1.18393,0.297871,0.721366,,,3.37293,1.81749,1.54274,70.58999633789062,,,,,,,375.4,4.939473684210526,359,4.723684210526316,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Jacob Misiorowski","MIL",5.19336,4.12496,4.69999,3.32911,16,12,0,0.247,,71.9381,295.83,51.5279,28.5,26.61,9.53012,27.5324,0.276685,4.71616,104.258,13.0434,3.44451,3.78674,1.19229,0.352425,0.0930681,0.2593565136194229,0.195491,1.099,0.280371,0.769351,,,3.26894,1.80663,1.7656,114.13999938964844,,,,,,,383.6000000000001,5.327777777777779,339,4.708333333333333,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","31623",694819
"Chris Sale","ATL",4.96037,3.61282,5.55424,3.82035,12,12,0,0,,71.64,298.207,63.9373,32.6,30.41,8.27911,19.772,0.166973,4.33565,83.2967,10.4644,2.48392,4.21286,1.04009,0.279325,0.0663029,0.21302183717489243,0.233263,1.16847,0.304937,0.708685,,,3.2869,1.77374,1.27567,39.36000061035156,,,,,,,362.0000000000001,5.0277777777777795,350,4.861111111111111,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Jacob deGrom","TEX",4.77868,3.50467,4.68851,3.46051,12,12,0,0,,67.152,268.326,52.2801,27.55,25.82,9.66724,17.3017,0.229898,0.84235,75.5351,10.1235,2.31884,4.36577,1.29564,0.281505,0.06448,0.21702495962381363,0.208968,1.03618,0.258292,0.749929,,,3.53283,1.5242,1.47802,50.0099983215332,,,,,,,335.59999999999997,5.008955223880596,303,4.522388059701493,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
"Logan Webb","SFG",4.52615,4.68667,5.95618,4.07978,13,13,0,0,,76.791,323.208,75.7806,37.27,34.81,7.75728,21.7267,0.240021,2.23279,65.4049,7.66554,2.5464,3.01035,0.909163,0.202361,0.067222,0.13513948023319244,0.253236,1.26978,0.300873,0.695203,,,3.64625,1.5219,1.18481,57.189998626708984,,,,,,,331.80000000000007,4.30909090909091,339,4.402597402597403,,,,,,,,,,,,,,,,,,,"Logan Webb","17995",657277
"Joe Ryan","MIN",4.45958,3.96054,5.3329,4.17054,12,12,0,0,,69.768,288.307,61.4822,34.55,32.33,11.8609,17.7348,0.158099,2.63369,79.7295,10.285,2.28777,4.49565,1.53005,0.276544,0.0615137,0.21503029763698578,0.229464,1.13543,0.281383,0.713397,,,3.90079,1.46442,0.936642,78.52999877929688,,,,,,,308.79999999999995,4.411428571428571,291,4.1571428571428575,,,,,,,,,,,,,,,,,,,"Joe Ryan","21390",657746
