Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Paul Skenes","PIT",5.264,3.6408,8.0343,2.96344,12.8395,12.8395,0,0,,75.1508,304.748,60.9412,27.0965,24.745,7.27293,19.8001,,3.1767,91.8692,11.0022,2.37124,4.63984,0.871,0.30146,0.064972,0.23648753762245178,0.216279,1.07439,0.293865,0.760281,,,2.83085,2.24184,2.21477,9.649999618530273,,,,,,,425.29999999999995,5.670666666666666,399,5.32,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Cristopher Sánchez","PHI",5.4951,3.6963,8.8455,2.96516,12.8395,12.8395,0,0,,80.1551,325.966,71.6981,29.5271,26.4081,6.80428,19.6333,,2.5266,81.5525,9.1569,2.20447,4.15378,0.764,0.250187,0.0602311,0.18995599821209908,0.236,1.13943,0.301202,0.755504,,,2.99852,2.19163,2.22331,24.75,,,,,,,413.7,5.17125,404,5.05,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Tarik Skubal","DET",5.1087,3.2794,8.0878,2.79787,11.88,11.88,0,0,,72.2264,287.984,58.0901,24.6831,22.4534,7.29487,15.3522,,2.7413,86.8892,10.8271,1.91301,5.65972,0.909,0.301715,0.0533092,0.24840613454580307,0.215236,1.01683,0.289091,0.771147,,,2.75895,2.10914,2.12511,7.019999980926514,,,,,,,415.90000000000003,5.7763888888888895,389,5.402777777777778,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Zack Wheeler","PHI",5.1012,3.6429,7.9647,3.15257,12.35,12.35,0,0,,75.3222,306.812,62.686,28.8102,26.3843,8.38587,19.7074,,3.3992,87.0173,10.3974,2.35477,4.41546,1.002,0.283618,0.0642328,0.2193848267197609,0.220955,1.09388,0.288367,0.758398,,,3.15755,1.96918,1.98698,110.48999786376953,,,,,,,397.8,5.304,376,5.013333333333334,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Chris Sale","ATL",5.0523,3.4215,7.6003,3.15941,12.06,12.06,0,0,,72.5183,295.631,59.6617,27.7411,25.4572,7.59831,19.726,,4.1637,88.0043,10.9219,2.44813,4.46134,0.943,0.297683,0.0667251,0.23095784336328506,0.219553,1.09473,0.295582,0.751222,,,3.02375,1.87818,1.9123,39.36000061035156,,,,,,,389.80000000000007,5.339726027397261,365,5,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Jacob Misiorowski","MIL",4.9306,3.7215,7.3774,3.14783,15.1393,11.88,0,0.247,,74.2291,306.414,55.1216,28.2777,25.9623,7.91777,29.725,,4.4976,98.137,11.8987,3.60404,3.3015,0.96,0.320276,0.0970093,0.22326656430959702,0.20251,1.14304,0.284127,0.766914,,,3.22606,1.77383,1.90377,114.13999938964844,,,,,,,400.20000000000005,5.408108108108109,360,4.864864864864865,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","31623",694819
"Jesús Luzardo","PHI",5.0225,3.8974,7.5343,3.32389,12.8395,12.8395,0,0,,75.2072,310.645,63.6311,30.3013,27.7756,8.56526,24.3558,,2.7318,85.5852,10.2419,2.91464,3.51396,1.025,0.275508,0.078404,0.1971040740609169,0.224403,1.16993,0.290728,0.759066,,,3.38553,1.76239,1.87069,70.58999633789062,,,,,,,368.9,4.918666666666667,349,4.653333333333333,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Dylan Cease","TOR",4.8277,3.7834,7.056,3.33644,12.54,12.54,0,0,,71.6983,299.742,56.7444,28.8862,26.5797,7.87088,28.4644,,2.3152,91.3047,11.4611,3.57302,3.20768,0.988,0.304611,0.094963,0.20964796841144562,0.210975,1.18844,0.287852,0.759171,,,3.26852,1.73366,1.61777,74.7699966430664,,,,,,,378.2000000000001,5.252777777777779,348,4.833333333333333,,,,,,,,,,,,,,,,,,,"Dylan Cease","18525",656302
"Jacob deGrom","TEX",4.5057,3.6533,6.6408,3.36552,11.88,11.88,0,0,,67.8885,275.97,56.9767,27.3446,25.3867,9.08197,15.7758,,1.8181,81.684,10.8289,2.0914,5.1778,1.204,0.295989,0.0571649,0.2388237714767456,0.220518,1.07165,0.285751,0.756323,,,3.21061,1.69585,1.62563,50.0099983215332,,,,,,,354.30000000000007,5.210294117647059,333,4.897058823529412,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
"Logan Webb","SFG",4.755,4.2501,7.9753,3.44365,12.54,12.54,0,0,,78.2622,328.419,76.4988,33.2353,29.9453,6.57402,21.1347,,2.5347,69.5121,7.99376,2.43045,3.289,0.756,0.211657,0.0643529,0.14730389416217804,0.251022,1.24752,0.305798,0.72824,,,3.32336,1.61292,1.57345,57.189998626708984,,,,,,,361.5,4.634615384615385,367,4.705128205128205,,,,,,,,,,,,,,,,,,,"Logan Webb","17995",657277
