Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Tarik Skubal","LAD",3,1,4,2.88311,6,6,0,0,,37,147,29,13,12,4,8,,1,45,10.9566,1.81845,6.02523,0.952364,0.309281,0.0513309,0.25794975087046623,0.213025,0.989754,0.287171,0.762293,,,2.74104,1.16427,1.06645,7.019999980926514,,,,,,,212.20000000000002,5.735135135135136,196,5.297297297297297,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Cristopher Sánchez","PHI",3,1,4,3.0414,7,7,0,0,,41,168,37,15,14,3,10,,1,42,9.24004,2.13632,4.32521,0.735754,0.252331,0.0583396,0.19399147108197212,0.233683,1.12475,0.299607,0.74971,,,2.90818,1.13927,1.14624,24.75,,,,,,,221.30000000000007,5.397560975609758,217,5.2926829268292686,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Paul Skenes","PIT",3,2,4,2.84244,6,6,0,0,,37,147,29,13,12,3,10,,2,44,10.713,2.33496,4.5881,0.780023,0.296875,0.0647055,0.23216994106769562,0.214963,1.05627,0.292269,0.7626,,,2.73884,1.13115,1.1032,9.649999618530273,,,,,,,213.50000000000003,5.770270270270271,198,5.351351351351352,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Chris Sale","ATL",3,2,4,3.08769,6,6,0,0,,36,147,30,14,12,4,9,,2,44,11.0247,2.28049,4.83438,0.876062,0.302769,0.0626284,0.24014081805944443,0.219357,1.07195,0.299344,0.747099,,,2.84284,1.00156,0.894822,39.36000061035156,,,,,,,194.20000000000005,5.394444444444446,183,5.083333333333333,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Logan Webb","SFG",3,2,4,3.41967,7,7,0,0,,44,181,42,18,17,3,10,,1,39,8.09757,2.15223,3.76241,0.71946,0.216932,0.0576577,0.15927401185035706,0.249569,1.20608,0.306415,0.724825,,,3.14362,0.999723,0.935517,57.189998626708984,,,,,,,224.50000000000006,5.102272727272728,226,5.136363636363637,,,,,,,,,,,,,,,,,,,"Logan Webb","17995",657277
"Zack Wheeler","PHI",3,2,4,3.27883,6,6,0,0,,39,157,31,15,14,4,10,,2,45,10.4392,2.39826,4.35281,1.03743,0.287741,0.0661046,0.22163625806570053,0.216856,1.07309,0.282829,0.742663,,,3.19794,0.987682,1.01038,110.48999786376953,,,,,,,212.80000000000004,5.4564102564102575,197,5.051282051282051,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Jesús Luzardo","PHI",3,2,4,3.45558,7,7,0,0,,40,162,33,17,15,4,12,,1,45,10.1983,2.761,3.69369,0.968385,0.276886,0.0749618,0.20192375034093857,0.223804,1.14583,0.291612,0.732009,,,3.24734,0.975318,0.853399,70.58999633789062,,,,,,,212,5.3,199,4.975,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Dylan Cease","TOR",2,2,4,3.44713,6,6,0,0,,37,154,30,16,14,4,15,,1,48,11.5052,3.56666,3.22576,0.954461,0.309911,0.0960741,0.2138374149799347,0.213376,1.18565,0.29517,0.741753,,,3.18326,0.945799,0.730541,74.7699966430664,,,,,,,194.60000000000002,5.25945945945946,181,4.891891891891892,,,,,,,,,,,,,,,,,,,"Dylan Cease","18525",656302
"Yoshinobu Yamamoto","LAD",3,2,4,3.34819,6,6,0,0,,36,147,30,15,14,4,10,,1,38,9.43278,2.48661,3.79343,0.922361,0.258437,0.0681276,0.19030969589948654,0.220109,1.10159,0.27812,0.727702,,,3.23868,0.914191,0.766316,26.639999389648438,,,,,,,182.20000000000005,5.061111111111113,171,4.75,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
"Jacob deGrom","TEX",2,2,4,3.369,6,6,0,0,,36,143,30,15,13,5,9,,1,41,10.3393,2.14118,4.82878,1.15136,0.287296,0.0594966,0.22779925912618637,0.220615,1.06162,0.283188,0.741896,,,3.2451,0.861964,0.759615,50.0099983215332,,,,,,,178.90000000000003,4.969444444444445,167,4.638888888888889,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
