Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Dylan Cease","TOR",3.21951,1.90908,3.39933,3.37018,7,7,0,0,,43.155,178.094,31.7651,17.26,16.16,4.62831,18.2188,0.141319,1.24714,56.4711,11.7771,3.79955,3.0996,0.965238,0.317086,0.102299,0.21478695422410965,0.200249,1.15824,0.278244,0.7522,,,3.21498,1.15259,1.03649,74.7699966430664,,,,,,,228.5,5.313953488372093,205,4.767441860465116,,,,,,,,,,,,,,,,,,,"Dylan Cease","18525",656302
"Cristopher Sánchez","PHI",3.44849,1.46147,2.84368,3.08043,7,7,0,0,,40.173,163.841,35.5935,14.89,13.75,2.92958,10.3581,0.108234,1.40916,39.4768,8.84403,2.32053,3.81121,0.656317,0.240946,0.0632204,0.1777258738875389,0.234054,1.14384,0.297846,0.742209,,,2.94608,1.07965,1.05476,24.75,,,,,,,210.50000000000003,5.262500000000001,206,5.15,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Tarik Skubal","LAD",3.20216,0.852642,2.14681,2.94026,6,6,0,0,,32.844,130.882,26.4607,11.52,10.73,3.12798,6.83586,0.0806907,0.943711,38.2598,10.4841,1.87318,5.59693,0.857138,0.292323,0.0522291,0.24009360745549202,0.214949,1.01378,0.285539,0.753061,,,2.70356,1.07855,0.912118,7.019999980926514,,,,,,,191.70000000000007,5.809090909090911,178,5.393939393939394,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Chris Sale","ATL",2.32248,1.91877,2.57785,3.46986,6,6,0,0,,34.938,144.114,29.9967,14.44,13.47,3.20865,9.32001,0.0905692,2.22182,42.0168,10.8235,2.40083,4.50824,0.826546,0.291554,0.0646713,0.22688236832618713,0.226268,1.12533,0.306688,0.714343,,,2.8644,1.03747,0.824244,39.36000061035156,,,,,,,195.10000000000002,5.574285714285715,187,5.3428571428571425,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Jesús Luzardo","PHI",3.38481,1.57896,3.05153,3.44012,7,7,0,0,,41.048,170.323,34.5166,16.92,15.69,3.82694,13.2714,0.116927,2.77622,45.4479,9.96471,2.90982,3.42451,0.839077,0.266833,0.0779187,0.18891476839780807,0.223733,1.1642,0.29228,0.727499,,,3.25513,1.02792,0.898781,70.58999633789062,,,,,,,205.20000000000005,5.004878048780489,195,4.7560975609756095,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Jacob Misiorowski","MIL",1.83036,2.34663,2.24521,2.99892,6,6,0,0,,33.372,135.346,23.1164,11.9,11.12,3.82704,11.7532,0.0890436,2.07857,49.028,13.2222,3.16969,4.17146,1.0321,0.362242,0.0868382,0.2754036411643028,0.190236,1.04488,0.280943,0.778321,,,2.88063,1.00116,0.912118,114.13999938964844,,,,,,,191.20000000000005,5.793939393939396,169,5.121212121212121,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","31623",694819
"Paul Skenes","PIT",1.83393,2.40217,2.52027,3.37948,6,6,0,0,,34.674,142.482,28.706,13.98,13.02,3.51811,9.95876,0.0939616,1.85914,39.3302,10.2086,2.5849,3.9493,0.913163,0.276037,0.069895,0.20614153891801834,0.219694,1.11509,0.286828,0.73163,,,3.1576,0.996577,0.824244,9.649999618530273,,,,,,,176.4,5.04,165,4.714285714285714,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Blake Snell","LAD",3.25769,0.927139,2.45515,3.28068,6,6,0,0,,34.374,140.848,25.9876,13.42,12.53,3.35883,13.0913,0.11874,0.797371,43.5898,11.4129,3.42765,3.32967,0.879428,0.309481,0.0929466,0.2165348082780838,0.204692,1.13687,0.282822,0.746408,,,3.03089,0.954888,0.867806,178.41000366210938,,,,,,,193.10000000000005,5.6794117647058835,177,5.205882352941177,,,,,,,,,,,,,,,,,,,"Blake Snell","13543",605483
"Yoshinobu Yamamoto","LAD",3.37108,0.906852,2.60634,3.2192,6,6,0,0,,35.31,143.254,28.6031,13.55,12.63,3.53246,10.1944,0.0949122,0.973071,37.48,9.55311,2.5984,3.67653,0.900371,0.261633,0.0711629,0.19046976417303085,0.216548,1.09877,0.275277,0.745819,,,3.2111,0.891402,0.824244,26.639999389648438,,,,,,,175.4,5.011428571428572,164,4.685714285714286,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
"Jacob deGrom","TEX",2.0651,2.08136,2.24656,3.19996,6,6,0,0,,33.216,132.708,25.4419,12.59,11.81,3.74919,9.04677,0.115296,0.442126,35.5793,9.64033,2.45126,3.93281,1.01586,0.268103,0.0681707,0.1999320313334465,0.206477,1.03831,0.258584,0.748933,,,3.26674,0.852578,0.798483,50.0099983215332,,,,,,,175.00000000000006,5.3030303030303045,158,4.787878787878788,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
