Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Cristopher Sánchez","PHI",2.8413,1.8058,4.504,2.88283,6.5185,6.5185,0,0,,40.4123,164.144,35.5288,14.5138,12.9446,3.30034,10.2584,,1.3593,42.179,9.39345,2.28459,4.11165,0.735,0.256963,0.0624963,0.19446705654263496,0.232936,1.133,0.301068,0.759677,,,2.92134,1.11636,1.08795,24.75,,,,,,,216.50000000000003,5.4125000000000005,212,5.3,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Tarik Skubal","LAD",2.7427,1.473,4.0332,2.94173,5.94,5.94,0,0,,36.625,145.974,29.3293,13.07,11.9712,4.28919,8.0549,,1.373,45.2118,11.1101,1.97936,5.61296,1.054,0.309725,0.0551804,0.2545446418225765,0.214794,1.02073,0.287668,0.774848,,,2.91046,1.08665,1.06892,7.019999980926514,,,,,,,212.20000000000002,5.735135135135136,196,5.297297297297297,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Paul Skenes","PIT",2.4706,1.7231,3.7698,2.91752,6.08,6.08,0,0,,35.1844,143.201,28.2488,12.5205,11.4057,3.23696,9.9431,,1.5248,42.7017,10.9229,2.5434,4.29461,0.828,0.298194,0.0694346,0.22875957190990448,0.21444,1.08548,0.291532,0.762664,,,2.83117,1.01962,0.954452,9.649999618530273,,,,,,,199.3,5.694285714285715,186,5.314285714285714,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Chris Sale","ATL",2.549,1.627,3.8502,3.01821,5.94,5.94,0,0,,35.8073,144.793,28.9838,13.1259,12.0082,3.59267,9.016,,1.9926,44.0614,11.0746,2.26613,4.88702,0.903,0.304306,0.0622682,0.24203794822096825,0.216646,1.06123,0.294799,0.754439,,,2.85029,1.0008,1.01275,39.36000061035156,,,,,,,196.80000000000004,5.466666666666668,183,5.083333333333333,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Zack Wheeler","PHI",2.5911,1.7946,3.9226,3.11679,6.27,6.27,0,0,,37.3446,152.055,30.6816,14.1253,12.9328,4.09961,10.1036,,1.6711,43.7827,10.5516,2.43495,4.33338,0.988,0.28794,0.066447,0.22149289399385452,0.218716,1.09213,0.28769,0.760717,,,3.11288,0.986931,0.995566,110.48999786376953,,,,,,,196.00000000000003,5.297297297297298,185,5,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Jesús Luzardo","PHI",2.6363,1.914,3.9655,3.22842,6.5185,6.5185,0,0,,38.6242,158.621,32.0297,15.1229,13.855,4.32591,12.2663,,1.4178,45.1508,10.5208,2.85823,3.68088,1.008,0.284646,0.0773309,0.2073148936033249,0.220991,1.14685,0.290213,0.7629,,,3.26558,0.954485,1.01847,70.58999633789062,,,,,,,207.20000000000005,5.312820512820514,194,4.9743589743589745,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Jacob Misiorowski","MIL",2.5359,1.8455,3.8944,3.13058,6.27,6.27,0,0,,37.2295,153.334,28.0529,14.1064,12.95,3.96701,14.2221,,2.1967,49.1214,11.8748,3.4381,3.45388,0.959,0.320356,0.0927524,0.22760313749313354,0.204893,1.13552,0.287329,0.767094,,,3.1541,0.923076,0.950627,114.13999938964844,,,,,,,201.8,5.454054054054055,183,4.945945945945946,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","31623",694819
"Dylan Cease","TOR",2.4619,1.9245,3.7151,3.29613,6.321,6.321,0,0,,36.9422,154.183,29.0595,14.7111,13.5296,3.94871,14.6586,,1.1437,47.3668,11.5397,3.57118,3.23133,0.962,0.307212,0.0950727,0.2121388092637062,0.209997,1.18342,0.288414,0.759546,,,3.19312,0.90727,0.808392,74.7699966430664,,,,,,,195.20000000000002,5.275675675675676,179,4.837837837837838,,,,,,,,,,,,,,,,,,,"Dylan Cease","18525",656302
"Jacob deGrom","TEX",2.3677,1.912,3.4815,3.29533,6.27,6.27,0,0,,35.3887,143.739,29.2739,13.9744,12.9575,4.52582,8.6879,,0.9076,42.5502,10.8213,2.20949,4.89764,1.151,0.296024,0.0604422,0.2355818673968315,0.218228,1.07271,0.28424,0.758479,,,3.15593,0.896357,0.823267,50.0099983215332,,,,,,,178.1,5.088571428571428,166,4.742857142857143,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
"Yoshinobu Yamamoto","LAD",2.5465,1.6649,3.727,3.35416,5.94,5.94,0,0,,36.3996,150.598,32.5151,14.9103,13.5656,3.95542,10.4865,,1.3137,38.0925,9.41858,2.59284,3.63253,0.978,0.252942,0.0696324,0.1833091825246811,0.234262,1.18138,0.295191,0.749821,,,3.37687,0.856731,0.769074,26.639999389648438,,,,,,,174.40000000000003,4.844444444444445,171,4.75,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
