Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bobby Witt Jr.","KCR",30.56,138.512,123.754,35.8059,21.7698,7.8565,0.7789,5.4007,20.9165,17.895,11.9674,1.5236,23.3276,1.2466,0.9548,0.5887,,7.4775,2.3484,0.289331,0.0864,0.168416,0.513015,0.355415,0.496326,0.365083,0.851741,0.206995,6.41125,0.316785,0.492,0.344891,21.8417,5.46227,132.768,0.836891,1.539,6.103692173957825,3.0670000314712524,1.43414,3.0999999046325684,,,,,,,200.2,6.458064516,200.2,6.458064516,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Yordan Alvarez","HOU",30.6,138.287,114.476,34.2494,19.4991,6.6731,0.1501,7.9271,23.0362,20.998,20.3835,4.7018,23.5936,1.936,0.9619,0.5292,,0.4525,0.1508,0.299183,0.1474,0.170613,0.863942,0.410641,0.567838,0.410489,0.978479,0.268655,2.66643,0.313669,-0.335,-0.176508,26.8756,10.5227,168.01,-0.511508,-0.067,10.402010381221771,-3.3650000989437103,1.21581,33.38999938964844,,,,,,,237.9,7.674193548,237.9,7.674193548,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Pete Crow-Armstrong","CHC",31.48,139.476,124.086,31.2516,17.7342,5.8224,1.403,6.292,20.2386,17.6446,11.7858,0.9763,35.4886,1.9527,0.9021,0.7499,,7.1997,1.9719,0.251854,0.0845003,0.254442,0.332101,0.324308,0.47351,0.34289,0.797818,0.221656,7.39432,0.299968,0.339,0.460541,19.4948,3.00124,118.17,0.799541,2.813,3.8514193296432495,3.337999939918518,1.19362,32.939998626708984,,,,,,,178.8,5.767741935,178.8,5.767741935,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Julio Rodríguez","SEA",31.48,139.03,125.462,33.9615,21.4857,5.9222,0.312,6.2416,18.7149,19.7933,10.4968,0.6952,29.4584,1.8074,0.9625,0.302,,4.44,1.3113,0.270693,0.0755001,0.211885,0.356326,0.333499,0.472117,0.348059,0.805616,0.201424,4.91165,0.305541,0.136,0.165932,20.0127,3.57191,130.63,0.301933,0.956,5.243501365184784,1.3939999639987946,1.17776,9.489999771118164,,,,,,,180,5.806451612,180,5.806451612,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Gunnar Henderson","BAL",31.48,141.497,123.955,32.1214,19.3765,6.3769,0.8954,5.4726,19.1953,17.6035,14.5742,0.7075,29.2162,1.5565,0.9831,0.4282,,3.8346,1.1714,0.259138,0.103,0.206479,0.49884,0.342047,0.45748,0.34731,0.799527,0.198342,5.48857,0.29528,0.433,0.0929721,20.2822,3.54966,124.937,0.525972,-0.19,4.620535612106323,1.38400000333786,1.12213,12.510000228881836,,,,,,,181.1,5.841935483,181.1,5.841935483,,,,,,,,,,,,,,,,,,,"Gunnar Henderson","26289",683002
"Junior Caminero","TBR",32.41,143.9,128.236,34.6642,19.5929,5.7227,0.2579,9.0907,20.8661,23.5851,13.469,1.5829,27.0321,0.8634,1.021,0.3107,,1.0911,0.3894,0.270316,0.0935999,0.187854,0.498259,0.341228,0.531637,0.370615,0.872864,0.26132,3.38126,0.274589,-0.053,-0.120547,23.334,6.31741,138.786,-0.173547,-0.796,6.303100004792213,-0.39100000262260437,1.12137,16.479999542236328,,,,,,,213.9,6.684375,213.9,6.684375,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Kevin McGonigle","DET",30.8,139.521,119.805,32.5723,21.6878,6.205,0.7788,3.9007,18.6548,15.1872,17.2727,0.1395,19.8757,0.9766,0.9352,0.5315,,2.5359,0.7618,0.271877,0.1238,0.142456,0.869036,0.36565,0.434346,0.353163,0.799996,0.162469,4.95356,0.295693,0.193,-0.0259161,20.6583,4.15941,127.286,0.167084,-0.048,4.584803283214569,1.0600000396370888,1.07834,999,,,,,,,182.4,5.883870967,182.4,5.883870967,,,,,,,,,,,,,,,,,,,"Kevin McGonigle","33572",805808
"Fernando Tatis Jr.","SDP",31.48,145.084,126.142,35.0104,21.7311,6.6871,0.4524,6.1398,22.3079,17.1568,15.7416,1.1607,27.0323,1.4508,0.8974,0.8519,,6.9333,1.843,0.277547,0.1085,0.186321,0.582326,0.361936,0.483752,0.365676,0.845688,0.206206,5.7763,0.307567,0.165,0.420142,22.9477,5.79097,135.363,0.585142,0.659,6.763749301433563,-0.9150000214576721,1.07547,14.010000228881836,,,,,,,205.4,6.625806451,205.4,6.625806451,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Shohei Ohtani","LAD",31.48,145.959,122.15,33.473,17.7261,5.6633,1.1061,8.9775,25.5834,20.7592,20.8576,3.9409,34.7272,1.1677,0.8841,0.9003,,3.5214,1.04,0.274032,0.1429,0.237924,0.600613,0.382591,0.558994,0.395042,0.941585,0.284962,6.03461,0.308783,0.061,0.0787899,26.5465,9.28629,151.869,0.13979,0,9.256934493780136,-3.6730000972747803,1.05136,1.2699999809265137,,,,,,,241.3,7.783870967,241.3,7.783870967,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Cal Raleigh","SEA",27.75,117.284,100.267,21.64,11.2421,3.854,0.0685,6.4754,15.2035,16.3788,14.6839,1.0556,32.6771,1.1728,0.8266,0.3332,,1.1351,0.3865,0.215823,0.1252,0.278616,0.449364,0.32062,0.449371,0.333215,0.769991,0.233548,3.2963,0.244822,-0.286,-0.0757655,15.4768,1.60759,120.302,-0.361765,0.235,2.401250034570694,1.8669999688863754,1.02821,18.729999542236328,,,,,,,141.1,5.039285714,141.1,5.039285714,,,,,,,,,,,,,,,,,,,"Cal Raleigh","21534",663728
