Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bobby Witt Jr.","KCR",31,134,121,36,21,7,1,6,21,20,11,1,22,1,1,0,,8,2,0.298612,0.0825268,0.166003,0.497141,0.360523,0.530096,0.381017,0.890619,0.231485,6.78731,0.320803,0.216855,0.514762,22.8751,7.01457,143.854,0.731617,2.53258,7.556912183761597,3.9696168899536133,1.65848,3.0999999046325684,,,,,,,208.6,6.729032258,208.6,6.729032258,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Yordan Alvarez","HOU",30,128,109,33,19,6,0,8,20,22,17,1,22,2,1,0,,1,0,0.30537,0.129394,0.172635,0.749526,0.402127,0.586022,0.419961,0.988149,0.280652,3.19499,0.317545,-0.116157,-0.120223,25.9226,10.7468,174.6,-0.236381,0.0727151,10.873028740286827,-2.8911737874150276,1.27626,33.38999938964844,,,,,,,227.3,7.576666666,227.3,7.576666666,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Gunnar Henderson","BAL",32,138,122,33,19,7,1,5,21,19,14,1,30,1,1,0,,4,1,0.269035,0.0997385,0.217568,0.458424,0.347623,0.477121,0.356911,0.824744,0.208087,6.50857,0.313684,0.17584,0.224072,20.8982,4.54198,131.617,0.399912,-0.299188,5.474539875984192,1.1827568411827087,1.1772,12.510000228881836,,,,,,,185.6,5.8,185.6,5.8,,,,,,,,,,,,,,,,,,,"Gunnar Henderson","26289",683002
"Pete Crow-Armstrong","CHC",32,137,123,32,18,6,1,6,20,18,10,0,35,2,1,0,,7,2,0.257948,0.076667,0.253538,0.302388,0.324641,0.469243,0.342637,0.793884,0.211295,7.47893,0.311679,0.118412,0.498518,19.1052,2.9176,118,0.61693,2.99716,3.5842310190200806,3.486051708459854,1.17292,32.939998626708984,,,,,,,179.4,5.60625,179.4,5.60625,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Shohei Ohtani","LAD",31,134,115,33,17,6,1,9,24,23,17,1,32,1,1,0,,4,1,0.28617,0.126533,0.238696,0.530099,0.37996,0.596252,0.41221,0.976212,0.310082,6.10723,0.316431,0.00907388,0.121158,26.236,10.3856,163.379,0.130232,0,10.360532313585281,-3.350925922393799,1.15732,1.2699999809265137,,,,,,,236.3,7.622580645,236.3,7.622580645,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Julio Rodríguez","SEA",32,138,125,34,22,6,0,6,19,19,10,1,30,2,1,0,,5,1,0.275493,0.0751896,0.214515,0.35051,0.337278,0.468757,0.348661,0.806035,0.193263,5.45703,0.316839,0.06523,0.37714,19.9769,3.62073,131.049,0.44237,0.236089,5.425718903541565,0.6485889703035355,1.11777,9.489999771118164,,,,,,,181.9,5.684375,181.9,5.684375,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Fernando Tatis Jr.","SDP",32,138,122,34,21,6,0,6,19,19,14,1,27,1,1,0,,6,2,0.276204,0.0998653,0.195636,0.510465,0.3531,0.486804,0.362906,0.839905,0.2106,5.19125,0.306077,0.0709836,0.371146,21.5676,5.21143,133.506,0.442129,1.81598,6.023112863302231,0.334031343460083,1.10494,14.010000228881836,,,,,,,193,6.03125,193,6.03125,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Junior Caminero","TBR",33,141,128,35,21,6,1,8,20,22,12,1,27,1,1,0,,1,0,0.27819,0.0824043,0.192658,0.427724,0.339806,0.519409,0.367247,0.859215,0.241219,3.97515,0.29535,-0.00850479,-0.0962397,22.4864,5.80833,136.444,-0.104745,-0.714022,5.859652899205685,-0.33624449372291565,1.07142,16.479999542236328,,,,,,,207.2,6.278787878,207.2,6.278787878,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Corey Seager","TEX",27,118,104,28,16,5,0,6,16,17,12,1,24,1,1,0,,1,0,0.265632,0.105606,0.20015,0.527633,0.347556,0.490352,0.361749,0.837908,0.224721,2.57843,0.287341,-0.120943,-0.10194,18.3442,4.34867,134.943,-0.222883,0.495179,4.576111316680908,1.3558271825313568,1.0313,95.08999633789062,,,,,,,164.6,6.096296296,164.6,6.096296296,,,,,,,,,,,,,,,,,,,"Corey Seager","13624",608369
"Elly De La Cruz","CIN",32,137,122,32,19,6,1,6,20,19,13,1,38,1,1,0,,7,2,0.263853,0.094911,0.274569,0.345673,0.335816,0.481648,0.352257,0.817464,0.217795,7.28456,0.331714,0.222194,0.446791,20.1684,3.98078,117.878,0.668985,0.607948,3.616055190563202,1.9218364357948303,1.01671,8.449999809265137,,,,,,,186.4,5.825,186.4,5.825,,,,,,,,,,,,,,,,,,,"Elly De La Cruz","26668",682829
"Corbin Carroll","ARI",30,131,114,30,16,6,3,5,24,17,14,1,28,2,1,0,,6,1,0.262122,0.106358,0.212854,0.499676,0.34976,0.48828,0.361062,0.83804,0.226158,8.37217,0.304347,0.282549,0.491475,20.2606,4.74752,127.618,0.774024,1.29729,5.137129008769989,-0.08789718151092529,0.948052,14.100000381469727,,,,,,,192.1,6.403333333,192.1,6.403333333,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
