Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bobby Witt Jr.","KCR",16.67,75.5556,67.4284,19.6125,12.0142,4.3551,0.4131,2.8301,11.4503,9.6689,6.596,0.9067,12.6159,0.68,0.5202,0.3309,,4.2336,1.3223,0.290864,0.0873,0.166975,0.522832,0.357443,0.493621,0.365016,0.851064,0.202757,6.21264,0.319649,0.28,0.198049,11.9076,2.96821,133.121,0.478049,0.885,3.3818129301071167,1.7179999947547913,0.791717,3.0999999046325684,,,,,,,113.6,6.682352941,113.6,6.682352941,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Pete Crow-Armstrong","CHC",16.67,74.2246,66.0209,16.9314,9.3626,3.1628,0.6976,3.7085,11.2526,9.8959,6.272,0.4453,18.5453,1.0391,0.4757,0.4169,,3.8256,1.0169,0.256455,0.0845003,0.249854,0.338199,0.328455,0.49401,0.352703,0.822465,0.237555,7.45712,0.298871,0.181,0.254392,10.9603,2.17833,125.013,0.435392,1.666,2.673322945833206,1.944000005722046,0.715773,32.939998626708984,,,,,,,107,6.294117647,107,6.294117647,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Aaron Judge","NYY",15.39,68.4574,54.8806,15.1228,8.1576,2.5146,0.1048,4.3458,11.1237,11.0385,12.2744,2.1906,17.1502,0.6846,0.4973,0.1206,,1.163,0.3593,0.275558,0.1793,0.250524,0.7157,0.410932,0.562756,0.409079,0.973688,0.287198,3.93036,0.318075,-0.131,-0.022779,13.2234,5.12386,166.339,-0.153779,-0.002,5.115879088640213,-0.8729999919887632,0.678848,1.850000023841858,,,,,,,116.2,7.746666666,116.2,7.746666666,,,,,,,,,,,,,,,,,,,"Aaron Judge","15640",592450
"Juan Soto","NYM",17.1,76.9709,61.0369,16.8943,9.7499,2.5135,0.2667,4.3642,12.876,11.235,14.7322,1.3855,12.2074,0.3849,0.5381,0.2789,,2.0442,0.6923,0.276788,0.1914,0.158598,1.20683,0.417402,0.54121,0.409416,0.958612,0.264422,4.86207,0.278426,-0.086,-0.00947564,14.8889,5.782,162.635,-0.0954756,-0.452,5.715857543051243,-1.7499999701976776,0.658486,4.650000095367432,,,,,,,126.5,7.44117647,126.5,7.44117647,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Fernando Tatis Jr.","SDP",17.59,81.1683,71.0498,20.1882,12.5762,3.8377,0.284,3.4903,12.6846,9.8185,8.3116,0.5682,14.6789,0.8117,0.4994,0.4957,,3.9794,1.0261,0.284142,0.1024,0.180845,0.566228,0.363339,0.493524,0.37018,0.856864,0.209383,5.85457,0.312812,0.097,0.253519,13.1305,3.52705,138.792,0.350519,0.376,4.146000355482101,-0.45499998331069946,0.644363,14.010000228881836,,,,,,,112.6,6.255555555,112.6,6.255555555,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Yordan Alvarez","HOU",16.38,74.0485,60.9548,18.145,10.3706,3.4992,0.1416,4.1337,12.3322,11.0482,11.1739,2.9619,12.7152,1.1107,0.514,0.2951,,0.2281,0.0752,0.29768,0.1509,0.171715,0.878783,0.412586,0.563181,0.408234,0.975767,0.265502,2.89646,0.314015,-0.176,-0.0971806,14.253,5.49186,166.681,-0.273181,-0.029,5.4562824964523315,-1.8200000077486038,0.637194,33.38999938964844,,,,,,,122.1,7.63125,122.1,7.63125,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Julio Rodríguez","SEA",16.67,73.9848,66.981,18.2406,11.5986,3.2014,0.1594,3.2812,9.9667,10.4703,5.4379,0.3699,15.9683,0.8878,0.5286,0.1495,,2.5073,0.7113,0.272325,0.0735002,0.215832,0.340543,0.332718,0.471841,0.347631,0.804559,0.199516,5.00035,0.309974,0.08,0.108987,10.622,1.86847,130.465,0.188987,0.493,2.8043881356716156,0.7709999978542328,0.630762,9.489999771118164,,,,,,,91.6,5.388235294,91.6,5.388235294,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Junior Caminero","TBR",17.59,77.6466,69.1408,18.7839,10.7132,3.0129,0.1283,4.9295,11.0696,13.0277,7.2988,0.9318,14.6855,0.5435,0.5605,0.1029,,0.5932,0.2161,0.271676,0.0940003,0.189133,0.497007,0.343371,0.532853,0.372001,0.876224,0.261177,3.30724,0.276611,-0.037,-0.0704011,12.6749,3.48811,139.881,-0.107401,-0.428,3.485793851315975,-0.18299999833106995,0.616183,16.479999542236328,,,,,,,119,6.611111111,119,6.611111111,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Elly De La Cruz","CIN",17.59,79.7415,70.0908,18.3771,10.9103,3.5706,0.6861,3.2101,11.3359,9.6789,8.3011,0.3987,21.2515,0.4784,0.5358,0.3352,,4.031,1.177,0.26219,0.1041,0.266505,0.390612,0.341996,0.470107,0.351459,0.812104,0.207917,6.7568,0.328539,0.264,0.21218,11.6949,2.26023,119.834,0.47618,0.246,2.3826436400413513,1.0000000149011612,0.608232,8.449999809265137,,,,,,,105.1,5.838888888,105.1,5.838888888,,,,,,,,,,,,,,,,,,,"Elly De La Cruz","26668",682829
"Cal Raleigh","SEA",15.74,67.7497,57.9895,12.9677,6.6556,2.2719,0.0382,4.002,9.185,10.1114,8.5432,0.6097,18.69,0.6097,0.4669,0.1404,,0.5982,0.2069,0.223622,0.126099,0.275868,0.4571,0.327183,0.471154,0.343997,0.798337,0.247533,3.23331,0.250688,-0.163,-0.0518421,9.52813,1.51227,127.937,-0.214842,0.094,1.9814149737358093,0.9020000249147415,0.600784,18.729999542236328,,,,,,,90.1,5.63125,90.1,5.63125,,,,,,,,,,,,,,,,,,,"Cal Raleigh","21534",663728
