Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Aaron Judge","NYY",15,66,54,15,8,3,0,5,11,12,12,2,17,1,0,0,,1,0,0.280619,0.174594,0.257014,0.679319,0.411424,0.591374,0.419311,1.0028,0.310755,3.82549,0.32289,0,-0.0515108,13.3945,5.52652,173.455,-0.0515108,0.393282,5.616641562432051,-0.41304516792297363,0.769667,1.850000023841858,,,,,,,126.6,8.44,126.6,8.44,,,,,,,,,,,,,,,,,,,"Aaron Judge","15640",592450
"Bobby Witt Jr.","KCR",16,71,64,18,11,4,1,3,11,9,6,1,12,1,0,0,,4,1,0.286915,0.0868067,0.172669,0.502735,0.352465,0.491118,0.362103,0.843582,0.204202,6.83634,0.317346,0,0.294576,11.062,2.63167,131.095,0.294576,1.27588,2.865470826625824,2.0393043756484985,0.756349,3.0999999046325684,,,,,,,108.1,6.75625,108.1,6.75625,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Pete Crow-Armstrong","CHC",16,71,63,17,9,3,1,4,11,11,6,0,18,1,0,0,,4,1,0.26656,0.079953,0.251197,0.318288,0.33601,0.510129,0.362539,0.846139,0.243569,7.56585,0.313875,0,0.295067,10.9729,2.62941,131.599,0.295067,1.83956,2.981097549200058,2.091410219669342,0.749891,32.939998626708984,,,,,,,110,6.875,110,6.875,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Yordan Alvarez","HOU",16,71,59,18,10,3,0,4,10,11,10,2,12,1,0,0,,0,0,0.301433,0.140725,0.175661,0.80112,0.40771,0.568107,0.409411,0.975817,0.266675,2.45553,0.319531,0,-0.0966327,13.6906,5.31651,167.5,-0.0966327,-0.0143191,5.446992203593254,-1.6726525444537401,0.639476,33.38999938964844,,,,,,,121.1,7.56875,121.1,7.56875,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Junior Caminero","TBR",18,80,72,20,12,3,0,5,11,13,7,1,15,0,0,0,,1,0,0.273616,0.0879409,0.186613,0.471249,0.340111,0.51382,0.365033,0.853931,0.240205,3.16205,0.285064,0,-0.0808851,12.5518,3.1296,135.034,-0.0808851,-0.625116,3.1564944684505463,-0.3876163065433502,0.568958,16.479999542236328,,,,,,,118.6,6.588888888,118.6,6.588888888,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Juan Soto","NYM",16,70,56,15,9,2,0,4,11,10,13,1,11,0,0,0,,2,0,0.271393,0.18443,0.162485,1.13506,0.406784,0.525151,0.399629,0.931934,0.253758,4.96097,0.27536,0,0.10293,12.9875,4.70543,156.082,0.10293,-0.388196,4.8350343108177185,-1.527085155248642,0.568417,4.650000095367432,,,,,,,114.2,7.1375,114.2,7.1375,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Wyatt Langford","TEX",17,73,64,17,10,3,0,3,10,9,8,0,16,1,0,0,,2,1,0.259865,0.109598,0.218075,0.502569,0.346516,0.470172,0.354978,0.816688,0.210306,5.73679,0.298849,0,0.11372,10.9301,2.27991,130.631,0.11372,0.919827,2.71230186522007,0.25871551036834717,0.566045,37.75,,,,,,,96.1,5.652941176,96.1,5.652941176,,,,,,,,,,,,,,,,,,,"Wyatt Langford","33333",694671
"Elly De La Cruz","CIN",17,72,64,17,10,3,1,3,11,10,7,0,20,0,0,0,,4,1,0.271492,0.0993841,0.270026,0.368053,0.345469,0.479086,0.356336,0.824555,0.207594,7.38734,0.345285,0,0.277569,10.8931,2.33495,123.099,0.277569,0.230226,2.2916153371334076,0.8941152691841125,0.56368,8.449999809265137,,,,,,,99.6,5.858823529,99.6,5.858823529,,,,,,,,,,,,,,,,,,,"Elly De La Cruz","26668",682829
"Fernando Tatis Jr.","SDP",17,75,66,18,12,3,0,3,11,9,8,1,14,1,1,0,,3,1,0.276247,0.10342,0.191994,0.53866,0.35544,0.466629,0.356774,0.82207,0.190382,5.48299,0.311379,0,0.0998405,11.3883,2.46202,129.816,0.0998405,0.979113,2.811361186206341,0.21522438526153564,0.557753,14.010000228881836,,,,,,,101.6,5.976470588,101.6,5.976470588,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Shohei Ohtani","LAD",17,72,61,17,9,3,1,4,13,12,10,2,17,1,0,0,,2,0,0.281744,0.135281,0.242439,0.558,0.383457,0.568056,0.39931,0.951513,0.286313,6.26775,0.321348,0,0.182669,13.2577,4.79157,154.52,0.182669,0,4.885202914476395,-1.788888931274414,0.552,1.2699999809265137,,,,,,,123,7.235294117,123,7.235294117,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Cal Raleigh","SEA",17,67,58,12,6,2,0,4,8,11,8,1,19,1,0,0,,1,0,0.214595,0.125545,0.289529,0.43362,0.317831,0.454737,0.333702,0.772569,0.240142,2.51391,0.243813,0,-0.0570197,8.87485,0.939808,120.777,-0.0570197,0.651362,1.5598771572113037,1.4763617515563965,0.550915,18.729999542236328,,,,,,,81.5,4.794117647,81.5,4.794117647,,,,,,,,,,,,,,,,,,,"Cal Raleigh","21534",663728
"Francisco Lindor","NYM",17,75,67,17,10,3,0,3,11,9,7,0,14,1,0,0,,2,0,0.251376,0.0924378,0.187561,0.492842,0.330724,0.441662,0.338005,0.772386,0.190286,5.65559,0.275991,0,0.117514,10.2455,1.31923,114.822,0.117514,0.393513,1.4654902964830399,1.1462910771369934,0.515496,25.350000381469727,,,,,,,92.9,5.464705882,92.9,5.464705882,,,,,,,,,,,,,,,,,,,"Francisco Lindor","12916",596019
"Gabriel Moreno","ARI",15,61,53,15,10,3,0,2,7,8,6,0,10,1,1,0,,1,0,0.289134,0.102887,0.162788,0.632031,0.36462,0.441027,0.353133,0.805647,0.151893,3.2519,0.32608,0,-0.104612,8.96817,1.79926,122.696,-0.104612,0.74559,1.5530257001519203,1.5037689208984375,0.511725,181.22000122070312,,,,,,,81.4,5.426666666,81.4,5.426666666,,,,,,,,,,,,,,,,,,,"Gabriel Moreno","22664",672515
"Julio Rodríguez","SEA",17,75,69,18,12,3,0,3,10,10,5,0,17,1,0,0,,3,1,0.25974,0.0723181,0.225575,0.320594,0.320911,0.441006,0.330627,0.761917,0.181266,5.34385,0.301706,0,0.21513,9.79624,0.869977,118.638,0.21513,0.234949,1.8467762917280197,0.5043932348489761,0.511306,9.489999771118164,,,,,,,89.6,5.270588235,89.6,5.270588235,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Cody Bellinger","NYY",17,74,66,18,12,3,0,2,10,11,7,0,11,0,1,0,,1,1,0.268528,0.092725,0.150963,0.614223,0.337173,0.442026,0.339622,0.779199,0.173498,4.87109,0.288065,0,-0.0415338,10.1307,1.38847,118.03,-0.0415338,1.4076,1.5043020211160183,0.8446388840675354,0.505475,80.98999786376953,,,,,,,82.4,4.847058823,82.4,4.847058823,,,,,,,,,,,,,,,,,,,"Cody Bellinger","15998",641355
"Kevin McGonigle","DET",17,74,64,17,11,3,0,2,10,9,9,0,10,0,0,0,,1,1,0.260338,0.122218,0.133878,0.912906,0.353074,0.424884,0.34389,0.777958,0.164546,5.07717,0.278443,0,-0.0619643,10.3852,1.64295,120.288,-0.0619643,0.108302,1.6774859316647053,0.6277464553713799,0.501022,999,,,,,,,84.8,4.988235294,84.8,4.988235294,,,,,,,,,,,,,,,,,,,"Kevin McGonigle","33572",805808
"Gunnar Henderson","BAL",16,71,63,16,9,3,1,3,10,8,7,0,15,1,0,0,,2,0,0.250644,0.0974798,0.216087,0.451114,0.330942,0.44746,0.338714,0.778402,0.196816,6.19825,0.289445,0,0.0644613,9.61686,1.27341,119.518,0.0644613,-0.0971675,1.661591574549675,0.6583880633115768,0.490383,12.510000228881836,,,,,,,97,6.0625,97,6.0625,,,,,,,,,,,,,,,,,,,"Gunnar Henderson","26289",683002
"Geraldo Perdomo","ARI",16,71,59,15,11,3,1,1,9,7,9,0,9,1,1,1,,2,1,0.260742,0.12996,0.129169,1.00613,0.363799,0.391848,0.338523,0.755647,0.131106,5.85198,0.285958,0,0.0431377,9.60602,1.26257,112.914,0.0431377,0.504206,1.1408866457641125,1.259761393070221,0.477702,76.7699966430664,,,,,,,79.8,4.9875,79.8,4.9875,,,,,,,,,,,,,,,,,,,"Geraldo Perdomo","22799",672695
"Ronald Acuña Jr.","ATL",16,71,60,16,10,3,0,3,12,9,10,0,15,1,0,0,,3,1,0.274492,0.139646,0.216208,0.645887,0.382589,0.491279,0.380067,0.873868,0.216787,5.8133,0.316167,0,0.180979,12.0144,3.64029,141.184,0.180979,-0.510835,3.694632828235626,-1.3580573201179504,0.472032,5.260000228881836,,,,,,,102.4,6.4,102.4,6.4,,,,,,,,,,,,,,,,,,,"Ronald Acuna Jr.","18401",660670
"Corey Seager","TEX",15,65,56,14,8,3,0,3,9,8,7,1,13,1,0,0,,0,0,0.249965,0.11368,0.204769,0.555162,0.339712,0.45418,0.342357,0.793892,0.204215,2.59445,0.274968,0,-0.0402436,8.9935,1.35556,121.853,-0.0402436,0.262763,1.5966925919055939,0.7322074174880981,0.46981,95.08999633789062,,,,,,,83.3,5.553333333,83.3,5.553333333,,,,,,,,,,,,,,,,,,,"Corey Seager","13624",608369
"Mookie Betts","LAD",17,72,64,17,11,3,0,3,10,10,7,0,8,0,0,0,,1,0,0.263095,0.102691,0.117209,0.876135,0.34185,0.442056,0.342334,0.783906,0.178961,3.86663,0.267016,0,-0.0633396,10.0757,1.51753,116.372,-0.0633396,0.102815,1.364192508161068,0.8778146877884865,0.467541,60.58000183105469,,,,,,,91,5.352941176,91,5.352941176,,,,,,,,,,,,,,,,,,,"Mookie Betts","13611",605141
"Corbin Carroll","ARI",16,70,61,15,8,3,2,3,11,9,8,0,15,1,0,0,,3,1,0.249477,0.108248,0.220872,0.490093,0.339976,0.480042,0.353391,0.820018,0.230565,8.15843,0.290906,0,0.332328,10.3433,2.0868,122.869,0.332328,0.772379,2.256018966436386,0.024693787097930908,0.463055,14.100000381469727,,,,,,,101.2,6.325,101.2,6.325,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"Michael Harris II","ATL",17,72,68,19,12,4,0,3,9,10,3,0,14,0,0,0,,2,1,0.282627,0.0394644,0.195598,0.201763,0.313986,0.469701,0.337713,0.783687,0.187074,5.57348,0.319951,0,0.106497,9.80595,1.24778,112.827,0.106497,0.757004,1.2248580306768417,0.970892921090126,0.462829,99.06999969482422,,,,,,,88.2,5.188235294,88.2,5.188235294,,,,,,,,,,,,,,,,,,,"Michael Harris II","25931",671739
"Pete Alonso","BAL",16,71,63,17,10,3,0,4,9,11,7,1,16,1,0,0,,0,0,0.270169,0.0977493,0.227152,0.430325,0.353029,0.50818,0.369755,0.861209,0.238011,2.67465,0.304465,0,-0.0715374,11.5021,3.07176,141.109,-0.0715374,-0.0634525,3.327313467860222,-1.3882982805371284,0.454219,24.440000534057617,,,,,,,102.5,6.40625,102.5,6.40625,,,,,,,,,,,,,,,,,,,"Pete Alonso","19251",624413
"José Ramírez","CLE",16,68,60,16,9,4,0,2,9,9,7,2,8,0,1,0,,4,1,0.259754,0.105574,0.122507,0.861782,0.340409,0.447681,0.335994,0.78809,0.187927,5.96559,0.264273,0,0.36058,9.16638,1.08366,115.908,0.36058,0.34557,1.6216131150722504,0.3796745538711548,0.449978,6.28000020980835,,,,,,,85.8,5.3625,85.8,5.3625,,,,,,,,,,,,,,,,,,,"Jose Ramirez","13510",608070
"Zach Neto","LAA",17,75,66,16,9,4,0,3,11,9,6,0,20,2,0,0,,3,1,0.245761,0.0791856,0.274418,0.288559,0.323344,0.444455,0.334557,0.767799,0.198694,5.8875,0.308561,0,-0.05495,9.93206,1.09782,115.005,-0.05495,-0.264014,1.2451136484742165,0.5082083642482758,0.4476,32.29999923706055,,,,,,,90.3,5.311764705,90.3,5.311764705,,,,,,,,,,,,,,,,,,,"Zach Neto","31347",687263
"Jeremy Peña","HOU",16,70,64,17,12,3,0,2,10,8,4,0,14,1,0,0,,2,0,0.26951,0.0570679,0.194829,0.292913,0.323602,0.428157,0.329161,0.751758,0.158647,5.45212,0.309308,0,0.105132,9.00646,0.724362,111.683,0.105132,0.081007,1.0541113689541817,0.8310070186853409,0.444215,122.9800033569336,,,,,,,77.5,4.84375,77.5,4.84375,,,,,,,,,,,,,,,,,,,"Jeremy Pena","21636",665161
"Isaac Paredes","HOU",17,74,63,16,10,3,0,3,8,10,8,0,11,2,1,0,,0,0,0.246633,0.11041,0.154951,0.712546,0.349065,0.426253,0.343779,0.775318,0.17962,1.63707,0.26014,0,-0.144949,10.3785,1.63631,121.85,-0.144949,-0.0747022,1.7284592986106873,0.0002978518605232239,0.442295,243.60000610351562,,,,,,,93.5,5.5,93.5,5.5,,,,,,,,,,,,,,,,,,,"Isaac Paredes","20036",670623
"Jackson Merrill","SDP",17,75,69,18,11,3,1,3,9,10,5,0,16,0,0,0,,2,0,0.260455,0.0642984,0.213799,0.300742,0.310966,0.449249,0.328376,0.760215,0.188794,5.86828,0.299584,0,0.116236,9.55963,0.725388,110.803,0.116236,0.579715,1.0885522961616516,0.8241595178842545,0.441709,70.79000091552734,,,,,,,93.2,5.482352941,93.2,5.482352941,,,,,,,,,,,,,,,,,,,"Jackson Merrill","29490",701538
