Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bobby Witt Jr.","KCR",18,78.5614,70.261,20.6668,12.4122,3.61889,1.10759,3.52808,12.8848,11.1573,6.82734,0.719747,13.1232,0.722517,0.657343,0.0926984,0.89336,4.06365,1.02318,0.294142,0.0869045,0.167043,0.520251,0.359593,0.527818,0.378347,0.887411,0.233676,7.61313,0.315821,,0.282299,13.2266,3.93159,142.393,0.282299,1.38,4.146871358156204,2.213333308696747,0.930945,3.0999999046325684,,,,,,,131.3,7.294444444,131.3,7.294444444,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Yordan Alvarez","HOU",17,82.2087,68.6149,20.6833,11.0508,4.16883,0,5.46366,13.0013,15.0353,11.4672,2.25926,13.442,1.37525,0.681252,0.0695838,1.28132,0.270415,0.105521,0.30144,0.139489,0.16351,0.85309,0.40816,0.60108,0.422392,1.00924,0.299641,2.15398,0.302033,,-0.11222,16.763,7.03642,176.528,-0.11222,-0.01,7.187992341816425,-1.731102952733636,0.852061,33.38999938964844,,,,,,,143.2,8.423529411,143.2,8.423529411,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Fernando Tatis Jr.","SDP",19,91.8166,80.5061,23.2506,14.7673,4.11778,0.677633,3.68788,14.6624,12.6743,9.68724,0.541328,16.0889,0.857858,0.604068,0.160741,1.78422,4.55288,1.19279,0.288805,0.105506,0.175229,0.602106,0.368726,0.494214,0.373206,0.86294,0.205409,6.62728,0.318957,,0.278932,15.0773,4.21399,140.818,0.278932,0.7,4.796570062637329,-0.13126510381698608,0.778822,14.010000228881836,,,,,,,142.4,7.494736842,142.4,7.494736842,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Cal Raleigh","SEA",17,64.6755,55.033,12.4719,5.95929,2.35322,0.0100678,4.14935,9.17334,11.0215,8.43052,0.502429,17.3867,0.664927,0.496893,0.0497628,0.657698,0.619781,0.216942,0.226627,0.130351,0.268831,0.484882,0.33373,0.495945,0.355943,0.829675,0.269319,3.07402,0.244827,,-0.0479876,9.71934,2.06722,136.246,-0.0479876,1.69,2.6721795313060284,2.527813673019409,0.762727,18.729999542236328,,,,,,,84.5,4.970588235,84.5,4.970588235,,,,,,,,,,,,,,,,,,,"Cal Raleigh","21534",663728
"Pete Crow-Armstrong","CHC",18,78.4826,68.9541,17.307,9.64673,3.36904,0.592576,3.6987,12.0372,10.3788,6.95826,0.462007,19.9857,1.18344,0.558971,0.827332,0.751939,4.107,0.816748,0.250994,0.0886599,0.254651,0.348162,0.327716,0.47796,0.346839,0.805677,0.226967,7.45642,0.296939,,0.386818,11.2176,1.93188,121.087,0.386818,1.75,2.3817099928855896,2.027777761220932,0.708677,32.939998626708984,,,,,,,107,5.944444444,107,5.944444444,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Corbin Carroll","ARI",17,84.0975,72.3233,18.9801,10.2962,4.31797,0.990411,3.37554,13.6051,11.4705,9.7376,0.352959,16.0073,1.17311,0.570627,0.29236,1.15687,3.87378,0.750767,0.262435,0.115789,0.190342,0.608322,0.356673,0.489545,0.365857,0.846218,0.227111,7.44405,0.291614,,0.347299,13.3109,3.36088,131.215,0.347299,1.3,3.51161390542984,0.5129629373550415,0.688029,14.100000381469727,,,,,,,117.7,6.923529411,117.7,6.923529411,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"Juan Soto","NYM",18,81.107,65.0208,17.5593,10.068,3.02779,0.0560073,4.4075,12.625,12.1346,14.9302,1.20959,13.1956,0.501415,0.543034,0.111002,1.62362,1.849,0.635232,0.270057,0.18408,0.162694,1.13145,0.407319,0.521705,0.399351,0.929023,0.251647,3.8658,0.274221,,-0.0296195,15.0301,5.43389,155.896,-0.0296195,-0.11,5.435170851647854,-1.3754321187734604,0.681724,4.650000095367432,,,,,,,131.1,7.283333333,131.1,7.283333333,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Shohei Ohtani","LAD",18,83.0355,69.3345,19.6494,10.7062,3.95486,0.246978,4.74139,14.2451,13.73,12.1904,1.76505,18.2243,0.785805,0.467247,0.0830717,1.29055,2.95417,0.935855,0.2834,0.14681,0.219476,0.66891,0.394134,0.552717,0.401131,0.946852,0.269317,5.2563,0.318302,,0.081153,15.5068,5.68235,155.739,0.081153,0,5.660185895860195,-1.9444444179534912,0.653056,1.2699999809265137,,,,,,,143.5,7.972222222,143.5,7.972222222,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Julio Rodríguez","SEA",18,76.0888,68.5241,19.3845,12.3953,3.34937,0.478988,3.16082,11.4752,10.4488,6.00518,0.373155,15.1708,0.990606,0.489134,0.079305,1.33113,2.6853,0.701636,0.282886,0.0789234,0.199383,0.395838,0.347068,0.484127,0.359185,0.831195,0.20124,6.08094,0.32011,,0.140252,11.6336,2.63112,138.501,0.140252,-0.6,3.5395412892103195,-0.3222222626209259,0.601864,9.489999771118164,,,,,,,98.2,5.455555555,98.2,5.455555555,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Mookie Betts","LAD",19,85.1646,74.6988,20.0122,12.7898,4.18436,0.204299,2.83379,11.3633,11.229,8.71074,0.301884,9.41425,0.703611,0.821179,0.115006,1.26017,0.892753,0.334178,0.267906,0.102281,0.110542,0.925271,0.346463,0.443201,0.344937,0.789664,0.175295,3.75636,0.271502,,-0.083392,12.042,1.96564,118.115,-0.083392,0.22,1.7762829437851906,1.0996296107769012,0.57454,60.58000183105469,,,,,,,108.7,5.721052631,108.7,5.721052631,,,,,,,,,,,,,,,,,,,"Mookie Betts","13611",605141
