Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Tarik Skubal","LAD",2,1,3,2.79865,4,4,0,0,,22,87,17,8,7,2,4,,1,27,11.0501,1.81635,6.08367,0.928476,0.312877,0.051429,0.26144829764962196,0.210961,0.979848,0.286315,0.768294,,,2.68854,0.696825,0.60249,7.019999980926514,,,,,,,133,6.045454545454546,123,5.590909090909091,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Cristopher Sánchez","PHI",2,1,3,3.04709,4,4,0,0,,23,94,21,9,8,2,5,,1,24,9.17724,2.11838,4.33219,0.756429,0.250642,0.0578558,0.19278668612241745,0.23435,1.12607,0.299095,0.751746,,,2.95066,0.636991,0.596178,24.75,,,,,,,121.00000000000003,5.2608695652173925,119,5.173913043478261,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Paul Skenes","PIT",2,1,2,2.86488,3,3,0,0,,20,82,16,7,6,2,5,,1,24,10.6381,2.4139,4.40702,0.774588,0.293979,0.0667071,0.22727234661579132,0.215774,1.06888,0.292559,0.762219,,,2.77955,0.613295,0.614488,9.649999618530273,,,,,,,111.80000000000001,5.590000000000001,104,5.2,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Chris Sale","ATL",2,1,2,3.02253,3,3,0,0,,20,81,16,7,7,2,5,,1,25,11.0009,2.13541,5.15165,0.857492,0.303197,0.0588543,0.24434247612953186,0.219221,1.05493,0.299464,0.748625,,,2.79324,0.574635,0.588273,39.36000061035156,,,,,,,113.80000000000001,5.69,106,5.3,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Yoshinobu Yamamoto","LAD",2,1,2,3.24855,3,3,0,0,,22,87,17,8,8,2,6,,1,23,9.56286,2.40523,3.97587,0.905003,0.263631,0.0663077,0.19732288271188736,0.214831,1.06843,0.273014,0.728823,,,3.17981,0.571441,0.609437,26.639999389648438,,,,,,,119.00000000000001,5.40909090909091,109,4.954545454545454,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
"Jesús Luzardo","PHI",2,1,2,3.46006,4,4,0,0,,22,91,19,9,9,2,7,,1,25,10.2254,2.71302,3.76902,0.987428,0.27841,0.0738682,0.20454221963882446,0.222931,1.13629,0.29017,0.731062,,,3.25662,0.545628,0.52674,70.58999633789062,,,,,,,114.80000000000001,5.218181818181819,110,5,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Dylan Cease","TOR",1,1,2,3.44836,3,3,0,0,,21,85,16,9,8,2,8,,1,26,11.5282,3.54052,3.25608,0.937047,0.310376,0.0953221,0.21505407243967056,0.213643,1.184,0.296467,0.739264,,,3.16532,0.54368,0.422673,74.7699966430664,,,,,,,114.20000000000002,5.438095238095239,104,4.9523809523809526,,,,,,,,,,,,,,,,,,,"Dylan Cease","18525",656302
"Blake Snell","LAD",2,1,2,3.30634,3,3,0,0,,20,82,15,8,7,2,8,,1,25,11.2656,3.81855,2.95023,0.857134,0.303191,0.102769,0.20042255520820618,0.208171,1.18932,0.287707,0.748118,,,3.18962,0.508108,0.466975,178.41000366210938,,,,,,,107.4,5.37,97,4.85,,,,,,,,,,,,,,,,,,,"Blake Snell","13543",605483
"Zack Wheeler","PHI",2,1,2,3.34892,3,3,0,0,,21,85,17,9,8,3,6,,1,24,10.3351,2.60093,3.97361,1.10308,0.282949,0.0712071,0.21174193173646927,0.21855,1.10335,0.281758,0.750076,,,3.38808,0.492994,0.460931,110.48999786376953,,,,,,,101.3,4.8238095238095235,93,4.428571428571429,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Logan Webb","SFG",1,1,2,3.40508,3,3,0,0,,22,90,21,9,8,2,5,,1,20,8.06859,2.14196,3.76692,0.733952,0.216465,0.0574649,0.1590004675090313,0.248591,1.19973,0.30449,0.726342,,,3.18024,0.492053,0.468379,57.189998626708984,,,,,,,105.60000000000002,4.800000000000001,106,4.818181818181818,,,,,,,,,,,,,,,,,,,"Logan Webb","17995",657277
