Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,Name,MLBAMID,playerids,PlayerId
LAD,Dodgers,136,515,588,148,91,36,2,20,79,78,62,8,107,8,3,0,,8,2,0.288083,0.370562,0.48316,0.853721,0.365164,0.104997,0.181237,0.579339,0.195076,4.202,0.32701,0,,94.319,24.8677,-0.849583,-0.248596,-0.248596,3.36618,25.00022518634796,-11.648106753826141,136.243,837.2,6.155882352,837.2,6.155882352,67.87999725341797,0.0,1B,/players/freddie-freeman/5361/stats/batting,22,NL,Freddie Freeman,518692,5361,5361
HOU,Astros,137,527,576,141,98,26,2,15,70,64,33,1,104,11,3,2,,16,4,0.267966,0.321351,0.411531,0.732882,0.31902,0.0565825,0.180489,0.313495,0.143565,5.21664,0.306108,0,,70.8137,2.78819,2.48211,0.709514,0.709514,3.34263,4.020918786525726,8.828201055526733,104.88,641.6,4.683211678,641.6,4.683211678,122.9800033569336,0.015625,SS,/players/jeremy-pena/21636/stats/batting,21,AL,Jeremy Peña,665161,21636,21636
CIN,Reds,139,502,572,126,80,24,3,19,78,73,58,0,154,7,3,2,,17,5,0.250658,0.33439,0.425715,0.760105,0.33208,0.10144,0.269993,0.375713,0.175057,5.81558,0.32116,0,,76.4145,8.83435,5.14153,0.658393,0.658393,3.32265,6.21036434173584,7.243049144744873,108.19,682.2,4.907913669,682.2,4.907913669,144.3000030517578,0.02,2B,/players/matt-mclain/29695/stats/batting,18,NL,Matt McLain,680574,29695,29695
SFG,Giants,119,383,422,86,59,16,2,9,43,45,33,0,109,2,3,2,,2,0,0.225006,0.287479,0.346357,0.633836,0.279767,0.0773799,0.258003,0.299919,0.121351,3.76678,0.289138,0,,38.4673,-11.4082,21.0151,-0.231033,-0.231033,3.31347,-10.422838419675827,28.76992177963257,79.6281,349.8,2.939495798,349.8,2.939495798,747.8900146484375,0.0,C,/players/patrick-bailey/27478/stats/batting,30,NL,Patrick Bailey,672275,27478,27478
MIL,Brewers,149,540,601,144,101,26,3,14,80,68,54,1,123,1,4,3,,27,7,0.266275,0.332101,0.401207,0.733308,0.320819,0.0898022,0.204948,0.43817,0.134932,5.9867,0.320183,0,,74.7974,3.78815,4.06315,1.73292,1.73292,3.30922,6.085594296455383,6.271296977996826,106.111,687.2,4.612080536,687.2,4.612080536,48.18000030517578,0.0,2B,/players/brice-turang/22186/stats/batting,23,NL,Brice Turang,668930,22186,22186
ATL,Braves,124,481,534,128,76,25,2,24,71,70,42,1,137,7,3,0,,2,1,0.265411,0.331471,0.476678,0.808149,0.347072,0.0793617,0.256234,0.309723,0.211268,3.47698,0.320012,0,,77.7857,14.737,-1.13796,-0.83163,-0.83163,3.29455,13.631566882133484,0.82264244556427,122.869,693.3,5.591129032,693.3,5.591129032,59.36000061035156,0.0,3B,/players/austin-riley/18360/stats/batting,16,NL,Austin Riley,663586,18360,18360
SEA,Mariners,135,476,544,128,89,26,1,12,66,58,51,2,81,12,3,1,,5,4,0.268239,0.351862,0.40117,0.753032,0.331752,0.09422,0.149662,0.62955,0.132931,3.26518,0.299974,0,,72.4781,8.2513,0.45949,-1.5502,-1.5502,3.29267,11.010932087898254,2.4567274153232574,119.607,622.0,4.607407407,622.0,4.607407407,268.5799865722656,0.01538462,2B/OF,/players/brendan-donovan/24679/stats/batting,11,AL,Brendan Donovan,680977,24679,24679
KCR,Royals,138,510,573,126,81,22,4,18,68,72,56,1,153,2,4,1,,8,1,0.246247,0.320704,0.411734,0.732438,0.318917,0.0975541,0.266853,0.365573,0.165487,5.14651,0.313221,0,,70.4399,2.72733,0.677907,0.240409,0.240409,3.2739,1.0623736083507538,11.206083297729492,101.217,637.8,4.62173913,637.8,4.62173913,999.0,0.5,C/DH,/players/carter-jensen/29478/stats/batting,7,AL,Carter Jensen,695600,29478,29478
BOS,Red Sox,146,533,572,140,89,30,4,16,80,75,26,0,124,8,4,2,,20,7,0.262019,0.304269,0.425574,0.729843,0.315122,0.0456936,0.21616,0.211388,0.163555,6.45292,0.310832,0,,68.5753,0.96038,10.9514,0.478182,0.478182,3.22249,-1.2594939768314362,13.053973913192749,97.4236,631.6,4.326027397,631.6,4.326027397,125.02999877929688,0.0,OF,/players/ceddanne-rafaela/24262/stats/batting,3,AL,Ceddanne Rafaela,678882,24262,24262
CLE,Guardians,148,570,639,161,123,25,4,10,82,61,57,1,57,6,4,3,,16,5,0.282028,0.350635,0.389525,0.74016,0.326528,0.0884226,0.0891038,0.992355,0.107497,5.19618,0.298057,0,,82.5306,6.99295,-1.08277,0.0819103,0.0819103,3.21176,8.114894032478333,1.2661960124969482,110.661,726.3,4.907432432,726.3,4.907432432,169.60000610351562,0.02469136,OF,/players/steven-kwan/24610/stats/batting,5,AL,Steven Kwan,680757,24610,24610
STL,Cardinals,138,536,588,135,94,27,3,12,80,58,42,0,112,5,4,2,,11,4,0.251602,0.309493,0.377157,0.68665,0.301373,0.0708633,0.189818,0.373323,0.125555,5.31072,0.296033,0,,63.8619,-5.57353,9.55658,-0.381092,-0.381092,3.18666,-4.432144522666931,16.034207820892334,94.1836,578.9,4.194927536,578.9,4.194927536,364.7799987792969,0.0,SS,/players/masyn-winn/27479/stats/batting,28,NL,Masyn Winn,691026,27479,27479
TOR,Blue Jays,133,460,512,119,85,20,3,11,58,61,30,2,88,16,3,3,,19,4,0.257608,0.323465,0.382775,0.70624,0.310204,0.0581031,0.171559,0.338677,0.125167,5.87076,0.295876,0,,59.3287,-1.18573,6.99824,1.38192,1.38192,3.16713,0.6787431240081787,12.643628597259521,98.8351,547.8,4.118796992,547.8,4.118796992,412.2200012207031,0.0,2B,/players/andres-gimenez/19950/stats/batting,14,AL,Andrés Giménez,665926,19950,19950
ARI,Diamondbacks,98,322,361,90,64,15,1,9,42,44,34,2,63,3,2,0,,3,2,0.277793,0.349746,0.413002,0.762748,0.333095,0.0938342,0.173532,0.54073,0.135209,3.1013,0.319418,0,,48.559,5.87734,7.55382,-0.867146,-0.867146,3.15214,4.605069279670715,14.190096855163574,112.782,426.9,4.356122448,426.9,4.356122448,181.22000122070312,0.09411765,C,/players/gabriel-moreno/22664/stats/batting,15,NL,Gabriel Moreno,672515,22664,22664
CHC,Cubs,130,488,561,118,73,24,1,20,71,70,63,2,81,8,3,0,,2,1,0.242687,0.336355,0.418202,0.754556,0.32994,0.1117,0.144017,0.775599,0.175515,2.89575,0.252526,0,,74.0019,7.6934,1.70931,-0.945547,-0.945547,3.11036,7.965171754360199,3.771283984184265,113.397,650.1,5.00076923,650.1,5.00076923,119.16999816894531,0.00854701,3B,/players/alex-bregman/17678/stats/batting,17,NL,Alex Bregman,608324,17678,17678
ATH,Athletics,149,548,615,149,83,31,2,33,80,108,58,3,158,6,4,0,,7,1,0.271865,0.345939,0.515916,0.861856,0.366832,0.0944642,0.256341,0.368509,0.244051,3.9674,0.321551,0,,99.5373,26.8567,0.0,0.00836121,0.00836121,3.10214,24.96296440716833,-15.820849418640137,134.421,900.4,6.04295302,900.4,6.04295302,42.11000061035156,0.8253012,DH/OF,/players/brent-rooker/19627/stats/batting,10,AL,Brent Rooker,667670,19627,19627
NYY,Yankees,144,442,521,97,55,16,2,24,69,68,69,0,129,5,3,2,,7,2,0.220032,0.330054,0.429112,0.759166,0.33215,0.132815,0.246705,0.538356,0.20908,4.1831,0.25,0,,69.6402,8.07766,1.69484,-0.341668,-0.341668,3.07927,8.549019813537598,3.6092324256896973,114.478,614.3,4.265972222,614.3,4.265972222,253.82000732421875,0.0,OF,/players/trent-grisham/18564/stats/batting,9,AL,Trent Grisham,663757,18564,18564
PHI,Phillies,145,497,556,130,93,21,3,13,68,62,51,1,92,3,3,2,,23,4,0.261656,0.332052,0.392306,0.724358,0.318061,0.0918713,0.165052,0.556622,0.130651,5.82784,0.296672,0,,67.9323,2.25887,5.83786,2.0445,2.0445,3.03182,3.2674609422683716,7.88007926940918,101.856,625.7,4.315172413,625.7,4.315172413,181.44000244140625,0.0,2B,/players/bryson-stott/26294/stats/batting,26,NL,Bryson Stott,681082,26294,26294
CHC,Cubs,144,507,578,130,73,28,3,26,82,84,59,2,141,9,3,0,,4,0,0.255685,0.340862,0.476133,0.816995,0.351301,0.101329,0.2438,0.415625,0.220448,4.55865,0.301402,0,,86.2111,17.9413,1.58333,-0.138912,-0.138912,2.99166,19.05569849908352,-9.031473636627197,128.03,775.3,5.384027777,775.3,5.384027777,106.45999908447266,0.01282051,1B,/players/michael-busch/26319/stats/batting,17,NL,Michael Busch,683737,26319,26319
PIT,Pirates,139,488,557,118,67,22,4,24,76,73,62,4,171,4,3,0,,31,5,0.240851,0.328833,0.451055,0.779887,0.33527,0.11077,0.306552,0.36134,0.210204,7.08249,0.314982,0,,75.8812,10.0489,-3.56602,3.36357,3.36357,2.98804,12.193798542022705,-1.5188603401184082,113.372,727.9,5.236690647,727.9,5.236690647,92.93000030517578,0.02307692,SS/OF,/players/oneil-cruz/21711/stats/batting,27,NL,Oneil Cruz,665833,21711,21711
SDP,Padres,129,474,525,126,90,25,1,11,58,53,43,2,95,5,3,0,,14,2,0.265825,0.330634,0.389827,0.720461,0.31567,0.0811907,0.180834,0.44898,0.124002,4.71746,0.310423,0,,63.1267,1.11405,1.46384,1.02687,1.02687,2.98692,4.490085959434509,7.248998641967773,105.568,578.2,4.482170542,578.2,4.482170542,237.1999969482422,0.06569343,SS,/players/xander-bogaerts/12161/stats/batting,29,NL,Xander Bogaerts,593428,12161,12161
DET,Tigers,146,537,618,139,97,24,1,16,79,67,72,1,111,4,4,1,,6,3,0.258689,0.348742,0.399344,0.748086,0.330224,0.117015,0.179015,0.653662,0.140656,3.47404,0.296135,0,,81.597,8.61047,-1.7748,-1.16624,-1.16624,2.98407,7.404162764549255,0.49483656883239746,111.772,698.1,4.781506849,698.1,4.781506849,261.510009765625,0.07482993,2B,/players/gleyber-torres/16997/stats/batting,6,AL,Gleyber Torres,650402,16997,16997
TEX,Rangers,141,535,609,135,86,25,3,20,78,71,58,1,134,11,4,1,,8,1,0.251316,0.335076,0.42171,0.756787,0.330735,0.0949848,0.220186,0.431385,0.170395,4.85505,0.297558,0,,80.6948,8.74116,4.73107,0.273167,0.273167,2.98224,10.163530141115189,-1.981478214263916,113.78,718.0,5.092198581,718.0,5.092198581,145.4600067138672,0.02469136,OF,/players/brandon-nimmo/12927/stats/batting,13,AL,Brandon Nimmo,607043,12927,12927
ATL,Braves,149,560,644,140,78,33,1,28,82,87,75,4,158,5,4,0,,1,0,0.249136,0.340365,0.4612,0.801565,0.345143,0.115872,0.245834,0.471341,0.212064,2.44122,0.295214,0,,92.8071,16.7663,3.89381,-0.819362,-0.819362,2.97637,15.616646230220795,-7.92927098274231,121.549,830.5,5.573825503,830.5,5.573825503,48.0099983215332,0.0,1B,/players/matt-olson/14344/stats/batting,16,NL,Matt Olson,621566,14344,14344
HOU,Astros,132,454,530,107,63,22,1,21,60,74,61,0,94,12,3,0,,0,1,0.236852,0.341009,0.429367,0.770376,0.337935,0.114711,0.176503,0.649907,0.192514,1.82351,0.252554,0,,73.3289,10.7059,-1.1941,-1.2934,-1.2934,2.95631,9.894202470779419,0.7532651424407959,117.91,628.3,4.759848484,628.3,4.759848484,243.60000610351562,0.13084112,3B,/players/isaac-paredes/20036/stats/batting,21,AL,Isaac Paredes,670623,20036,20036
LAD,Dodgers,146,526,575,135,82,28,2,23,71,81,35,0,129,10,3,1,,9,4,0.256693,0.312821,0.448461,0.761281,0.32841,0.0606218,0.223505,0.271233,0.191767,4.35966,0.296439,0,,75.1226,7.16973,0.698537,-0.678961,-0.678961,2.94684,6.863694190979004,2.811645030975342,111.066,679.7,4.655479452,679.7,4.655479452,133.4199981689453,0.0,OF,/players/andy-pages/24816/stats/batting,22,NL,Andy Pages,681624,24816,24816
DET,Tigers,110,386,423,94,60,19,2,13,47,61,27,1,108,7,3,0,,1,1,0.243841,0.304219,0.407391,0.71161,0.308921,0.0640899,0.255111,0.251223,0.163549,3.1152,0.302397,0,,48.5722,-1.41999,8.71595,-0.817825,-0.817825,2.94565,-2.265258014202118,16.488898754119873,97.0974,430.2,3.91090909,430.2,3.91090909,254.6199951171875,0.03225806,C,/players/dillon-dingler/27464/stats/batting,6,AL,Dillon Dingler,693307,27464,27464
CHC,Cubs,147,543,626,133,77,32,1,23,79,80,75,2,149,5,4,0,,8,3,0.244769,0.339967,0.432766,0.772732,0.336528,0.120162,0.238637,0.503534,0.187997,3.74103,0.294394,0,,85.9573,11.9387,2.21332,-0.666112,-0.666112,2.94393,12.63141530752182,-4.6918721199035645,117.91,763.3,5.192517006,763.3,5.192517006,184.86000061035156,0.02614379,OF,/players/ian-happ/17919/stats/batting,17,NL,Ian Happ,664023,17919,17919
SFG,Giants,149,562,650,144,81,33,1,29,86,89,78,11,158,6,4,0,,2,1,0.255166,0.350212,0.471666,0.821878,0.350181,0.120618,0.24259,0.49721,0.2165,2.68118,0.301768,0,,96.4467,19.6034,-1.45266,-1.02866,-1.02866,2.93409,20.448745369911194,-13.400516629219055,127.864,871.4,5.848322147,871.4,5.848322147,61.619998931884766,0.81927711,3B,/players/rafael-devers/17350/stats/batting,30,NL,Rafael Devers,646240,17350,17350
NYM,Mets,131,510,571,122,82,22,2,16,77,69,52,1,95,5,4,0,,8,2,0.239952,0.313913,0.387442,0.701355,0.307489,0.0915387,0.166434,0.55,0.14749,4.73571,0.263108,0,,64.9212,-2.58181,7.6923,-0.15444,-0.15444,2.89712,-0.4753939360380173,9.79141354560852,99.526,579.4,4.422900763,579.4,4.422900763,266.25,0.0,2B/SS,/players/marcus-semien/12533/stats/batting,25,NL,Marcus Semien,543760,12533,12533
STL,Cardinals,119,456,520,116,86,17,2,10,65,65,51,1,84,10,4,0,,13,2,0.254879,0.340116,0.370048,0.710164,0.315767,0.0981918,0.161509,0.607966,0.115169,5.23512,0.28976,0,,62.5911,1.14506,5.64474,0.90081,0.90081,2.88973,3.393171548843384,7.555508136749268,104.044,550.4,4.625210084,550.4,4.625210084,999.0,0.0,2B,/players/jj-wetherholt/34985/stats/batting,28,NL,JJ Wetherholt,802139,34985,34985
TOR,Blue Jays,116,429,489,108,63,24,0,21,56,78,50,6,94,8,3,0,,1,1,0.252772,0.339283,0.456468,0.795752,0.341214,0.101875,0.191871,0.530957,0.203696,1.68466,0.275799,0,,68.9778,11.1828,-1.47027,-0.961384,-0.961384,2.8494,10.682305693626404,0.3269643783569336,120.197,615.9,5.309482758,615.9,5.309482758,999.0,0.0,3B,/players/kazuma-okamoto/37123/stats/batting,14,AL,Kazuma Okamoto,672960,37123,37123
MIN,Twins,127,429,502,102,51,24,3,24,64,70,56,1,158,14,3,0,,5,2,0.238515,0.343215,0.477646,0.82086,0.354039,0.112242,0.313751,0.357742,0.23913,4.51398,0.312239,0,,76.0192,16.704,0.154217,-0.616936,-0.616936,2.82984,15.754390299320221,-5.37930354475975,127.67,668.4,5.262992125,668.4,5.262992125,340.5899963378906,0.14563107,OF,/players/matt-wallner/26466/stats/batting,8,AL,Matt Wallner,670242,26466,26466
MIA,Marlins,130,498,556,141,113,20,4,4,68,47,47,1,75,2,3,6,,26,6,0.28387,0.346443,0.363636,0.71008,0.31474,0.0853509,0.13539,0.630409,0.0797666,6.13155,0.325744,0,,66.4541,0.760631,5.22998,1.73009,1.73009,2.80295,1.6320523396134377,7.272822380065918,99.8512,589.6,4.535384615,589.6,4.535384615,182.42999267578125,0.0070922,2B/SS,/players/xavier-edwards/22266/stats/batting,20,NL,Xavier Edwards,669364,22266,22266
WSN,Nationals,149,560,616,142,89,30,5,18,86,72,37,2,117,14,4,1,,30,6,0.253813,0.314281,0.423337,0.737618,0.319162,0.0597824,0.190646,0.313578,0.169524,7.26974,0.289153,0,,75.7871,3.05197,-5.70667,2.71401,2.71401,2.79929,5.8083274364471436,1.0787906646728516,104.241,713.1,4.78590604,713.1,4.78590604,65.0,0.00689655,SS,/players/cj-abrams/25768/stats/batting,24,NL,CJ Abrams,682928,25768,25768
NYM,Mets,117,384,435,90,52,15,1,21,53,64,42,1,118,7,3,0,,1,0,0.233257,0.317977,0.443119,0.761097,0.329361,0.0972946,0.270847,0.359223,0.209862,2.91411,0.276795,0,,57.1901,5.76234,-2.22741,-0.465986,-0.465986,2.78936,7.018804520368576,5.768748044967651,114.509,515.5,4.405982905,515.5,4.405982905,165.25,0.01282051,C,/players/francisco-alvarez/26121/stats/batting,25,NL,Francisco Alvarez,682626,26121,26121
DET,Tigers,96,351,399,89,51,23,3,13,57,57,42,0,53,2,2,1,,7,4,0.252632,0.334369,0.441353,0.775722,0.336721,0.106182,0.133997,0.792422,0.188722,5.02218,0.264853,0,,54.7863,7.663,2.14982,-0.856519,-0.856519,2.76834,6.780611991882324,6.545956134796143,116.247,487.5,5.078125,487.5,5.078125,999.0,0.0,3B/SS,/players/kevin-mcgonigle/33572/stats/batting,6,AL,Kevin McGonigle,805808,33572,33572
ATH,Athletics,137,500,575,129,69,28,1,30,90,98,69,3,161,3,3,0,,3,1,0.256952,0.347958,0.497008,0.844966,0.361286,0.119405,0.279683,0.426929,0.240056,3.37655,0.315087,0,,90.4745,22.5207,-2.2589,-0.780272,-0.780272,2.75611,19.96194553375244,-12.824594497680664,130.601,810.2,5.913868613,810.2,5.913868613,19.8700008392334,0.04166667,1B,/players/nick-kurtz/35110/stats/batting,10,AL,Nick Kurtz,701762,35110,35110
NYM,Mets,126,422,468,107,70,17,2,18,60,62,40,0,115,4,3,0,,6,1,0.254697,0.322596,0.434864,0.757461,0.328818,0.0848344,0.245474,0.345594,0.180167,4.28499,0.305693,0,,61.2925,5.98987,1.84003,-0.0364704,-0.0364704,2.75545,7.8056292571127415,3.559760808944702,114.137,547.7,4.346825396,547.7,4.346825396,292.9200134277344,0.03333333,3B,/players/brett-baty/26123/stats/batting,25,NL,Brett Baty,683146,26123,26123
BOS,Red Sox,120,400,453,100,57,23,1,20,60,66,48,3,112,2,3,0,,7,3,0.25,0.331869,0.459982,0.791851,0.339993,0.106804,0.247202,0.43205,0.209982,3.95511,0.29614,0,,63.4851,9.91564,9.05455,-0.520954,-0.520954,2.75462,7.257085978984833,4.057061672210693,114.556,575.3,4.794166666,575.3,4.794166666,199.89999389648438,0.03603604,OF,/players/wilyer-abreu/23772/stats/batting,3,AL,Wilyer Abreu,677800,23772,23772
TOR,Blue Jays,144,465,497,128,90,27,3,9,62,55,20,1,49,4,3,5,,6,3,0.274551,0.308515,0.400378,0.708894,0.306863,0.0408883,0.0987691,0.413979,0.125828,4.61524,0.289971,0,,56.2693,-2.50054,10.7174,-0.772182,-0.772182,2.74869,-2.8040860295295715,12.544946908950806,96.5339,506.8,3.519444444,506.8,3.519444444,337.67999267578125,0.0,3B,/players/ernie-clement/20352/stats/batting,14,AL,Ernie Clement,676391,20352,20352
PHI,Phillies,126,469,541,126,73,30,0,22,71,75,65,7,117,4,3,0,,9,3,0.268032,0.360136,0.474643,0.834779,0.35746,0.12075,0.216928,0.556639,0.206612,3.41348,0.311166,0,,83.4271,19.5041,0.236493,-0.342814,-0.342814,2.70548,18.153029531240463,-9.702454045414925,128.846,746.1,5.921428571,746.1,5.921428571,47.900001525878906,0.01481481,OF,/players/bryce-harper/11579/stats/batting,26,NL,Bryce Harper,547180,11579,11579
HOU,Astros,141,527,558,141,95,25,2,19,61,73,25,1,99,3,3,0,,1,1,0.268232,0.302686,0.43195,0.734636,0.315787,0.0442003,0.178051,0.248246,0.163718,2.58466,0.296615,0,,67.1304,1.23679,-3.83241,-1.00518,-1.00518,2.69612,0.7384309768676758,6.412937164306641,102.653,608.2,4.313475177,608.2,4.313475177,113.04000091552734,0.17730496,C/DH,/players/yainer-diaz/23003/stats/batting,21,AL,Yainer Diaz,673237,23003,23003
SEA,Mariners,141,514,571,139,91,28,0,20,65,86,48,6,83,5,3,0,,17,2,0.270064,0.336102,0.441415,0.777518,0.333824,0.0842546,0.144698,0.582278,0.171351,4.27924,0.286219,0,,77.0486,9.6226,1.26625,1.75709,1.75709,2.69428,15.904206037521362,-9.217362761497498,121.034,719.3,5.101418439,719.3,5.101418439,67.45999908447266,0.13071895,1B,/players/josh-naylor/18839/stats/batting,11,AL,Josh Naylor,647304,18839,18839
NYY,Yankees,117,396,442,91,52,20,1,18,48,66,38,0,110,5,3,0,,5,1,0.230786,0.304769,0.426255,0.731024,0.317151,0.0869915,0.247836,0.351004,0.195469,3.66338,0.269701,0,,53.7278,1.47061,0.677907,-0.0558612,-0.0558612,2.67393,2.1048896834254265,8.80302619934082,104.145,482.2,4.121367521,482.2,4.121367521,246.13999938964844,0.00793651,C,/players/austin-wells/27562/stats/batting,9,AL,Austin Wells,669224,27562,27562
MIA,Marlins,147,564,623,138,82,33,1,22,83,78,48,2,126,7,4,0,,15,3,0.244424,0.309776,0.424583,0.734359,0.317528,0.0775499,0.201573,0.384723,0.180159,5.13372,0.27528,0,,75.9065,2.26332,-8.42542,0.965407,0.965407,2.66214,2.2661558389663696,3.024867057800293,101.761,702.1,4.776190476,702.1,4.776190476,86.8499984741211,0.46043165,C/DH,/players/agustin-ramirez/26546/stats/batting,20,NL,Agustín Ramírez,682663,26546,26546
BAL,Orioles,141,510,584,125,73,25,2,24,72,78,65,0,142,5,3,0,,5,2,0.244264,0.333381,0.443505,0.776886,0.337751,0.111479,0.242568,0.459577,0.199241,3.58948,0.28871,0,,80.6615,11.7022,0.215412,-0.770376,-0.770376,2.65357,12.059964656829834,-6.21780626475811,118.652,713.4,5.059574468,713.4,5.059574468,148.42999267578125,0.025,OF,/players/taylor-ward/17548/stats/batting,2,AL,Taylor Ward,621493,17548,17548
MIL,Brewers,136,507,563,138,102,22,5,9,73,60,45,1,76,6,3,2,,16,5,0.272238,0.337054,0.390549,0.727603,0.319596,0.0806522,0.13442,0.6,0.118311,5.96946,0.302475,0,,69.5455,2.99138,9.57711,0.30656,0.30656,2.65282,3.827040374279022,3.368283271789551,105.273,612.1,4.500735294,612.1,4.500735294,216.39999389648438,0.0,OF,/players/sal-frelick/29622/stats/batting,23,NL,Sal Frelick,686217,29622,29622
COL,Rockies,133,510,548,136,84,31,4,17,67,65,28,0,136,3,3,4,,7,4,0.266137,0.306275,0.443045,0.749319,0.322004,0.0512204,0.248877,0.205806,0.176907,4.87398,0.329583,0,,68.7712,3.98398,7.17192,-0.987873,-0.987873,2.61921,-5.851737201213837,13.215911388397217,92.5155,619.2,4.655639097,619.2,4.655639097,209.22999572753906,0.0,SS,/players/ezequiel-tovar/24064/stats/batting,19,NL,Ezequiel Tovar,678662,24064,24064
NYY,Yankees,133,470,533,113,69,16,2,25,70,82,53,2,141,6,3,1,,28,7,0.240112,0.32279,0.444236,0.767026,0.33143,0.100017,0.265334,0.376947,0.204124,6.01569,0.286003,0,,70.8701,7.94505,-5.47802,1.95568,1.95568,2.61367,10.73175036907196,-3.521261215209961,113.982,666.2,5.009022556,666.2,5.009022556,19.520000457763672,0.0,2B/OF,/players/jazz-chisholm-jr/20454/stats/batting,9,AL,Jazz Chisholm Jr.,665862,20454,20454
TBR,Rays,134,478,525,129,96,24,4,6,65,55,36,1,102,7,3,1,,12,3,0.270768,0.328474,0.374102,0.702576,0.309095,0.0682919,0.193801,0.352381,0.103334,5.57436,0.330842,0,,60.3095,-1.68697,7.43514,0.228949,0.228949,2.61361,-1.8825505673885345,9.363026022911072,96.5856,536.6,4.004477611,536.6,4.004477611,999.0,0.0,3B,/players/ben-williamson/33197/stats/batting,12,AL,Ben Williamson,810938,33197,33197
TOR,Blue Jays,120,412,453,93,50,18,3,22,63,69,34,2,111,4,3,1,,7,3,0.226952,0.29088,0.448128,0.739008,0.315817,0.0757196,0.244438,0.30977,0.221176,5.25162,0.253008,0,,54.5961,1.0167,7.11393,-0.404131,-0.404131,2.60203,1.039818823337555,8.780064463615417,102.702,503.8,4.198333333,503.8,4.198333333,192.2100067138672,0.01388889,OF,/players/daulton-varsho/19918/stats/batting,14,AL,Daulton Varsho,662139,19918,19918
TBR,Rays,137,516,582,155,109,28,1,16,71,74,57,2,84,6,3,0,,2,1,0.299539,0.373267,0.452978,0.826246,0.359523,0.0977424,0.144344,0.677149,0.153439,2.59153,0.329675,0,,90.7057,21.9529,0.0,-1.13153,-1.13153,2.60061,20.350536465644836,-14.965886116027832,131.324,779.3,5.688321167,779.3,5.688321167,138.63999938964844,0.75974026,1B/3B,/players/yandy-diaz/16578/stats/batting,12,AL,Yandy Díaz,650490,16578,16578
NYM,Mets,115,420,465,102,64,20,0,18,59,70,36,3,126,5,3,1,,22,7,0.243402,0.308583,0.42124,0.729823,0.3148,0.0774586,0.271768,0.285017,0.177838,5.02605,0.302126,0,,55.5866,0.65847,4.47384,1.11495,1.11495,2.584,3.6131116151809692,6.181924819946289,104.534,523.6,4.553043478,523.6,4.553043478,105.63999938964844,0.03571429,OF,/players/luis-robert-jr/20043/stats/batting,25,NL,Luis Robert Jr.,673357,20043,20043
LAD,Dodgers,133,502,578,113,70,25,1,17,73,66,64,1,156,8,3,1,,14,4,0.224855,0.319908,0.381078,0.700985,0.30987,0.110675,0.269979,0.409938,0.156223,4.75726,0.288158,0,,66.7451,-1.49346,0.459143,0.198228,0.198228,2.56925,-0.9207382649183273,6.825115382671356,98.3652,600.2,4.512781954,600.2,4.512781954,999.0,0.0,2B/3B,/players/alex-freeland/31665/stats/batting,22,NL,Alex Freeland,690976,31665,31665
PHI,Phillies,133,503,549,141,97,27,2,15,63,74,37,2,83,6,3,0,,3,1,0.280112,0.334534,0.432598,0.767132,0.33213,0.0678369,0.151711,0.447146,0.152486,3.32917,0.308171,0,,73.368,8.50223,-2.09627,-0.722799,-0.722799,2.55118,6.756252765655518,-0.07915973663330078,111.495,649.2,4.881203007,649.2,4.881203007,239.8699951171875,0.0,3B,/players/alec-bohm/21618/stats/batting,26,NL,Alec Bohm,664761,21618,21618
PHI,Phillies,121,439,487,111,72,22,3,14,56,54,35,1,118,9,3,0,,8,2,0.252957,0.320085,0.409501,0.729586,0.31802,0.0725164,0.241963,0.299701,0.156544,5.00176,0.313901,0,,59.4867,1.96263,-1.45266,-0.0102997,-0.0102997,2.52997,1.0449637239798903,7.491366267204285,101.829,536.7,4.43553719,536.7,4.43553719,212.27000427246094,0.00735294,C,/players/jt-realmuto/11739/stats/batting,26,NL,J.T. Realmuto,592663,11739,11739
TBR,Rays,113,390,445,107,73,19,0,15,59,61,45,2,111,8,3,0,,1,1,0.274226,0.35772,0.440479,0.798199,0.347544,0.100399,0.24823,0.404459,0.166253,2.09124,0.343019,0,,65.1091,12.4738,6.44357,-1.01544,-1.01544,2.52659,11.09796154499054,-1.740328311920166,123.072,563.4,4.985840707,563.4,4.985840707,195.60000610351562,0.09433962,1B,/players/jonathan-aranda/21837/stats/batting,12,AL,Jonathan Aranda,666018,21837,21837
SEA,Mariners,148,548,636,131,81,29,1,20,84,73,65,1,165,20,4,0,,26,7,0.23958,0.33976,0.406618,0.746378,0.32929,0.101887,0.258689,0.393859,0.167038,5.44839,0.303051,0,,83.5351,8.38381,-4.94155,1.28649,1.28649,2.52291,14.713209867477417,-11.95241117477417,117.911,748.2,5.055405405,748.2,5.055405405,89.37999725341797,0.01219512,OF,/players/randy-arozarena/19290/stats/batting,11,AL,Randy Arozarena,668227,19290,19290
