Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,Name,MLBAMID,playerids,PlayerId
NYY,Yankees,146,518,632,156,78,25,1,52,110,126,105,7,157,6,4,0,,11,2,0.301002,0.421493,0.655409,1.0769,0.447171,0.166121,0.248336,0.668934,0.354407,3.94553,0.332063,-0.690566,,143.511,68.8263,4.36158,-0.0650912,-0.755657,9.01515,69.0569424033165,-2.7050881385803223,193.712,1270.9,8.70479452,1270.9,8.70479452,1.850000023841858,0.36363636,OF,/players/aaron-judge/15640/stats/batting,9.0,AL,Aaron Judge,592450,15640,15640
KCR,Royals,154,604,666,189,111,38,7,33,111,104,50,4,106,7,5,0,,37,11,0.311931,0.368145,0.560099,0.928244,0.392179,0.0752104,0.159298,0.472138,0.248168,7.09871,0.331232,1.0775,,121.555,42.8119,9.51362,1.94994,3.02744,8.51467,43.62357521057129,16.65390110015869,151.684,1125.2,7.306493506,1125.2,7.306493506,3.0999999046325684,0.02484472,SS,/players/bobby-witt-jr/25764/stats/batting,7.0,AL,Bobby Witt Jr.,677951,25764,25764
NYM,Mets,156,548,673,154,87,27,2,38,108,105,117,6,115,4,5,0,,19,5,0.280384,0.40777,0.542963,0.950733,0.404692,0.17422,0.170677,1.02076,0.262579,4.76061,0.289519,-0.360535,,129.649,50.0938,-2.2816,0.55154,0.191005,6.71684,52.94926759600639,-9.69178056716919,166.113,1146.4,7.348717948,1146.4,7.348717948,4.650000095367432,0.01840491,OF,/players/juan-soto/20123/stats/batting,25.0,NL,Juan Soto,665742,20123,20123
LAD,Dodgers,154,572,666,166,84,28,6,49,121,120,85,6,157,5,4,0,,25,6,0.291098,0.385379,0.616666,1.00205,0.418268,0.128212,0.23616,0.542904,0.325568,6.51919,0.317811,0.0451149,,135.672,56.9282,0.0,1.33697,1.38209,6.57317,58.74238741397858,-16.660648345947266,172.622,1234.3,8.014935064,1234.3,8.014935064,1.2699999809265137,0.92,DH,/players/shohei-ohtani/19755/stats/batting,22.0,NL,Shohei Ohtani,660271,19755,19755
BAL,Orioles,153,578,660,162,96,33,6,28,107,95,70,3,142,7,5,0,,22,5,0.280682,0.362499,0.503182,0.86568,0.370022,0.106492,0.21461,0.496213,0.2225,6.67173,0.325402,0.838496,,108.437,30.5055,-2.28533,1.35855,2.19705,6.28885,33.97752642631531,4.7813401222229,140.882,981.1,6.4124183,981.1,6.4124183,12.510000228881836,0.05128205,SS,/players/gunnar-henderson/26289/stats/batting,2.0,AL,Gunnar Henderson,683002,26289,26289
SEA,Mariners,155,541,622,127,69,22,1,35,81,94,72,3,167,5,4,0,,9,2,0.234406,0.327569,0.472497,0.800066,0.343084,0.115129,0.267975,0.429627,0.238091,3.64577,0.267174,-0.827059,,88.6106,15.1565,10.3246,-0.0694811,-0.89654,5.92293,19.18898332118988,17.298067569732666,127.413,811.2,5.233548387,811.2,5.233548387,18.729999542236328,0.23312883,C,/players/cal-raleigh/21534/stats/batting,11.0,AL,Cal Raleigh,663728,21534,21534
SEA,Mariners,155,605,669,166,106,30,2,29,91,94,50,4,147,9,5,0,,29,7,0.274755,0.337129,0.473318,0.810448,0.347263,0.0749566,0.219516,0.341464,0.198563,5.59482,0.316891,0.315533,,97.6373,18.5825,2.39014,1.81109,2.12662,5.48743,26.013965845108032,4.5845842361450195,130.292,908.1,5.858709677,908.1,5.858709677,9.489999771118164,0.00609756,OF,/players/julio-rodriguez/23697/stats/batting,11.0,AL,Julio Rodríguez,677594,23697,23697
ATL,Braves,148,546,639,159,99,27,2,31,97,94,81,4,126,7,5,0,,32,8,0.290953,0.38657,0.517188,0.903757,0.386733,0.12603,0.197667,0.637587,0.226235,5.47553,0.325017,0.815509,,113.717,38.2212,-1.32722,1.84226,2.65776,5.40651,40.551055669784546,-8.958238363265991,150.039,1027.9,6.94527027,1027.9,6.94527027,5.260000228881836,0.04081633,OF,/players/ronald-acuna-jr/18401/stats/batting,16.0,NL,Ronald Acuña Jr.,660670,18401,18401
TOR,Blue Jays,122,428,485,119,83,21,0,15,60,58,49,2,55,4,4,1,,2,0,0.278319,0.35481,0.433831,0.788641,0.34337,0.10162,0.113893,0.892242,0.155512,2.52308,0.28826,-0.814974,,69.3066,11.9481,16.0439,-0.739437,-1.55441,5.33783,10.851056575775146,24.607306480407715,121.682,603.1,4.943442622,603.1,4.943442622,160.25,0.05511811,C,/players/alejandro-kirk/22581/stats/batting,14.0,AL,Alejandro Kirk,672386,22581,22581
SDP,Padres,153,580,660,155,96,29,2,29,89,88,68,3,131,7,5,0,,25,6,0.267666,0.348246,0.470301,0.818546,0.352243,0.102726,0.197925,0.519015,0.202634,5.07323,0.297542,0.338486,,98.9168,20.9852,10.5695,1.62628,1.96476,5.23272,25.902180314064026,3.3065128326416016,130.622,911.8,5.959477124,911.8,5.959477124,14.010000228881836,0.01265823,SS/OF,/players/fernando-tatis-jr/19709/stats/batting,29.0,NL,Fernando Tatis Jr.,665487,19709,19709
HOU,Astros,126,467,546,140,80,27,1,33,86,93,67,4,92,8,4,0,,4,1,0.30061,0.394144,0.573674,0.967818,0.408807,0.122729,0.167643,0.732081,0.273064,3.62979,0.31052,-0.494353,,106.995,42.46,1.21288,-0.672653,-1.16701,5.18604,41.78940415382385,-9.9056396484375,166.731,941.0,7.468253968,941.0,7.468253968,33.38999938964844,0.66666667,DH/OF,/players/yordan-alvarez/19556/stats/batting,21.0,AL,Yordan Alvarez,670541,19556,19556
TEX,Rangers,129,490,557,135,80,25,0,29,74,85,57,3,100,5,4,0,,4,1,0.275961,0.35494,0.508034,0.862974,0.368362,0.103131,0.180233,0.57221,0.232073,2.63841,0.290413,-0.568683,,90.7438,24.9891,2.01562,-0.566245,-1.13493,5.14887,24.90433645248413,6.260532379150391,139.7,801.9,6.216279069,801.9,6.216279069,95.08999633789062,0.04761905,SS,/players/corey-seager/13624/stats/batting,13.0,AL,Corey Seager,608369,13624,13624
TOR,Blue Jays,154,582,666,177,110,35,1,31,96,102,73,4,89,6,5,0,,6,3,0.303414,0.384106,0.527255,0.911361,0.388841,0.109745,0.133897,0.819621,0.223841,3.13488,0.311249,-0.256179,,119.749,41.0056,-2.56266,-1.03498,-1.29116,4.97521,40.34230554103851,-14.659417629241943,153.005,1047.8,6.803896103,1047.8,6.803896103,18.049999237060547,0.15,1B,/players/vladimir-guerrero-jr/19611/stats/batting,14.0,AL,Vladimir Guerrero Jr.,665489,19611,19611
CIN,Reds,153,589,660,154,89,31,7,27,98,88,62,3,184,4,4,1,,42,11,0.261497,0.333362,0.474298,0.80766,0.345766,0.0940565,0.278422,0.33782,0.212801,7.58384,0.332053,1.07057,,95.4484,17.5168,0.959262,3.06573,4.1363,4.86847,17.867959022521973,7.780557990074158,117.566,904.0,5.908496732,904.0,5.908496732,8.449999809265137,0.02424242,SS,/players/elly-de-la-cruz/26668/stats/batting,18.0,NL,Elly De La Cruz,682829,26668,26668
MIL,Brewers,149,522,599,138,89,29,1,20,76,75,68,3,118,4,4,0,,6,2,0.265218,0.35183,0.436599,0.788429,0.342892,0.114289,0.196541,0.581504,0.171381,3.36742,0.305075,-0.320497,,85.2451,14.5037,5.84136,-0.58565,-0.906147,4.84177,14.159902334213257,13.251543998718262,121.232,750.4,5.03624161,750.4,5.03624161,56.560001373291016,0.1474359,C,/players/william-contreras/20503/stats/batting,23.0,NL,William Contreras,661388,20503,20503
ARI,Diamondbacks,145,546,625,144,81,29,11,23,109,79,65,3,129,10,4,0,,34,7,0.264397,0.349993,0.485551,0.835544,0.357565,0.103672,0.207032,0.500755,0.221154,8.51784,0.304442,1.34657,,96.4659,22.5933,6.13515,3.02076,4.36733,4.77652,26.25945281982422,-0.36716508865356445,129.544,893.4,6.16137931,893.4,6.16137931,14.100000381469727,0.02040816,OF,/players/corbin-carroll/25878/stats/batting,15.0,NL,Corbin Carroll,682998,25878,25878
NYM,Mets,149,572,646,146,91,28,1,25,83,84,57,2,122,11,5,1,,24,5,0.254643,0.331328,0.439781,0.77111,0.333917,0.0883415,0.188959,0.467516,0.185138,4.95058,0.280399,-0.295312,,87.2465,10.9385,3.44953,1.64956,1.35425,4.7274,14.848504662513733,9.878235578536987,117.63,803.1,5.389932885,803.1,5.389932885,25.350000381469727,0.01226994,SS,/players/francisco-lindor/12916/stats/batting,25.0,NL,Francisco Lindor,596019,12916,12916
LAD,Dodgers,148,550,639,148,87,29,2,29,92,93,80,3,96,4,5,0,,26,4,0.268168,0.36199,0.487767,0.849757,0.364791,0.125275,0.149699,0.836844,0.2196,5.53111,0.274845,0.0157428,,102.335,26.8384,1.50546,2.50657,2.52231,4.67414,29.77505135536194,-5.34037458896637,135.988,937.1,6.331756756,937.1,6.331756756,13.130000114440918,0.13868613,OF,/players/kyle-tucker/18345/stats/batting,22.0,NL,Kyle Tucker,663656,18345,18345
CLE,Guardians,153,590,662,157,98,34,3,22,86,84,62,2,80,4,5,1,,35,7,0.265806,0.337298,0.44451,0.781809,0.337633,0.0937339,0.120908,0.77525,0.178704,5.8033,0.273451,-0.0455493,,91.463,13.2149,4.33661,2.88595,2.8404,4.61167,17.132638931274414,5.141242861747742,118.311,856.6,5.59869281,856.6,5.59869281,6.28000020980835,0.16463415,3B,/players/jose-ramirez/13510/stats/batting,5.0,AL,José Ramírez,608070,13510,13510
TBR,Rays,151,599,653,165,99,29,3,35,88,99,44,3,128,4,5,0,,5,1,0.27563,0.327529,0.506848,0.834377,0.35408,0.067836,0.195542,0.346913,0.231218,4.00712,0.295363,-0.0393581,,98.8596,21.7398,-0.147544,-0.499838,-0.539196,4.57733,20.67249310016632,1.5945856869220734,127.574,905.9,5.999337748,905.9,5.999337748,16.479999542236328,0.03797468,3B,/players/junior-caminero/28163/stats/batting,12.0,AL,Junior Caminero,691406,28163,28163
ATL,Braves,153,594,660,160,94,31,2,33,91,102,52,3,164,9,5,0,,4,1,0.26927,0.334863,0.495034,0.829897,0.354041,0.0794184,0.248866,0.319121,0.225764,3.57974,0.315876,-0.0523988,,99.8792,21.9476,-1.50673,-0.666534,-0.718932,4.42831,20.890228927135468,0.4562346935272217,127.643,901.3,5.890849673,901.3,5.890849673,59.36000061035156,0.0,3B,/players/austin-riley/18360/stats/batting,16.0,NL,Austin Riley,663586,18360,18360
TEX,Rangers,146,551,632,141,86,28,2,25,85,83,71,3,141,5,4,0,,22,5,0.256817,0.345227,0.454123,0.799351,0.345541,0.11294,0.22266,0.507228,0.197306,5.47293,0.298715,0.334663,,91.3556,16.6712,5.32721,1.15622,1.49088,4.35014,19.354905486106873,1.4012854099273682,123.979,822.0,5.630136986,822.0,5.630136986,37.75,0.0,OF,/players/wyatt-langford/33333/stats/batting,13.0,AL,Wyatt Langford,694671,33333,33333
CHC,Cubs,146,580,632,146,87,29,6,24,86,82,36,2,154,9,5,2,,36,9,0.251819,0.303734,0.444971,0.748706,0.320979,0.0573495,0.24335,0.235667,0.193152,7.44984,0.300532,0.54676,,78.7509,4.06647,9.98688,2.61858,3.16534,4.28372,8.602890014648438,12.24428391456604,107.258,759.7,5.203424657,759.7,5.203424657,32.939998626708984,0.00625,OF,/players/pete-crow-armstrong/27769/stats/batting,17.0,NL,Pete Crow-Armstrong,691718,27769,27769
BAL,Orioles,138,483,556,125,80,27,1,17,72,69,65,2,87,3,4,1,,2,1,0.258837,0.347344,0.423096,0.77044,0.336477,0.116228,0.156101,0.744566,0.164259,3.0763,0.282023,-0.235535,,76.2566,10.5714,5.98366,-0.779277,-1.01481,4.26818,10.631213903427124,11.946159362792969,117.775,665.8,4.824637681,665.8,4.824637681,148.92999267578125,0.19148936,C/DH,/players/adley-rutschman/26288/stats/batting,2.0,AL,Adley Rutschman,668939,26288,26288
LAD,Dodgers,148,562,639,148,93,29,2,23,86,83,65,2,86,5,5,1,,12,3,0.262847,0.342436,0.445113,0.787549,0.340997,0.102467,0.135222,0.757771,0.182266,4.66084,0.272233,-0.145142,,89.9914,14.4952,-1.50546,0.198756,0.053614,4.25147,14.963094063103199,5.34037458896637,119.688,802.9,5.425,802.9,5.425,60.58000183105469,0.0,OF,/players/mookie-betts/13611/stats/batting,22.0,NL,Mookie Betts,605141,13611,13611
ARI,Diamondbacks,145,548,625,146,89,29,2,25,86,82,66,3,107,7,5,0,,6,2,0.265942,0.349073,0.464171,0.813244,0.35063,0.105082,0.171799,0.611658,0.198229,4.06151,0.287616,-0.0557774,,92.9459,19.0732,2.29872,-0.500165,-0.555942,4.19294,17.816099643707275,2.3723312616348267,124.794,824.9,5.688965517,824.9,5.688965517,32.63999938964844,0.1640625,2B,/players/ketel-marte/13613/stats/batting,15.0,NL,Ketel Marte,606466,13613,13613
SFG,Giants,130,463,515,105,72,21,1,11,53,49,42,0,131,3,4,3,,2,1,0.225703,0.2919,0.345812,0.637712,0.282119,0.0809989,0.253732,0.31923,0.120109,3.4461,0.288303,-0.20687,,47.9235,-12.9374,23.841,-0.494172,-0.701042,3.97769,-12.15413910150528,33.901217460632324,81.2391,431.0,3.315384615,431.0,3.315384615,747.8900146484375,0.0,C,/players/patrick-bailey/27478/stats/batting,30.0,NL,Patrick Bailey,672275,27478,27478
LAA,Angels,150,578,649,147,88,31,1,27,81,87,47,2,151,17,5,1,,27,9,0.254196,0.326776,0.451971,0.778747,0.336101,0.0729863,0.233371,0.312748,0.197775,5.2097,0.296581,0.296434,,88.7703,12.1355,-2.96643,0.657733,0.954167,3.95455,12.338708400726318,3.9826414585113525,114.893,812.7,5.418,812.7,5.418,32.29999923706055,0.0,SS,/players/zach-neto/31347/stats/batting,1.0,AL,Zach Neto,687263,31347,31347
DET,Tigers,148,572,639,154,92,29,4,29,90,91,58,3,168,4,4,0,,5,2,0.269485,0.339126,0.486001,0.825126,0.352818,0.0907884,0.263371,0.344717,0.216515,4.32564,0.329822,0.00314617,,96.1235,20.6273,3.53832,-0.830857,-0.82771,3.90371,19.758154690265656,-3.6019537448883057,127.336,859.8,5.809459459,859.8,5.809459459,78.4800033569336,0.13772455,OF,/players/riley-greene/25976/stats/batting,6.0,AL,Riley Greene,682985,25976,25976
SFG,Giants,154,588,666,140,85,28,1,26,79,86,68,2,165,4,4,2,,13,4,0.238586,0.319523,0.423808,0.743331,0.322787,0.10216,0.247963,0.411998,0.185222,3.8844,0.284309,0.0535084,,84.0092,5.26589,1.57021,-0.111087,-0.057579,3.88823,7.128691263496876,8.710487484931946,109.098,756.8,4.914285714,756.8,4.914285714,133.92999267578125,0.00617284,SS,/players/willy-adames/15986/stats/batting,30.0,NL,Willy Adames,642715,15986,15986
SFG,Giants,153,574,660,137,80,31,2,24,82,84,72,2,166,8,4,1,,10,3,0.238023,0.329005,0.424019,0.753024,0.327918,0.109195,0.251735,0.433772,0.185996,4.28899,0.290113,-0.05088,,85.8906,7.95901,4.29641,-0.487658,-0.538538,3.87854,9.321054339408875,6.651968955993652,112.613,770.7,5.037254901,770.7,5.037254901,163.6199951171875,0.0,3B,/players/matt-chapman/16505/stats/batting,30.0,NL,Matt Chapman,656305,16505,16505
KCR,Royals,151,587,653,159,110,34,4,12,82,70,56,1,99,2,5,3,,30,7,0.271495,0.333818,0.403464,0.737282,0.322002,0.0856721,0.152072,0.563364,0.131969,5.88674,0.306066,0.36825,,81.8607,4.74094,7.86533,1.82062,2.18887,3.83937,4.759733438491821,10.294498443603516,103.342,749.0,4.9602649,749.0,4.9602649,63.150001525878906,0.03333333,3B,/players/maikel-garcia/22715/stats/batting,7.0,AL,Maikel Garcia,672580,22715,22715
ARI,Diamondbacks,156,581,673,150,104,30,3,12,86,67,77,2,95,8,5,2,,21,6,0.257286,0.34948,0.384138,0.733618,0.324928,0.114891,0.141468,0.812134,0.126852,5.42064,0.28655,0.207575,,86.0453,6.49017,0.933175,0.6814,0.888974,3.80233,6.624021410942078,8.147064089775085,107.187,754.0,4.833333333,754.0,4.833333333,76.7699966430664,0.0,SS,/players/geraldo-perdomo/22799/stats/batting,15.0,NL,Geraldo Perdomo,672695,22799,22799
BOS,Red Sox,143,531,618,143,88,33,3,19,88,76,78,2,148,4,4,1,,9,3,0.269705,0.364989,0.449355,0.814345,0.354077,0.126768,0.238964,0.530489,0.179651,4.79573,0.338001,0.204511,,93.6548,20.5939,6.68934,-0.658146,-0.453635,3.79641,17.224929571151733,-1.407881736755371,124.258,815.9,5.705594405,815.9,5.705594405,50.75,0.25,DH/OF,/players/roman-anthony/31812/stats/batting,3.0,AL,Roman Anthony,701350,31812,31812
SDP,Padres,146,572,632,150,96,27,0,27,75,87,52,2,125,3,5,1,,10,2,0.262995,0.325197,0.453879,0.779076,0.335011,0.0829372,0.197912,0.419062,0.190884,3.45468,0.290355,-0.281188,,85.9518,11.2674,2.42683,0.0496914,-0.231497,3.78753,13.865090176463127,2.1323899030685425,118.817,778.5,5.33219178,778.5,5.33219178,37.52000045776367,0.08641975,3B,/players/manny-machado/11493/stats/batting,29.0,NL,Manny Machado,592518,11493,11493
NYY,Yankees,137,523,591,127,77,21,2,28,76,81,57,2,152,6,4,1,,33,8,0.243295,0.321674,0.448743,0.770416,0.332227,0.0961607,0.257817,0.372981,0.205448,6.0029,0.287033,0.44055,,79.0109,9.19721,1.56419,2.16613,2.60668,3.73919,12.725891351699829,3.47807514667511,114.531,753.0,5.496350364,753.0,5.496350364,19.520000457763672,0.0,2B/OF,/players/jazz-chisholm-jr/20454/stats/batting,9.0,AL,Jazz Chisholm Jr.,665862,20454,20454
STL,Cardinals,146,574,632,148,100,31,4,14,76,67,46,1,116,5,5,3,,16,4,0.257807,0.315624,0.395627,0.711251,0.310203,0.0722446,0.183243,0.394257,0.137821,5.59334,0.298786,0.64087,,73.221,-1.46346,7.18354,0.484248,1.12512,3.71157,1.2992336601018906,13.955764293670654,100.232,671.3,4.597945205,671.3,4.597945205,364.7799987792969,0.0,SS,/players/masyn-winn/27479/stats/batting,28.0,NL,Masyn Winn,691026,27479,27479
MIN,Twins,127,494,550,125,68,24,4,29,80,80,43,2,149,8,4,1,,17,2,0.252638,0.321395,0.492739,0.814134,0.346606,0.0788281,0.271776,0.290048,0.240101,6.7952,0.301039,0.469792,,79.915,14.972,0.582758,1.8551,2.32489,3.68799,16.932671785354614,0.19016557931900024,122.55,750.7,5.911023622,750.7,5.911023622,73.4800033569336,0.0620155,OF,/players/byron-buxton/14161/stats/batting,8.0,AL,Byron Buxton,621439,14161,14161
SFG,Giants,156,584,673,148,88,30,1,29,88,91,79,3,159,7,4,0,,4,1,0.253512,0.346163,0.457049,0.803212,0.347159,0.116591,0.236491,0.493003,0.203537,3.18524,0.297949,-0.381546,,98.1982,18.643,7.67118,-0.788146,-1.16969,3.68644,19.41351044178009,-5.775120735168457,125.794,872.9,5.59551282,872.9,5.59551282,61.619998931884766,0.81927711,3B,/players/rafael-devers/17350/stats/batting,30.0,NL,Rafael Devers,646240,17350,17350
PHI,Phillies,146,580,632,158,108,30,3,17,81,72,40,1,120,5,5,2,,27,4,0.272158,0.322426,0.424004,0.74643,0.322893,0.0634926,0.190404,0.333462,0.151846,6.1145,0.314175,0.914658,,79.7332,5.04881,0.350417,2.64169,3.55635,3.63941,7.427106142044067,7.122638761997223,105.167,743.8,5.094520547,743.8,5.094520547,26.780000686645508,0.00699301,SS,/players/trea-turner/16252/stats/batting,26.0,NL,Trea Turner,607208,16252,16252
CHC,Cubs,156,606,673,147,95,26,2,24,77,79,57,1,167,4,5,2,,17,4,0.242218,0.308984,0.408753,0.717737,0.31189,0.0846365,0.248164,0.341051,0.166535,4.87266,0.293053,0.477023,,78.9184,-0.636739,3.82602,0.80872,1.28574,3.63641,2.109507381916046,11.03990626335144,101.032,733.7,4.703205128,733.7,4.703205128,152.30999755859375,0.0,SS,/players/dansby-swanson/18314/stats/batting,17.0,NL,Dansby Swanson,621020,18314,18314
SDP,Padres,143,570,618,151,94,29,4,24,81,83,39,2,116,3,5,1,,9,3,0.265036,0.313695,0.454609,0.768304,0.32875,0.063783,0.187915,0.339425,0.189573,4.96334,0.292715,0.663942,,80.9403,7.87941,1.62904,-0.368062,0.29588,3.59617,10.942979782819748,3.6410727500915527,114.528,742.8,5.194405594,742.8,5.194405594,70.79000091552734,0.0,OF,/players/jackson-merrill/29490/stats/batting,29.0,NL,Jackson Merrill,701538,29490,29490
HOU,Astros,141,552,608,149,102,29,2,17,76,71,39,2,109,10,5,2,,18,5,0.270083,0.327154,0.419694,0.746848,0.324295,0.0639113,0.179744,0.355569,0.149611,5.19658,0.307346,0.416235,,77.3398,5.54514,0.673716,0.499303,0.915538,3.59288,7.012883186340332,7.183901369571686,108.514,704.9,4.99929078,704.9,4.99929078,122.9800033569336,0.015625,SS,/players/jeremy-pena/21636/stats/batting,21.0,AL,Jeremy Peña,665161,21636,21636
ARI,Diamondbacks,110,387,435,107,73,22,1,10,52,49,40,1,73,4,3,1,,5,2,0.275138,0.346084,0.417028,0.763113,0.333254,0.0924881,0.168483,0.548945,0.14189,3.64117,0.313136,0.190313,,58.5578,7.13691,6.60161,-0.503542,-0.313229,3.58021,6.335596323013306,14.183557033538818,112.891,511.6,4.65090909,511.6,4.65090909,181.22000122070312,0.09411765,C,/players/gabriel-moreno/22664/stats/batting,15.0,NL,Gabriel Moreno,672515,22664,22664
PHI,Phillies,151,568,653,151,88,33,0,30,87,96,75,3,141,5,5,0,,12,4,0.266081,0.354864,0.482762,0.837626,0.359952,0.115566,0.216259,0.534388,0.216681,3.77838,0.302322,0.113144,,101.971,24.8514,1.59868,-0.309653,-0.196509,3.58003,23.43842077255249,-10.154564619064331,130.553,906.9,6.005960264,906.9,6.005960264,47.900001525878906,0.01481481,OF,/players/bryce-harper/11579/stats/batting,26.0,NL,Bryce Harper,547180,11579,11579
NYY,Yankees,126,468,536,115,66,22,1,26,71,78,56,2,113,8,4,0,,5,2,0.245603,0.333907,0.463674,0.797581,0.343532,0.103866,0.211317,0.49152,0.218072,3.57544,0.267448,-0.145835,,76.5518,13.2555,10.288,-0.632976,-0.778811,3.541,13.312659502029419,2.853304386138916,122.319,685.8,5.442857142,685.8,5.442857142,53.189998626708984,0.35294118,1B/DH,/players/ben-rice/29576/stats/batting,9.0,AL,Ben Rice,700250,29576,29576
ATL,Braves,130,524,563,147,94,27,3,22,76,78,29,2,109,5,4,1,,18,5,0.279804,0.320913,0.473011,0.793924,0.338822,0.0514838,0.193179,0.266508,0.193207,5.90578,0.312624,0.294191,,78.3523,11.7858,1.01507,0.798991,1.09318,3.51482,12.58986759185791,3.027102828025818,117.218,723.6,5.566153846,723.6,5.566153846,99.06999969482422,0.0,OF,/players/michael-harris-ii/25931/stats/batting,16.0,NL,Michael Harris II,671739,25931,25931
LAD,Dodgers,124,426,491,110,68,20,1,20,66,66,54,2,92,8,4,0,,3,1,0.25824,0.349528,0.453093,0.80262,0.347883,0.109157,0.18709,0.58345,0.194853,3.31099,0.283312,-0.521962,,71.9191,13.8879,-4.36439,-0.65226,-1.17422,3.47685,13.032151222229004,4.616168022155762,124.406,630.6,5.08548387,630.6,5.08548387,95.69000244140625,0.00952381,C,/players/will-smith/19197/stats/batting,22.0,NL,Will Smith,669257,19197,19197
ATH,Athletics,140,527,605,139,75,27,2,34,86,97,70,3,172,3,4,0,,4,1,0.263499,0.351312,0.518993,0.870305,0.370158,0.115898,0.285278,0.406263,0.255494,3.8149,0.322318,0.0681529,,99.4676,28.0303,-1.57791,-0.626504,-0.558351,3.46304,25.602356493473053,-12.570506811141968,136.713,884.5,6.317857142,884.5,6.317857142,19.8700008392334,0.04166667,1B,/players/nick-kurtz/35110/stats/batting,10.0,AL,Nick Kurtz,701762,35110,35110
LAD,Dodgers,148,562,639,156,97,35,1,23,87,90,65,3,117,8,5,0,,10,2,0.277817,0.357916,0.469064,0.826979,0.356633,0.100952,0.182692,0.552579,0.191247,4.26041,0.311033,-0.491706,,98.1028,22.6066,1.01074,0.0918315,-0.399875,3.41962,22.621069997549057,-10.448051571846008,130.399,867.4,5.86081081,867.4,5.86081081,67.87999725341797,0.0,1B,/players/freddie-freeman/5361/stats/batting,22.0,NL,Freddie Freeman,518692,5361,5361
ATH,Athletics,129,466,514,121,70,25,2,25,67,78,40,2,117,4,4,1,,5,2,0.260198,0.321226,0.483477,0.804703,0.343442,0.0778358,0.227878,0.341567,0.223279,4.01265,0.293149,-0.0305165,,73.4283,12.6834,-2.46815,-0.340879,-0.371395,3.40105,10.72223624587059,4.819346904754639,118.309,666.4,5.165891472,666.4,5.165891472,54.04999923706055,0.1328125,C,/players/shea-langeliers/25816/stats/batting,10.0,AL,Shea Langeliers,669127,25816,25816
ATL,Braves,137,497,561,130,85,23,1,21,71,72,54,2,110,5,4,1,,1,0,0.261657,0.336499,0.437812,0.774311,0.335586,0.0955708,0.196431,0.486535,0.176155,2.55542,0.295299,-0.142609,,76.5239,10.2589,5.08746,-0.857598,-1.00021,3.37178,8.970889806747437,5.332834720611572,115.001,679.7,4.961313868,679.7,4.961313868,78.62999725341797,0.11607143,C,/players/drake-baldwin/31539/stats/batting,16.0,NL,Drake Baldwin,686948,31539,31539
ATL,Braves,156,586,673,149,85,31,1,32,91,101,77,3,165,5,5,0,,2,0,0.254233,0.343725,0.47586,0.819585,0.352109,0.114376,0.24463,0.467548,0.221627,2.7055,0.296626,-0.547967,,100.904,21.3487,2.98616,-0.925135,-1.4731,3.36463,19.530054569244385,-9.036988735198975,126.32,894.6,5.734615384,894.6,5.734615384,48.0099983215332,0.0,1B,/players/matt-olson/14344/stats/batting,16.0,NL,Matt Olson,621566,14344,14344
WSN,Nationals,145,548,625,146,85,31,3,27,86,85,69,2,175,4,4,1,,16,6,0.265929,0.350203,0.47876,0.828963,0.356347,0.110874,0.280507,0.395263,0.212831,5.23862,0.340575,0.180479,,95.8476,21.975,0.870287,-0.176583,0.00389611,3.36246,22.021899572806433,-9.950546145439148,129.714,863.0,5.951724137,863.0,5.951724137,37.790000915527344,0.21383648,OF,/players/james-wood/29518/stats/batting,24.0,NL,James Wood,695578,29518,29518
NYY,Yankees,114,402,453,93,55,20,1,17,53,58,41,1,106,5,3,2,,5,1,0.231614,0.308306,0.41369,0.721996,0.313852,0.0913635,0.233166,0.391839,0.182075,3.87103,0.268501,-0.0768427,,53.8015,0.29308,7.94389,-0.159038,-0.235881,3.35976,0.7638607323169708,16.482779026031494,101.873,487.0,4.271929824,487.0,4.271929824,246.13999938964844,0.00793651,C,/players/austin-wells/27562/stats/batting,9.0,AL,Austin Wells,669224,27562,27562
COL,Rockies,142,527,573,139,77,30,3,29,74,86,34,1,147,6,4,2,,2,1,0.264762,0.314139,0.497965,0.812104,0.345247,0.0592517,0.25721,0.230363,0.233203,3.69847,0.312019,-0.0817488,,82.6224,14.9658,4.62098,-0.775304,-0.857052,3.34361,4.868995189666748,8.767740249633789,108.437,749.1,5.275352112,749.1,5.275352112,67.36000061035156,0.2739726,C,/players/hunter-goodman/29715/stats/batting,19.0,NL,Hunter Goodman,696100,29715,29715
COL,Rockies,148,592,639,160,99,35,4,22,80,83,35,1,156,5,5,3,,10,4,0.270337,0.313741,0.455101,0.768842,0.329809,0.0547997,0.244449,0.224177,0.184764,4.96999,0.329536,0.311334,,84.1877,8.69147,6.11039,-0.569046,-0.257713,3.30775,-1.8766059875488281,12.956224918365479,97.8622,762.9,5.154729729,762.9,5.154729729,209.22999572753906,0.0,SS,/players/ezequiel-tovar/24064/stats/batting,19.0,NL,Ezequiel Tovar,678662,24064,24064
