Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bobby Witt Jr.","KCR",93,402,364,111,65,23,4,19,65,62,32,2,68,4,3,0,,24,6,0.304488,0.0785878,0.167983,0.467832,0.363266,0.545763,0.390801,0.90903,0.241276,7.13913,0.327159,0.650425,1.67799,71.0452,23.7476,147.071,2.32842,5.74284,24.603087186813354,10.053025722503662,4.99239,3.0999999046325684,,,,,,,662.5,7.123655913,662.5,7.123655913,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Juan Soto","NYM",92,398,326,92,53,15,1,23,63,62,68,3,66,2,3,0,,12,3,0.28305,0.17066,0.166173,1.027,0.406852,0.543413,0.410591,0.950265,0.260364,4.68146,0.290542,-0.213239,0.274389,76.6226,29.8025,167.43,0.06115,-1.20537,31.609245665371418,-6.183148980140686,3.88914,4.650000095367432,,,,,,,679,7.380434782,679,7.380434782,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Shohei Ohtani","LAD",91,394,337,97,49,17,3,27,71,69,52,3,94,3,3,0,,13,4,0.287662,0.130787,0.239003,0.547218,0.384779,0.600927,0.419051,0.985706,0.313265,6.37105,0.319316,0.0266776,0.646905,78.4871,32.1547,170.378,0.673583,0,33.258173763751984,-9.851851463317871,3.66911,1.2699999809265137,,,,,,,704.9,7.746153846,704.9,7.746153846,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Gunnar Henderson","BAL",90,390,345,94,55,19,3,16,61,56,39,2,88,3,3,0,,12,3,0.272492,0.0987497,0.225461,0.43799,0.348962,0.488448,0.36398,0.837411,0.215956,6.57123,0.319734,0.495714,0.816816,60.5099,14.6653,133.308,1.31253,-1.35107,16.59016728401184,2.826704263687134,3.38902,12.510000228881836,,,,,,,544.4,6.048888888,544.4,6.048888888,,,,,,,,,,,,,,,,,,,"Gunnar Henderson","26289",683002
"Fernando Tatis Jr.","SDP",93,402,355,96,60,18,1,17,55,54,41,2,83,4,3,0,,18,4,0.270907,0.101398,0.205351,0.493778,0.349375,0.47355,0.359224,0.822926,0.202644,5.17093,0.305212,0.206498,1.25903,60.9126,13.6048,132.949,1.46553,6.44946,17.041736721992493,3.2642743587493896,3.3788,14.010000228881836,,,,,,,558.3,6.003225806,558.3,6.003225806,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Julio Rodríguez","SEA",92,398,360,99,63,18,1,17,54,56,30,2,86,5,3,0,,16,4,0.275779,0.0741595,0.21527,0.344495,0.336769,0.47249,0.352036,0.809259,0.196711,5.5454,0.316921,0.187722,1.20281,57.9731,11.1733,130.27,1.39053,1.42198,15.563774824142456,2.7275373935699463,3.3031,9.489999771118164,,,,,,,536.3,5.829347826,536.3,5.829347826,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Yordan Alvarez","HOU",81,350,299,90,50,17,1,22,55,61,43,3,61,5,3,0,,3,1,0.301397,0.123603,0.174804,0.707096,0.395261,0.581113,0.418095,0.976375,0.279716,3.34883,0.312977,-0.31644,-0.243112,69.3646,28.2598,169.185,-0.559552,0.164748,27.893037021160126,-8.231084704399109,3.26906,33.38999938964844,,,,,,,613.7,7.576543209,613.7,7.576543209,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Corbin Carroll","ARI",88,382,333,89,49,18,7,15,69,49,40,2,80,5,3,0,,18,4,0.268293,0.106123,0.21027,0.5047,0.354463,0.497948,0.369272,0.852411,0.229656,8.40436,0.310471,0.821961,1.6237,60.8353,15.9661,135.039,2.44566,3.74495,18.155910968780518,-0.22542333602905273,3.0687,14.100000381469727,,,,,,,556.5,6.323863636,556.5,6.323863636,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"Junior Caminero","TBR",94,407,369,103,62,18,2,21,55,61,32,2,76,2,3,0,,3,1,0.27807,0.0778684,0.186596,0.417311,0.336234,0.509593,0.364756,0.845827,0.231523,3.83629,0.295386,-0.0245138,-0.349792,63.3365,15.541,131.515,-0.374305,-0.090939,14.695947080850601,0.8769622296094894,3.05549,16.479999542236328,,,,,,,573.7,6.103191489,573.7,6.103191489,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Ronald Acuña Jr.","ATL",83,357,304,87,53,15,1,17,54,53,46,2,73,5,2,0,,19,5,0.286596,0.129875,0.205041,0.633411,0.386366,0.514548,0.391671,0.900914,0.227953,5.54469,0.323392,0.455818,1.1546,63.3189,21.3302,150.781,1.61042,-0.746346,22.91744613647461,-4.983228921890259,2.98983,5.260000228881836,,,,,,,567.3,6.834939759,567.3,6.834939759,,,,,,,,,,,,,,,,,,,"Ronald Acuna Jr.","18401",660670
