Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Paul Skenes","PIT",7.7714,5.3041,11.9081,2.95704,18.7654,18.7654,0,0,,110.773,449.75,90.8279,39.9523,36.3957,10.1173,29.5972,,4.4723,133.421,10.8401,2.40468,4.5079,0.822,0.296656,0.0658081,0.2308482527732849,0.218504,1.08713,0.296575,0.757314,,,2.80349,3.22503,3.12654,9.649999618530273,,,,,,,625.8000000000001,5.637837837837838,589,5.306306306306307,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Cristopher Sánchez","PHI",8.198,5.3011,13.2159,2.91116,18.7654,18.7654,0,0,,118.235,480.434,104.362,42.8209,38.2445,9.49819,29.8767,,3.7897,122.275,9.30756,2.27421,4.09266,0.723,0.25451,0.0621869,0.1923229992389679,0.233593,1.13535,0.301159,0.755885,,,2.93259,3.17664,3.24801,24.75,,,,,,,634.1,5.373728813559322,615,5.211864406779661,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Tarik Skubal","DET",7.0013,4.4828,11.2429,2.77584,16.15,16.15,0,0,,99.4705,397.246,80.0378,33.7737,30.6794,9.56022,21.928,,3.5943,118.33,10.7064,1.98403,5.39631,0.865,0.297876,0.0552001,0.24267633631825447,0.215315,1.02509,0.28904,0.769823,,,2.74237,2.87815,2.91016,7.019999980926514,,,,,,,559.6,5.652525252525253,523,5.282828282828283,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Chris Sale","ATL",7.2777,4.8334,11.0957,3.12545,17.1,17.1,0,0,,104.394,426.271,85.5955,39.54,36.2531,10.4626,28.9583,,5.9827,126.703,10.9233,2.49655,4.37535,0.902,0.297235,0.067934,0.2293010875582695,0.21873,1.09732,0.295607,0.750842,,,2.98198,2.59201,2.54262,39.36000061035156,,,,,,,572,5.5,539,5.1826923076923075,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Jacob deGrom","TEX",6.5757,5.3529,9.7814,3.37864,17.28,17.28,0,0,,99.6513,405.581,84.0126,40.2718,37.4095,13.0543,23.181,,2.8488,117.882,10.6465,2.09359,5.08529,1.179,0.29065,0.057155,0.23349517583847046,0.221347,1.07569,0.285415,0.752628,,,3.22311,2.44651,2.28984,50.0099983215332,,,,,,,519.7,5.197,489,4.89,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
"Dylan Cease","TOR",6.8815,5.3602,10.0139,3.31189,17.86,17.86,0,0,,101.601,424.397,81.1417,40.6705,37.3878,10.8261,39.3068,,3.4287,126.788,11.2311,3.48188,3.22559,0.959,0.298748,0.092618,0.20613010972738266,0.212601,1.18551,0.288122,0.757684,,,3.25366,2.42744,2.23964,74.7699966430664,,,,,,,536.9,5.263725490196078,495,4.852941176470588,,,,,,,,,,,,,,,,,,,"Dylan Cease","18525",656302
"Zack Wheeler","PHI",6.9089,5.142,10.5981,3.27646,17.1,17.1,0,0,,103.081,422.463,87.9039,40.8889,37.5268,11.6367,27.243,,4.9187,114.427,9.99063,2.37858,4.20024,1.016,0.270857,0.0644861,0.2063712179660797,0.225221,1.11705,0.288631,0.751177,,,3.28581,2.37847,2.43741,110.48999786376953,,,,,,,517.8,5.027184466019417,491,4.766990291262136,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Logan Webb","SFG",6.7809,6.0213,11.3799,3.38872,17.86,17.86,0,0,,110.929,465.504,108.339,46.4762,41.7677,8.50459,30.3806,,3.7622,100.063,8.11836,2.46486,3.29364,0.69,0.214956,0.0652639,0.14969193190336227,0.251157,1.25052,0.309284,0.727397,,,3.21833,2.26317,2.168,57.189998626708984,,,,,,,527.9000000000001,4.755855855855857,536,4.828828828828829,,,,,,,,,,,,,,,,,,,"Logan Webb","17995",657277
"Jesús Luzardo","PHI",7.1784,5.8315,10.5833,3.4737,18.7654,18.7654,0,0,,109.185,454.182,95.1804,45.8321,42.1419,13.0052,35.4566,,3.9314,118.934,9.8036,2.92264,3.35436,1.072,0.261865,0.0780669,0.1837978959083557,0.229464,1.19647,0.290521,0.754292,,,3.55448,2.19677,2.28792,70.58999633789062,,,,,,,520.6999999999999,4.777064220183486,497,4.559633027522936,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Jacob Misiorowski","MIL",6.9891,5.6658,10.2334,3.34941,22.2501,17.46,0,0.3684,,107.734,451.474,83.2197,43.6128,40.0941,11.3839,46.8288,,6.8358,135.533,11.3223,3.91202,2.89423,0.951,0.300201,0.103724,0.19647707790136337,0.209195,1.20712,0.286321,0.75747,,,3.45434,2.17678,2.24608,114.13999938964844,,,,,,,558.1000000000001,5.167592592592594,507,4.694444444444445,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","31623",694819
