Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Cristopher Sánchez","PHI",9,5,13,2.87347,19,19,0,0,,119,487,102,41,38,10,29,,5,127,9.5923,2.1997,4.36073,0.734649,0.259954,0.0596125,0.2003413885831833,0.225148,1.103,0.291433,0.762888,,,2.89157,3.33268,3.56522,24.75,,,,,,,644.3999999999999,5.415126050420167,617,5.184873949579832,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Paul Skenes","PIT",8,5,12,2.89096,19,19,0,0,,112,452,92,39,36,10,28,,5,131,10.5356,2.26526,4.65097,0.830513,0.290734,0.0625104,0.22822347283363342,0.220807,1.07597,0.296343,0.765891,,,2.84115,3.14419,3.2892,9.649999618530273,,,,,,,629.6000000000001,5.621428571428573,593,5.294642857142857,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Tarik Skubal","DET",7,4,11,2.70063,16,16,0,0,,101,399,80,33,30,10,21,,4,118,10.4774,1.86572,5.61573,0.873502,0.294722,0.0524815,0.24224070459604263,0.21405,0.999936,0.284861,0.77795,,,2.77671,2.91217,3.20984,7.019999980926514,,,,,,,577.4000000000001,5.7168316831683175,536,5.306930693069307,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Chris Sale","ATL",8,4,11,2.91931,17,17,0,0,,101,413,81,36,33,11,29,,4,123,10.9723,2.55721,4.29071,0.956743,0.297571,0.0693525,0.22821856290102005,0.212188,1.08396,0.283768,0.780295,,,3.02874,2.52729,2.80824,39.36000061035156,,,,,,,548.5000000000001,5.4306930693069315,509,5.03960396039604,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Jesús Luzardo","PHI",8,5,11,3.40968,19,19,0,0,,110,455,93,45,42,13,34,,5,121,9.96042,2.81091,3.54348,1.06787,0.266983,0.075345,0.19163838028907776,0.223884,1.16044,0.284633,0.75091,,,3.50268,2.32349,2.47475,70.58999633789062,,,,,,,537.3,4.884545454545454,506,4.6,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Logan Webb","SFG",7,5,11,3.46222,18,18,0,0,,113,467,108,47,43,9,28,,5,103,8.24202,2.25774,3.65056,0.749539,0.221277,0.0606144,0.16066241636872292,0.248668,1.20701,0.306697,0.721599,,,3.23409,2.2974,2.14303,57.189998626708984,,,,,,,551.7,4.882300884955753,555,4.911504424778761,,,,,,,,,,,,,,,,,,,"Logan Webb","17995",657277
"Jacob Misiorowski","MIL",7,3,11,2.7501,22,17,0,0,,97,417,69,32,30,10,45,,5,136,12.5744,4.16134,3.02171,0.918076,0.32576,0.107807,0.21795376390218735,0.1878,1.17143,0.266665,0.81438,,,3.17399,2.22564,2.72911,114.13999938964844,,,,,,,537.4000000000001,5.540206185567011,477,4.917525773195877,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","31623",694819
"Zack Wheeler","PHI",7,5,10,3.44991,17,17,0,0,,103,420,87,43,40,13,28,,4,114,9.93061,2.47449,4.0132,1.14447,0.271526,0.0676584,0.20386812090873718,0.224902,1.11741,0.284375,0.743827,,,3.50207,2.18973,2.22363,110.48999786376953,,,,,,,508.1000000000001,4.933009708737865,478,4.640776699029126,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Hunter Brown","HOU",7,5,10,3.29993,17,17,0,0,,99,410,84,40,36,10,33,,5,110,9.98915,3.02128,3.30626,0.914852,0.267606,0.080939,0.18666665256023407,0.224423,1.18094,0.291064,0.751441,,,3.34775,2.13382,2.24658,36.189998626708984,,,,,,,497.20000000000005,5.022222222222223,471,4.757575757575758,,,,,,,,,,,,,,,,,,,"Hunter Brown","25880",686613
"Jacob deGrom","TEX",6,5,10,3.35607,17,17,0,0,,101,405,82,41,38,14,26,,4,113,10.1319,2.30109,4.40308,1.21993,0.280198,0.0636368,0.21656078845262527,0.218454,1.06838,0.275385,0.752432,,,3.50549,2.11292,2.23306,50.0099983215332,,,,,,,498.00000000000006,4.9306930693069315,459,4.544554455445544,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
