Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Paul Skenes","PIT",8,5,13,2.81909,19,19,0,0,,114,455,90,39,36,10,29,,4,135,10.6445,2.25552,4.71928,0.760714,0.296905,0.0629132,0.23399215936660767,0.212646,1.03654,0.288798,0.758074,,,2.69843,3.44287,3.42746,9.649999618530273,,,,,,,657.5999999999999,5.768421052631578,611,5.359649122807017,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Tarik Skubal","DET",8,4,11,2.733,16,16,0,0,,100,394,78,33,30,9,20,,3,119,10.7016,1.80774,5.91989,0.84429,0.302941,0.0511733,0.25176721066236496,0.211536,0.981582,0.285281,0.766259,,,2.64686,3.0971,3.16474,7.019999980926514,,,,,,,595.5,5.955,552,5.52,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Cristopher Sánchez","PHI",8,5,12,3.13192,19,19,0,0,,120,489,108,45,42,10,30,,4,120,9.0148,2.26708,3.97639,0.745562,0.244774,0.061557,0.1832173615694046,0.236161,1.1516,0.299742,0.746747,,,3.02325,3.07793,3.1404,24.75,,,,,,,622.2,5.1850000000000005,608,5.066666666666666,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Logan Webb","SFG",8,6,11,3.36343,18,18,0,0,,114,471,110,46,42,9,27,,4,106,8.43395,2.15715,3.90977,0.692385,0.225965,0.0577949,0.16816991940140724,0.249909,1.20845,0.311565,0.728813,,,3.04025,2.61853,2.40254,57.189998626708984,,,,,,,565.8999999999999,4.964035087719297,572,5.017543859649122,,,,,,,,,,,,,,,,,,,"Logan Webb","17995",657277
"Chris Sale","ATL",8,4,10,3.23102,17,17,0,0,,105,426,87,41,38,11,29,,6,127,10.9615,2.4788,4.42211,0.949653,0.298642,0.0675337,0.2311079055070877,0.221555,1.10502,0.299087,0.746687,,,3.03979,2.54911,2.50717,39.36000061035156,,,,,,,564.5,5.376190476190477,531,5.057142857142857,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Jesús Luzardo","PHI",8,6,11,3.56492,19,19,0,0,,114,467,98,49,45,13,34,,3,127,10.0688,2.72612,3.69346,1.04067,0.272877,0.0738811,0.19899600744247437,0.227503,1.15991,0.292731,0.730803,,,3.3666,2.53875,2.27998,70.58999633789062,,,,,,,571.8999999999999,5.016666666666666,544,4.771929824561403,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Dylan Cease","TOR",7,5,10,3.58978,18,18,0,0,,104,431,85,45,41,11,41,,3,126,10.9423,3.56425,3.07003,0.974185,0.292566,0.0952977,0.1972687914967537,0.219389,1.21388,0.295203,0.73454,,,3.36144,2.4285,2.02011,74.7699966430664,,,,,,,533.3,5.127884615384615,497,4.778846153846154,,,,,,,,,,,,,,,,,,,"Dylan Cease","18525",656302
"Zack Wheeler","PHI",7,4,10,3.31067,17,17,0,0,,105,424,86,42,38,12,29,,5,120,10.3297,2.51453,4.10801,1.0372,0.283053,0.0689026,0.21414988487958908,0.219864,1.09971,0.285681,0.745839,,,3.27658,2.42195,2.4473,110.48999786376953,,,,,,,543.8,5.179047619047618,507,4.828571428571428,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Jacob deGrom","TEX",7,5,10,3.38171,17,17,0,0,,101,403,83,41,38,13,23,,3,116,10.3544,2.07618,4.98723,1.16672,0.288563,0.0578603,0.23070231080055237,0.21953,1.04921,0.281362,0.738476,,,3.26198,2.40139,2.22427,50.0099983215332,,,,,,,525.7,5.204950495049506,490,4.851485148514851,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
"Yoshinobu Yamamoto","LAD",7,4,9,3.32888,15,15,0,0,,92,374,76,37,34,9,27,,3,99,9.65261,2.63428,3.66423,0.915319,0.263801,0.0719937,0.19180764257907867,0.220302,1.11706,0.281438,0.733597,,,3.25046,2.22082,2.03307,26.639999389648438,,,,,,,480.5,5.2228260869565215,451,4.9021739130434785,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
