Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Tarik Skubal","LAD",0,0,1,2.72313,1,1,0,0,,5,19,4,2,1,0,1,,0,6,11.0505,1.57817,7.00212,0.895893,0.311983,0.0445555,0.26742755621671677,0.20998,0.958056,0.284634,0.76851,,,2.55865,0.166688,0.117336,7.019999980926514,,,,,,,35.6,7.12,34,6.8,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Cristopher Sánchez","PHI",0,0,1,3.17221,1,1,0,0,,5,21,5,2,2,0,1,,0,5,9.21843,2.0319,4.53686,0.798781,0.250051,0.0551154,0.19493518024683,0.234033,1.12419,0.297034,0.74112,,,2.97347,0.136967,0.125287,24.75,,,,,,,31,6.2,32,6.4,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Yoshinobu Yamamoto","LAD",0,0,1,3.47296,1,1,0,0,,5,20,4,2,2,1,1,,0,5,9.53038,2.22963,4.27441,0.986661,0.263908,0.0617414,0.2021668404340744,0.212363,1.04001,0.26643,0.700002,,,3.24856,0.125599,0.117336,26.639999389648438,,,,,,,21.299999999999997,4.26,19,3.8,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
"Chris Sale","ATL",0,0,1,2.82048,1,1,0,0,,4,18,4,2,1,0,1,,0,5,10.9059,2.07134,5.26514,0.755987,0.298977,0.0567843,0.2421928085386753,0.225619,1.07499,0.310703,0.767034,,,2.69001,0.118706,0.0518278,39.36000061035156,,,,,,,26.200000000000003,6.550000000000001,27,6.75,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Zack Wheeler","PHI",0,0,1,3.51577,1,1,0,0,,5,19,4,2,2,1,1,,0,5,10.1308,2.59843,3.89882,1.07215,0.273889,0.0702491,0.2036394253373146,0.223448,1.13423,0.286071,0.733497,,,3.37112,0.118122,0.125287,110.48999786376953,,,,,,,21.299999999999997,4.26,19,3.8,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Jacob Misiorowski","MIL",0,0,1,3.14884,1,1,0,0,,4,16,3,2,1,0,1,,0,5,12.2321,3.07275,3.98081,0.92252,0.335921,0.0843851,0.2515360862016678,0.198298,1.06295,0.284349,0.742463,,,2.93229,0.109164,0.0497189,114.13999938964844,,,,,,,28.8,7.2,27,6.75,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","31623",694819
"Paul Skenes","PIT",0,0,1,3.01913,1,1,0,0,,4,17,3,2,1,0,1,,0,5,10.262,2.41729,4.24524,0.887875,0.280751,0.0661332,0.2146180421113968,0.218088,1.08564,0.286493,0.760939,,,3.04283,0.108187,0.0581661,9.649999618530273,,,,,,,28.8,7.2,27,6.75,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Hunter Brown","HOU",0,0,1,3.27691,1,1,0,0,,5,19,4,2,2,0,2,,0,5,10.0434,3.46053,2.90227,0.864279,0.267079,0.0920243,0.17505516111850739,0.217712,1.20236,0.283666,0.7553,,,3.3777,0.104225,0.114901,36.189998626708984,,,,,,,30.6,6.12,29,5.8,,,,,,,,,,,,,,,,,,,"Hunter Brown","25880",686613
"Max Fried","NYY",0,0,1,3.2487,1,1,0,0,,4,18,4,2,2,0,1,,0,4,8.3172,2.62116,3.1731,0.643049,0.224334,0.0706988,0.15363561362028122,0.226232,1.15057,0.281098,0.721739,,,3.13958,0.099049,0.0509942,50.04999923706055,,,,,,,24.200000000000003,6.050000000000001,25,6.25,,,,,,,,,,,,,,,,,,,"Max Fried","13743",608331
"Cam Schlittler","NYY",0,0,1,3.41462,1,1,0,0,,4,18,4,2,2,0,1,,0,5,10.3788,2.75394,3.76871,0.949204,0.279931,0.0742777,0.2056531086564064,0.221761,1.14293,0.290799,0.734004,,,3.19737,0.0981622,0.0509942,116.62999725341797,,,,,,,26.200000000000003,6.550000000000001,27,6.75,,,,,,,,,,,,,,,,,,,"Cam Schlittler","32095",693645
"Mason Miller","SDP",0,0,0,1.9479,2,0,1,0,,2,6,1,0,0,0,1,,0,3,15.6593,3.20271,4.8894,0.664157,0.449836,0.0920022,0.3578333631157875,0.148738,0.873599,0.266286,0.828713,,,1.73659,0.0914715,0.168976,27.860000610351562,,,,,,,20.2,10.1,18,9,,,,,,,,,,,,,,,,,,,"Mason Miller","31757",695243
"Tyler Glasnow","LAD",0,0,1,3.62887,1,1,0,0,,4,17,3,2,2,1,2,,0,5,11.0507,3.22937,3.42193,1.12652,0.297691,0.0869952,0.2106960415840149,0.20949,1.14533,0.275399,0.72886,,,3.37799,0.0911615,0.0511909,113.73999786376953,,,,,,,13.5,3.375,11,2.75,,,,,,,,,,,,,,,,,,,"Tyler Glasnow","14374",607192
"Ranger Suarez","BOS",0,0,1,3.42421,1,1,0,0,,4,18,4,2,2,0,1,,0,4,8.13722,2.7473,2.96189,0.716963,0.213109,0.0719503,0.14115892350673676,0.248079,1.27328,0.304412,0.740027,,,3.34492,0.0902052,0.0570044,183.97999572753906,,,,,,,24.200000000000003,6.050000000000001,25,6.25,,,,,,,,,,,,,,,,,,,"Ranger Suarez","17277",624133
