Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bobby Witt Jr.","KCR",4,17,15,4,3,1,0,1,3,2,1,0,3,0,0,0,,1,0,0.297399,0.0851059,0.166075,0.512454,0.361117,0.524199,0.379459,0.885316,0.2268,6.78531,0.320394,0.0271068,0.0665789,2.8368,0.8536,143.032,0.0936858,0.276648,0.9297563806176186,0.45627766847610474,0.201663,3.0999999046325684,,,,,,,24.6,6.15,24.6,6.15,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Yordan Alvarez","HOU",4,16,13,4,2,1,0,1,3,3,2,0,3,0,0,0,,0,0,0.303892,0.131637,0.172525,0.763001,0.402721,0.580168,0.418437,0.982889,0.276275,3.19495,0.317396,-0.0142361,-0.0163237,3.15616,1.29563,174.133,-0.0305598,0.00321339,1.3206827733665705,-0.37765081599354744,0.152784,33.38999938964844,,,,,,,27.7,6.925,27.7,6.925,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Pete Crow-Armstrong","CHC",4,17,15,4,2,1,0,1,2,2,1,0,4,0,0,0,,1,0,0.261107,0.0775959,0.249895,0.310514,0.327774,0.484307,0.349451,0.812081,0.2232,7.46246,0.310359,0.014353,0.0637593,2.40566,0.442904,122.661,0.0781123,0.352948,0.5317192375659943,0.4122067615389824,0.151181,32.939998626708984,,,,,,,24.6,6.15,24.6,6.15,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Fernando Tatis Jr.","SDP",4,17,15,4,3,1,0,1,2,2,2,0,3,0,0,0,,1,0,0.277776,0.0964585,0.194812,0.495137,0.352293,0.492886,0.36468,0.845179,0.21511,5.50557,0.306064,0.00860407,0.0500746,2.63679,0.653596,134.978,0.0586787,0.205251,0.76613425090909,0.04043656587600708,0.137758,14.010000228881836,,,,,,,27.6,6.9,27.6,6.9,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Elly De La Cruz","CIN",4,16,14,4,2,1,0,1,2,2,2,0,4,0,0,0,,1,0,0.269766,0.0970981,0.272963,0.355718,0.342523,0.497645,0.361187,0.840168,0.227879,7.15244,0.33647,0.026091,0.0502334,2.48275,0.581334,126.513,0.0763244,0.0757792,0.5904608145356178,0.22331006079912186,0.1362,8.449999809265137,,,,,,,28.6,7.15,28.6,7.15,,,,,,,,,,,,,,,,,,,"Elly De La Cruz","26668",682829
"Juan Soto","NYM",4,16,13,4,2,1,0,1,2,2,3,0,3,0,0,0,,0,0,0.282019,0.166115,0.165484,1.00381,0.40252,0.537311,0.403854,0.939831,0.255292,4.62164,0.289821,-0.00832966,0.00533428,2.93837,1.09829,159.004,-0.00299538,-0.0209424,1.1042861891910434,-0.27402879670262337,0.136161,4.650000095367432,,,,,,,30.7,7.675,30.7,7.675,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Shohei Ohtani","LAD",4,16,14,4,2,1,0,1,3,3,2,0,4,0,0,0,,0,0,0.28205,0.126781,0.242227,0.523395,0.377041,0.584811,0.407159,0.961852,0.302761,6.14751,0.314673,0.00111156,0.015566,3.14542,1.20311,159.491,0.0166776,0,1.1951197050511837,-0.4104938209056854,0.134376,1.2699999809265137,,,,,,,26.7,6.675,26.7,6.675,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Junior Caminero","TBR",4,17,15,4,3,1,0,1,2,3,1,0,3,0,0,0,,0,0,0.278272,0.0835699,0.1902,0.439379,0.340984,0.516807,0.367089,0.857791,0.238535,3.92198,0.29538,-0.00101099,-0.0154429,2.6694,0.686207,136.715,-0.0164539,-0.0383171,0.696880416944623,0.006744664162397385,0.132127,16.479999542236328,,,,,,,22.7,5.675,22.7,5.675,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Julio Rodríguez","SEA",4,17,15,4,3,1,0,1,2,2,1,0,4,0,0,0,,1,0,0.271835,0.073024,0.218705,0.333892,0.332119,0.459758,0.343122,0.791878,0.187923,5.49763,0.315218,0.00790667,0.0482742,2.34506,0.361866,127.422,0.0561809,0.0238341,0.588975079357624,0.08371066674590111,0.128975,9.489999771118164,,,,,,,24.6,6.15,24.6,6.15,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Wyatt Langford","TEX",4,17,14,4,2,1,0,1,2,2,2,0,4,0,0,0,,1,0,0.251823,0.115136,0.225429,0.510742,0.34252,0.441207,0.342952,0.783727,0.189383,5.52019,0.295812,0.00878524,0.0375003,2.31861,0.355858,122.455,0.0462855,0.223863,0.4780767224729061,0.06336964666843414,0.114979,37.75,,,,,,,28.6,7.15,28.6,7.15,,,,,,,,,,,,,,,,,,,"Wyatt Langford","33333",694671
