Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Tarik Skubal","LAD",0,0,1.06057,2.91032,3,3,0,0,,16.359,64.9863,13.3436,5.69,5.29,1.50489,3.16424,0.0419966,0.468341,18.6029,10.2345,1.74083,5.87911,0.827922,0.286259,0.0486909,0.23756813257932663,0.217486,1.0091,0.287027,0.751187,,,2.6909,0.528125,0.425541,7.019999980926514,,,,,,,89.00000000000001,5.562500000000001,83,5.1875,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Blake Snell","LAD",0,0,1.10504,3.1012,3,3,0,0,,16.542,66.7143,12.1561,6.12,5.7,1.59628,5.57876,0.057587,0.459632,20.796,11.3145,3.03524,3.7277,0.868487,0.311717,0.0836218,0.22809536755084991,0.200345,1.07211,0.275832,0.749343,,,2.93844,0.520162,0.496266,178.41000366210938,,,,,,,94.00000000000001,5.529411764705883,83,4.882352941176471,,,,,,,,,,,,,,,,,,,"Blake Snell","13543",605483
"Dylan Cease","TOR",0,0,1.41287,3.37062,3,3,0,0,,18.237,74.8587,13.0847,7.29,6.83,2.16815,7.58146,0.0628736,0.495052,24.464,12.073,3.74147,3.22682,1.06999,0.326802,0.101277,0.22552531957626343,0.195931,1.1332,0.271894,0.758683,,,3.29442,0.46876,0.451984,74.7699966430664,,,,,,,98.80000000000003,5.488888888888891,88,4.888888888888889,,,,,,,,,,,,,,,,,,,"Dylan Cease","18525",656302
"Yoshinobu Yamamoto","LAD",0,0,1.26606,3.1484,3,3,0,0,,17.466,70.4868,14.1192,6.57,6.11,1.69228,4.75331,0.0435877,0.516455,18.493,9.52921,2.44932,3.89055,0.872007,0.262361,0.0674355,0.19492580741643906,0.216495,1.08053,0.275959,0.745456,,,3.1503,0.450432,0.382781,26.639999389648438,,,,,,,82.80000000000001,4.870588235294118,77,4.529411764705882,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
"Cristopher Sánchez","PHI",0,0,1.2025,3.1712,3,3,0,0,,17.085,69.5722,15.4808,6.53,6.02,1.28993,4.15104,0.0496404,0.584891,16.3053,8.58926,2.18667,3.928,0.679505,0.234365,0.0596652,0.17469973489642143,0.238768,1.14907,0.300394,0.734988,,,3.00756,0.448879,0.382781,24.75,,,,,,,91.5,5.382352941176471,89,5.235294117647059,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Tyler Glasnow","LAD",0,0,1.17568,3.6525,3,3,0,0,,16.731,69.1824,13.4304,7.22,6.79,1.78816,6.38365,0.0487612,0.279369,19.5212,10.5009,3.43392,3.058,0.961895,0.28217,0.0922727,0.18989726155996323,0.214819,1.18427,0.282509,0.727533,,,3.35378,0.402456,0.382781,113.73999786376953,,,,,,,89.40000000000002,5.258823529411766,81,4.764705882352941,,,,,,,,,,,,,,,,,,,"Tyler Glasnow","14374",607192
"Cam Schlittler","NYY",0,0,1.21706,3.61886,3,3,0,0,,16.986,70.0336,14.1435,7.3,6.83,2.05982,5.41156,0.0385759,0.571033,19.1572,10.1504,2.8673,3.54005,1.09139,0.273543,0.0772709,0.19627203047275543,0.220816,1.15124,0.282104,0.735098,,,3.48062,0.402171,0.382781,116.62999725341797,,,,,,,84.80000000000001,4.988235294117648,79,4.647058823529412,,,,,,,,,,,,,,,,,,,"Cam Schlittler","32095",693645
"Zack Wheeler","PHI",0,0,1.32697,3.59123,3,3,0,0,,17.643,72.7839,14.4721,7.56,7.04,2.18079,5.91183,0.0505715,0.711228,19.0906,9.73844,3.01573,3.22922,1.11246,0.262291,0.0812244,0.18106690049171448,0.218741,1.15535,0.273813,0.739949,,,3.67214,0.392037,0.341445,110.48999786376953,,,,,,,89.20000000000002,4.955555555555557,81,4.5,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Logan Gilbert","SEA",0,0,1.22113,3.81113,3,3,0,0,,16.932,69.4617,14.3083,7.71,7.17,2.40209,4.67113,0.0591619,0.762554,19.5862,10.4108,2.48288,4.19304,1.2768,0.281972,0.0672475,0.21472421288490295,0.223469,1.12092,0.283213,0.721635,,,3.59667,0.374019,0.275153,37.150001525878906,,,,,,,86.80000000000001,5.105882352941177,81,4.764705882352941,,,,,,,,,,,,,,,,,,,"Logan Gilbert","22250",669302
"George Kirby","SEA",0,0,1.22848,4.23139,3,3,0,0,,16.803,70.6067,16.7653,8.47,7.9,2.11331,4.08314,0.0586913,0.588462,15.7711,8.44732,2.18701,3.8625,1.13193,0.223366,0.0578294,0.1655367873609066,0.25427,1.24076,0.304928,0.691927,,,3.69508,0.358834,0.275153,64.58000183105469,,,,,,,74.00000000000001,4.352941176470589,76,4.470588235294118,,,,,,,,,,,,,,,,,,,"George Kirby","25436",669923
