Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bobby Witt Jr.","KCR",12,50,45,13,8,3,0,2,7,6,4,1,9,0,0,0,,3,1,0.285822,0.0881615,0.173365,0.508532,0.352392,0.489362,0.360627,0.841754,0.20354,6.8179,0.316249,0,0.216978,7.76098,1.78768,129.655,0.216978,0.865967,1.9547198861837387,1.4048556089401245,0.522073,3.0999999046325684,,,,,,,70.2,5.85,70.2,5.85,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Pete Crow-Armstrong","CHC",12,50,44,12,7,2,1,2,8,7,4,0,13,1,0,0,,3,1,0.264829,0.0801126,0.252173,0.31769,0.334416,0.50478,0.35966,0.839197,0.239952,7.58383,0.312674,0,0.210454,7.64201,1.73029,129.44,0.210454,1.2991,1.9830358177423477,1.4768784195184708,0.516456,32.939998626708984,,,,,,,71.4,5.95,71.4,5.95,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Aaron Judge","NYY",11,45,37,10,5,2,0,3,8,8,8,1,12,0,0,0,,1,0,0.278697,0.172703,0.260875,0.662014,0.408417,0.583718,0.415204,0.992135,0.30502,3.81022,0.323643,0,-0.035513,9.02991,3.62623,170.195,-0.035513,0.265704,3.6856035329401493,-0.2859935164451599,0.5089,1.850000023841858,,,,,,,78.9,7.172727272,78.9,7.172727272,,,,,,,,,,,,,,,,,,,"Aaron Judge","15640",592450
"Fernando Tatis Jr.","SDP",13,54,48,13,9,2,0,2,8,7,6,0,10,0,0,0,,2,1,0.27902,0.105055,0.191599,0.548305,0.358995,0.470425,0.359492,0.82942,0.191405,5.5178,0.314987,0,0.0894454,8.35768,1.8866,131.437,0.0894454,0.693946,2.161362186074257,0.15829795598983765,0.416236,14.010000228881836,,,,,,,68.4,5.261538461,68.4,5.261538461,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Elly De La Cruz","CIN",12,52,47,13,8,3,1,2,8,7,5,0,14,0,0,0,,3,1,0.272684,0.098649,0.270925,0.364119,0.345973,0.48396,0.35807,0.829933,0.211276,7.37189,0.346673,0,0.196445,7.95296,1.74873,124.32,0.196445,0.144863,1.733197569847107,0.6243380755186081,0.412636,8.449999809265137,,,,,,,76.9,6.408333333,76.9,6.408333333,,,,,,,,,,,,,,,,,,,"Elly De La Cruz","26668",682829
"Yordan Alvarez","HOU",11,47,39,12,7,2,0,3,7,7,7,2,8,1,0,0,,0,0,0.299374,0.14053,0.177363,0.792329,0.405748,0.563514,0.406483,0.969263,0.26414,2.44961,0.318417,0,-0.0629948,8.9322,3.38996,165.164,-0.0629948,-0.0103393,3.479991614818573,-1.095524437725544,0.409971,33.38999938964844,,,,,,,86.2,7.836363636,86.2,7.836363636,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Juan Soto","NYM",12,51,41,11,6,2,0,3,8,8,9,1,8,0,0,0,,1,0,0.270242,0.182475,0.163937,1.11308,0.404407,0.526005,0.398568,0.930412,0.255763,4.95765,0.273934,0,0.0723518,9.35283,3.34874,155.339,0.0723518,-0.30032,3.4564338475465775,-1.122851014137268,0.404617,4.650000095367432,,,,,,,83.5,6.958333333,83.5,6.958333333,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Francisco Lindor","NYM",13,54,48,12,8,2,0,2,8,7,5,0,10,1,0,0,,1,0,0.251774,0.0914511,0.1893,0.483101,0.331275,0.448681,0.340577,0.779956,0.196907,5.65664,0.274812,0,0.0821237,7.52389,1.05282,116.552,0.0821237,0.333191,1.1730291470885277,0.8768635094165802,0.388832,25.350000381469727,,,,,,,63.7,4.9,63.7,4.9,,,,,,,,,,,,,,,,,,,"Francisco Lindor","12916",596019
"Junior Caminero","TBR",13,54,49,13,8,2,0,3,7,9,5,1,10,0,0,0,,0,0,0.273401,0.0877521,0.184733,0.475022,0.340215,0.514686,0.364979,0.8549,0.241285,3.15594,0.283657,0,-0.0552141,8.59957,2.1285,134.528,-0.0552141,-0.400804,2.1367164812982082,-0.23830366134643555,0.388709,16.479999542236328,,,,,,,72.8,5.6,72.8,5.6,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Wyatt Langford","TEX",11,49,43,11,6,2,0,2,7,6,5,0,11,0,0,0,,2,0,0.258303,0.109805,0.223304,0.49173,0.345188,0.470769,0.354335,0.815957,0.212466,5.78268,0.298342,0,0.0888515,7.27284,1.48428,129.908,0.0888515,0.588927,1.7872554659843445,0.14818623661994934,0.371813,37.75,,,,,,,62,5.636363636,62,5.636363636,,,,,,,,,,,,,,,,,,,"Wyatt Langford","33333",694671
