Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Aaron Judge","NYY",11,51.9984,42.4605,12.3438,6.05621,2.22309,0.0188889,4.04564,9.02531,10.1549,8.57659,1.30245,12.9135,0.512828,0.353427,0.0495467,0.652382,0.792108,0.27812,0.290713,0.164939,0.248343,0.664159,0.412945,0.629799,0.434039,1.04274,0.339086,3.3223,0.320953,,-0.0346014,11.112,4.93652,183.274,-0.0346014,-0.15,5.0103581845760345,-0.726322203874588,0.622102,1.850000023841858,,,,,,,100.5,9.136363636,100.5,9.136363636,,,,,,,,,,,,,,,,,,,"Aaron Judge","15640",592450
"Fernando Tatis Jr.","SDP",14,62.9927,55.2932,16.2602,9.98234,2.86827,0.530836,2.87872,10.6402,9.1995,6.6074,0.394487,11.2179,0.574788,0.412716,0.104605,1.13253,3.17886,0.810905,0.294072,0.104892,0.178083,0.589005,0.372763,0.521335,0.384084,0.894098,0.227263,6.75069,0.321598,,0.206194,10.9156,3.43441,147.885,0.206194,0.49,3.854837581515312,-0.10469263792037964,0.589739,14.010000228881836,,,,,,,104.1,7.435714285,104.1,7.435714285,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Bobby Witt Jr.","KCR",13,44.9033,39.9988,11.8959,6.97864,2.10497,0.632586,2.17969,7.6493,6.6991,4.03398,0.478826,7.61386,0.455304,0.365998,0.0493062,0.456722,2.3319,0.609041,0.297406,0.089837,0.169561,0.529821,0.3653,0.545144,0.38656,0.910444,0.247738,7.64587,0.317822,,0.152808,7.87091,2.53809,147.662,0.152808,0.87,2.6463177651166916,1.4718518257141113,0.579749,3.0999999046325684,,,,,,,70.5,5.423076923,70.5,5.423076923,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Cal Raleigh","SEA",12,48.4253,41.2437,9.41867,4.54841,1.68347,0.038293,3.14851,6.99749,8.35598,6.26511,0.378702,13.0937,0.511302,0.369178,0.0359346,0.489009,0.459752,0.160095,0.228366,0.129377,0.27039,0.478482,0.334683,0.500058,0.357501,0.834741,0.271692,3.36113,0.247142,,-0.0359722,7.34979,1.5987,137.146,-0.0359722,1.14,2.059785556048155,1.731397807598114,0.559192,18.729999542236328,,,,,,,64.4,5.366666666,64.4,5.366666666,,,,,,,,,,,,,,,,,,,"Cal Raleigh","21534",663728
"Yordan Alvarez","HOU",12,46.7245,38.785,11.9928,6.17183,2.40194,0,3.41906,7.89912,9.08314,6.75133,1.34599,7.54458,0.750564,0.399167,0.0383934,0.67517,0.14141,0.0563394,0.309213,0.144492,0.16147,0.894858,0.41757,0.635605,0.43772,1.05317,0.326392,2.1681,0.303813,,-0.0645931,10.1241,4.57497,186.854,-0.0645931,-0.01,4.663590654730797,-1.215761313214898,0.518199,33.38999938964844,,,,,,,86.2,7.183333333,86.2,7.183333333,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Pete Crow-Armstrong","CHC",12,45.9863,40.331,10.5126,5.78844,2.00714,0.368855,2.34819,7.56141,6.47091,4.15058,0.268155,10.9614,0.685628,0.331233,0.487853,0.424388,2.63147,0.502728,0.260659,0.090257,0.238363,0.378654,0.337349,0.503386,0.360197,0.840734,0.242727,7.67394,0.298488,,0.260201,7.07993,1.61849,129.799,0.260201,1.23,1.9177664816379547,1.415185198187828,0.490992,32.939998626708984,,,,,,,64.1,5.341666666,64.1,5.341666666,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Julio Rodríguez","SEA",13,54.4784,49.0432,13.9481,8.92722,2.35099,0.353215,2.31669,8.35904,7.58128,4.28755,0.263527,10.9175,0.738259,0.354782,0.0545831,0.951584,1.94574,0.505884,0.284404,0.0787019,0.2004,0.392724,0.348633,0.488459,0.361288,0.837091,0.204054,6.12806,0.321631,,0.10293,8.43543,1.96546,139.776,0.10293,-0.39,2.627579554915428,-0.18938271701335907,0.443509,9.489999771118164,,,,,,,70,5.384615384,70,5.384615384,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Juan Soto","NYM",13,53.312,43.1581,11.7653,6.70416,1.97439,0.0369892,3.04972,8.42796,8.137,9.4008,0.788082,8.74353,0.32816,0.35202,0.0728368,1.04671,1.12373,0.405222,0.272608,0.176336,0.164007,1.07517,0.40373,0.532061,0.400688,0.935791,0.259453,3.81271,0.274791,,-0.0309421,9.95417,3.62272,156.757,-0.0309421,-0.11,3.629049438983202,-1.0239232033491135,0.441338,4.650000095367432,,,,,,,87.1,6.7,87.1,6.7,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Will Smith","LAD",11,47.6315,40.6501,11.1591,6.7057,1.91194,0.163151,2.37829,7.16028,7.32893,5.48607,0.198258,8.34335,0.784336,0.585066,0.0522248,0.696651,0.234982,0.0833406,0.274515,0.115177,0.175165,0.657537,0.366893,0.505095,0.37575,0.871988,0.23058,3.50365,0.287767,,-0.0595712,7.93254,2.27572,138.446,-0.0595712,-0.13,2.1554613932967186,0.5898390412330627,0.436749,95.69000244140625,,,,,,,63.2,5.745454545,63.2,5.745454545,,,,,,,,,,,,,,,,,,,"Will Smith","19197",669257
"Mookie Betts","LAD",13,60.6219,53.2678,14.4412,9.10709,2.91259,0.132307,2.28918,8.40718,8.32307,6.11757,0.209324,6.75309,0.487924,0.588305,0.0804861,0.843646,0.683976,0.264315,0.271105,0.100914,0.111397,0.905892,0.348099,0.459675,0.351205,0.807775,0.18857,3.84044,0.271166,,-0.0599001,8.89216,1.69256,122.029,-0.0599001,0.14,1.5554228462278843,0.7418518215417862,0.434293,60.58000183105469,,,,,,,72.8,5.6,72.8,5.6,,,,,,,,,,,,,,,,,,,"Mookie Betts","13611",605141
"Manny Machado","SDP",13,60.8574,54.0581,14.4711,8.79182,2.68237,0,2.99695,8.38931,9.51799,5.90643,0.334759,11.3333,0.231432,0.566425,0.0873817,1.04547,0.746016,0.294745,0.267696,0.0970537,0.186227,0.521159,0.339174,0.483635,0.354236,0.822809,0.215939,3.26398,0.28476,,-0.05493,9.07593,1.84837,127.921,-0.05493,0.27,2.0004128627479076,0.2678882423788309,0.43213,37.52000045776367,,,,,,,81.2,6.246153846,81.2,6.246153846,,,,,,,,,,,,,,,,,,,"Manny Machado","11493",592518
"Jackson Merrill","SDP",13,61.9251,56.2554,15.4391,9.11761,3.2325,0.38694,2.70203,9.05396,8.97999,4.42758,0.246506,12.9268,0.363948,0.495731,0.38238,0.748341,1.923,0.40536,0.274446,0.071499,0.208748,0.342513,0.328725,0.489758,0.35121,0.818483,0.215312,6.07766,0.309735,,0.14005,9.08359,1.72923,125.898,0.14005,-0.05,2.079885631799698,0.13389916345477104,0.430131,70.79000091552734,,,,,,,80.7,6.207692307,80.7,6.207692307,,,,,,,,,,,,,,,,,,,"Jackson Merrill","29490",701538
"Corbin Carroll","ARI",12,49.1509,42.4647,11.1631,5.95264,2.37503,0.585658,2.24975,8.17094,7.14909,5.52008,0.211375,9.80956,0.680227,0.327,0.158879,0.631979,2.29049,0.438218,0.262879,0.112309,0.199581,0.562725,0.354413,0.50533,0.369791,0.859743,0.242451,7.77108,0.29003,,0.209695,7.94862,2.11136,133.533,0.209695,0.91,2.203292429447174,0.3544445037841797,0.422732,14.100000381469727,,,,,,,74.7,6.225,74.7,6.225,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"Xander Bogaerts","SDP",13,59.7897,52.3348,14.2964,9.65834,2.7276,0.140664,1.76978,8.32989,7.37215,5.76201,0.178665,9.91273,0.520454,0.577944,0.114625,1.22629,1.95202,0.614134,0.273172,0.0963713,0.165793,0.581274,0.347644,0.432115,0.341686,0.779759,0.158943,5.02228,0.303821,,0.0477787,8.30967,1.20891,119.528,0.0477787,0.05,1.460032183676958,0.6518518216907978,0.412702,237.1999969482422,,,,,,,75.9,5.838461538,75.9,5.838461538,,,,,,,,,,,,,,,,,,,"Xander Bogaerts","12161",593428
"Kevin McGonigle","DET",13,60.6243,52.2084,13.2228,8.11092,2.74105,0.237307,2.13348,8.13274,7.41894,7.36868,0.140512,9.43647,0.415217,0.485112,0.146835,0.86137,1.1354,0.300601,0.253269,0.121547,0.155655,0.780872,0.347347,0.437456,0.344326,0.784803,0.184187,4.85005,0.269657,,0.013982,8.55514,1.35526,120.199,0.013982,0,1.440709144808352,0.3611111044883728,0.400956,999,,,,,,,71.2,5.476923076,71.2,5.476923076,,,,,,,,,,,,,,,,,,,"Kevin McGonigle","33572",805808
"Junior Caminero","TBR",14,57.5172,51.5935,13.8576,8.13705,2.12391,0.170361,3.42628,7.74171,9.93128,4.98398,0.54151,10.844,0.409573,0.473091,0.0569737,1.20235,0.337193,0.124238,0.268592,0.0866521,0.188534,0.459609,0.335035,0.515589,0.362098,0.850624,0.246997,3.30289,0.275987,,-0.0572115,8.94366,2.11279,132.528,-0.0572115,-0.49,2.122539632022381,-0.30958764255046844,0.390918,16.479999542236328,,,,,,,75.4,5.385714285,75.4,5.385714285,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Miguel Vargas","CHW",13,52.8869,45.6917,12.0172,6.72622,2.48454,0.316089,2.4903,7.75352,7.59526,6.07643,0.194533,9.09912,0.642572,0.421523,0.0547284,0.65638,0.907092,0.295032,0.263005,0.114895,0.172048,0.667805,0.354635,0.494724,0.366674,0.849359,0.231719,5.0476,0.27595,,-0.0152433,8.41948,2.13851,136.656,-0.0152433,-0.35,2.24342755228281,-0.2688993960618973,0.390687,303.0899963378906,,,,,,,68.7,5.284615384,68.7,5.284615384,,,,,,,,,,,,,,,,,,,"Miguel Vargas","20178",678246
