Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"George Soriano","STL",0,0,0,4.86731,4,0,0,1,,4,19,4,3,2,1,2,,0,4,8.69123,4.02057,2.16169,1.26482,0.221355,0.102399,0.11895592510700226,0.245344,1.39014,0.293125,0.672286,,,4.55093,-0.00470146,-0.0751931,999,,,,,,,12.9,3.225,13,3.25,,,,,,,,,,,,,,,,,,,"George Soriano","21863",666277
"Sam Bachman","LAA",0,0,0,4.8061,4,0,0,1,,4,19,4,3,2,1,2,,0,4,8.80411,4.96006,1.775,1.06435,0.217842,0.122728,0.09511428326368332,0.250005,1.51648,0.306379,0.692888,,,4.57168,-0.00480716,-0.0293975,999,,,,,,,12.9,3.225,13,3.25,,,,,,,,,,,,,,,,,,,"Sam Bachman","29754",696147
"Philip Abner","SFG",0,0,0,4.44192,4,0,0,1,,4,18,4,2,2,1,2,,0,3,7.6309,3.61502,2.11089,1.1924,0.192882,0.0913747,0.10150701552629471,0.260732,1.42705,0.302435,0.717309,,,4.51917,-0.00487432,-0.000335825,999,,,,,,,10.9,2.725,11,2.75,,,,,,,,,,,,,,,,,,,"Philip Abner","33821",691769
"Jason Alexander","HOU",0,0,0,4.88336,3,0,0,0,,3,14,3,2,2,1,1,,0,2,6.77208,3.29254,2.0568,1.46261,0.170185,0.082743,0.08744239062070847,0.272397,1.4556,0.300502,0.705019,,,4.97318,-0.00488362,-0.000689268,999,,,,,,,3.1000000000000023,1.033333333333334,3,1,,,,,,,,,,,,,,,,,,,"Jason Alexander","19666",669920
"Luis De León","BAL",0,0,0,4.8333,3,0,0,0,,3,14,3,2,2,0,1,,0,3,7.51204,4.20135,1.78801,1.16054,0.187837,0.105054,0.08278313279151917,0.257749,1.47483,0.298271,0.688477,,,4.70855,-0.00495434,0.0147168,999,,,,,,,17.400000000000002,5.800000000000001,18,6,,,,,,,,,,,,,,,,,,,"Luis De Leon","30944",801725
"Tanner McDougal","CHW",0,0,0,5.04054,3,0,0,0,,3,14,3,2,2,0,1,,0,3,7.93229,4.29429,1.84717,1.24778,0.197986,0.107183,0.0908023938536644,0.258246,1.48123,0.301749,0.677839,,,4.8335,-0.00502384,-0.0143945,999,,,,,,,17.400000000000002,5.800000000000001,18,6,,,,,,,,,,,,,,,,,,,"Tanner McDougal","29887",701780
"Griffin Canning","SDP",0,0,0,4.73406,4,0,0,0,,5,20,4,3,2,1,2,,0,4,8.51484,3.72587,2.28533,1.47314,0.217464,0.0951568,0.12230753153562546,0.247685,1.37885,0.2876,0.702015,,,4.704,-0.00502605,-0.00238719,999,,,,,,,16.299999999999997,3.2599999999999993,14,2.8,,,,,,,,,,,,,,,,,,,"Griffin Canning","19867",656288
"Enmanuel De Jesus","DET",0,0,0,5.43558,3,0,0,0,,3,15,3,2,2,0,2,,0,3,8.14278,4.49211,1.81269,1.35745,0.188429,0.10395,0.0844787210226059,0.250271,1.55834,0.285954,0.665873,,,4.96232,-0.00512276,-0.0138499,999,,,,,,,14.400000000000002,4.800000000000001,15,5,,,,,,,,,,,,,,,,,,,"Enmanuel De Jesus","18554",646241
"Blake Adams","COL",0,0,0,5.44935,3,0,0,0,,3,12,3,2,2,0,1,,0,2,6.09848,2.73445,2.23024,1.62564,0.152539,0.0683957,0.08414319157600403,0.285502,1.47878,0.305274,0.669422,,,5.0765,-0.00516247,-0.00729707,999,,,,,,,15.400000000000002,5.133333333333334,16,5.333333333333333,,,,,,,,,,,,,,,,,,,"Blake Adams","31492",687060
"Ryan Rolison","CHC",0,0,0,4.51378,5,0,0,1,,5,20,5,2,2,1,2,,0,4,7.3854,3.61685,2.04194,1.17368,0.187824,0.0919831,0.09584109485149384,0.252565,1.40136,0.289082,0.702515,,,4.39219,-0.00533015,0.0625329,999,,,,,,,17.7,3.54,18,3.6,,,,,,,,,,,,,,,,,,,"Ryan Rolison","22200",669020
"Luis Gil","NYY",0,0,0,5.00863,4,0,0,1,,4,18,4,3,2,1,2,,0,4,8.87429,4.59145,1.93279,1.52045,0.224936,0.116379,0.1085570678114891,0.236246,1.41023,0.275388,0.686131,,,5.04848,-0.00533883,-0.0289362,376.5,,,,,,,12.9,3.225,13,3.25,,,,,,,,,,,,,,,,,,,"Luis Gil","21052",661563
"Bradley Blalock","MIA",0,0,0,5.28403,3,0,0,0,,4,20,5,3,3,1,2,,0,3,6.09056,3.6572,1.66536,1.3956,0.151374,0.0908957,0.06047854572534561,0.272554,1.50692,0.294899,0.673542,,,5.06339,-0.00539239,-0.000789458,999,,,,,,,4.300000000000001,1.0750000000000002,7,1.75,,,,,,,,,,,,,,,,,,,"Bradley Blalock","26419",687134
"Kodai Senga","NYM",0,0,0,4.25395,5,0,2,1,,5,22,4,3,2,1,3,,0,5,9.32886,4.50009,2.07304,1.30024,0.237936,0.114776,0.12315943092107773,0.230776,1.38154,0.279312,0.735853,,,4.51782,-0.00548382,-0.0555132,223.52000427246094,,,,,,,29.300000000000004,5.860000000000001,27,5.4,,,,,,,,,,,,,,,,,,,"Kodai Senga","31838",673540
"Jared Simpson","WSN",0,0,0,5.2513,4,0,0,0,,4,21,5,3,3,1,2,,0,4,8.23268,4.34258,1.8958,1.33938,0.194235,0.102455,0.091779924929142,0.247767,1.51359,0.28479,0.672716,,,4.85222,-0.00550254,0.00151449,999,,,,,,,6.300000000000001,1.5750000000000002,9,2.25,,,,,,,,,,,,,,,,,,,"Jared Simpson","33458",688692
"Yilber Díaz","DET",0,0,0,4.69175,4,0,0,0,,4,16,4,2,2,1,2,,0,3,8.57079,4.76264,1.79959,1.44997,0.212619,0.118149,0.09447017312049866,0.250147,1.50586,0.292215,0.733592,,,5.01659,-0.00554114,0.00150812,999,,,,,,,6.9,1.725,7,1.75,,,,,,,,,,,,,,,,,,,"Yilber Diaz","29271",700270
"Ben Peoples","TEX",0,0,0,4.26973,3,0,0,0,,3,11,2,1,1,0,1,,0,2,7.31239,4.50206,1.62423,1.28774,0.186508,0.114828,0.07167985290288925,0.233719,1.38908,0.261902,0.734723,,,4.99796,-0.00578914,0.0156383,999,,,,,,,18.000000000000004,6.000000000000001,16,5.333333333333333,,,,,,,,,,,,,,,,,,,"Ben Peoples","26406",687239
"Seth Lonsway","SFG",0,0,0,4.94262,2,0,0,0,,3,11,3,1,1,0,1,,0,2,6.08443,4.31798,1.40909,1.03632,0.14891,0.105678,0.04323200881481171,0.277126,1.57571,0.310037,0.691956,,,5.00397,-0.0059988,-0.00107038,999,,,,,,,15.400000000000002,5.133333333333334,16,5.333333333333333,,,,,,,,,,,,,,,,,,,"Seth Lonsway","30064",675920
"Bradley Hanner","NYY",0,0,0,5.52008,3,0,0,0,,3,14,3,2,2,1,1,,0,3,8.68816,4.03489,2.15326,1.68507,0.219892,0.102121,0.117771215736866,0.253123,1.41739,0.292182,0.649817,,,5.29154,-0.006148,-0.0143009,999,,,,,,,5.100000000000002,1.7000000000000008,5,1.6666666666666667,,,,,,,,,,,,,,,,,,,"Bradley Hanner","26097",690440
"Carlos Duran","KCR",0,0,0,5.42155,3,0,0,0,,3,14,3,2,2,0,2,,0,3,8.19645,6.09633,1.34449,1.13554,0.197163,0.146645,0.05051781237125397,0.252528,1.64615,0.300992,0.674627,,,5.27034,-0.00665063,-0.0127957,999,,,,,,,14.400000000000002,4.800000000000001,15,5,,,,,,,,,,,,,,,,,,,"Carlos Duran","24458",679922
