Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Tarik Skubal","LAD",1.162,0.6642,1.7508,2.94506,2.5679,2.5679,0,0,,15.8839,63.333,12.8075,5.6798,5.19767,1.84783,3.4499,,0.5816,19.442,11.0161,1.95475,5.63553,1.047,0.306981,0.0544724,0.25250815972685814,0.215973,1.02351,0.288324,0.773757,,,2.92893,0.464724,0.426275,7.019999980926514,,,,,,,86.00000000000001,5.375000000000001,80,5,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Cristopher Sánchez","PHI",1.0361,0.6548,1.6209,2.96452,2.3704,2.3704,0,0,,14.722,59.967,13.1661,5.4268,4.84929,1.23501,3.6641,,0.4856,15.0503,9.2007,2.23997,4.1075,0.755,0.250976,0.0611019,0.18987441435456276,0.235878,1.1432,0.301808,0.755133,,,2.99475,0.418452,0.504379,24.75,,,,,,,82.9,5.526666666666667,80,5.333333333333333,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Chris Sale","ATL",0.9822,0.6282,1.4945,3.04001,2.28,2.28,0,0,,13.8801,56.263,11.345,5.1218,4.6884,1.38955,3.4146,,0.8286,16.8576,10.9306,2.21406,4.93692,0.901,0.299621,0.06069,0.23893143236637115,0.21809,1.06336,0.294778,0.752117,,,2.89271,0.389097,0.406902,39.36000061035156,,,,,,,84.70000000000002,6.050000000000002,79,5.642857142857143,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Yoshinobu Yamamoto","LAD",1.084,0.7413,1.6311,3.32778,2.5679,2.5679,0,0,,15.8123,65.286,14.054,6.4268,5.84665,1.71476,4.5159,,0.5609,16.74,9.52803,2.57035,3.7069,0.976,0.25641,0.069171,0.18723920732736588,0.233419,1.1744,0.295519,0.751,,,3.35882,0.384658,0.42675,26.639999389648438,,,,,,,73.4,4.5875,70,4.375,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
"Paul Skenes","PIT",0.9161,0.6563,1.3715,3.08284,2.28,2.28,0,0,,13.1899,54.057,10.9812,4.9452,4.51804,1.27942,3.672,,0.5974,15.6984,10.7116,2.50555,4.27516,0.873,0.290405,0.0679283,0.22247625887393951,0.220561,1.11094,0.295698,0.754781,,,2.95488,0.365874,0.346926,9.649999618530273,,,,,,,72.29999999999998,5.56153846153846,69,5.3076923076923075,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Zack Wheeler","PHI",0.9796,0.6845,1.4681,3.24285,2.3704,2.3704,0,0,,14.2286,58.266,11.8496,5.5857,5.1268,1.63313,4.0214,,0.6416,16.5058,10.4404,2.54365,4.10449,1.033,0.283284,0.069018,0.2142656072974205,0.221062,1.11543,0.28808,0.757128,,,3.25837,0.358332,0.315346,110.48999786376953,,,,,,,66.80000000000003,4.771428571428573,63,4.5,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Dylan Cease","TOR",0.9252,0.718,1.4098,3.22179,2.3704,2.3704,0,0,,13.8363,57.555,10.6831,5.3923,4.95307,1.43744,5.5192,,0.417,17.8767,11.6281,3.59003,3.239,0.935,0.310602,0.0958944,0.214707650244236,0.206961,1.171,0.286202,0.76181,,,3.1568,0.352744,0.386139,74.7699966430664,,,,,,,80.70000000000002,5.764285714285715,75,5.357142857142857,,,,,,,,,,,,,,,,,,,"Dylan Cease","18525",656302
"Tyler Glasnow","LAD",0.9687,0.7081,1.3151,3.43269,2.47,2.47,0,0,,13.8235,57.146,11.2557,5.7367,5.27242,1.55898,5.1645,,0.3925,16.7883,10.9303,3.36243,3.25071,1.015,0.293779,0.0903738,0.20340529084205627,0.21818,1.18785,0.291703,0.750371,,,3.34633,0.334123,0.290918,113.73999786376953,,,,,,,69.40000000000003,4.95714285714286,63,4.5,,,,,,,,,,,,,,,,,,,"Tyler Glasnow","14374",607192
"Jacob deGrom","TEX",0.8743,0.681,1.2681,3.28866,2.28,2.28,0,0,,12.8714,52.259,10.6478,5.0785,4.70329,1.64468,3.167,,0.3237,15.5375,10.8642,2.21444,4.90606,1.15,0.297317,0.060602,0.23671523109078407,0.218334,1.07329,0.285034,0.75887,,,3.16362,0.332422,0.326437,50.0099983215332,,,,,,,66,5.076923076923077,62,4.769230769230769,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
"Jacob Misiorowski","MIL",0.9273,0.6615,1.4118,3.10716,2.28,2.28,0,0,,13.4754,55.5,10.1229,5.0702,4.65224,1.40144,5.1749,,0.7793,17.7818,11.8762,3.45623,3.43616,0.936,0.320393,0.0932414,0.22715134173631668,0.204314,1.13524,0.287244,0.766929,,,3.1416,0.328511,0.328583,114.13999938964844,,,,,,,75.89999999999999,5.838461538461538,70,5.384615384615385,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","31623",694819
