Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bobby Witt Jr.","KCR",12.04,54.5686,48.5239,13.9007,8.4545,3.0445,0.2668,2.1349,8.2403,6.9937,4.9385,0.8185,9.2681,0.4911,0.3752,0.2398,,3.0625,0.9513,0.286471,0.0905008,0.169843,0.532849,0.355803,0.492201,0.36251,0.848004,0.20573,6.20058,0.313787,0.202,0.145858,8.50333,2.02264,130.962,0.347858,0.645,2.3163227438926697,1.246999979019165,0.558128,3.0999999046325684,,,,,,,74.8,6.233333333,74.8,6.233333333,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Pete Crow-Armstrong","CHC",12.04,53.6777,47.7655,12.1338,6.852,2.2181,0.4579,2.6058,7.9694,6.9707,4.5143,0.3221,13.4364,0.7515,0.3429,0.3036,,2.7633,0.7301,0.254029,0.0841,0.250316,0.335975,0.325993,0.483301,0.347554,0.809293,0.229272,7.17177,0.297135,0.134,0.184539,7.71503,1.34014,121.343,0.318539,1.25,1.7042902708053589,1.4510000050067902,0.498438,32.939998626708984,,,,,,,74.1,6.175,74.1,6.175,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Aaron Judge","NYY",11.34,50.4403,40.6142,11.0977,5.932,1.8118,0.0724,3.2816,8.1569,8.1795,8.8674,1.5637,12.9316,0.5044,0.366,0.0883,,0.8312,0.2568,0.273247,0.1758,0.256374,0.685716,0.406528,0.563823,0.407256,0.970351,0.290576,3.90095,0.315585,-0.095,-0.0173961,9.68602,3.69561,164.676,-0.112396,-0.001,3.688411347568035,-0.6430000195978209,0.490677,1.850000023841858,,,,,,,86.5,7.863636363,86.5,7.863636363,,,,,,,,,,,,,,,,,,,"Aaron Judge","15640",592450
"Elly De La Cruz","CIN",12.96,58.7389,51.6005,13.7531,8.1509,2.7096,0.5059,2.3867,8.4853,7.2675,6.1441,0.2937,15.3305,0.3524,0.3951,0.2468,,2.9624,0.865,0.26653,0.1046,0.260994,0.400776,0.346194,0.47741,0.355849,0.823604,0.21088,6.75748,0.331591,0.191,0.154205,8.83667,1.86071,122.834,0.345205,0.178,1.9675756990909576,0.7330000102519989,0.469021,8.449999809265137,,,,,,,80.5,6.192307692,80.5,6.192307692,,,,,,,,,,,,,,,,,,,"Elly De La Cruz","26668",682829
"Juan Soto","NYM",12.6,56.7441,45.0174,12.3746,7.1827,1.9017,0.209,3.0813,9.3914,8.0988,10.8381,1.0214,9.161,0.2837,0.3958,0.2091,,1.4907,0.5049,0.274885,0.191,0.161444,1.18307,0.415608,0.531757,0.405279,0.947365,0.256872,4.86089,0.280164,-0.062,-0.00796186,10.8058,4.06671,159.827,-0.0699619,-0.334,4.036418125033379,-1.2910000085830688,0.466964,4.650000095367432,,,,,,,88.3,6.792307692,88.3,6.792307692,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Kevin McGonigle","DET",12.96,59.4092,51.0207,13.7554,8.9717,2.6293,0.3682,1.7862,8.2613,6.2706,7.2836,0.0594,8.3113,0.4159,0.3779,0.3111,,1.1151,0.3312,0.269604,0.122601,0.139899,0.876349,0.363039,0.4406,0.353945,0.803638,0.170995,5.09262,0.289803,0.074,-0.00755677,8.84599,1.79042,126.879,0.0664432,0.08,1.9268997013568878,0.4689999967813492,0.456937,999,,,,,,,77.8,5.984615384,77.8,5.984615384,,,,,,,,,,,,,,,,,,,"Kevin McGonigle","33572",805808
"Fernando Tatis Jr.","SDP",12.96,59.8276,52.1886,14.6153,9.2,2.6595,0.2217,2.5341,9.1898,7.0722,6.3058,0.4786,11.0796,0.5983,0.3672,0.3676,,2.9733,0.7573,0.280048,0.105399,0.185192,0.569136,0.361915,0.485173,0.366087,0.847088,0.205125,5.83384,0.310235,0.076,0.193682,9.49601,2.39075,135.848,0.269682,0.268,2.8639007210731506,-0.3270000219345093,0.456003,14.010000228881836,,,,,,,92.8,7.138461538,92.8,7.138461538,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Junior Caminero","TBR",12.96,57.2126,50.9638,13.9534,7.9771,2.2839,0.0991,3.5933,8.1863,9.6243,5.3608,0.7438,10.6107,0.4005,0.413,0.0745,,0.4287,0.1562,0.27379,0.0936996,0.185461,0.505226,0.345036,0.534014,0.37261,0.87905,0.260224,3.3025,0.278701,-0.029,-0.0521409,9.38288,2.58818,139.827,-0.0811409,-0.314,2.5736440122127533,-0.1340000033378601,0.453485,16.479999542236328,,,,,,,85.8,6.6,85.8,6.6,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Yordan Alvarez","HOU",11.7,52.8923,43.5709,12.9804,7.5054,2.5028,0.1101,2.8622,8.7248,7.7756,7.9497,2.1157,9.1368,0.7934,0.3667,0.2117,,0.1636,0.054,0.297914,0.1503,0.172743,0.870075,0.412362,0.557484,0.405952,0.969846,0.25957,2.89099,0.316802,-0.129,-0.0693811,10.1011,3.81946,164.794,-0.198381,-0.023,3.7945154160261154,-1.2929999809712172,0.44424,33.38999938964844,,,,,,,92.7,7.725,92.7,7.725,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Gunnar Henderson","BAL",12.04,53.805,47.0571,12.041,7.2684,2.3662,0.3775,2.0289,7.0711,6.5951,5.628,0.269,11.1714,0.5919,0.3788,0.1492,,1.3406,0.4073,0.255881,0.1046,0.207627,0.503786,0.340334,0.451556,0.344381,0.79189,0.195675,5.59254,0.292447,0.163,0.0252711,7.59521,1.20521,123.056,0.188271,-0.07,1.6335887908935547,0.5319999977946281,0.413396,12.510000228881836,,,,,,,67.7,5.641666666,67.7,5.641666666,,,,,,,,,,,,,,,,,,,"Gunnar Henderson","26289",683002
"Julio Rodríguez","SEA",12.04,52.7712,47.7395,12.6277,8.0625,2.1919,0.1033,2.27,6.8159,7.1734,3.8945,0.2639,11.5673,0.6333,0.3844,0.1195,,1.7091,0.4877,0.264513,0.0737997,0.219197,0.336682,0.32583,0.457403,0.338848,0.783233,0.192891,4.90686,0.302092,0.063,0.0708092,7.21306,0.945835,124.194,0.133809,0.353,1.6213137805461884,0.5539999902248383,0.410668,9.489999771118164,,,,,,,68.2,5.683333333,68.2,5.683333333,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Mookie Betts","LAD",12.96,56.9816,50.0743,13.4871,8.4483,2.6891,0.1663,2.1834,7.6118,7.6883,5.9774,0.2849,6.6298,0.3989,0.4053,0.1258,,0.6066,0.1916,0.269342,0.1049,0.11635,0.901596,0.349364,0.460496,0.352029,0.80986,0.191154,3.97525,0.271291,-0.017,-0.0399047,8.39618,1.62891,122.58,-0.0569047,0.008,1.4994013831019402,0.6560000022873282,0.407816,60.58000183105469,,,,,,,70.2,5.4,70.2,5.4,,,,,,,,,,,,,,,,,,,"Mookie Betts","13611",605141
