Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Paul Skenes","PIT",8,5,13,2.81909,19,19,0,0,,116,460,91,39,36,10,29,,4,137,10.6444,2.25552,4.71928,0.760714,0.296905,0.0629132,0.23399215936660767,0.212646,1.03654,0.288798,0.758074,,,2.70137,3.50054,3.54497,9.649999618530273,,,,,,,673.8000000000001,5.808620689655173,625,5.387931034482759,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Tarik Skubal","DET",8,4,11,2.733,16,16,0,0,,101,398,79,33,31,10,20,,3,121,10.7016,1.80774,5.91989,0.84429,0.302941,0.0511733,0.25176721066236496,0.211536,0.981582,0.285281,0.766259,,,2.6498,3.12267,3.22627,7.019999980926514,,,,,,,592.0000000000001,5.861386138613862,548,5.425742574257426,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Cristopher Sánchez","PHI",8,5,12,3.13192,19,19,0,0,,122,500,110,46,42,10,31,,4,122,9.0148,2.26708,3.97639,0.745562,0.244774,0.061557,0.1832173764705658,0.236161,1.1516,0.299742,0.746747,,,3.0262,3.11641,3.13665,24.75,,,,,,,632.8000000000002,5.186885245901641,619,5.073770491803279,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Logan Webb","SFG",8,6,11,3.36343,18,18,0,0,,116,481,112,47,43,9,28,,4,109,8.43395,2.15715,3.90977,0.692385,0.225965,0.0577949,0.16816991940140724,0.249909,1.20845,0.311565,0.728813,,,3.04319,2.65631,2.39506,57.189998626708984,,,,,,,578.5,4.987068965517241,585,5.043103448275862,,,,,,,,,,,,,,,,,,,"Logan Webb","17995",657277
"Jesús Luzardo","PHI",8,6,11,3.56492,19,19,0,0,,116,477,100,50,46,13,35,,3,130,10.0688,2.72612,3.69346,1.04067,0.272877,0.0738811,0.19899600744247437,0.227503,1.15991,0.292731,0.730803,,,3.36955,2.57005,2.27702,70.58999633789062,,,,,,,584.5000000000001,5.038793103448277,557,4.801724137931035,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Chris Sale","ATL",8,4,10,3.23102,17,17,0,0,,106,431,88,41,38,11,29,,6,129,10.9615,2.4788,4.42211,0.949653,0.298642,0.0675337,0.2311078980565071,0.221555,1.10502,0.299087,0.746687,,,3.04273,2.56152,2.55099,39.36000061035156,,,,,,,573.3000000000002,5.408490566037737,540,5.09433962264151,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Dylan Cease","TOR",7,6,10,3.58978,18,18,0,0,,106,440,87,46,42,11,42,,3,129,10.9423,3.56425,3.07003,0.974185,0.292566,0.0952976,0.1972687691450119,0.219389,1.21388,0.295203,0.73454,,,3.36438,2.46574,2.03169,74.7699966430664,,,,,,,545.9000000000001,5.150000000000001,510,4.811320754716981,,,,,,,,,,,,,,,,,,,"Dylan Cease","18525",656302
"Zack Wheeler","PHI",7,4,10,3.31067,17,17,0,0,,107,433,88,43,39,12,30,,5,123,10.3297,2.51453,4.10801,1.0372,0.283053,0.0689026,0.21414988487958908,0.219864,1.09971,0.285681,0.745839,,,3.27952,2.46194,2.44685,110.48999786376953,,,,,,,556.4000000000001,5.200000000000001,520,4.859813084112149,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Jacob deGrom","TEX",7,5,10,3.38171,17,17,0,0,,102,407,84,42,38,13,24,,3,118,10.3544,2.07618,4.98723,1.16672,0.288563,0.0578603,0.23070231452584267,0.21953,1.04921,0.281362,0.738476,,,3.26493,2.41803,2.16747,50.0099983215332,,,,,,,531.5000000000001,5.210784313725491,496,4.862745098039215,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
"Yoshinobu Yamamoto","LAD",7,4,9,3.32888,15,15,0,0,,93,378,77,37,34,9,27,,3,100,9.65261,2.63428,3.66423,0.915319,0.263801,0.0719937,0.19180764257907867,0.220302,1.11706,0.281438,0.733597,,,3.25341,2.23444,2.07895,26.639999389648438,,,,,,,487.3,5.2397849462365595,458,4.924731182795699,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
