Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bobby Witt Jr.","KCR",94,407,368,112,66,23,4,19,66,63,32,2,68,4,3,0,,24,6,0.305255,0.0787401,0.166558,0.472749,0.364069,0.547144,0.391776,0.911213,0.241889,7.13838,0.327383,0.657271,1.68564,72.1377,24.4217,147.941,2.34291,5.80329,25.245789289474487,10.158847332000732,5.08955,3.0999999046325684,,,,,,,664.1,7.064893617,664.1,7.064893617,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Juan Soto","NYM",93,402,329,93,54,15,1,23,64,63,68,3,67,2,3,0,,12,3,0.283368,0.170162,0.166643,1.02111,0.406755,0.544232,0.410887,0.950988,0.260864,4.68674,0.291017,-0.21546,0.273077,77.5339,30.3048,168.08,0.057617,-1.21793,32.16187651082873,-6.247556686401367,3.96491,4.650000095367432,,,,,,,681.6,7.329032258,681.6,7.329032258,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Shohei Ohtani","LAD",92,398,340,98,50,17,3,28,72,70,52,3,95,3,3,0,,13,4,0.287621,0.131183,0.239101,0.548652,0.385031,0.601877,0.419608,0.986908,0.314256,6.38064,0.319077,0.0269584,0.656557,79.504,32.7618,171.209,0.683515,0,33.91716927289963,-9.95555591583252,3.7513,1.2699999809265137,,,,,,,716.9,7.792391304,716.9,7.792391304,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Gunnar Henderson","BAL",92,398,353,96,56,20,3,17,62,57,39,2,90,4,3,0,,13,3,0.272784,0.097652,0.225682,0.432697,0.348439,0.489394,0.364113,0.837833,0.216611,6.58636,0.319966,0.506261,0.8382,61.8808,15.1386,133.614,1.34446,-1.37982,17.075235724449158,2.886847138404846,3.4772,12.510000228881836,,,,,,,564.8,6.139130434,564.8,6.139130434,,,,,,,,,,,,,,,,,,,"Gunnar Henderson","26289",683002
"Fernando Tatis Jr.","SDP",95,411,363,98,62,18,1,18,56,55,41,2,85,4,3,0,,18,4,0.271109,0.100823,0.206161,0.489048,0.349156,0.473616,0.359208,0.822772,0.202506,5.16024,0.305797,0.2108,1.29239,62.2215,14.0085,133.355,1.50319,6.58382,17.56019413471222,3.1507983207702637,3.45896,14.010000228881836,,,,,,,570.9,6.009473684,570.9,6.009473684,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Yordan Alvarez","HOU",83,357,306,92,52,18,1,22,56,62,44,3,62,5,3,0,,3,1,0.302318,0.123032,0.173718,0.708227,0.395689,0.583592,0.419252,0.97928,0.281273,3.35323,0.313221,-0.323246,-0.256528,71.1986,29.2798,170.165,-0.579774,0.19634,28.8676598072052,-8.321407094597816,3.38935,33.38999938964844,,,,,,,623.8,7.51566265,623.8,7.51566265,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Julio Rodríguez","SEA",94,407,368,102,65,19,1,17,55,57,30,2,88,5,3,0,,16,4,0.276033,0.0734481,0.216107,0.339869,0.336518,0.473385,0.352295,0.809903,0.197352,5.5031,0.317428,0.191716,1.1347,59.339,11.623,130.663,1.32641,1.45224,15.975118517875671,2.7855700254440308,3.38391,9.489999771118164,,,,,,,548,5.829787234,548,5.829787234,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Ronald Acuña Jr.","ATL",87,377,321,92,57,16,1,18,58,56,49,3,77,5,3,0,,20,5,0.287801,0.130297,0.202813,0.642451,0.387701,0.516833,0.39315,0.904534,0.229032,5.54887,0.323684,0.481794,1.22508,67.3988,23.0911,152.222,1.70688,-0.791913,24.809726238250732,-5.251171708106995,3.2326,5.260000228881836,,,,,,,601.5,6.913793103,601.5,6.913793103,,,,,,,,,,,,,,,,,,,"Ronald Acuna Jr.","18401",660670
"Junior Caminero","TBR",96,415,377,105,63,18,2,22,57,63,32,2,78,2,3,0,,3,1,0.278402,0.077599,0.187249,0.414417,0.336353,0.510901,0.365381,0.847254,0.232499,3.83906,0.295804,-0.0250141,-0.365,64.8785,16.1887,132.157,-0.390014,-0.0927949,15.285532593727112,0.8948594331741333,3.1493,16.479999542236328,,,,,,,586.3,6.107291666,586.3,6.107291666,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Corbin Carroll","ARI",89,386,337,90,50,18,7,15,70,50,41,2,81,5,3,0,,18,4,0.268024,0.105815,0.210854,0.501843,0.354018,0.496483,0.368637,0.850501,0.22846,8.41671,0.310778,0.830523,1.64609,61.3112,16.05,135.026,2.47662,3.78396,18.305559873580933,-0.22777152061462402,3.10728,14.100000381469727,,,,,,,561.1,6.304494382,561.1,6.304494382,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
