Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Paul Skenes","PIT",7.8544,5.3569,12.0283,2.95608,18.963,18.963,0,0,,111.896,454.124,91.7885,40.3397,36.7527,10.2074,29.7792,,4.5208,134.759,10.8389,2.39519,4.52529,0.821,0.296746,0.065575,0.23117079585790634,0.218636,1.08643,0.296813,0.757178,,,2.80216,3.25574,3.17128,9.649999618530273,,,,,,,631.6000000000001,5.639285714285715,595,5.3125,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Cristopher Sánchez","PHI",8.3287,5.4437,13.409,2.934,19.1605,19.1605,0,0,,120.496,490.219,106.804,43.9669,39.2816,9.76016,30.6343,,3.8649,123.49,9.22365,2.28812,4.03111,0.729,0.251908,0.0624911,0.18941698223352432,0.234364,1.14061,0.300941,0.755178,,,2.96756,3.17072,3.24636,24.75,,,,,,,627.8,5.2316666666666665,611,5.091666666666667,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Tarik Skubal","DET",7.0793,4.5263,11.3661,2.77312,16.32,16.32,0,0,,100.518,401.428,80.7375,34.0931,30.9719,9.64969,22.3178,,3.6169,119.827,10.7289,1.99826,5.36911,0.864,0.298501,0.055596,0.24290508031845093,0.215017,1.02525,0.288955,0.770134,,,2.74317,2.93809,3.04532,7.019999980926514,,,,,,,575.8000000000001,5.700990099009902,537,5.316831683168317,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Chris Sale","ATL",7.3524,4.8869,11.2059,3.1289,17.28,17.28,0,0,,105.493,430.758,86.5608,39.9911,36.6751,10.5961,29.2463,,6.0125,127.929,10.9141,2.49512,4.3742,0.904,0.296986,0.067895,0.22909104824066162,0.218865,1.09777,0.295612,0.750858,,,2.98843,2.60206,2.58838,39.36000061035156,,,,,,,566.5,5.395238095238096,533,5.076190476190476,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Jacob deGrom","TEX",6.6458,5.4075,9.8841,3.3782,17.46,17.46,0,0,,100.689,409.473,84.9001,40.6812,37.7943,13.1679,23.3334,,2.8393,118.901,10.6279,2.08563,5.09576,1.177,0.290377,0.056984,0.23339292034506798,0.221498,1.07492,0.285523,0.752266,,,3.22349,2.46585,2.23162,50.0099983215332,,,,,,,526.5000000000001,5.212871287128714,496,4.910891089108911,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
"Zack Wheeler","PHI",7.06,5.2455,10.8285,3.27339,17.46,17.46,0,0,,105.26,431.392,89.4439,41.7054,38.284,11.906,28.1992,,4.9015,117.398,10.0379,2.41111,4.16317,1.018,0.272138,0.0653679,0.20676995813846588,0.224569,1.11765,0.288259,0.752047,,,3.28853,2.41992,2.43881,110.48999786376953,,,,,,,533,5.076190476190476,504,4.8,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Dylan Cease","TOR",6.9624,5.5379,10.0982,3.36836,18.24,18.24,0,0,,103.668,434.119,83.5457,42.1671,38.7989,11.15,40.4686,,3.5016,128.1,11.1211,3.51332,3.1654,0.968,0.295079,0.0932201,0.20185916125774384,0.214138,1.19627,0.288545,0.755018,,,3.30463,2.40371,2.24891,74.7699966430664,,,,,,,539.9,5.191346153846154,501,4.8173076923076925,,,,,,,,,,,,,,,,,,,"Dylan Cease","18525",656302
"Logan Webb","SFG",6.8497,6.1968,11.5036,3.40371,18.24,18.24,0,0,,112.747,473.726,110.249,47.4441,42.6397,8.6815,31.3114,,3.8277,101.435,8.09705,2.49943,3.23956,0.693,0.214122,0.066096,0.14802607893943787,0.251372,1.25556,0.309213,0.727292,,,3.24197,2.25904,2.15405,57.189998626708984,,,,,,,536.5,4.747787610619469,545,4.823008849557522,,,,,,,,,,,,,,,,,,,"Logan Webb","17995",657277
"Jesús Luzardo","PHI",7.3254,5.9592,10.7971,3.47795,19.1605,19.1605,0,0,,111.484,463.551,97.2074,46.8497,43.0817,13.3533,36.1393,,3.9791,121.415,9.80173,2.91749,3.35964,1.078,0.261924,0.0779619,0.18396206945180893,0.22957,1.19611,0.29049,0.75443,,,3.56385,2.21647,2.28774,70.58999633789062,,,,,,,531.3000000000002,4.7864864864864884,508,4.576576576576577,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Jacob Misiorowski","MIL",7.1214,5.7956,10.4217,3.36099,22.7089,17.82,0,0.3783,,109.956,460.783,85.106,44.654,41.0622,11.6553,47.7462,,6.9357,137.979,11.2938,3.90808,2.88985,0.954,0.299446,0.10362,0.19582580029964447,0.209569,1.20824,0.286395,0.75684,,,3.46552,2.19828,2.24593,114.13999938964844,,,,,,,556.4,5.058181818181818,505,4.590909090909091,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","31623",694819
"Drew Rasmussen","TBR",6.5571,6.3377,9.4643,3.66367,19,19,0,0,,105.297,438.554,99.7942,46.7479,42.8637,11.606,27.4978,,3.6365,101.386,8.66572,2.35031,3.68705,0.992,0.231182,0.0627011,0.1684809774160385,0.244942,1.20889,0.299524,0.725338,,,3.49954,2.13009,1.90967,132.36000061035156,,,,,,,478.4,4.556190476190476,478,4.552380952380952,,,,,,,,,,,,,,,,,,,"Drew Rasmussen","25385",656876
"Nathan Eovaldi","TEX",6.6142,5.8013,10.5456,3.54644,17.46,17.46,0,0,,106.745,442.923,99.0501,45.9679,42.0626,11.8605,27.999,,4.8536,104.636,8.82223,2.36069,3.73714,1,0.23624,0.0632141,0.17302601784467697,0.241544,1.19022,0.296994,0.734136,,,3.51258,2.12303,2.07966,132.50999450683594,,,,,,,497.80000000000007,4.652336448598131,490,4.579439252336448,,,,,,,,,,,,,,,,,,,"Nathan Eovaldi","9132",543135
"Hunter Brown","HOU",6.5248,5.4733,9.9649,3.5085,17.1,17.1,0,0,,101.871,425.705,88.4549,43.4573,39.7128,10.787,36.1739,,3.9782,113.388,10.0175,3.19585,3.13452,0.953,0.266353,0.0849741,0.18137914687395096,0.229424,1.2234,0.297148,0.74111,,,3.43821,2.08217,2.11999,36.189998626708984,,,,,,,496.7,4.8696078431372545,473,4.637254901960785,,,,,,,,,,,,,,,,,,,"Hunter Brown","25880",686613
"Yoshinobu Yamamoto","LAD",6.6057,4.2395,9.4109,3.40465,15.36,15.36,0,0,,93.2543,386.146,83.6327,38.7381,35.2776,9.95749,28.1157,,3.3081,96.7269,9.33514,2.71345,3.44032,0.961,0.250493,0.0728111,0.17768201977014542,0.23577,1.19832,0.297032,0.746466,,,3.42987,2.0818,1.89936,26.639999389648438,,,,,,,447.80000000000007,4.815053763440861,436,4.688172043010753,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
"Ranger Suarez","BOS",6.4501,6.0367,9.8943,3.71195,17.82,17.82,0,0,,105.599,445.943,102.642,47.645,43.5532,10.9471,32.5453,,3.5845,96.5327,8.22728,2.77377,2.9661,0.933,0.216469,0.0729809,0.1434878408908844,0.250459,1.28019,0.303289,0.730362,,,3.65113,2.04608,2.07874,183.97999572753906,,,,,,,464.3000000000001,4.380188679245284,470,4.433962264150943,,,,,,,,,,,,,,,,,,,"Ranger Suarez","17277",624133
"Joe Ryan","MIN",6.0565,5.8165,9.2613,3.66804,17.1,17.1,0,0,,99.3889,409.514,86.8313,43.3273,40.507,13.4396,24.5651,,4.9719,109.663,9.93034,2.22445,4.46417,1.217,0.267788,0.059986,0.2078016847372055,0.228517,1.12081,0.28571,0.735238,,,3.54803,2.01308,1.92748,78.52999877929688,,,,,,,476.50000000000006,4.813131313131314,456,4.606060606060606,,,,,,,,,,,,,,,,,,,"Joe Ryan","21390",657746
"Sonny Gray","BOS",6.2589,6.0458,9.1782,3.81077,17.82,17.82,0,0,,102.386,431.098,98.5344,47.1064,43.3521,11.6378,29.2573,,3.5001,102.381,8.99959,2.5718,3.49933,1.023,0.237489,0.0678669,0.16962198913097382,0.247362,1.24814,0.305628,0.723643,,,3.54291,1.99856,1.9138,138.08999633789062,,,,,,,454.80000000000007,4.458823529411766,459,4.5,,,,,,,,,,,,,,,,,,,"Sonny Gray","12768",543243
"Garrett Crochet","BOS",5.0144,3.7854,7.4022,3.14302,12.87,12.87,0,0,,72.888,295.692,60.1797,27.7976,25.4543,7.41028,20.8445,,2.7127,88.7627,10.9602,2.57382,4.25833,0.915,0.300186,0.070494,0.22969240695238113,0.221139,1.11163,0.299891,0.753386,,,2.96099,1.97007,1.97186,12.239999771118164,,,,,,,404.1,5.535616438356165,380,5.205479452054795,,,,,,,,,,,,,,,,,,,"Garrett Crochet","27463",676979
"Chase Burns","CIN",5.5771,4.9125,7.5157,3.58042,19.5395,14.7,0,0.4138,,87.1203,359.581,73.8778,37.3877,34.6586,11.4999,28.2243,,2.507,102.193,10.5571,2.91572,3.62075,1.188,0.2842,0.0784922,0.20570802688598633,0.224655,1.17197,0.289918,0.752473,,,3.53354,1.96753,1.84532,109.72000122070312,,,,,,,427.1,4.909195402298851,403,4.632183908045977,,,,,,,,,,,,,,,,,,,"Chase Burns","35333",695505
"Kevin Gausman","TOR",6.8514,6.5413,10.429,3.89661,18.963,18.963,0,0,,114.126,480.124,107.519,53.2256,49.4114,14.8363,32.8112,,2.7329,112.185,8.84699,2.58751,3.41912,1.17,0.233659,0.068339,0.1653200164437294,0.241843,1.22961,0.291859,0.728546,,,3.76367,1.95945,1.7162,112.94999694824219,,,,,,,494.2999999999999,4.3359649122807005,491,4.307017543859649,,,,,,,,,,,,,,,,,,,"Kevin Gausman","14107",592332
"Framber Valdez","DET",6.7712,6.215,10.9159,3.60939,18.24,18.24,0,0,,111.67,471.979,107.099,49.4666,44.7846,9.34308,39.2064,,5.1399,99.8741,8.04929,3.15982,2.54739,0.753,0.211607,0.0830681,0.12853898108005524,0.250447,1.31016,0.307008,0.726882,,,3.59561,1.94098,2.08465,81.13999938964844,,,,,,,507.90000000000015,4.53482142857143,511,4.5625,,,,,,,,,,,,,,,,,,,"Framber Valdez","17295",664285
"Bryan Woo","SEA",6.9238,5.9834,10.7307,3.60422,18.24,18.24,0,0,,110.467,454.598,100.006,47.7623,44.2387,14.5817,25.5666,,4.2578,110.271,8.984,2.08296,4.31308,1.188,0.242568,0.05624,0.18632791936397552,0.235433,1.13674,0.284822,0.739935,,,3.63483,1.92611,1.70594,34.77000045776367,,,,,,,499.5,4.540909090909091,485,4.409090909090909,,,,,,,,,,,,,,,,,,,"Bryan Woo","30279",693433
"Shohei Ohtani","LAD",5.9501,3.8186,7.8149,3.33334,14.4,14.4,0,0,,80.5334,331.277,66.3176,32.4576,29.8272,9.2166,26.6158,,3.4751,93.6357,10.4642,2.97445,3.51805,1.03,0.282651,0.080343,0.20230773091316223,0.220188,1.15397,0.287903,0.755663,,,3.38865,1.92066,1.87271,1.2699999809265137,,,,,,,415.0999999999999,5.12469135802469,386,4.765432098765432,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Shane McClanahan","TBR",6.0461,5.6136,8.995,3.57308,17,17,0,0,,96.4118,401.047,84.841,41.6219,38.2763,11.2909,32.1115,,3.0849,103.427,9.65486,2.99759,3.22087,1.054,0.257892,0.0800692,0.1778230518102646,0.231901,1.21305,0.292873,0.744776,,,3.57743,1.8706,1.8508,182.99000549316406,,,,,,,455.10000000000014,4.740625000000001,438,4.5625,,,,,,,,,,,,,,,,,,,"Shane McClanahan","21483",663556
"George Kirby","SEA",6.8009,5.9517,10.3199,3.5905,18.24,18.24,0,0,,107.772,445.707,102.181,46.8554,42.995,12.7171,22.6343,,4.3434,100.581,8.39948,1.89018,4.44374,1.062,0.225666,0.0507829,0.17488305643200874,0.244026,1.15814,0.292909,0.728519,,,3.52374,1.84697,1.68734,64.58000183105469,,,,,,,495.1000000000001,4.58425925925926,492,4.555555555555555,,,,,,,,,,,,,,,,,,,"George Kirby","25436",669923
