Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bobby Witt Jr.","KCR",94,407,367,107,64,23,3,17,60,56,32,4,69,4,3,1,,21,6,0.292461,0.0797772,0.170295,0.468466,0.352839,0.510885,0.371609,0.863723,0.218423,6.65573,0.318909,2.05883,1.4118,65.6,17.884,134.256,3.47064,3.23926,19.835748195648193,7.594818353652954,4.27238,3.0999999046325684,,,,,,,606.9,6.456382978,606.9,6.456382978,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Juan Soto","NYM",93,402,322,89,51,15,1,23,64,58,75,5,71,2,2,1,,12,3,0.275893,0.186405,0.177649,1.04929,0.413157,0.536884,0.410355,0.950041,0.260991,4.49448,0.287529,-0.265543,0.486277,77.3631,30.134,167.718,0.220734,-3.38541,32.154171481728554,-8.415040016174316,3.742,4.650000095367432,,,,,,,687.2,7.389247311,687.2,7.389247311,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Gunnar Henderson","BAL",92,398,352,93,55,19,3,17,59,50,40,2,88,4,3,0,,14,3,0.265453,0.100205,0.222182,0.451002,0.344045,0.475868,0.357453,0.819913,0.210415,6.37431,0.308076,1.52964,1.11066,59.7657,13.0235,129.095,2.6403,-0.0245137,16.25596523284912,4.242153139784932,3.53213,12.510000228881836,,,,,,,551,5.989130434,551,5.989130434,,,,,,,,,,,,,,,,,,,"Gunnar Henderson","26289",683002
"Julio Rodríguez","SEA",94,407,368,100,64,18,1,17,57,56,30,3,89,6,2,0,,16,4,0.272189,0.0748915,0.218579,0.342629,0.335282,0.470168,0.350549,0.80545,0.197979,5.66492,0.313361,0.773481,1.20801,58.7728,11.0568,129.478,1.98149,2.52604,16.063998341560364,3.8593711853027344,3.50306,9.489999771118164,,,,,,,536.9,5.711702127,536.9,5.711702127,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Shohei Ohtani","LAD",92,398,334,93,48,16,3,26,72,63,58,8,96,3,2,1,,14,4,0.277311,0.145259,0.240765,0.603323,0.386737,0.577511,0.409031,0.964248,0.3002,6.14146,0.30975,0.634651,0.623179,76.1452,29.403,164.013,1.25783,0,31.132749795913696,-9.95555591583252,3.46596,1.2699999809265137,,,,,,,693.1,7.533695652,693.1,7.533695652,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Fernando Tatis Jr.","SDP",95,411,358,96,60,18,2,16,60,49,45,2,84,4,3,1,,17,4,0.267627,0.110182,0.203288,0.541997,0.353675,0.464605,0.358239,0.81828,0.196978,5.85714,0.304086,1.20098,1.17764,61.9038,13.6908,132.696,2.37862,3.73905,18.11797857284546,0.30602455139160156,3.22459,14.010000228881836,,,,,,,561.7,5.912631578,561.7,5.912631578,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"José Ramírez","CLE",92,398,350,94,56,20,2,17,56,54,42,8,46,2,3,0,,22,5,0.269094,0.106293,0.11658,0.911759,0.349437,0.48002,0.356234,0.829457,0.210926,5.80815,0.266979,1.53553,1.73217,59.3722,12.6351,128.009,3.26771,0.284126,16.373743772506714,0.7679221630096436,3.18801,6.28000020980835,,,,,,,565.4,6.145652173,565.4,6.145652173,,,,,,,,,,,,,,,,,,,"Jose Ramirez","13510",608070
"Yordan Alvarez","HOU",83,357,303,90,51,18,1,21,53,57,46,6,57,5,3,0,,2,1,0.297857,0.128037,0.160379,0.798344,0.394373,0.565545,0.409373,0.959918,0.267689,2.97564,0.304885,-0.975187,-0.409049,68.3853,26.4664,163.462,-1.38424,-0.115961,25.249838948249817,-8.63370767980814,2.98659,33.38999938964844,,,,,,,610.3,7.353012048,610.3,7.353012048,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Corbin Carroll","ARI",89,386,334,86,46,17,7,16,61,49,43,1,83,5,3,1,,19,4,0.256063,0.110435,0.216494,0.510108,0.346056,0.487229,0.361961,0.833285,0.231166,8.07899,0.293905,2.80736,1.78923,59.2584,13.9972,130.484,4.59659,1.84989,18.372676372528076,-2.1618406772613525,2.91596,14.100000381469727,,,,,,,556.1,6.248314606,556.1,6.248314606,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"William Contreras","MIL",92,368,321,87,58,17,1,11,47,48,43,2,66,2,2,0,,3,1,0.270852,0.115762,0.178917,0.647015,0.357787,0.432426,0.349121,0.790213,0.161574,3.41644,0.307339,-0.862092,-0.337166,52.7514,9.58394,123.494,-1.19926,1.61835,8.926751971244812,6.705854535102844,2.79866,56.560001373291016,,,,,,,462.5,5.027173913,462.5,5.027173913,,,,,,,,,,,,,,,,,,,"William Contreras","20503",661388
