Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bobby Witt Jr.","KCR",100,416.75,375.061,114.162,64.9606,20.4813,6.91105,21.8091,72.4237,65.1349,33.5651,3.62532,67.7608,3.96252,3.55568,0.606498,4.33848,22.0437,5.26117,0.304383,0.08054,0.162593,0.495346,0.364512,0.570288,0.399219,0.9348,0.265905,8.01776,0.319509,,1.76579,76.1908,27.4232,152.635,1.76579,7.06,27.524361491203308,11.689629554748535,5.51974,3.0999999046325684,,,,,,,709.9,7.099,709.9,7.099,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Aaron Judge","NYY",98,419.721,339.983,99.3382,47.3077,17.5128,0.213329,34.3044,73.6704,84.3952,72.0973,11.9349,106.516,4.12056,2.80269,0.401097,5.72011,6.31172,2.4014,0.292186,0.171774,0.253777,0.67687,0.418984,0.647652,0.44598,1.06664,0.355466,3.47372,0.322004,,-0.278866,92.343,43.2278,188.425,-0.278866,-1.62,43.30306187272072,-6.66645872592926,5.26567,1.850000023841858,,,,,,,820,8.367346938,820,8.367346938,,,,,,,,,,,,,,,,,,,"Aaron Judge","15640",592450
"Juan Soto","NYM",98,411.99,333.59,93.758,51.2137,16.2239,0.279407,26.0409,69.4468,66.912,72.9199,5.50318,72.3758,2.42826,2.44561,0.606059,8.30456,10.1183,3.76643,0.281058,0.176995,0.175674,1.00752,0.411067,0.565555,0.419333,0.976622,0.284497,4.00617,0.284982,,-0.121736,81.911,33.7006,174.22,-0.121736,-0.75,35.52454259246588,-6.043210029602051,4.36691,4.650000095367432,,,,,,,716,7.306122448,716,7.306122448,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Shohei Ohtani","LAD",98,420.036,352.119,100.699,50.9259,20.7331,1.14922,27.8912,76.2048,73.9679,60.7797,7.78059,96.7824,3.57505,2.31802,0.424144,6.12809,14.7508,4.99581,0.285981,0.144701,0.230414,0.628004,0.39412,0.589018,0.417641,0.983138,0.303037,5.30542,0.316884,,0.371869,82.9456,33.7935,170.255,0.371869,0,34.77256140112877,-9.15582275390625,3.99615,1.2699999809265137,,,,,,,752.9,7.682653061,752.9,7.682653061,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Fernando Tatis Jr.","SDP",101,429.709,374.651,102.796,64.5806,19.0128,2.50189,16.7009,65.575,53.9574,47.2323,1.98821,84.0433,4.16537,2.7652,0.894715,8.27184,18.3759,5.34116,0.274378,0.109917,0.195582,0.562,0.359582,0.472214,0.364644,0.831796,0.197835,6.13284,0.311182,,0.923401,66.7439,16.46,137.351,0.923401,6.37,19.63348227739334,3.429469108581543,3.7653,14.010000228881836,,,,,,,607,6.00990099,607,6.00990099,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Yordan Alvarez","HOU",88,371.411,312.468,92.4071,47.757,18.7582,0.0116215,25.8803,59.1487,68.828,49.8849,6.47954,63.5238,5.51322,3.22672,0.318111,5.93251,1.84924,0.760148,0.295733,0.134312,0.171034,0.785294,0.398297,0.604316,0.425042,1.00261,0.308583,2.41425,0.293988,,-0.427115,75.5296,32.0676,173.695,-0.427115,-0.04,31.71418508887291,-9.23398307710886,3.63876,33.38999938964844,,,,,,,671.7,7.632954545,671.7,7.632954545,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Pete Crow-Armstrong","CHC",96,406.2,364.485,92.4072,53.8225,19.0341,2.52295,17.0276,60.827,50.8442,28.042,1.43141,96.8619,5.83235,3.14671,4.69459,4.33842,21.7879,4.14983,0.253528,0.0690349,0.238458,0.289505,0.31452,0.459745,0.337141,0.774265,0.206217,7.16443,0.297072,,2.23116,54.2076,6.67456,116.628,2.23116,8.81,10.10472059249878,10.291481852531433,3.41501,32.939998626708984,,,,,,,515.8,5.372916666,515.8,5.372916666,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Shea Langeliers","ATH",88,342.33,308.689,86.1531,45.277,16.0331,2.06927,22.7737,53.5928,59.2491,27.4171,0.925628,68.8793,3.08844,2.59529,0.539498,4.91929,2.69358,0.833096,0.279093,0.0800897,0.201208,0.398045,0.341316,0.565766,0.388728,0.907082,0.286673,4.46189,0.288571,,-0.17806,59.729,19.67,145.726,-0.17806,-2.27,18.203420981764793,2.411190986633301,3.34302,54.04999923706055,,,,,,,539.5,6.130681818,539.5,6.130681818,,,,,,,,,,,,,,,,,,,"Shea Langeliers","25816",669127
"Gunnar Henderson","BAL",98,413.393,366.699,97.6568,57.8899,20.5645,1.96373,17.2387,61.1173,53.8784,39.4334,1.41145,90.5442,3.61785,3.30032,0.341705,7.40817,12.2281,3.15748,0.266313,0.0953896,0.219027,0.435515,0.340655,0.474134,0.355644,0.81479,0.207821,5.62008,0.306686,,0.656936,61.2507,12.876,127.558,0.656936,-0.46,14.034361243247986,4.077036887407303,3.34039,12.510000228881836,,,,,,,557.3,5.686734693,557.3,5.686734693,,,,,,,,,,,,,,,,,,,"Gunnar Henderson","26289",683002
"Corbin Carroll","ARI",95,405.941,349.43,91.1488,50.4914,20.7279,3.83705,16.0924,63.9211,53.3748,46.535,1.52949,81.6774,5.32299,2.71791,1.93561,5.72536,20.1853,3.89024,0.26085,0.114635,0.201205,0.569741,0.353972,0.480291,0.364652,0.834263,0.219441,7.21774,0.295058,,1.94315,63.0549,15.5522,132.601,1.94315,6.3,17.370580554008484,2.029334545135498,3.31185,14.100000381469727,,,,,,,577.5,6.078947368,577.5,6.078947368,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
