Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Gerardo Gutierrez",,0.0442,0.0542,0,4.92192,1,0,0,0,,1,4.49,1.0306,0.586,0.54688,0.139778,0.5091,,0.047,0.7447,6.7023,4.5819,1.46278,1.258,0.165857,0.113385,0.05247216671705246,0.261979,1.5397,0.292128,0.709592,,,5.09472,-0.00848402,-0.0475604,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Gerardo Gutierrez","sa3005379",677916
"Chase Jessee","KCR",0.0442,0.0565,0.0059,5.00085,0.9142,0.0182,0,0,,1,4.558,1.0187,0.5947,0.55565,0.132111,0.5928,,0.0477,0.8091,7.2819,5.3352,1.36488,1.189,0.177512,0.130057,0.047455012798309326,0.260038,1.6115,0.297884,0.712771,,,5.11945,-0.00848402,-0.0437571,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Chase Jessee","sa3075101",829524
"Joseph Menefee","CIN",0.0436,0.0548,0,5.01669,1,0,0,0,,1,4.604,0.9724,0.5976,0.55741,0.139556,0.6969,,0.0467,0.8861,7.9749,6.2721,1.27149,1.256,0.192463,0.151368,0.041094690561294556,0.251891,1.6693,0.293799,0.727108,,,5.37153,-0.00848953,-0.0439218,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Joseph Menefee","sa3020443",680749
"Parker Harm",,0.0446,0.0538,0,4.8393,1,0,0,0,,1,4.558,0.9775,0.576,0.5377,0.130111,0.6123,,0.0644,0.8625,7.7625,5.5107,1.40862,1.171,0.189228,0.134335,0.05489249527454376,0.251849,1.5898,0.293347,0.72021,,,5.09525,-0.00849001,-0.0475604,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Parker Harm","sa3017198",690216
"Samuel Mejia",,0.0463,0.0647,0.0334,4.97187,0.5514,0.0954,0,0,,1,4.454,1.0262,0.5896,0.55243,0.153444,0.4589,,0.0529,0.7657,6.8913,4.1301,1.66856,1.381,0.171913,0.103031,0.06888189166784286,0.260312,1.4851,0.2887,0.704964,,,5.09749,-0.00851505,-0.0475604,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Samuel Mejia","sa3016475",692410
"Ryan Miller","COL",0.0405,0.0578,0,5.73399,1,0,0,0,,1,4.529,1.1874,0.6761,0.63711,0.170556,0.408,,0.0433,0.6438,5.7942,3.672,1.57794,1.535,0.142151,0.0900861,0.052064478397369385,0.291194,1.5954,0.311596,0.677639,,,5.38223,-0.00852014,-0.0367608,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Ryan Miller","22187",668943
"Nick Mikolajchak","MIN",0.0423,0.0561,0,5.04594,1,0,0,0,,1,4.519,1.0448,0.5992,0.56066,0.139889,0.5249,,0.0396,0.7537,6.7833,4.7241,1.43589,1.259,0.166785,0.116154,0.05063066631555557,0.264205,1.5697,0.295635,0.706406,,,5.10336,-0.00852222,-0.0461953,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Nick Mikolajchak","sa3010303",679777
"Jackson Kirkpatrick","CHC",0.0453,0.053,0,4.78449,1,0,0,0,,1,4.545,0.9527,0.5718,0.53161,0.121889,0.6573,,0.0492,0.8983,8.0847,5.9157,1.36665,1.097,0.197646,0.14462,0.05302529036998749,0.248196,1.61,0.29479,0.721295,,,5.00616,-0.00852303,-0.050218,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jackson Kirkpatrick","sa3067258",814342
"Christopher Troye",,0.044,0.0543,0,4.95261,1,0,0,0,,1,4.572,0.9614,0.5887,0.55029,0.130778,0.6595,,0.0497,0.9135,8.2215,5.9355,1.38514,1.177,0.199803,0.144248,0.0555555522441864,0.248887,1.6209,0.294701,0.717897,,,5.09942,-0.00853674,-0.0475604,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Christopher Troye","sa3017530",671220
"Jun Ho Ha",,0.0437,0.0547,0,5.00922,1,0,0,0,,1,4.554,1.0411,0.5979,0.55658,0.127222,0.5695,,0.0547,0.7625,6.8625,5.1255,1.33889,1.145,0.167435,0.125055,0.04238031804561615,0.264924,1.6106,0.30061,0.706951,,,5.1002,-0.00854547,-0.0475604,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jun Ho Ha","sa3012062",547303
