Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Aaron Judge","NYY",92,397,318,93,47,15,1,30,69,73,72,8,99,4,2,0,,6,2,0.292607,0.181588,0.24923,0.728598,0.426373,0.629799,0.44578,1.05617,0.337193,3.8411,0.328226,-0.809538,-0.149122,87.3122,40.8391,188.29,-0.95866,0.42739,40.21559500694275,-4.326468259096146,5.10805,1.850000023841858,,,,,,,767.8,8.345652173,767.8,8.345652173,,,,,,,,,,,,,,,,,,,"Aaron Judge","15640",592450
"Bobby Witt Jr.","KCR",98,423,382,112,67,24,4,17,63,58,34,4,72,4,3,1,,22,6,0.292461,0.0797772,0.170295,0.468466,0.352839,0.510885,0.372128,0.863723,0.218423,6.65573,0.318909,2.14462,1.50093,68.2934,18.7411,134.288,3.64555,3.37423,20.69517159461975,7.911268949508667,4.45431,3.0999999046325684,,,,,,,636.4,6.493877551,636.4,6.493877551,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Juan Soto","NYM",96,415,332,92,52,15,1,23,66,60,77,6,74,2,3,1,,12,3,0.275893,0.186405,0.177649,1.04929,0.413157,0.536884,0.410902,0.950041,0.260991,4.49448,0.287529,-0.273756,0.53495,79.6913,31.1503,168.469,0.261195,-3.49011,33.37052008509636,-8.675298690795898,3.88454,4.650000095367432,,,,,,,700,7.291666666,700,7.291666666,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Gunnar Henderson","BAL",96,415,366,97,58,20,3,17,61,52,42,2,92,4,3,0,,15,3,0.265453,0.100205,0.222182,0.451002,0.344045,0.475868,0.357942,0.819913,0.210415,6.37431,0.308076,1.59337,1.18457,62.2195,13.6784,129.114,2.77794,-0.0255352,16.959483861923218,4.418909501284361,3.68102,12.510000228881836,,,,,,,570.2,5.939583333,570.2,5.939583333,,,,,,,,,,,,,,,,,,,"Gunnar Henderson","26289",683002
"Shohei Ohtani","LAD",96,415,348,97,50,17,3,27,75,66,60,8,100,3,2,1,,14,4,0.277311,0.145259,0.240765,0.603323,0.386737,0.577511,0.409628,0.964248,0.3002,6.14145,0.30975,0.661095,0.678597,79.2708,30.7297,164.788,1.33969,0,32.669071555137634,-10.370369911193848,3.6384,1.2699999809265137,,,,,,,719.8,7.497916666,719.8,7.497916666,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Julio Rodríguez","SEA",97,419,380,103,66,18,2,18,59,57,31,3,92,6,2,0,,17,4,0.272189,0.0748915,0.218579,0.342629,0.335282,0.470168,0.351036,0.80545,0.197979,5.66492,0.313361,0.797652,1.27385,60.578,11.5212,129.493,2.07151,2.60498,16.59043288230896,3.9799766540527344,3.61382,9.489999771118164,,,,,,,561.7,5.790721649,561.7,5.790721649,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Fernando Tatis Jr.","SDP",99,428,373,100,62,18,2,17,63,51,47,2,87,4,3,1,,18,4,0.267627,0.110182,0.203288,0.541997,0.353675,0.464605,0.358716,0.81828,0.196978,5.85714,0.304086,1.25,1.25688,64.3883,14.3606,133.307,2.50688,3.89166,19.106139421463013,0.4444413185119629,3.39745,14.010000228881836,,,,,,,586.4,5.923232323,586.4,5.923232323,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"José Ramírez","CLE",96,415,365,98,58,21,2,18,59,56,44,8,48,3,3,0,,22,5,0.269094,0.106293,0.11658,0.911759,0.349437,0.48002,0.356728,0.829457,0.210926,5.80815,0.266979,1.60019,1.83392,61.8384,13.2821,128.034,3.43411,0.296089,17.093653440475464,0.8002557754516602,3.32361,6.28000020980835,,,,,,,594.1,6.188541666,594.1,6.188541666,,,,,,,,,,,,,,,,,,,"Jose Ramirez","13510",608070
"Yordan Alvarez","HOU",86,372,316,94,53,19,1,21,55,60,48,6,60,5,3,0,,2,1,0.297857,0.128037,0.160379,0.798344,0.394373,0.565545,0.409951,0.959918,0.267689,2.97564,0.304885,-1.01625,-0.401551,71.2166,27.6661,163.475,-1.4178,-0.0863167,26.322208046913147,-9.08492810279131,3.103,33.38999938964844,,,,,,,628.6,7.309302325,628.6,7.309302325,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Corbin Carroll","ARI",93,402,348,89,48,18,7,16,64,51,44,1,87,5,3,1,,20,4,0.256063,0.110435,0.216494,0.510108,0.346056,0.487229,0.362458,0.833285,0.231166,8.07899,0.293905,2.92313,1.89033,61.6653,14.6816,131.104,4.81346,1.92617,19.37167739868164,-2.250989079475403,3.06335,14.100000381469727,,,,,,,566.7,6.093548387,566.7,6.093548387,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"William Contreras","MIL",96,383,333,90,61,17,1,12,49,50,44,3,68,2,2,0,,3,1,0.270852,0.115762,0.178917,0.647015,0.357787,0.432426,0.349562,0.790213,0.161574,3.41644,0.307339,-0.896924,-0.324647,54.8413,10.0669,124.057,-1.22157,1.68374,9.508763790130615,6.976798057556152,2.93675,56.560001373291016,,,,,,,479.7,4.996875,479.7,4.996875,,,,,,,,,,,,,,,,,,,"William Contreras","20503",661388
"Kyle Tucker","LAD",93,402,342,90,53,18,1,18,60,56,55,3,63,2,3,1,,14,3,0.263202,0.136278,0.157505,0.86523,0.366053,0.479164,0.36947,0.845218,0.215962,5.37809,0.273697,0.485721,1.18135,63.9594,16.9352,137.391,1.66707,0.196822,19.183189868927002,-4.108732953667641,2.85431,13.130000114440918,,,,,,,578.3,6.218279569,578.3,6.218279569,,,,,,,,,,,,,,,,,,,"Kyle Tucker","18345",663656
"Ronald Acuña Jr.","ATL",91,393,331,91,58,16,2,16,63,46,55,2,83,5,2,1,,16,5,0.275697,0.138973,0.211255,0.657845,0.38356,0.47698,0.378631,0.860541,0.201284,5.76266,0.321509,1.38513,0.78988,65.4489,19.436,142.654,2.17501,-1.80116,21.727118015289307,-6.446222543716431,2.84743,5.260000228881836,,,,,,,583.2,6.408791208,583.2,6.408791208,,,,,,,,,,,,,,,,,,,"Ronald Acuna Jr.","18401",660670
"Trea Turner","PHI",94,406,372,104,71,19,2,11,58,45,28,0,74,3,2,1,,16,3,0.278611,0.0682911,0.182319,0.374568,0.332204,0.43316,0.337526,0.765363,0.154548,6.43691,0.319403,2.10701,1.57079,54.2881,6.79364,113.464,3.6778,0.424961,10.048383235931396,4.773571878671646,2.84144,26.780000686645508,,,,,,,495.3,5.269148936,495.3,5.269148936,,,,,,,,,,,,,,,,,,,"Trea Turner","16252",607208
"Junior Caminero","TBR",99,427,389,104,61,17,1,25,57,69,32,2,82,3,3,0,,4,1,0.267664,0.0760592,0.191311,0.397569,0.326063,0.507254,0.36038,0.833318,0.239591,3.47198,0.277792,-0.467425,-0.23491,64.9146,14.9172,128.452,-0.702335,-2.07541,13.572777032852173,-1.0581223964691162,2.81524,16.479999542236328,,,,,,,593.2,5.991919191,593.2,5.991919191,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
