Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Aaron Judge","NYY",90,397,322,90,46,16,0,28,68,72,69,13,102,4,2,0,,6,2,0.280619,0.174594,0.257014,0.679319,0.411424,0.591374,0.422944,1.0028,0.310755,3.82549,0.32289,0,-0.231116,80.0272,33.596,172.824,-0.231116,2.69186,33.69974276423454,-1.9187531471252441,4.68484,1.850000023841858,,,,,,,716.4,7.96,716.4,7.96,,,,,,,,,,,,,,,,,,,"Aaron Judge","15640",592450
"Bobby Witt Jr.","KCR",95,412,373,107,63,23,4,16,59,55,33,3,71,3,3,0,,22,5,0.288004,0.0813211,0.173407,0.468961,0.349691,0.504124,0.368839,0.853816,0.216121,6.92628,0.316815,0,1.80692,65.3484,17.1511,132.06,1.80692,7.59075,17.31282341480255,11.87311840057373,4.47237,3.0999999046325684,,,,,,,601.9,6.335789473,601.9,6.335789473,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Shohei Ohtani","LAD",95,429,362,104,55,19,3,27,79,75,60,11,102,4,3,0,,16,3,0.28828,0.140164,0.238176,0.588488,0.392971,0.580442,0.411893,0.973412,0.292162,6.72869,0.329036,0,1.40366,82.7686,32.5591,166.334,1.40366,0,34.583040952682495,-9.571236610412598,3.96339,1.2699999809265137,,,,,,,760.4,8.004210526,760.4,8.004210526,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Fernando Tatis Jr.","SDP",95,413,360,98,65,17,1,14,59,49,45,2,83,4,3,0,,17,5,0.272055,0.109953,0.201981,0.544372,0.356512,0.445363,0.353365,0.801875,0.173308,5.41669,0.314975,0,0.730497,60.381,12.1026,129.656,0.730497,7.12459,14.99343204498291,5.160394191741943,3.41082,14.010000228881836,,,,,,,540.7,5.691578947,540.7,5.691578947,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Juan Soto","NYM",89,389,315,86,50,13,1,22,62,59,70,6,66,1,2,0,,13,3,0.273791,0.179407,0.170601,1.05162,0.405497,0.532395,0.405038,0.937892,0.258604,5.20763,0.281031,0,0.892417,72.8807,27.3835,164.468,0.892417,-3.48403,30.11210387945175,-9.948757886886597,3.33455,4.650000095367432,,,,,,,646.1,7.259550561,646.1,7.259550561,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Corbin Carroll","ARI",95,411,357,94,50,18,9,16,68,55,44,2,90,6,3,1,,20,3,0.262011,0.108127,0.219394,0.492847,0.350436,0.499253,0.368408,0.849689,0.237242,8.22103,0.305745,0,2.08618,65.0807,16.9768,135.163,2.08618,4.12976,18.936707496643066,-0.38533687591552734,3.2414,14.100000381469727,,,,,,,602.9,6.346315789,602.9,6.346315789,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"Pete Crow-Armstrong","CHC",95,385,350,88,54,16,4,15,55,54,23,1,95,7,2,3,,19,6,0.252477,0.0601436,0.246839,0.243655,0.309707,0.447259,0.330965,0.756967,0.194782,7.37788,0.303481,0,1.12929,49.5365,4.43962,112.414,1.12929,10.4528,6.706469655036926,11.877623915672302,3.16124,32.939998626708984,,,,,,,462.3,4.866315789,462.3,4.866315789,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Julio Rodríguez","SEA",94,412,375,101,63,18,1,18,57,58,29,3,91,5,2,0,,15,4,0.268205,0.0714044,0.221669,0.322122,0.32867,0.468552,0.347084,0.797222,0.200346,5.20353,0.307445,0,0.797155,58.2992,10.0381,126.817,0.797155,1.24586,13.784351289272308,2.500919222831726,3.14937,9.489999771118164,,,,,,,537,5.712765957,537,5.712765957,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Elly De La Cruz","CIN",95,411,368,99,59,20,4,16,64,58,38,2,113,2,2,0,,23,6,0.26872,0.0916882,0.274199,0.334386,0.338253,0.476691,0.354351,0.814944,0.207971,7.50653,0.342968,0,1.62247,60.477,12.3797,121.651,1.62247,1.76248,11.996307015419006,5.549874424934387,3.13798,8.449999809265137,,,,,,,564.5,5.942105263,564.5,5.942105263,,,,,,,,,,,,,,,,,,,"Elly De La Cruz","26668",682829
"William Contreras","MIL",97,415,364,100,69,19,1,12,55,55,46,3,74,2,3,0,,3,1,0.274507,0.11031,0.178524,0.617901,0.355835,0.425003,0.345582,0.780838,0.150496,3.22552,0.314101,0,-0.454688,58.1216,9.5974,121.341,-0.454688,1.75548,9.861658930778503,6.8223419189453125,3.06128,56.560001373291016,,,,,,,516.5,5.324742268,516.5,5.324742268,,,,,,,,,,,,,,,,,,,"William Contreras","20503",661388
"José Ramírez","CLE",93,399,351,93,54,22,1,16,55,54,44,10,48,2,3,0,,21,4,0.265399,0.10896,0.120994,0.900538,0.347696,0.473151,0.351169,0.820847,0.207752,5.86765,0.266554,0,2.22628,57.7626,11.0199,124.268,2.22628,2.89382,13.609549522399902,1.571900486946106,2.98954,6.28000020980835,,,,,,,556.4,5.982795698,556.4,5.982795698,,,,,,,,,,,,,,,,,,,"Jose Ramirez","13510",608070
"Gunnar Henderson","BAL",95,411,368,95,55,20,3,17,57,53,37,1,93,4,2,0,,12,3,0.259436,0.0909679,0.22587,0.402745,0.33191,0.470019,0.349992,0.801929,0.210583,6.06252,0.301067,0,0.754186,59.0007,10.9452,123.73,0.754186,-0.906311,12.197445511817932,2.3747220635414124,2.96713,12.510000228881836,,,,,,,536.3,5.645263157,536.3,5.645263157,,,,,,,,,,,,,,,,,,,"Gunnar Henderson","26289",683002
"Francisco Lindor","NYM",81,361,320,82,52,16,2,13,53,45,33,1,67,6,2,0,,12,2,0.256963,0.0909906,0.184414,0.493404,0.335862,0.440664,0.342696,0.776526,0.183701,6.00544,0.284878,0,0.979492,49.7528,7.52421,121.937,0.979492,3.4157,10.208001911640167,7.082793235778809,2.94874,25.350000381469727,,,,,,,453.4,5.597530864,453.4,5.597530864,,,,,,,,,,,,,,,,,,,"Francisco Lindor","12916",596019
"Cal Raleigh","SEA",87,358,312,68,35,12,0,21,45,57,42,4,102,2,2,0,,4,1,0.218485,0.117108,0.283767,0.412692,0.31374,0.463377,0.336245,0.777117,0.244892,2.89685,0.244191,0,-0.196235,47.5652,5.63285,119.476,-0.196235,5.59748,7.999014765024185,7.892831802368164,2.9153,18.729999542236328,,,,,,,437.8,5.032183908,437.8,5.032183908,,,,,,,,,,,,,,,,,,,"Cal Raleigh","21534",663728
