Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Cristopher Sánchez","PHI",10,5,13,2.92793,20,20,0,0,,126,518,109,45,41,10,31,,5,132,9.44243,2.22038,4.25263,0.74235,0.255892,0.0601728,0.1957196667790413,0.226671,1.11057,0.291621,0.758968,,,2.93945,3.3906,3.52239,24.75,,,,,,,682.0000000000001,5.412698412698414,656,5.2063492063492065,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Paul Skenes","PIT",8,5,13,2.90569,20,20,0,0,,118,476,97,42,38,11,30,,5,138,10.5255,2.27397,4.6287,0.835365,0.290454,0.0627508,0.22770363092422485,0.221074,1.07771,0.296487,0.765045,,,2.84974,3.24227,3.29836,9.649999618530273,,,,,,,656.7,5.565254237288136,618,5.237288135593221,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Tarik Skubal","DET",7,3,10,2.70358,15,15,0,0,,93,367,73,30,28,9,19,,4,108,10.4987,1.87908,5.58714,0.875942,0.295322,0.0528575,0.24246496707201004,0.213883,1.00048,0.284849,0.778017,,,2.77643,2.66868,2.98721,7.019999980926514,,,,,,,534.7,5.749462365591398,495,5.32258064516129,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Chris Sale","ATL",8,5,12,2.919,18,18,0,0,,106,435,85,38,34,11,30,,5,130,11.0332,2.55567,4.31715,0.963692,0.299224,0.0693105,0.2299131453037262,0.211883,1.08267,0.283852,0.780937,,,3.02103,2.60988,2.86581,39.36000061035156,,,,,,,583.1000000000001,5.5009433962264165,542,5.113207547169812,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Jesús Luzardo","PHI",9,6,12,3.34375,20,20,0,0,,117,483,98,47,43,14,36,,5,131,10.1179,2.81101,3.59937,1.04656,0.271204,0.0753477,0.1958562731742859,0.222357,1.15466,0.284982,0.755016,,,3.43327,2.50585,2.66693,70.58999633789062,,,,,,,577.8000000000002,4.9384615384615405,542,4.632478632478633,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Logan Webb","SFG",8,6,11,3.47107,19,19,0,0,,120,496,114,51,46,10,31,,5,110,8.2579,2.29523,3.59786,0.753127,0.221703,0.0616209,0.16008232906460762,0.248371,1.20896,0.306477,0.721483,,,3.24498,2.36077,2.0882,57.189998626708984,,,,,,,580.6,4.838333333333334,582,4.85,,,,,,,,,,,,,,,,,,,"Logan Webb","17995",657277
"Jacob Misiorowski","MIL",8,3,13,2.74263,24,19,0,0,,103,443,73,34,31,11,48,,5,145,12.6306,4.17277,3.02691,0.923275,0.327217,0.108103,0.21911416947841644,0.18702,1.16951,0.26596,0.815557,,,3.16927,2.32315,2.8529,114.13999938964844,,,,,,,568.1000000000001,5.515533980582526,503,4.883495145631068,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","31623",694819
"Zack Wheeler","PHI",8,5,10,3.47523,18,18,0,0,,110,446,93,46,42,14,30,,5,120,9.85047,2.4383,4.03989,1.14724,0.269335,0.066669,0.20266646891832352,0.226354,1.11976,0.285341,0.741544,,,3.50774,2.27465,2.3074,110.48999786376953,,,,,,,535,4.863636363636363,503,4.572727272727272,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Garrett Crochet","BOS",6,3,8,3.0591,13,13,0,0,,82,330,68,30,28,8,22,,3,98,10.8139,2.37364,4.55584,0.92846,0.297367,0.0652717,0.2320956364274025,0.221929,1.09255,0.298637,0.760773,,,2.95479,2.20156,2.37495,12.239999771118164,,,,,,,452.6000000000001,5.519512195121952,427,5.2073170731707314,,,,,,,,,,,,,,,,,,,"Garrett Crochet","27463",676979
"Jacob deGrom","TEX",7,5,11,3.34361,18,18,0,0,,105,421,85,43,39,14,27,,4,119,10.1778,2.27946,4.46498,1.22604,0.281466,0.0630386,0.2184276059269905,0.217964,1.06469,0.274956,0.753935,,,3.493,2.19891,2.26415,50.0099983215332,,,,,,,528.8,5.036190476190476,488,4.647619047619048,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
