Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Cristopher Sánchez","PHI",3,2,4,2.92021,6,6,0,0,,39,159,33,14,13,3,10,,2,42,9.69055,2.2562,4.29507,0.740678,0.262616,0.0611437,0.20147279649972916,0.226605,1.11337,0.294713,0.760384,,,2.88049,1.12573,1.1338,24.75,,,,,,,213.90000000000003,5.484615384615386,204,5.230769230769231,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Tarik Skubal","LAD",3,1,4,2.74696,6,6,0,0,,35,138,27,12,11,4,7,,1,42,10.8165,1.91024,5.66241,0.992503,0.304262,0.0537338,0.25052863359451294,0.209278,0.986142,0.278151,0.784822,,,2.87116,1.02723,1.031,7.019999980926514,,,,,,,199.60000000000002,5.702857142857144,183,5.228571428571429,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Paul Skenes","PIT",2,1,4,2.9869,6,6,0,0,,34,136,27,12,11,3,9,,1,39,10.4654,2.48179,4.21689,0.864417,0.288796,0.0684857,0.22031070291996002,0.219825,1.0909,0.293597,0.761596,,,2.96287,0.92664,1.00401,9.649999618530273,,,,,,,192.50000000000006,5.661764705882355,179,5.264705882352941,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Chris Sale","ATL",3,1,4,2.81164,6,6,0,0,,33,135,26,11,10,3,9,,1,41,11.2287,2.40023,4.67816,0.917621,0.304525,0.065095,0.23942972719669342,0.212161,1.07024,0.28779,0.786013,,,2.84379,0.92348,1.02935,39.36000061035156,,,,,,,191.70000000000007,5.809090909090911,178,5.393939393939394,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Jacob Misiorowski","MIL",3,1,4,2.49928,6,6,0,0,,31,134,22,9,9,3,13,,2,47,13.572,3.68621,3.68183,0.919746,0.351606,0.0954978,0.2561086416244507,0.183562,1.11265,0.27067,0.834738,,,2.7737,0.919952,1.11065,114.13999938964844,,,,,,,184.29999999999995,5.945161290322579,165,5.32258064516129,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","31623",694819
"Jesús Luzardo","PHI",3,2,4,3.20966,6,6,0,0,,36,148,30,14,13,4,11,,2,42,10.6298,2.84139,3.74105,1.01259,0.284926,0.0761619,0.2087639719247818,0.218457,1.1425,0.286736,0.764462,,,3.26715,0.88708,0.92018,70.58999633789062,,,,,,,184.20000000000005,5.116666666666668,173,4.805555555555555,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Zack Wheeler","PHI",3,2,4,3.38337,6,6,0,0,,36,145,30,15,13,4,10,,2,41,10.3592,2.5517,4.05973,1.11609,0.283246,0.0697696,0.2134762853384018,0.222828,1.11624,0.287857,0.748592,,,3.375,0.843316,0.808462,110.48999786376953,,,,,,,185.20000000000005,5.144444444444446,174,4.833333333333333,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Logan Webb","SFG",3,2,4,3.61187,6,6,0,0,,40,167,39,18,16,4,10,,2,35,7.87525,2.27945,3.45488,0.811365,0.21143,0.0611975,0.1502327024936676,0.250723,1.2167,0.303494,0.713784,,,3.39497,0.77172,0.63978,57.189998626708984,,,,,,,179.4,4.485,182,4.55,,,,,,,,,,,,,,,,,,,"Logan Webb","17995",657277
"Yoshinobu Yamamoto","LAD",3,2,3,3.3797,6,6,0,0,,33,135,28,14,12,4,10,,1,35,9.4986,2.669,3.55887,0.993063,0.260904,0.0733111,0.1875932812690735,0.226162,1.13453,0.286532,0.739122,,,3.42847,0.760532,0.681011,26.639999389648438,,,,,,,159.20000000000005,4.824242424242426,150,4.545454545454546,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
"Blake Snell","LAD",3,1,4,3.10081,6,6,0,0,,31,129,23,12,11,3,13,,1,39,11.5092,3.78426,3.04134,0.964674,0.304148,0.100004,0.20414309948682785,0.20383,1.18183,0.278458,0.780721,,,3.32865,0.749014,0.768093,178.41000366210938,,,,,,,168.7,5.441935483870967,152,4.903225806451613,,,,,,,,,,,,,,,,,,,"Blake Snell","13543",605483
