Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Braxton Fulford","COL",5,19,17,4,3,1,0,0,3,2,2,0,5,0,0,0,,0,0,0.224059,0.0914876,0.285954,0.319938,0.300545,0.355211,0.292588,0.655756,0.131152,5.30887,0.300326,0.00594149,-0.0134461,1.88001,-0.362162,69.1763,-0.00750464,9.25969,-0.7118301964364946,9.630061596632004,0.971754,999,,,,,,,14.3,2.86,14.3,2.86,,,,,,,,,,,,,,,,,,,"Braxton Fulford","29704",690924
"José Ramírez","CLE",29,125,109,30,18,6,0,5,18,16,13,2,14,1,1,0,,7,2,0.270288,0.107737,0.114221,0.943234,0.351544,0.464152,0.349832,0.815696,0.193864,5.64633,0.271953,0.549701,0.577042,18.109,3.37948,126.529,1.12674,0.107265,4.958369493484497,0.16945592314004898,0.971492,6.28000020980835,,,,,,,173.1,5.968965517,173.1,5.968965517,,,,,,,,,,,,,,,,,,,"Jose Ramirez","13510",608070
"Joshua Báez","STL",23,101,92,21,13,3,0,5,12,14,8,0,29,1,0,0,,4,1,0.229823,0.0762711,0.282661,0.269832,0.29297,0.420244,0.30986,0.713214,0.190421,5.37951,0.27964,0.201249,0.521138,11.4345,-0.520804,96.3035,0.722387,6.27192,0.2720109224319458,5.188585042953491,0.890316,999,,,,,,,113.1,4.917391304,113.1,4.917391304,,,,,,,,,,,,,,,,,,,"Joshua Baez","29596",695491
"Jeremy Peña","HOU",28,121,110,30,20,5,1,4,17,13,7,0,22,2,1,0,,3,1,0.272964,0.0610252,0.184656,0.330481,0.329355,0.432852,0.333387,0.762206,0.159887,5.67807,0.310924,0.233018,0.172943,15.9239,1.66948,114.455,0.405961,0.678973,2.426385074853897,1.9706393480300903,0.882515,122.9800033569336,,,,,,,145.7,5.203571428,145.7,5.203571428,,,,,,,,,,,,,,,,,,,"Jeremy Pena","21636",665161
"Kevin McGonigle","DET",28,122,105,27,18,6,1,3,16,13,14,0,18,1,1,0,,2,1,0.260647,0.118552,0.14591,0.812504,0.351014,0.419202,0.340194,0.770216,0.158555,4.95914,0.284334,0.108814,0.0438373,16.7412,2.35392,118.356,0.152651,0.586345,2.742225393652916,1.6036291122436523,0.881345,999,,,,,,,143.5,5.125,143.5,5.125,,,,,,,,,,,,,,,,,,,"Kevin McGonigle","33572",805808
"Corbin Carroll","ARI",29,123,107,27,14,6,2,5,19,15,14,1,26,2,1,0,,6,1,0.253436,0.109558,0.211356,0.518356,0.343197,0.483012,0.356071,0.826209,0.229576,8.0231,0.290204,0.882366,0.552576,18.5352,3.964,124.189,1.43494,0.917444,5.026975035667419,-0.3837904930114746,0.879983,14.100000381469727,,,,,,,176.6,6.089655172,176.6,6.089655172,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"Corey Seager","TEX",26,111,97,25,15,5,0,5,15,16,13,2,22,1,1,0,,1,0,0.258328,0.114697,0.198841,0.576827,0.347525,0.476662,0.353547,0.824187,0.218334,2.5719,0.279413,-0.290345,-0.0827444,16.4953,3.34958,129.341,-0.373089,0.440682,3.408986121416092,1.2491693198680878,0.875361,95.08999633789062,,,,,,,148.4,5.707692307,148.4,5.707692307,,,,,,,,,,,,,,,,,,,"Corey Seager","13624",608369
"Cal Raleigh","SEA",27,108,93,20,10,4,0,6,14,16,13,1,30,1,1,0,,1,0,0.215948,0.120589,0.2817,0.428076,0.316259,0.452854,0.332025,0.769113,0.236906,2.98418,0.243504,-0.289966,-0.0425087,14.1069,1.37292,119.565,-0.332475,0.940417,2.1105034351348877,2.4473609924316406,0.852591,18.729999542236328,,,,,,,130.9,4.848148148,130.9,4.848148148,,,,,,,,,,,,,,,,,,,"Cal Raleigh","21534",663728
"Junior Caminero","TBR",31,133,119,32,19,5,0,8,18,22,12,1,25,1,1,0,,1,0,0.269657,0.0871687,0.189958,0.458884,0.33582,0.514268,0.362576,0.850088,0.244611,3.07732,0.278865,-0.15733,-0.0688438,20.6623,4.96707,133.302,-0.226174,-1.6057,4.899112194776535,-1.2501420676708221,0.850145,16.479999542236328,,,,,,,190.8,6.154838709,190.8,6.154838709,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Jackson Merrill","SDP",29,126,115,30,19,6,1,5,16,17,8,0,27,1,1,1,,3,1,0.261399,0.066463,0.210914,0.315119,0.313108,0.445738,0.327919,0.758846,0.184339,5.53406,0.300267,0.397347,0.116023,16.0756,1.18768,109.972,0.51337,1.59387,2.026299476623535,2.0052932500839233,0.826473,70.79000091552734,,,,,,,153,5.275862068,153,5.275862068,,,,,,,,,,,,,,,,,,,"Jackson Merrill","29490",701538
"Elly De La Cruz","CIN",30,129,114,30,18,6,1,5,19,16,13,1,34,1,1,0,,7,2,0.25909,0.0996387,0.266361,0.374073,0.335742,0.459656,0.344222,0.795398,0.200565,7.4363,0.326246,0.783671,0.581897,18.1106,2.90588,112.414,1.36557,-0.673034,3.289138078689575,0.5612249970436096,0.816837,8.449999809265137,,,,,,,173.8,5.793333333,173.8,5.793333333,,,,,,,,,,,,,,,,,,,"Elly De La Cruz","26668",682829
"Trea Turner","PHI",29,127,117,32,22,6,1,4,18,14,8,0,24,1,1,0,,5,1,0.272705,0.0650811,0.190998,0.340743,0.324149,0.428144,0.328748,0.752294,0.155439,6.52854,0.314509,0.667591,0.463217,16.3319,1.28555,105.262,1.13081,0.528352,1.9377416372299194,1.8917776346206665,0.810292,26.780000686645508,,,,,,,156.6,5.4,156.6,5.4,,,,,,,,,,,,,,,,,,,"Trea Turner","16252",607208
"Kevin Alcántara","CHC",2,9,9,2,1,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.202643,0.0655169,0.304744,0.21499,0.25688,0.319878,0.256306,0.576758,0.117235,4.61014,0.274232,0.00649834,0.0210922,0.654876,-0.453801,60.0636,0.0275905,8.09446,-0.42363532446324825,8.01313141733408,0.804662,999,,,,,,,5.2,2.6,5.2,2.6,,,,,,,,,,,,,,,,,,,"Kevin Alcantara","25971",682634
"Zach Neto","LAA",29,127,113,27,16,6,1,5,17,15,10,1,34,3,1,1,,5,2,0.239062,0.0781823,0.269919,0.28965,0.316,0.431918,0.326022,0.747918,0.192855,5.97924,0.2961,0.133347,0.157109,16.0518,1.00542,107.542,0.290455,0.623228,1.4031417965888977,1.9388146996498108,0.799079,32.29999923706055,,,,,,,151.2,5.213793103,151.2,5.213793103,,,,,,,,,,,,,,,,,,,"Zach Neto","31347",687263
"William Contreras","MIL",29,114,100,27,18,5,0,3,14,14,12,1,20,1,1,0,,1,0,0.265197,0.108093,0.175722,0.61514,0.347666,0.414403,0.335202,0.762069,0.149206,3.01612,0.299701,-0.25255,-0.137002,15.2317,1.74655,111.915,-0.389552,1.18504,1.247959166765213,2.696771502494812,0.77847,56.560001373291016,,,,,,,134.8,4.648275862,134.8,4.648275862,,,,,,,,,,,,,,,,,,,"William Contreras","20503",661388
"Kyle Tucker","LAD",29,125,106,28,17,5,1,5,18,17,17,1,20,1,1,0,,4,1,0.260482,0.133598,0.160425,0.832772,0.362234,0.461776,0.358756,0.824011,0.201294,5.51824,0.276288,0.107439,0.302675,19.0068,4.27721,127.459,0.410114,0.335099,4.531961619853973,-0.999623566865921,0.771155,13.130000114440918,,,,,,,176.8,6.096551724,176.8,6.096551724,,,,,,,,,,,,,,,,,,,"Kyle Tucker","18345",663656
"Geraldo Perdomo","ARI",29,126,106,27,20,5,1,2,17,12,16,0,16,1,1,1,,4,1,0.259514,0.127418,0.128273,0.99333,0.361564,0.38262,0.334215,0.744184,0.123106,5.67071,0.285562,0.133248,0.0922874,16.7158,1.82785,109.542,0.225535,0.39421,1.6733328849077225,1.743284434080124,0.763778,76.7699966430664,,,,,,,140,4.827586206,140,4.827586206,,,,,,,,,,,,,,,,,,,"Geraldo Perdomo","22799",672695
"Gabriel Moreno","ARI",26,103,91,25,18,5,0,2,13,13,10,0,17,1,1,0,,1,0,0.28146,0.100233,0.161671,0.619978,0.356383,0.415609,0.340604,0.771991,0.134149,3.20119,0.31953,-0.0801843,-0.13905,14.1458,2.01819,113.824,-0.219234,1.10324,1.4893693327903748,2.6293219327926636,0.758321,181.22000122070312,,,,,,,117.2,4.507692307,117.2,4.507692307,,,,,,,,,,,,,,,,,,,"Gabriel Moreno","22664",672515
"Mookie Betts","LAD",29,125,110,29,19,6,0,4,17,16,13,0,15,1,1,0,,2,0,0.266421,0.100724,0.116527,0.86439,0.34296,0.444074,0.34327,0.787034,0.177653,4.03376,0.270669,-0.133611,-0.0715603,17.4489,2.71932,117.08,-0.205171,-0.258687,2.358781576156616,1.0281953513622284,0.756336,60.58000183105469,,,,,,,153.2,5.28275862,153.2,5.28275862,,,,,,,,,,,,,,,,,,,"Mookie Betts","13611",605141
"Ronald Acuña Jr.","ATL",28,122,103,28,17,5,1,5,20,15,17,1,26,1,1,0,,5,1,0.269217,0.135838,0.215381,0.630683,0.375807,0.477612,0.371834,0.853419,0.208395,5.79136,0.311432,0.421011,0.226371,19.8853,5.47253,135.258,0.647381,-0.870088,5.8262006640434265,-2.386600613594055,0.752861,5.260000228881836,,,,,,,181.7,6.489285714,181.7,6.489285714,,,,,,,,,,,,,,,,,,,"Ronald Acuna Jr.","18401",660670
"Wyatt Langford","TEX",29,125,109,27,16,6,1,5,17,15,14,0,29,1,1,0,,4,1,0.249997,0.110284,0.231658,0.476062,0.337059,0.452598,0.343538,0.789657,0.202601,5.98835,0.292424,0.229793,0.352809,17.4758,2.74628,122.369,0.582602,0.253428,3.8134788274765015,-0.8708002269268036,0.748724,37.75,,,,,,,162.1,5.589655172,162.1,5.589655172,,,,,,,,,,,,,,,,,,,"Wyatt Langford","33333",694671
"Dillon Dingler","DET",28,113,103,26,16,5,1,4,14,15,7,0,27,2,1,0,,0,0,0.251693,0.0623297,0.235685,0.264462,0.310483,0.438355,0.325634,0.748838,0.186662,3.44365,0.297743,-0.0937005,-0.129036,14.207,0.856692,108.215,-0.222737,1.11576,0.8526249080896378,2.458966016769409,0.744313,254.6199951171875,,,,,,,127.4,4.55,127.4,4.55,,,,,,,,,,,,,,,,,,,"Dillon Dingler","27464",693307
"JJ Wetherholt","STL",27,118,102,26,18,5,0,3,15,12,12,0,20,2,1,0,,3,1,0.254432,0.103848,0.167621,0.619538,0.34418,0.394034,0.328681,0.738214,0.139601,4.53488,0.285139,0.166565,0.159936,15.1332,1.1853,108.917,0.3265,1.27906,1.593966692686081,1.7188730537891388,0.726964,999,,,,,,,131.2,4.859259259,131.2,4.859259259,,,,,,,,,,,,,,,,,,,"JJ Wetherholt","34985",802139
"Byron Buxton","MIN",25,110,99,25,13,5,1,6,17,16,8,1,28,2,1,0,,3,0,0.255585,0.0771104,0.258685,0.298086,0.321947,0.512021,0.355654,0.833969,0.256437,6.35924,0.292271,0.311356,0.264563,16.4835,3.49613,128.607,0.575918,-0.939825,4.219069123268127,-1.0068007409572601,0.723133,73.4800033569336,,,,,,,153.3,6.132,153.3,6.132,,,,,,,,,,,,,,,,,,,"Byron Buxton","14161",621439
"Isaac Paredes","HOU",29,127,110,27,17,5,0,5,15,16,14,0,20,3,1,0,,0,0,0.241358,0.106224,0.160432,0.66211,0.338486,0.413145,0.333454,0.751631,0.171788,1.97239,0.256459,-0.271828,-0.188774,16.8155,1.76915,114.502,-0.460603,0.774087,1.6789854764938354,0.9032541513442993,0.721629,243.60000610351562,,,,,,,153.7,5.3,153.7,5.3,,,,,,,,,,,,,,,,,,,"Isaac Paredes","20036",670623
"Mike Trout","LAA",26,113,93,22,13,4,0,5,15,14,17,2,31,1,1,0,,1,0,0.239476,0.150326,0.279058,0.53869,0.361808,0.449035,0.352153,0.810842,0.209559,4.09084,0.300034,-0.155002,0.00613868,16.5675,3.26333,125.742,-0.148863,0.0896693,3.2093081325292587,-0.1590961068868637,0.716262,178.44000244140625,,,,,,,144.7,5.565384615,144.7,5.565384615,,,,,,,,,,,,,,,,,,,"Mike Trout","10155",545361
"Bryce Harper","PHI",29,126,107,29,17,6,0,5,18,18,17,1,27,1,1,0,,2,1,0.26923,0.13325,0.212548,0.626915,0.369748,0.484326,0.369367,0.854074,0.215095,3.49363,0.308445,-0.0787348,-0.127695,20.2901,5.40215,132.484,-0.206429,-0.0968662,4.722144782543182,-1.8477920517325401,0.708496,47.900001525878906,,,,,,,174.8,6.027586206,174.8,6.027586206,,,,,,,,,,,,,,,,,,,"Bryce Harper","11579",547180
"Kaelen Culpepper","MIN",25,107,97,23,16,4,1,3,13,11,8,0,23,2,1,0,,3,1,0.238054,0.0711494,0.215908,0.329536,0.301698,0.378444,0.3006,0.680142,0.14039,5.61101,0.281671,0.11721,0.205067,11.3173,-1.35332,90.262,0.322276,2.75957,-0.8876076340675354,3.9077214002609253,0.693893,999,,,,,,,110.2,4.408,110.2,4.408,,,,,,,,,,,,,,,,,,,"Kaelen Culpepper","35111",701785
"Freddie Freeman","LAD",30,129,112,32,21,7,0,4,17,17,14,1,23,2,1,0,,1,0,0.28655,0.10609,0.175705,0.603798,0.369055,0.468758,0.363706,0.837813,0.182208,3.57101,0.322123,-0.2546,-0.0170682,20.134,4.92924,130.776,-0.271668,0.385303,4.497197240591049,-1.920560598373413,0.686984,67.87999725341797,,,,,,,175,5.833333333,175,5.833333333,,,,,,,,,,,,,,,,,,,"Freddie Freeman","5361",518692
"Cody Bellinger","NYY",29,126,112,29,18,5,1,5,16,17,12,0,19,1,1,0,,2,1,0.258282,0.0927754,0.1515,0.61238,0.328053,0.445051,0.335727,0.773104,0.186769,5.03633,0.270649,0.0551274,-0.0194377,16.858,1.98027,116.647,0.0356896,0.887329,2.464303068816662,-0.3126712441444397,0.672593,80.98999786376953,,,,,,,157.6,5.434482758,157.6,5.434482758,,,,,,,,,,,,,,,,,,,"Cody Bellinger","15998",641355
"Vladimir Guerrero Jr.","TOR",28,122,106,31,20,6,0,4,16,16,13,1,16,1,1,0,,1,0,0.287276,0.110471,0.133765,0.825858,0.371259,0.463243,0.362298,0.834502,0.175967,2.87115,0.303661,-0.220375,-0.173366,18.94,4.53231,134.621,-0.393742,-0.0533339,4.49735614657402,-2.2570377364754677,0.667315,18.049999237060547,,,,,,,166.5,5.946428571,166.5,5.946428571,,,,,,,,,,,,,,,,,,,"Vladimir Guerrero Jr.","19611",665489
"Brice Turang","MIL",28,119,105,27,18,5,1,3,15,14,12,0,27,0,1,1,,5,1,0.256749,0.102317,0.223334,0.458134,0.333524,0.405094,0.325182,0.738618,0.148345,5.84007,0.313085,0.356218,0.379845,14.9571,0.861031,105.2,0.736063,0.633228,1.4831182360649109,1.0781357288360596,0.654477,48.18000030517578,,,,,,,137.3,4.903571428,137.3,4.903571428,,,,,,,,,,,,,,,,,,,"Brice Turang","22186",668930
"Juan Soto","NYM",19,82,65,18,11,3,0,5,13,12,15,1,14,0,1,0,,2,1,0.275711,0.184831,0.169394,1.09113,0.410169,0.533343,0.403335,0.943512,0.257632,4.12377,0.281321,-0.0640839,0.0574225,15.4083,5.74696,160.082,-0.0066614,-0.504203,5.908958926331252,-2.1642342805862427,0.651373,4.650000095367432,,,,,,,137.5,7.236842105,137.5,7.236842105,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Alex Bregman","CHC",30,130,114,28,19,5,0,4,16,16,14,0,19,2,1,0,,1,0,0.248629,0.104877,0.147215,0.712405,0.334962,0.405158,0.326862,0.74012,0.156529,3.09975,0.265639,-0.264537,-0.144045,16.4778,1.11474,107.348,-0.408583,0.948891,0.7418427467346191,1.4129343032836914,0.648397,119.16999816894531,,,,,,,144.8,4.826666666,144.8,4.826666666,,,,,,,,,,,,,,,,,,,"Alex Bregman","17678",608324
"Pete Alonso","BAL",30,130,114,29,16,6,0,7,17,20,13,1,30,2,1,0,,1,0,0.254132,0.100618,0.231602,0.434445,0.341066,0.484824,0.356333,0.82589,0.230691,2.68405,0.284173,-0.406944,-0.139216,19.57,4.20694,131.321,-0.54616,-0.0321374,4.172195255756378,-2.4193286783993244,0.646727,24.440000534057617,,,,,,,178.5,5.95,178.5,5.95,,,,,,,,,,,,,,,,,,,"Pete Alonso","19251",624413
"Matt Olson","ATL",30,131,114,29,16,6,0,7,18,19,15,1,32,1,1,0,,0,0,0.251171,0.114149,0.244155,0.467528,0.340739,0.478879,0.354162,0.819618,0.227708,2.22204,0.288739,-0.312286,-0.171975,19.5417,4.0202,123.416,-0.484261,1.15349,3.2196360528469086,-1.190646767616272,0.639993,48.0099983215332,,,,,,,179.6,5.986666666,179.6,5.986666666,,,,,,,,,,,,,,,,,,,"Matt Olson","14344",621566
"Adley Rutschman","BOS",27,107,94,24,15,6,0,3,12,13,12,0,16,1,1,0,,0,0,0.254775,0.110318,0.151462,0.728357,0.339363,0.410128,0.330883,0.749491,0.155353,1.93329,0.277671,-0.22999,-0.158941,13.9816,1.27125,107.857,-0.38893,0.460719,0.5903026163578033,1.88294118642807,0.639351,148.92999267578125,,,,,,,125,4.629629629,125,4.629629629,,,,,,,,,,,,,,,,,,,"Adley Rutschman","26288",668939
"Masyn Winn","STL",28,119,108,27,19,5,1,2,14,12,9,0,22,1,1,0,,3,1,0.249495,0.0745409,0.186614,0.399439,0.311672,0.37117,0.302782,0.682843,0.121675,5.37178,0.293249,0.175877,0.0779338,12.8052,-1.29594,91.5601,0.253811,2.06752,-0.9590578377246857,3.3453015089035034,0.636778,364.7799987792969,,,,,,,115.1,4.110714285,115.1,4.110714285,,,,,,,,,,,,,,,,,,,"Masyn Winn","27479",691026
"Nico Hoerner","CHC",30,130,118,32,25,6,1,1,15,12,9,0,12,2,1,0,,5,1,0.273232,0.0680725,0.0919614,0.740229,0.330772,0.36966,0.311505,0.700432,0.096428,5.80925,0.292435,0.461204,0.381645,14.8665,-0.49665,97.0558,0.842849,0.501872,0.3818836510181427,1.635668158531189,0.634408,101.93000030517578,,,,,,,133.4,4.446666666,133.4,4.446666666,,,,,,,,,,,,,,,,,,,"Nico Hoerner","21479",663538
"Jazz Chisholm Jr.","NYY",26,111,98,23,14,4,1,5,15,14,11,1,31,1,1,0,,6,2,0.232873,0.0984145,0.277753,0.354324,0.312565,0.430492,0.323116,0.743056,0.197619,6.56203,0.283769,0.535093,0.497608,13.6937,0.614409,107.864,1.0327,-0.284331,2.0412546396255493,0.11073052883148193,0.617842,19.520000457763672,,,,,,,136.9,5.265384615,136.9,5.265384615,,,,,,,,,,,,,,,,,,,"Jazz Chisholm Jr.","20454",665862
"Willson Contreras","BOS",30,129,111,29,17,6,0,5,17,18,13,0,32,4,1,0,,1,0,0.256951,0.0990034,0.249864,0.396229,0.351228,0.464438,0.356387,0.815667,0.207487,3.82025,0.310411,-0.307963,-0.186796,19.3739,4.16916,125.621,-0.494759,0.493675,3.325070172548294,-1.842127114534378,0.614384,168.1999969482422,,,,,,,168.7,5.623333333,168.7,5.623333333,,,,,,,,,,,,,,,,,,,"Willson Contreras","11609",575929
"Wilyer Abreu","BOS",29,124,110,27,16,6,1,5,16,17,13,1,28,1,1,0,,2,1,0.248756,0.102131,0.226631,0.45065,0.327469,0.456717,0.339041,0.784185,0.207961,4.46538,0.285415,-0.0738839,-0.0685991,17.0057,2.29148,113.539,-0.142483,1.13336,1.8109381645917892,-0.23948371410369873,0.608466,199.89999389648438,,,,,,,154.3,5.320689655,154.3,5.320689655,,,,,,,,,,,,,,,,,,,"Wilyer Abreu","23772",677800
"Steven Kwan","CLE",28,121,106,29,22,5,1,1,15,10,12,0,11,1,1,1,,3,1,0.272403,0.103503,0.0924747,1.11926,0.351193,0.358996,0.3194,0.71019,0.0865936,4.88849,0.294034,0.145043,0.0880937,14.5622,0.307759,105.332,0.233137,0.811555,0.978459894657135,0.6297646462917328,0.598206,169.60000610351562,,,,,,,127.9,4.567857142,127.9,4.567857142,,,,,,,,,,,,,,,,,,,"Steven Kwan","24610",680757
"Ketel Marte","ARI",21,90,79,21,13,4,0,4,12,12,9,1,14,1,1,0,,1,0,0.269377,0.0987667,0.156822,0.6298,0.348005,0.480696,0.357591,0.8287,0.211318,4.0082,0.282669,-0.0732973,-0.066726,13.6087,2.99703,125.208,-0.140023,0.240943,2.5861157327890396,0.37010927498340607,0.597507,32.63999938964844,,,,,,,119.7,5.7,119.7,5.7,,,,,,,,,,,,,,,,,,,"Ketel Marte","13613",606466
"Xander Bogaerts","SDP",28,119,106,28,20,5,0,3,14,12,11,0,21,1,1,0,,4,1,0.25928,0.091216,0.175822,0.518797,0.329977,0.383562,0.316401,0.713539,0.124282,4.54607,0.297232,0.226632,0.207891,14.1117,0.0157056,102.253,0.434523,-0.0660939,0.7581770420074463,1.2112208977341652,0.59414,237.1999969482422,,,,,,,134.3,4.796428571,134.3,4.796428571,,,,,,,,,,,,,,,,,,,"Xander Bogaerts","12161",593428
"Xavier Edwards","MIA",29,123,109,30,24,5,1,1,15,10,12,1,17,1,1,1,,5,1,0.276774,0.0960272,0.141306,0.67957,0.347931,0.36622,0.318267,0.71415,0.0894454,6.09934,0.319153,0.382906,0.274324,14.773,0.201837,98.5031,0.65723,0.678007,0.43495145440101624,1.1181305348873138,0.564957,182.42999267578125,,,,,,,134.3,4.631034482,134.3,4.631034482,,,,,,,,,,,,,,,,,,,"Xavier Edwards","22266",669364
"CJ Abrams","WSN",29,124,112,28,17,6,1,4,17,15,9,0,25,3,1,0,,6,1,0.252295,0.0727555,0.204586,0.355623,0.320938,0.433094,0.328724,0.754032,0.180799,6.55963,0.287758,0.511612,0.436559,15.969,1.25476,106.851,0.948171,-0.887357,1.9755463600158691,-0.4892091453075409,0.562145,65,,,,,,,150.1,5.175862068,150.1,5.175862068,,,,,,,,,,,,,,,,,,,"CJ Abrams","25768",682928
