Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bobby Witt Jr.","KCR",29,126,113,33,20,7,1,5,19,16,11,1,22,1,1,0,,7,2,0.288779,0.085462,0.174235,0.490498,0.353034,0.495531,0.364081,0.848565,0.206753,6.78244,0.319745,0,0.536703,19.7255,4.85798,132.179,0.536703,2.42717,5.228009581565857,3.774389386177063,1.37069,3.0999999046325684,,,,,,,188.5,6.5,188.5,6.5,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Pete Crow-Armstrong","CHC",30,129,115,30,17,6,1,6,20,19,10,1,33,2,1,1,,7,2,0.265556,0.0801477,0.25301,0.316777,0.335427,0.499951,0.358412,0.835378,0.234395,7.52586,0.317325,0,0.520402,19.5842,4.37948,128.491,0.520402,3.35079,4.935199201107025,3.810046911239624,1.31585,32.939998626708984,,,,,,,176.2,5.873333333,176.2,5.873333333,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Yordan Alvarez","HOU",28,121,101,31,18,6,0,7,17,19,17,4,21,2,1,0,,0,0,0.303265,0.140743,0.173199,0.812612,0.408732,0.573147,0.411752,0.981879,0.269882,2.20843,0.319832,0,-0.158964,23.553,9.29857,169.036,-0.158964,-0.0222336,9.490542501211166,-2.8064926974475384,1.11567,33.38999938964844,,,,,,,212.8,7.6,212.8,7.6,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Shohei Ohtani","LAD",29,126,107,31,16,5,1,8,23,22,17,3,30,1,1,0,,4,1,0.28577,0.136398,0.239237,0.570139,0.38685,0.577804,0.403807,0.964654,0.292034,6.22402,0.32345,0,0.306207,23.7919,8.90399,157.65,0.306207,0,9.053166896104813,-3.1478395462036133,1.01749,1.2699999809265137,,,,,,,220.8,7.613793103,220.8,7.613793103,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Wyatt Langford","TEX",29,125,110,29,17,6,1,5,18,17,13,0,28,1,1,0,,4,1,0.262222,0.103149,0.222241,0.464131,0.343473,0.476646,0.355475,0.820118,0.214424,5.7794,0.302232,0,0.243144,18.6767,3.94715,130.684,0.243144,1.65179,4.674890875816345,0.5275596380233765,0.9791,37.75,,,,,,,169.3,5.837931034,169.3,5.837931034,,,,,,,,,,,,,,,,,,,"Wyatt Langford","33333",694671
"Fernando Tatis Jr.","SDP",30,130,114,32,20,6,0,5,19,16,14,1,25,1,1,0,,6,2,0.278745,0.106702,0.191824,0.55625,0.360174,0.468713,0.359542,0.828887,0.189969,5.42757,0.315326,0,0.135066,19.9067,4.54363,131.164,0.135066,1.67238,5.014329820871353,0.28025293350219727,0.96849,14.010000228881836,,,,,,,180.4,6.013333333,180.4,6.013333333,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Francisco Lindor","NYM",30,130,115,29,18,5,1,5,19,16,12,0,24,2,1,0,,4,1,0.253938,0.0936059,0.1844,0.507625,0.33435,0.441926,0.339654,0.776276,0.187989,5.9127,0.279522,0,0.22305,17.82,2.45694,117.406,0.22305,0.655096,2.948185548186302,1.9515464901924133,0.928236,25.350000381469727,,,,,,,161.4,5.38,161.4,5.38,,,,,,,,,,,,,,,,,,,"Francisco Lindor","12916",596019
"Junior Caminero","TBR",31,133,120,33,19,5,0,8,18,22,12,1,25,1,1,0,,1,0,0.272033,0.0880111,0.185792,0.473709,0.338524,0.513979,0.364448,0.852503,0.241946,3.27535,0.282483,0,-0.089008,20.8629,5.16772,134.606,-0.089008,-1.26344,5.236929751932621,-0.9078826606273651,0.919477,16.479999542236328,,,,,,,195.4,6.303225806,195.4,6.303225806,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Julio Rodríguez","SEA",30,130,118,31,20,5,0,5,17,17,10,1,29,2,1,0,,5,1,0.263234,0.0738469,0.22215,0.332419,0.325518,0.447689,0.335023,0.773208,0.184456,5.2298,0.304024,0,0.322211,17.3341,1.97099,121.653,0.322211,0.412119,3.5841891169548035,0.7996189594268799,0.914943,9.489999771118164,,,,,,,159.8,5.326666666,159.8,5.326666666,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Kevin McGonigle","DET",28,122,105,28,18,6,1,3,17,14,15,0,16,1,1,0,,2,1,0.265774,0.123079,0.135331,0.909465,0.358538,0.433814,0.349344,0.792353,0.16804,5.23749,0.285063,0,-0.00588663,17.6403,3.25302,124.729,-0.00588663,0.130635,3.4827882521785796,1.1479187160730362,0.910385,999,,,,,,,152.1,5.432142857,152.1,5.432142857,,,,,,,,,,,,,,,,,,,"Kevin McGonigle","33572",805808
