Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Cristopher Sánchez","PHI",2.6845,1.6826,4.2388,2.88125,6.1235,6.1235,0,0,,38.0043,154.301,33.4864,13.6433,12.1666,3.10791,9.5003,,1.2656,39.5499,9.36602,2.24982,4.16302,0.736,0.256317,0.0615699,0.19474665075540543,0.233298,1.1311,0.301143,0.759491,,,2.91659,1.06485,1.0643,24.75,,,,,,,205.5,5.407894736842105,198,5.2105263157894735,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Tarik Skubal","LAD",2.5623,1.4028,3.8259,2.90031,5.58,5.58,0,0,,34.4774,137.196,27.4448,12.1439,11.1106,3.95724,7.5326,,1.2781,42.7688,11.1644,1.96631,5.67783,1.033,0.311735,0.0549039,0.2568311020731926,0.213769,1.0145,0.287629,0.775666,,,2.86276,1.01575,0.97148,7.019999980926514,,,,,,,191.20000000000005,5.623529411764707,177,5.205882352941177,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Paul Skenes","PIT",2.3055,1.6264,3.515,2.94822,5.7,5.7,0,0,,32.9854,134.47,26.744,11.8556,10.8054,3.009,9.3485,,1.4294,39.8254,10.8663,2.55072,4.26008,0.821,0.296166,0.0695211,0.2266446202993393,0.216214,1.0942,0.29354,0.760257,,,2.83637,0.957158,0.927193,9.649999618530273,,,,,,,187.10000000000008,5.669696969696972,176,5.333333333333333,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Chris Sale","ATL",2.3897,1.5333,3.6092,3.03084,5.58,5.58,0,0,,33.6372,136.018,27.2953,12.3812,11.3277,3.39736,8.4479,,1.8696,41.2575,11.0389,2.26033,4.88376,0.909,0.303324,0.0621087,0.24121511727571487,0.217146,1.06261,0.29487,0.753932,,,2.86507,0.936027,0.98568,39.36000061035156,,,,,,,196.50000000000006,5.779411764705884,183,5.382352941176471,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Zack Wheeler","PHI",2.4421,1.6773,3.6789,3.12595,5.89,5.89,0,0,,35.0813,142.897,28.8975,13.3068,12.1847,3.85115,9.4834,,1.5684,41.0433,10.5295,2.43294,4.32791,0.988,0.287223,0.0663653,0.2208576649427414,0.219177,1.09406,0.288052,0.760068,,,3.11729,0.928331,0.965776,110.48999786376953,,,,,,,183.4,5.24,172,4.914285714285715,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Jesús Luzardo","PHI",2.4849,1.789,3.7189,3.2377,6.1235,6.1235,0,0,,36.2833,149.069,30.1516,14.2439,13.0527,4.07179,11.5159,,1.3301,42.3343,10.5009,2.8565,3.67616,1.01,0.283991,0.0772521,0.2067391648888588,0.22134,1.14839,0.290366,0.762466,,,3.27246,0.878054,0.923211,70.58999633789062,,,,,,,184.20000000000005,5.116666666666668,173,4.805555555555555,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Jacob Misiorowski","MIL",2.3808,1.735,3.6561,3.13421,5.89,5.89,0,0,,34.9732,144.101,26.4108,13.269,12.1793,3.72659,13.3342,,2.0618,46.0557,11.852,3.43142,3.45395,0.959,0.319607,0.0925337,0.22707337141036987,0.205204,1.13644,0.287423,0.766803,,,3.15709,0.869911,0.924966,114.13999938964844,,,,,,,189.20000000000002,5.405714285714287,170,4.857142857142857,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","31623",694819
"Dylan Cease","TOR",2.3076,1.8084,3.4886,3.30405,5.9259,5.9259,0,0,,34.7003,144.947,27.3022,13.8547,12.739,3.68594,13.9413,,1.0658,44.4865,11.5382,3.61587,3.19099,0.956,0.306916,0.096182,0.210733562707901,0.210114,1.18856,0.288822,0.759046,,,3.19925,0.855055,0.787097,74.7699966430664,,,,,,,182.60000000000002,5.217142857142858,166,4.742857142857143,,,,,,,,,,,,,,,,,,,"Dylan Cease","18525",656302
"Jacob deGrom","TEX",2.2294,1.7906,3.2799,3.28067,5.89,5.89,0,0,,33.2439,134.973,27.4574,13.0743,12.118,4.21089,8.1568,,0.8497,40.0016,10.8295,2.20826,4.90408,1.14,0.296367,0.0604328,0.23593458160758018,0.217974,1.0713,0.284347,0.758435,,,3.13785,0.853384,0.798989,50.0099983215332,,,,,,,177.80000000000007,5.38787878787879,166,5.03030303030303,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
"Yoshinobu Yamamoto","LAD",2.3593,1.5982,3.502,3.35279,5.58,5.58,0,0,,34.1936,141.53,30.5674,14.0031,12.7382,3.69671,9.855,,1.2324,35.7817,9.418,2.59391,3.63082,0.973,0.252821,0.0696319,0.18318873643875122,0.234336,1.18216,0.295399,0.749547,,,3.37029,0.809956,0.743113,26.639999389648438,,,,,,,160.80000000000004,4.729411764705883,157,4.617647058823529,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
