Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bobby Witt Jr.","KCR",29,126,113,34,20,7,1,6,20,19,10,1,21,1,1,0,,7,2,0.298568,0.0821996,0.166501,0.493689,0.360231,0.528959,0.380422,0.88919,0.230392,6.79362,0.321189,0.203301,0.491314,21.3847,6.51721,143.561,0.694615,2.33941,7.045152842998505,3.686637043952942,1.547,3.0999999046325684,,,,,,,200.5,6.913793103,200.5,6.913793103,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Yordan Alvarez","HOU",28,121,102,31,18,6,0,7,19,21,16,1,21,2,1,0,,1,0,0.305611,0.129356,0.172394,0.750353,0.402571,0.586688,0.420319,0.989259,0.281077,3.20244,0.31783,-0.109117,-0.112702,24.387,10.1326,175.003,-0.221819,0.069606,10.261693388223648,-2.7146531268954277,1.20365,33.38999938964844,,,,,,,210.7,7.525,210.7,7.525,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Pete Crow-Armstrong","CHC",30,129,116,30,17,6,1,5,19,17,10,0,32,2,1,0,,7,2,0.258234,0.0768815,0.251901,0.305205,0.32501,0.470233,0.343089,0.795242,0.211999,7.47286,0.31114,0.111236,0.465338,17.993,2.78831,118.223,0.576574,2.80652,3.400197684764862,3.2657840251922607,1.10388,32.939998626708984,,,,,,,165.8,5.526666666,165.8,5.526666666,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Gunnar Henderson","BAL",30,130,115,31,18,6,1,5,20,18,13,1,28,1,1,0,,4,1,0.269095,0.0997961,0.217098,0.459682,0.347693,0.476419,0.356648,0.824112,0.207324,6.49873,0.313728,0.165183,0.207803,19.6031,4.24002,131.541,0.372986,-0.294806,5.124425023794174,1.0973233580589294,1.10231,12.510000228881836,,,,,,,175.5,5.85,175.5,5.85,,,,,,,,,,,,,,,,,,,"Gunnar Henderson","26289",683002
"Shohei Ohtani","LAD",29,126,108,31,16,5,1,9,22,22,16,1,30,1,1,0,,3,1,0.285668,0.127852,0.239053,0.534827,0.380462,0.594675,0.41183,0.975137,0.309007,6.11751,0.316383,0.00852395,0.11938,24.6077,9.71974,163.027,0.127904,0,9.690610602498055,-3.1478395462036133,1.08248,1.2699999809265137,,,,,,,224.3,7.734482758,224.3,7.734482758,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Fernando Tatis Jr.","SDP",30,130,115,32,20,6,0,6,18,18,13,1,25,1,1,0,,6,2,0.276999,0.0993437,0.19504,0.50935,0.353403,0.486779,0.362973,0.840182,0.209779,5.17839,0.307132,0.0666815,0.341607,20.2668,4.90367,133.464,0.408289,1.70023,5.647590667009354,0.30809569358825684,1.03589,14.010000228881836,,,,,,,185.8,6.193333333,185.8,6.193333333,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Julio Rodríguez","SEA",30,130,118,32,21,6,0,5,17,18,10,1,28,2,1,0,,5,1,0.274517,0.0748085,0.216625,0.345336,0.336091,0.466633,0.347283,0.802724,0.192116,5.45242,0.316763,0.0612767,0.351721,18.6205,3.25741,130.193,0.412998,0.191347,4.96139332652092,0.5788464993238449,1.03284,9.489999771118164,,,,,,,168.3,5.61,168.3,5.61,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Junior Caminero","TBR",31,133,120,33,20,6,1,7,18,21,11,1,25,1,1,0,,1,0,0.278566,0.0820367,0.191564,0.428246,0.339854,0.518992,0.367056,0.858846,0.240426,3.97615,0.295668,-0.00800451,-0.0908526,21.1426,5.44736,136.423,-0.0988571,-0.654547,5.50672560185194,-0.29899123311042786,1.00906,16.479999542236328,,,,,,,191.6,6.180645161,191.6,6.180645161,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Corey Seager","TEX",26,111,98,26,15,5,0,6,15,16,12,1,22,1,1,0,,1,0,0.265612,0.105619,0.200508,0.526758,0.347519,0.489941,0.361531,0.83746,0.224329,2.57337,0.287544,-0.113613,-0.0961884,17.2122,4.06641,134.902,-0.209801,0.465608,4.2891028970479965,1.274095594882965,0.967627,95.08999633789062,,,,,,,159.4,6.13076923,159.4,6.13076923,,,,,,,,,,,,,,,,,,,"Corey Seager","13624",608369
"Elly De La Cruz","CIN",30,129,115,30,18,6,1,6,19,18,12,1,35,1,1,0,,7,2,0.264574,0.0944253,0.273968,0.344659,0.336086,0.483694,0.353018,0.81978,0.21912,7.26924,0.331927,0.208728,0.41408,19.024,3.8193,118.309,0.622808,0.598785,3.45979106426239,1.833044171333313,0.963892,8.449999809265137,,,,,,,179.2,5.973333333,179.2,5.973333333,,,,,,,,,,,,,,,,,,,"Elly De La Cruz","26668",682829
"Corbin Carroll","ARI",29,123,107,28,16,6,2,5,22,16,13,1,26,2,1,0,,5,1,0.262794,0.106308,0.211409,0.502854,0.350262,0.488341,0.361263,0.838603,0.225547,8.37298,0.304784,0.265425,0.467208,19.0519,4.48066,127.669,0.732632,1.22429,4.841327905654907,-0.07694506645202637,0.892338,14.100000381469727,,,,,,,177.3,6.113793103,177.3,6.113793103,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"Cal Raleigh","SEA",27,108,94,21,12,4,0,6,14,16,12,0,30,1,1,0,,1,0,0.227097,0.115373,0.275399,0.418929,0.321891,0.451944,0.336298,0.773835,0.224847,3.46083,0.264794,-0.144057,-0.0324244,14.4785,1.74453,122.541,-0.176481,0.397522,2.6381109207868576,1.9044666588306427,0.851033,18.729999542236328,,,,,,,132.5,4.907407407,132.5,4.907407407,,,,,,,,,,,,,,,,,,,"Cal Raleigh","21534",663728
"Wyatt Langford","TEX",29,125,109,28,17,6,1,5,16,16,13,0,28,1,1,0,,4,1,0.253278,0.104681,0.224841,0.465578,0.336063,0.443592,0.340077,0.779655,0.190314,5.53646,0.296206,0.0659579,0.281034,17.1277,2.3981,119.959,0.346992,1.80657,3.229694038629532,0.6823387145996094,0.847547,37.75,,,,,,,164.7,5.679310344,164.7,5.679310344,,,,,,,,,,,,,,,,,,,"Wyatt Langford","33333",694671
"José Ramírez","CLE",29,125,110,28,18,6,0,4,16,15,13,0,16,1,1,0,,7,1,0.25799,0.101705,0.12529,0.811762,0.336459,0.426669,0.334171,0.763128,0.168678,5.96829,0.268198,-0.00856836,0.764489,16.5336,1.80402,115.621,0.755921,0.791152,3.012093484401703,0.8533435463905334,0.842796,6.28000020980835,,,,,,,154.3,5.320689655,154.3,5.320689655,,,,,,,,,,,,,,,,,,,"Jose Ramirez","13510",608070
"Adley Rutschman","BOS",27,107,94,24,16,6,0,3,13,13,12,0,17,1,1,0,,0,0,0.261122,0.112689,0.155065,0.726723,0.347021,0.419313,0.33762,0.766335,0.158192,2.97186,0.287966,-0.0457687,-0.144439,14.5664,1.8561,112.55,-0.190208,1.5681,1.3738781213760376,2.990322709083557,0.832128,148.92999267578125,,,,,,,125,4.629629629,125,4.629629629,,,,,,,,,,,,,,,,,,,"Adley Rutschman","26288",668939
"Francisco Lindor","NYM",30,130,115,29,18,5,0,5,17,16,12,0,25,2,1,0,,4,1,0.250918,0.089951,0.188714,0.476653,0.327973,0.432197,0.332283,0.760171,0.18128,5.21989,0.276542,-0.0594142,0.216117,17.0466,1.68349,112.466,0.156703,0.535241,2.108384385704994,1.8316911458969116,0.830402,25.350000381469727,,,,,,,155.7,5.19,155.7,5.19,,,,,,,,,,,,,,,,,,,"Francisco Lindor","12916",596019
"Vladimir Guerrero Jr.","TOR",28,122,107,32,20,6,0,5,17,17,13,1,16,1,1,0,,2,1,0.295694,0.105892,0.135182,0.783329,0.3744,0.496896,0.376873,0.871297,0.201203,3.39736,0.30772,-0.0468407,-0.12095,20.3741,5.96644,144.772,-0.167791,-0.136468,6.1574320793151855,-2.34017214179039,0.828079,18.049999237060547,,,,,,,179.6,6.414285714,179.6,6.414285714,,,,,,,,,,,,,,,,,,,"Vladimir Guerrero Jr.","19611",665489
"Byron Buxton","MIN",25,110,99,26,14,5,1,6,16,17,8,0,28,2,1,0,,3,0,0.259273,0.0756164,0.257543,0.293607,0.324871,0.509871,0.35688,0.834742,0.250598,6.01352,0.299061,0.0938845,0.329027,16.5923,3.60489,129.462,0.422912,0.117938,4.174827039241791,0.05096250772476196,0.826458,73.4800033569336,,,,,,,158.9,6.356,158.9,6.356,,,,,,,,,,,,,,,,,,,"Byron Buxton","14161",621439
"Ronald Acuña Jr.","ATL",28,122,105,29,18,5,0,6,18,18,15,1,27,2,1,0,,6,2,0.277264,0.123174,0.217591,0.566084,0.373472,0.49654,0.37668,0.870012,0.219276,5.36435,0.317805,0.155579,0.268233,20.3624,5.94955,138.506,0.423812,-0.459949,6.079653799533844,-1.9764610826969147,0.820512,5.260000228881836,,,,,,,185.1,6.610714285,185.1,6.610714285,,,,,,,,,,,,,,,,,,,"Ronald Acuna Jr.","18401",660670
"Mike Trout","LAA",26,113,95,24,14,4,0,6,16,16,16,1,31,1,1,0,,2,0,0.248782,0.140529,0.274499,0.511945,0.362097,0.476958,0.365074,0.839055,0.228177,4.45276,0.304238,-0.0624194,0.100884,17.7415,4.43738,134.741,0.0384644,-0.373936,4.570690914988518,-0.6227017641067505,0.807787,178.44000244140625,,,,,,,162.2,6.238461538,162.2,6.238461538,,,,,,,,,,,,,,,,,,,"Mike Trout","10155",545361
