Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Tarik Skubal","LAD",3,1,4,2.88311,6,6,0,0,,35,138,28,12,11,4,7,,1,43,10.9566,1.81845,6.02523,0.952364,0.309281,0.0513309,0.25794975459575653,0.213025,0.989754,0.287171,0.762293,,,2.74134,1.09831,1.04051,7.019999980926514,,,,,,,199,5.685714285714286,185,5.285714285714286,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Cristopher Sánchez","PHI",3,1,4,3.0414,6,6,0,0,,39,158,34,14,13,3,9,,1,40,9.24004,2.13632,4.32521,0.735754,0.252331,0.0583396,0.19399144500494003,0.233683,1.12475,0.299607,0.74971,,,2.90848,1.08648,1.12496,24.75,,,,,,,213.30000000000004,5.46923076923077,206,5.282051282051282,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Paul Skenes","PIT",2,2,4,2.84244,6,6,0,0,,34,138,27,12,11,3,9,,1,41,10.713,2.33496,4.5881,0.780023,0.296876,0.0647055,0.232169970870018,0.214963,1.05627,0.292269,0.7626,,,2.73915,1.03448,1.00249,9.649999618530273,,,,,,,196.50000000000006,5.779411764705884,183,5.382352941176471,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Chris Sale","ATL",3,2,4,3.08769,6,6,0,0,,34,138,28,13,12,3,9,,2,42,11.0247,2.28049,4.83438,0.876062,0.302769,0.0626284,0.24014081060886383,0.219357,1.07195,0.299344,0.747099,,,2.84314,0.942974,0.867755,39.36000061035156,,,,,,,192.90000000000003,5.673529411764707,182,5.352941176470588,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Zack Wheeler","PHI",3,2,4,3.27883,6,6,0,0,,37,148,30,15,13,4,10,,2,42,10.4392,2.39826,4.35281,1.03743,0.287741,0.0661046,0.22163626551628113,0.216856,1.07309,0.282829,0.742663,,,3.19824,0.934382,0.869017,110.48999786376953,,,,,,,194.60000000000002,5.25945945945946,181,4.891891891891892,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Logan Webb","SFG",3,2,4,3.41967,6,6,0,0,,41,170,40,17,16,3,10,,1,37,8.09757,2.15223,3.76241,0.71946,0.216932,0.0576577,0.15927400812506676,0.249569,1.20608,0.306415,0.724826,,,3.14392,0.931696,0.845569,57.189998626708984,,,,,,,203.50000000000006,4.963414634146343,207,5.048780487804878,,,,,,,,,,,,,,,,,,,"Logan Webb","17995",657277
"Jesús Luzardo","PHI",2,2,4,3.45558,6,6,0,0,,37,152,31,16,14,4,11,,1,42,10.1983,2.761,3.69369,0.968385,0.276886,0.0749618,0.20192375034093857,0.223804,1.14583,0.291612,0.732009,,,3.24765,0.902501,0.759113,70.58999633789062,,,,,,,192.00000000000003,5.18918918918919,181,4.891891891891892,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Dylan Cease","TOR",2,2,4,3.44713,6,6,0,0,,35,145,28,15,13,4,14,,1,45,11.5052,3.56666,3.22576,0.954461,0.309911,0.0960741,0.2138374149799347,0.213376,1.18565,0.29517,0.741753,,,3.18356,0.892985,0.706705,74.7699966430664,,,,,,,182,5.2,168,4.8,,,,,,,,,,,,,,,,,,,"Dylan Cease","18525",656302
"Yoshinobu Yamamoto","LAD",3,1,4,3.34819,6,6,0,0,,34,138,28,14,13,3,9,,1,36,9.43278,2.48661,3.79343,0.922361,0.258437,0.0681276,0.19030966609716415,0.220109,1.10159,0.27812,0.727702,,,3.23899,0.860965,0.740343,26.639999389648438,,,,,,,183.90000000000003,5.408823529411766,173,5.088235294117647,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
"Jacob deGrom","TEX",2,2,4,3.369,6,6,0,0,,34,135,28,14,13,4,8,,1,39,10.3393,2.14118,4.82878,1.15136,0.287296,0.0594966,0.22779928147792816,0.220615,1.06162,0.283188,0.741896,,,3.2454,0.815221,0.736621,50.0099983215332,,,,,,,180.60000000000002,5.311764705882354,169,4.970588235294118,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
