Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Tarik Skubal","LAD",0,0,1.75813,2.76872,5,5,0,0,,27.305,107.902,21.5137,9.01,8.4,2.35001,5.40545,0.0699751,0.811689,32.0563,10.5661,1.78169,5.93036,0.774587,0.297087,0.0500958,0.24699072167277336,0.211572,0.98587,0.284841,0.757927,,,2.53727,0.936987,0.837937,7.019999980926514,,,,,,,164,6.074074074074074,155,5.7407407407407405,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Blake Snell","LAD",0,0,2.01733,3.09965,5,5,0,0,,28.6,115.939,21.0503,10.53,9.85,2.58262,10.1561,0.102192,0.855031,36.5701,11.5081,3.19597,3.60081,0.812713,0.315426,0.0875985,0.2278270348906517,0.200617,1.09113,0.28077,0.749396,,,2.85494,0.894204,0.747275,178.41000366210938,,,,,,,164.10000000000002,5.658620689655173,147,5.068965517241379,,,,,,,,,,,,,,,,,,,"Blake Snell","13543",605483
"Chris Sale","ATL",0,0,2.14021,3.34991,5,5,0,0,,29.15,119.673,24.9272,11.64,10.85,2.47315,7.37384,0.0751737,1.95184,34.3216,10.5967,2.27666,4.65452,0.763581,0.286796,0.0616166,0.22517891973257065,0.225898,1.1081,0.30528,0.716436,,,2.79124,0.885998,0.634779,39.36000061035156,,,,,,,166.00000000000003,5.724137931034484,160,5.517241379310345,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Jacob Misiorowski","MIL",0,0,1.86581,2.96871,5,5,0,0,,27.8,112.711,19.3448,9.8,9.17,3.00672,9.75502,0.0748906,1.74499,40.0802,12.9756,3.1581,4.10867,0.973398,0.355601,0.086549,0.26905210316181183,0.191134,1.04676,0.28109,0.775392,,,2.84692,0.856618,0.792139,114.13999938964844,,,,,,,164.90000000000003,5.889285714285715,145,5.178571428571429,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","31623",694819
"Dylan Cease","TOR",0,0,2.41003,3.30917,5,5,0,0,,30.76,126.685,22.658,12.07,11.31,3.11161,12.8578,0.103116,0.832159,39.7951,11.6436,3.76202,3.09503,0.910418,0.314126,0.101494,0.21263208985328674,0.200521,1.15461,0.278881,0.752443,,,3.14612,0.855746,0.772787,74.7699966430664,,,,,,,170.7,5.506451612903225,154,4.967741935483871,,,,,,,,,,,,,,,,,,,"Dylan Cease","18525",656302
"Paul Skenes","PIT",0,0,2.05411,3.34928,5,5,0,0,,28.645,117.699,23.8387,11.43,10.66,2.71212,8.16173,0.0734307,1.59549,32.164,10.1056,2.56434,3.94084,0.852125,0.273275,0.0693443,0.20393026620149612,0.220848,1.11714,0.289146,0.729358,,,3.09038,0.852406,0.747275,9.649999618530273,,,,,,,149.3,5.1482758620689655,140,4.827586206896552,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Yoshinobu Yamamoto","LAD",0,0,2.1665,3.09924,5,5,0,0,,29.475,118.951,23.505,10.86,10.15,2.71702,8.30306,0.085688,0.919696,31.3809,9.58196,2.53529,3.77944,0.829623,0.263815,0.0698025,0.19401199370622635,0.214211,1.07915,0.274864,0.748032,,,3.09108,0.781007,0.747275,26.639999389648438,,,,,,,150.3,5.182758620689656,141,4.862068965517241,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
"Cristopher Sánchez","PHI",0,0,2.02633,3.17147,5,5,0,0,,28.605,117.088,26.0379,10.89,10.08,2.06889,7.25377,0.0765056,0.964186,27.027,8.50351,2.28226,3.72592,0.650935,0.230826,0.0619514,0.16887468472123146,0.239164,1.16384,0.30046,0.737012,,,2.9958,0.763579,0.747275,24.75,,,,,,,152.40000000000003,5.255172413793105,149,5.137931034482759,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Cam Schlittler","NYY",0,0,2.00484,3.41056,5,5,0,0,,28.315,116.437,23.0305,11.49,10.73,3.01242,9.33315,0.063336,0.947007,32.8682,10.4472,2.96657,3.52166,0.957507,0.282284,0.0801564,0.20212724804878235,0.216949,1.14299,0.28485,0.741614,,,3.23401,0.728574,0.677826,116.62999725341797,,,,,,,146.50000000000006,5.232142857142859,137,4.892857142857143,,,,,,,,,,,,,,,,,,,"Cam Schlittler","32095",693645
"Jacob deGrom","TEX",0,0,1.87142,3.15049,5,5,0,0,,27.71,110.726,21.1686,10.35,9.7,2.95322,7.67421,0.0951513,0.363517,28.2258,9.16753,2.49252,3.67801,0.959183,0.254915,0.069308,0.18560725450515747,0.206144,1.04088,0.254727,0.748446,,,3.30182,0.721887,0.792139,50.0099983215332,,,,,,,147.70000000000005,5.275000000000001,133,4.75,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
"Jesús Luzardo","PHI",0,0,2.20657,3.5107,5,5,0,0,,29.43,122.543,25.2851,12.4,11.48,2.73386,9.50554,0.0825149,1.98603,31.5997,9.66352,2.90689,3.32434,0.836044,0.257867,0.0775692,0.18029748648405075,0.227688,1.18215,0.293951,0.723136,,,3.31494,0.708938,0.634779,70.58999633789062,,,,,,,140.70000000000002,4.851724137931035,134,4.620689655172414,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Gavin Williams","CLE",0,0,2.15077,3.46962,5,5,0,0,,29.13,120.29,23.8202,12.05,11.23,3.2821,10.2438,0.0616349,0.864196,34.0595,10.523,3.16493,3.32489,1.01404,0.283144,0.085159,0.19798506051301956,0.218169,1.16938,0.285883,0.747021,,,3.3536,0.684668,0.634779,144.74000549316406,,,,,,,150.3,5.182758620689656,141,4.862068965517241,,,,,,,,,,,,,,,,,,,"Gavin Williams","30122",668909
"Logan Gilbert","SEA",0,0,1.99735,3.58018,5,5,0,0,,28.155,114.699,23.4864,12.01,11.2,3.47219,7.47166,0.0821485,1.18883,30.8707,9.86811,2.38838,4.13171,1.10992,0.269147,0.0651417,0.20400510728359222,0.22149,1.09956,0.279157,0.726063,,,3.41646,0.672805,0.56713,37.150001525878906,,,,,,,148.50000000000006,5.303571428571431,139,4.964285714285714,,,,,,,,,,,,,,,,,,,"Logan Gilbert","22250",669302
"George Kirby","SEA",0,0,2.00006,3.93841,5,5,0,0,,27.925,116.36,27.2079,13.09,12.22,3.05081,6.57284,0.0798687,0.958841,25.6622,8.27073,2.11837,3.90428,0.983251,0.220541,0.056487,0.16405412554740906,0.250007,1.20969,0.301528,0.701152,,,3.4748,0.657727,0.45988,64.58000183105469,,,,,,,128.10000000000002,4.575000000000001,129,4.607142857142857,,,,,,,,,,,,,,,,,,,"George Kirby","25436",669923
