Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Cristopher Sánchez","PHI",2.1782,1.3465,3.4104,2.91138,4.9383,4.9383,0,0,,30.7003,124.849,27.1981,11.1287,9.93114,2.50719,7.6836,,1.0148,31.7879,9.31884,2.2525,4.13711,0.735,0.254611,0.0615431,0.19306763261556625,0.234162,1.1362,0.30164,0.757149,,,2.92417,0.87497,0.931678,24.75,,,,,,,159.29999999999995,5.138709677419353,153,4.935483870967742,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Tarik Skubal","LAD",2.0756,1.1212,3.0826,2.90159,4.5,4.5,0,0,,27.7913,110.414,21.9621,9.7862,8.95987,3.29481,6.0236,,1.0199,34.5605,11.1922,1.9507,5.73752,1.067,0.313008,0.0545547,0.2584536336362362,0.21246,1.00699,0.284931,0.778656,,,2.89776,0.822722,0.789842,7.019999980926514,,,,,,,162.10000000000002,5.7892857142857155,150,5.357142857142857,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Paul Skenes","PIT",1.846,1.3006,2.7846,3.0075,4.56,4.56,0,0,,26.4031,107.9,21.7433,9.6678,8.82305,2.42909,7.398,,1.1366,31.5747,10.7628,2.52175,4.268,0.828,0.292629,0.0685635,0.22406578809022903,0.218822,1.10371,0.295498,0.756529,,,2.85735,0.753764,0.675981,9.649999618530273,,,,,,,150.59999999999997,5.792307692307691,144,5.538461538461538,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Chris Sale","ATL",1.9569,1.2181,2.9608,2.99749,4.5,4.5,0,0,,27.334,110.351,22.0169,9.9549,9.1037,2.7577,6.7263,,1.5695,33.4531,11.0148,2.2147,4.97348,0.908,0.303152,0.0609537,0.24219807237386703,0.215735,1.05155,0.292496,0.755083,,,2.85768,0.749286,0.72085,39.36000061035156,,,,,,,144.7,5.359259259259259,135,5,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Jesús Luzardo","PHI",2.0187,1.4322,2.9976,3.26326,4.9383,4.9383,0,0,,29.3369,120.778,24.4754,11.6051,10.6371,3.29225,9.4408,,1.0677,34.0984,10.4607,2.89626,3.61181,1.01,0.282323,0.0781666,0.20415639132261276,0.22196,1.15609,0.290662,0.761288,,,3.29224,0.710465,0.678408,70.58999633789062,,,,,,,153.3,5.286206896551724,144,4.9655172413793105,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Zack Wheeler","PHI",1.9491,1.3664,2.8888,3.234,4.75,4.75,0,0,,28.1583,115.403,23.532,11.0329,10.1182,3.17876,7.9731,,1.2787,32.4722,10.3788,2.54837,4.07272,1.016,0.281381,0.0690892,0.21229169517755508,0.221684,1.11886,0.288697,0.756693,,,3.2302,0.710044,0.718478,110.48999786376953,,,,,,,144.90000000000003,5.175000000000002,138,4.928571428571429,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Jacob deGrom","TEX",1.7837,1.4501,2.6063,3.30768,4.75,4.75,0,0,,26.6576,108.629,22.1909,10.58,9.79719,3.29962,6.8183,,0.6757,31.5606,10.6553,2.30196,4.62881,1.114,0.290536,0.0627668,0.22776883840560913,0.219419,1.08821,0.285045,0.755613,,,3.16798,0.678648,0.601172,50.0099983215332,,,,,,,145.7,5.3962962962962955,136,5.037037037037037,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
"Dylan Cease","TOR",1.8516,1.4418,2.7838,3.32063,4.7407,4.7407,0,0,,27.77,116.047,21.9716,11.1369,10.246,2.96522,11.1032,,0.8462,35.5258,11.5136,3.59844,3.1996,0.961,0.306133,0.0956785,0.21045437455177307,0.211067,1.19103,0.289702,0.75848,,,3.20379,0.674316,0.648402,74.7699966430664,,,,,,,149.10000000000002,5.325000000000001,137,4.892857142857143,,,,,,,,,,,,,,,,,,,"Dylan Cease","18525",656302
"Jacob Misiorowski","MIL",1.924,1.3958,2.9234,3.18447,4.75,4.75,0,0,,28.2121,116.434,21.5754,10.8643,9.98228,3.05004,10.7225,,1.6494,36.8988,11.7712,3.42061,3.44125,0.973,0.316907,0.0920908,0.22481663525104523,0.207332,1.14482,0.288947,0.764725,,,3.18859,0.672237,0.660369,114.13999938964844,,,,,,,148.10000000000002,5.2892857142857155,136,4.857142857142857,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","31623",694819
"Yoshinobu Yamamoto","LAD",1.9218,1.2701,2.8409,3.32439,4.5,4.5,0,0,,27.5918,113.875,24.3754,11.2074,10.1918,3.06269,7.9377,,0.9826,29.0448,9.47394,2.58915,3.6591,0.999,0.255059,0.0697054,0.18535324186086655,0.232247,1.17111,0.292567,0.753094,,,3.39092,0.655649,0.672108,26.639999389648438,,,,,,,138.90000000000003,4.960714285714287,132,4.714285714285714,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
"Logan Webb","SFG",1.7585,1.7817,3.0954,3.47449,4.9383,4.9383,0,0,,30.6441,128.541,29.8815,13.1083,11.8303,2.59453,8.4276,,1.1076,26.3772,7.74684,2.47514,3.12986,0.762,0.205205,0.0655635,0.13964104652404785,0.251093,1.25013,0.303074,0.726735,,,3.39599,0.624067,0.632622,57.189998626708984,,,,,,,139.49999999999997,4.499999999999999,141,4.548387096774194,,,,,,,,,,,,,,,,,,,"Logan Webb","17995",657277
"Drew Rasmussen","TBR",1.7895,1.5688,2.5825,3.50401,4.94,4.94,0,0,,27.5924,113.783,25.2192,11.7077,10.7427,3.13327,6.6655,,1.0739,27.726,9.04358,2.17413,4.15963,1.022,0.243674,0.0585808,0.18509355559945107,0.237819,1.15556,0.293757,0.733759,,,3.39137,0.601186,0.576145,132.36000061035156,,,,,,,137.30000000000004,4.90357142857143,133,4.75,,,,,,,,,,,,,,,,,,,"Drew Rasmussen","25385",656876
