Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Cristopher Sánchez","PHI",2,1,3,2.89984,5,5,0,0,,31,128,27,11,10,3,8,,1,34,9.72795,2.21635,4.38918,0.735465,0.26363,0.0600636,0.20356645062565804,0.226606,1.10998,0.295213,0.761432,,,2.84932,0.916635,0.93164,24.75,,,,,,,163.29999999999995,5.26774193548387,157,5.064516129032258,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Tarik Skubal","LAD",2,1,3,2.74234,4,4,0,0,,28,111,22,9,9,3,6,,1,34,10.8283,1.89073,5.72706,0.99617,0.304594,0.0531852,0.2514093182981014,0.209178,0.984075,0.277962,0.785502,,,2.8655,0.820031,0.900244,7.019999980926514,,,,,,,160.10000000000002,5.717857142857143,148,5.285714285714286,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Chris Sale","ATL",2,1,3,2.79848,4,4,0,0,,27,109,21,9,8,3,7,,1,33,11.2476,2.35114,4.78391,0.922559,0.30504,0.0637637,0.24127604812383652,0.212045,1.06554,0.287524,0.78731,,,2.82819,0.769116,0.840526,39.36000061035156,,,,,,,150.3,5.566666666666667,138,5.111111111111111,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Paul Skenes","PIT",2,1,3,2.99771,5,5,0,0,,27,108,22,10,9,3,7,,1,31,10.4062,2.45521,4.23843,0.868773,0.287163,0.0677521,0.21941042691469193,0.220403,1.09076,0.293452,0.760728,,,2.97156,0.738388,0.752513,9.649999618530273,,,,,,,143.7,5.322222222222222,134,4.962962962962963,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Jacob Misiorowski","MIL",2,1,3,2.50623,5,5,0,0,,25,108,18,8,7,3,10,,1,38,13.5417,3.67389,3.68594,0.921652,0.350822,0.0951786,0.25564368069171906,0.183956,1.11305,0.270815,0.834191,,,2.77732,0.731776,0.796786,114.13999938964844,,,,,,,144.3,5.772,129,5.16,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","31623",694819
"Jesús Luzardo","PHI",2,1,3,3.19731,5,5,0,0,,29,120,24,11,10,3,9,,1,34,10.676,2.86462,3.72686,1.00607,0.286164,0.0767844,0.20937999337911606,0.217961,1.14262,0.286854,0.765225,,,3.25386,0.730196,0.788723,70.58999633789062,,,,,,,153.3,5.286206896551724,144,4.9655172413793105,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Zack Wheeler","PHI",2,1,3,3.44384,5,5,0,0,,29,117,24,12,11,4,8,,1,33,10.2832,2.62132,3.92291,1.12681,0.281167,0.0716731,0.20949428528547287,0.223668,1.12533,0.288009,0.744588,,,3.42975,0.671509,0.67792,110.48999786376953,,,,,,,142.00000000000003,4.896551724137932,132,4.551724137931035,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Logan Webb","SFG",2,2,3,3.61379,5,5,0,0,,32,131,30,14,13,3,8,,1,28,7.89113,2.27597,3.46715,0.818516,0.211856,0.061104,0.15075251460075378,0.250518,1.21562,0.303206,0.714017,,,3.39895,0.620367,0.549847,57.189998626708984,,,,,,,150.9,4.715625,150,4.6875,,,,,,,,,,,,,,,,,,,"Logan Webb","17995",657277
"Yoshinobu Yamamoto","LAD",2,1,2,3.36921,4,4,0,0,,27,109,22,11,10,3,8,,1,28,9.53526,2.65145,3.59624,0.993274,0.261911,0.0728292,0.18908192217350006,0.226024,1.13253,0.286736,0.739914,,,3.41298,0.618295,0.603769,26.639999389648438,,,,,,,134.7,4.988888888888888,125,4.62962962962963,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
"Blake Snell","LAD",2,1,3,3.09053,4,4,0,0,,25,104,19,9,8,3,10,,1,32,11.5982,3.81617,3.03922,0.969622,0.306499,0.100848,0.20565125346183777,0.202647,1.18022,0.277694,0.782172,,,3.3254,0.598215,0.696201,178.41000366210938,,,,,,,129.7,5.188,117,4.68,,,,,,,,,,,,,,,,,,,"Blake Snell","13543",605483
