Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Tarik Skubal","LAD",2,1,3,2.68831,4,4,0,0,,27,108,21,9,8,3,5,,1,34,11.2543,1.54285,7.29451,0.909205,0.318574,0.0436732,0.27490124851465225,0.208559,0.947033,0.28495,0.772539,,,2.51477,0.924002,0.833896,7.019999980926514,,,,,,,158.3,5.862962962962963,146,5.407407407407407,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Cristopher Sánchez","PHI",2,1,3,3.08917,5,5,0,0,,31,128,28,12,11,3,7,,1,33,9.36381,2.04676,4.57494,0.761586,0.254524,0.0556344,0.19888949766755104,0.231844,1.11519,0.29701,0.744542,,,2.87827,0.885883,0.810351,24.75,,,,,,,161.7,5.216129032258064,158,5.096774193548387,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Chris Sale","ATL",2,1,3,2.81868,4,4,0,0,,27,108,22,9,8,2,6,,2,32,10.8693,2.10361,5.16695,0.74182,0.297708,0.0576177,0.2400902397930622,0.225347,1.07871,0.310039,0.766404,,,2.66049,0.819298,0.840019,39.36000061035156,,,,,,,158,5.851851851851852,149,5.518518518518518,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Logan Webb","SFG",2,1,3,3.28384,5,5,0,0,,31,127,29,12,11,2,7,,1,28,8.19363,1.99574,4.10555,0.683252,0.219942,0.0535719,0.16637013852596283,0.244611,1.1707,0.301764,0.727254,,,3.02905,0.751589,0.730475,57.189998626708984,,,,,,,161.39999999999998,5.2064516129032254,161,5.193548387096774,,,,,,,,,,,,,,,,,,,"Logan Webb","17995",657277
"Jesús Luzardo","PHI",2,1,3,3.63245,5,5,0,0,,29,121,25,13,12,3,9,,1,34,10.5711,2.75422,3.83813,1.00607,0.283233,0.0737945,0.20943813771009445,0.227003,1.16935,0.298609,0.72138,,,3.21894,0.729033,0.56414,70.58999633789062,,,,,,,150.70000000000002,5.196551724137931,144,4.9655172413793105,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Dylan Cease","TOR",2,1,3,3.26727,5,5,0,0,,27,113,21,11,10,3,11,,1,35,11.5986,3.65622,3.1723,0.871104,0.309537,0.0975751,0.21196233481168747,0.207668,1.18177,0.288958,0.752363,,,3.05121,0.724166,0.603679,74.7699966430664,,,,,,,142.3,5.270370370370371,130,4.814814814814815,,,,,,,,,,,,,,,,,,,"Dylan Cease","18525",656302
"Paul Skenes","PIT",2,1,3,2.88257,5,5,0,0,,25,102,20,9,8,2,7,,1,29,10.4532,2.41667,4.32544,0.823671,0.287021,0.0663563,0.22066428512334824,0.214723,1.07035,0.286269,0.766499,,,2.88729,0.719635,0.72281,9.649999618530273,,,,,,,142.4,5.696000000000001,133,5.32,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Yoshinobu Yamamoto","LAD",2,1,2,3.44153,4,4,0,0,,28,111,22,11,11,3,7,,1,29,9.46816,2.2335,4.23916,0.956795,0.262234,0.06186,0.20037445053458214,0.212156,1.03951,0.266376,0.700441,,,3.20663,0.713991,0.66636,26.639999389648438,,,,,,,147.10000000000002,5.253571428571429,135,4.821428571428571,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
"Jacob Misiorowski","MIL",2,1,3,3.18054,5,5,0,0,,25,102,18,10,9,3,9,,2,34,12.2559,3.05753,4.00843,0.950413,0.336532,0.083956,0.2525761276483536,0.198985,1.06338,0.2849,0.741921,,,2.9618,0.665521,0.56446,114.13999938964844,,,,,,,136.3,5.452000000000001,121,4.84,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","31623",694819
"Max Fried","NYY",2,1,3,3.2899,4,4,0,0,,27,110,23,11,10,2,8,,1,25,8.30367,2.66206,3.11927,0.659409,0.223592,0.0716809,0.15191099047660828,0.226842,1.15752,0.281301,0.720595,,,3.1733,0.662649,0.615582,50.04999923706055,,,,,,,138.40000000000003,5.1259259259259276,132,4.888888888888889,,,,,,,,,,,,,,,,,,,"Max Fried","13743",608331
