Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bobby Witt Jr.","KCR",24,99.1071,88.5978,26.0394,15.6939,4.60568,1.46137,4.27849,16.1985,14.068,8.67798,0.929999,16.1627,0.898372,0.822512,0.109807,1.0769,5.25854,1.30627,0.293906,0.0875617,0.163083,0.536914,0.359767,0.523752,0.376924,0.88352,0.229847,7.65231,0.315471,,0.375778,16.5552,4.85445,141.436,0.375778,1.89,5.137079894542694,3.0011110305786133,1.18878,3.0999999046325684,,,,,,,151.1,6.295833333,151.1,6.295833333,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Cal Raleigh","SEA",23,86.9481,73.5267,16.1933,8.09556,2.94414,0.00210101,5.15151,11.8023,14.2011,11.8066,0.690308,23.51,0.891464,0.662483,0.0603716,0.875864,0.873676,0.300029,0.220237,0.135789,0.270391,0.502196,0.332516,0.470526,0.346987,0.803042,0.250289,3.05143,0.242529,,-0.0635957,12.4252,2.16002,129.86,-0.0635957,2.54,2.946565978229046,3.825121283531189,1.00537,18.729999542236328,,,,,,,112.2,4.878260869,112.2,4.878260869,,,,,,,,,,,,,,,,,,,"Cal Raleigh","21534",663728
"Yordan Alvarez","HOU",24,101.283,84.4982,25.11,13.72,5.07618,0,6.31374,15.5158,17.9574,14.2413,2.67042,16.5689,1.62042,0.845568,0.0763857,1.56453,0.34606,0.13058,0.297165,0.140609,0.163591,0.859521,0.404836,0.581401,0.414455,0.986237,0.284236,2.1525,0.300926,,-0.138486,19.9836,8.0261,170.738,-0.138486,-0.02,8.168238624930382,-2.44979240372777,0.949719,33.38999938964844,,,,,,,174.9,7.2875,174.9,7.2875,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Pete Crow-Armstrong","CHC",25,107.381,94.2865,23.2572,13.2551,4.73441,0.76243,4.50521,15.8237,13.4896,9.59712,0.661234,27.2023,1.64064,0.790252,1.06549,0.998461,5.771,1.11067,0.246665,0.0893748,0.253326,0.352806,0.324461,0.456397,0.337656,0.780858,0.209732,7.20748,0.295916,,0.561531,14.5372,1.85967,115.368,0.561531,2.36,2.544038712978363,2.745802342891693,0.8948,32.939998626708984,,,,,,,146.6,5.864,146.6,5.864,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Fernando Tatis Jr.","SDP",25,108.51,94.9106,27.0714,17.3723,4.85032,0.768679,4.08006,16.948,14.4482,11.6996,0.640983,19.1333,1.0015,0.717351,0.180698,2.04753,5.38253,1.37736,0.28523,0.10782,0.176327,0.611477,0.367145,0.481497,0.368092,0.848643,0.196267,6.60674,0.317496,,0.342225,17.3532,4.54233,137.661,0.342225,0.88,5.251616597175598,-0.22967922687530518,0.871197,14.010000228881836,,,,,,,159.7,6.388,159.7,6.388,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Shohei Ohtani","LAD",24,111.189,92.7666,26.0113,14.297,5.22623,0.314826,6.17328,18.6141,17.9846,16.4919,2.43895,24.5064,0.973455,0.626913,0.0992214,1.71129,3.8573,1.197,0.280395,0.148322,0.220402,0.672961,0.39218,0.543159,0.396762,0.93534,0.262764,5.18645,0.316326,,0.111891,20.352,7.22481,153.365,0.111891,0,7.240141794085503,-2.4370369911193848,0.857722,1.2699999809265137,,,,,,,179.3,7.470833333,179.3,7.470833333,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Juan Soto","NYM",22,103.464,83.0293,22.3585,13.1241,3.89692,0.0704614,5.26705,15.8124,15.1971,18.9632,1.56611,16.5831,0.654411,0.68413,0.132299,2.04837,2.4458,0.808055,0.269284,0.183283,0.160279,1.14353,0.406229,0.508224,0.394498,0.914453,0.23894,3.9115,0.276277,,-0.0212427,18.7491,6.53402,153.085,-0.0212427,-0.07,6.5769819766283035,-1.8464858010411263,0.824773,4.650000095367432,,,,,,,159.8,7.263636363,159.8,7.263636363,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Corbin Carroll","ARI",22,102.851,88.425,22.9169,12.609,5.25948,1.13339,3.915,16.1846,13.5599,11.9514,0.441848,20.1976,1.44555,0.687671,0.340901,1.41482,4.74348,0.92318,0.259167,0.116201,0.196377,0.591725,0.354248,0.477106,0.360519,0.831354,0.217939,7.39643,0.292336,,0.423127,15.8201,3.67732,127.903,0.423127,1.62,3.870783418416977,0.6162426471710205,0.797902,14.100000381469727,,,,,,,144.3,6.559090909,144.3,6.559090909,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"Miguel Vargas","CHW",25,113.441,97.5608,25.1441,14.24,5.56868,0.533226,4.80218,15.5636,15.4752,13.558,0.4461,19.5684,1.29918,0.903658,0.11912,1.41797,1.81686,0.59192,0.257728,0.119516,0.172498,0.692854,0.352989,0.473405,0.358924,0.826395,0.215678,4.60421,0.274543,,-0.0437959,17.3032,3.91011,131.631,-0.0437959,-0.69,4.116567272692919,-0.5340373069047928,0.775717,303.0899963378906,,,,,,,158.1,6.324,158.1,6.324,,,,,,,,,,,,,,,,,,,"Miguel Vargas","20178",678246
"Julio Rodríguez","SEA",25,105.304,94.6411,26.1822,17.0316,4.49704,0.646501,4.00705,15.2567,13.9799,8.51775,0.531571,21.2983,1.36123,0.681199,0.101974,1.83688,3.59715,0.921515,0.276648,0.0808874,0.202256,0.399926,0.342783,0.464845,0.350269,0.807628,0.188197,6.00526,0.316712,,0.18988,15.3271,2.89475,132.143,0.18988,-0.83,4.114245876669884,-0.44419753551483154,0.755227,9.489999771118164,,,,,,,140.3,5.612,140.3,5.612,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Corey Seager","TEX",22,94.472,81.3655,21.0827,12.6572,4.06332,0,4.36222,11.8579,13.8694,10.7093,1.26224,19.0594,0.928904,0.762486,0.0839647,1.74912,0.369141,0.138127,0.259111,0.11336,0.201747,0.561891,0.348963,0.469889,0.352652,0.818852,0.210777,2.22341,0.284816,,-0.114769,13.932,2.7785,129.163,-0.114769,0.01,3.0795189067721367,0.7012836430221796,0.727368,95.08999633789062,,,,,,,121.8,5.536363636,121.8,5.536363636,,,,,,,,,,,,,,,,,,,"Corey Seager","13624",608369
"Gunnar Henderson","BAL",25,105.877,92.9414,23.6721,14.6008,5.02426,0.516373,3.5307,13.9264,12.066,10.827,0.492698,22.3377,1.19722,0.830541,0.0800847,1.9419,2.54207,0.712883,0.254699,0.10226,0.210978,0.484695,0.337406,0.433835,0.337102,0.771241,0.179135,5.17103,0.296618,,0.0659769,14.2863,1.78633,118.302,0.0659769,-0.21,2.312696509063244,0.9474074095487595,0.715466,12.510000228881836,,,,,,,138.1,5.524,138.1,5.524,,,,,,,,,,,,,,,,,,,"Gunnar Henderson","26289",683002
"Francisco Lindor","NYM",25,116.264,101.147,25.5247,16.0371,5.02489,0.250453,4.21226,15.4024,14.4652,11.2913,0.151592,20.7872,1.86994,0.874226,0.124373,1.80371,3.28271,0.998325,0.252353,0.097118,0.178794,0.543185,0.335867,0.431919,0.337338,0.767786,0.179566,4.86075,0.276707,,0.0801683,15.7099,1.9837,114.719,0.0801683,-0.05,2.136018328368664,1.0278604738414288,0.707221,25.350000381469727,,,,,,,138.6,5.544,138.6,5.544,,,,,,,,,,,,,,,,,,,"Francisco Lindor","12916",596019
"Mookie Betts","LAD",24,109.091,95.5568,25.3011,16.2212,5.30883,0.243,3.5281,14.2613,14.0909,11.2934,0.393299,12.1769,0.893688,1.06045,0.136101,1.57771,1.1412,0.418723,0.264776,0.103522,0.111621,0.927441,0.344547,0.436183,0.341584,0.780731,0.171407,3.73127,0.269095,,-0.10414,15.1144,2.23488,116.33,-0.10414,0.25,2.03599913418293,1.3212863206863403,0.703247,60.58000183105469,,,,,,,134,5.583333333,134,5.583333333,,,,,,,,,,,,,,,,,,,"Mookie Betts","13611",605141
"José Ramírez","CLE",24,107.166,93.6243,25.0665,15.7832,5.55373,0.42546,3.30413,14.8058,13.5583,11.6579,2.19705,11.7427,0.74044,1.0367,0.105545,1.20402,5.80653,1.70657,0.267735,0.108784,0.109575,0.992782,0.349945,0.442017,0.340123,0.791962,0.174282,5.76337,0.273348,,0.31153,14.7213,2.06915,118.741,0.31153,0.33,2.6401166021823883,0.3817722015082836,0.695816,6.28000020980835,,,,,,,136.4,5.683333333,136.4,5.683333333,,,,,,,,,,,,,,,,,,,"Jose Ramirez","13510",608070
"William Contreras","MIL",24,95.7055,83.391,22.1425,14.9412,4.14024,0,3.06111,11.3196,13.1751,10.6745,0.524734,15.3266,0.746529,0.757872,0.135037,2.39374,0.552739,0.242607,0.265527,0.111535,0.160143,0.696467,0.351194,0.425299,0.341303,0.776493,0.159772,2.43591,0.290162,,-0.137021,13.2381,1.93897,116.636,-0.137021,0.52,1.775696337223053,1.7921416759490967,0.680479,56.560001373291016,,,,,,,117.9,4.9125,117.9,4.9125,,,,,,,,,,,,,,,,,,,"William Contreras","20503",661388
"Kevin McGonigle","DET",24,101.628,88.1054,22.4075,14.0654,4.77026,0.393488,3.1784,13.1704,12.0501,11.7717,0.236823,15.485,0.682647,0.830508,0.237457,1.45785,1.83794,0.467368,0.254326,0.115831,0.152369,0.760198,0.343838,0.425626,0.338538,0.769464,0.1713,4.56648,0.273637,,0.0251422,13.8307,1.83235,116.296,0.0251422,0,1.9453476462513208,0.8670033812522888,0.654414,999,,,,,,,120.7,5.029166666,120.7,5.029166666,,,,,,,,,,,,,,,,,,,"Kevin McGonigle","33572",805808
