Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bobby Witt Jr.","KCR",23.15,104.936,93.7457,27.3277,16.6545,6.0948,0.6032,3.9752,15.9534,13.5548,9.0665,1.2592,17.3898,0.9444,0.7247,0.4545,,5.8187,1.8074,0.291509,0.0864004,0.165718,0.521369,0.357371,0.496604,0.366011,0.853975,0.205095,6.46263,0.319436,0.383,0.275856,16.6054,4.21658,133.847,0.658856,1.229,4.776809334754944,2.385999917984009,1.11032,3.0999999046325684,,,,,,,153.7,6.682608695,153.7,6.682608695,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Pete Crow-Armstrong","CHC",24.07,106.949,95.2304,24.2667,13.4959,4.4863,1.0349,5.2496,15.9665,14.1239,8.9409,0.6417,26.8835,1.4973,0.6902,0.5901,,5.4321,1.4702,0.254821,0.0835998,0.251368,0.332579,0.3263,0.489041,0.349893,0.815342,0.23422,7.41226,0.298132,0.256,0.349151,15.534,2.90747,123.582,0.605151,2.247,3.6349701285362244,2.6479999721050262,0.994717,32.939998626708984,,,,,,,140.4,5.85,140.4,5.85,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Yordan Alvarez","HOU",23.66,106.942,88.378,26.4274,15.1164,5.0603,0.2269,6.0237,17.862,16.1219,15.9022,3.9568,18.4268,1.4972,0.745,0.4193,,0.3527,0.1163,0.299027,0.1487,0.172307,0.862993,0.411433,0.565893,0.409496,0.977326,0.266866,2.9368,0.315493,-0.259,-0.140725,20.6725,8.04687,167.289,-0.399725,-0.043,7.943455994129181,-2.6299998946487904,0.928851,33.38999938964844,,,,,,,179.5,7.479166666,179.5,7.479166666,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Julio Rodríguez","SEA",24.07,106.881,96.6483,26.1359,16.6716,4.5083,0.2403,4.7157,14.2797,14.9973,7.9626,0.5344,23.1086,1.2826,0.7639,0.2235,,3.4487,0.9898,0.270423,0.0744997,0.216209,0.344573,0.331727,0.468419,0.345968,0.800146,0.197996,4.92822,0.307815,0.111,0.137845,15.1859,2.5674,129.151,0.248845,0.721,3.861286610364914,1.1220000088214874,0.894939,9.489999771118164,,,,,,,140,5.833333333,140,5.833333333,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Gunnar Henderson","BAL",24.07,108.042,94.6525,24.473,14.6583,4.7614,0.7241,4.3292,14.6234,13.6468,11.1283,0.5402,22.3191,1.1885,0.7561,0.3167,,2.8569,0.863,0.258556,0.103,0.206578,0.4986,0.341515,0.461374,0.348545,0.802889,0.202818,5.69934,0.292957,0.332,0.0655464,15.5754,2.81976,126.261,0.397546,-0.157,3.6871155202388763,1.046999990940094,0.873711,12.510000228881836,,,,,,,136.1,5.670833333,136.1,5.670833333,,,,,,,,,,,,,,,,,,,"Gunnar Henderson","26289",683002
"Junior Caminero","TBR",25,110.338,98.1805,26.7283,15.2629,4.3094,0.1921,6.9638,15.7529,18.4656,10.438,1.3241,20.5786,0.7724,0.7973,0.1498,,0.8866,0.3229,0.272236,0.0946002,0.186505,0.507226,0.344308,0.532827,0.372499,0.877135,0.26059,3.34885,0.276677,-0.064,-0.0992916,18.0376,5.01091,140.01,-0.163292,-0.67,4.955167144536972,-0.3580000102519989,0.868036,16.479999542236328,,,,,,,165.5,6.62,165.5,6.62,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Juan Soto","NYM",22.36,100.767,79.5849,21.9506,12.6903,3.307,0.3796,5.5738,16.7462,14.504,19.5186,1.8138,16.2672,0.6046,0.707,0.352,,2.6896,0.9206,0.275814,0.1937,0.161433,1.19987,0.418999,0.537015,0.40889,0.956014,0.261202,4.85235,0.28018,-0.113,-0.0177065,19.4298,7.53306,162.744,-0.130706,-0.429,7.464884579181671,-2.379000037908554,0.852123,4.650000095367432,,,,,,,174.2,7.918181818,174.2,7.918181818,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Fernando Tatis Jr.","SDP",24.07,111.017,96.996,27.2456,17.0669,5.1217,0.3523,4.7047,17.1572,13.2159,11.5569,0.7771,20.4662,1.1102,0.6865,0.6678,,5.47,1.4192,0.280894,0.1041,0.184351,0.564682,0.361693,0.486474,0.366985,0.848167,0.20558,5.84045,0.310859,0.131,0.345253,17.655,4.54814,136.918,0.476253,0.505,5.399939924478531,-0.6490000486373901,0.85183,14.010000228881836,,,,,,,161.4,6.725,161.4,6.725,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Elly De La Cruz","CIN",24.07,109.169,96.0574,24.9538,14.7439,4.9341,0.9038,4.372,15.4767,13.1807,11.2662,0.5458,28.9421,0.655,0.7334,0.4566,,5.6539,1.6509,0.25978,0.1032,0.265114,0.389267,0.339199,0.466508,0.348827,0.805707,0.206727,6.81047,0.324242,0.359,0.3031,15.7626,2.87402,118.485,0.6621,0.334,3.0864086151123047,1.371999979019165,0.815867,8.449999809265137,,,,,,,143.6,5.983333333,143.6,5.983333333,,,,,,,,,,,,,,,,,,,"Elly De La Cruz","26668",682829
"Cal Raleigh","SEA",21.22,91.2447,78.0876,17.128,8.8206,2.9895,0.0518,5.2661,12.1531,13.3105,11.506,0.8212,25.4253,0.8212,0.6332,0.1968,,0.8332,0.2882,0.219343,0.126101,0.27865,0.452541,0.323513,0.461269,0.338858,0.784782,0.241926,3.25525,0.246972,-0.225,-0.0681097,12.4411,1.66868,124.207,-0.29311,0.137,2.267719656229019,1.3850000202655792,0.809583,18.729999542236328,,,,,,,113.8,5.419047619,113.8,5.419047619,,,,,,,,,,,,,,,,,,,"Cal Raleigh","21534",663728
"Kevin McGonigle","DET",23.76,107.439,92.3851,24.9074,16.4889,4.783,0.5351,3.1004,14.2224,11.8253,13.1828,0.1074,15.2435,0.7521,0.7275,0.3917,,1.9679,0.6079,0.269604,0.1227,0.14188,0.864815,0.362851,0.433639,0.351691,0.79649,0.164035,4.68491,0.291659,0.135,-0.0296842,15.761,3.07664,125.444,0.105316,-0.152,3.274824984371662,0.7749999910593033,0.801702,999,,,,,,,139.4,5.808333333,139.4,5.808333333,,,,,,,,,,,,,,,,,,,"Kevin McGonigle","33572",805808
"Shohei Ohtani","LAD",24.07,111.626,93.6146,25.4004,13.3112,4.316,0.7739,6.9994,19.4521,15.9347,15.8509,2.9023,26.961,0.7814,0.6772,0.7021,,2.7602,0.8014,0.271329,0.142,0.241529,0.58792,0.378932,0.558273,0.393515,0.937205,0.286943,5.80656,0.304999,0.054,0.0680395,20.1397,6.96097,151.185,0.12204,0,6.986071310937405,-2.809000015258789,0.795282,1.2699999809265137,,,,,,,183,7.625,183,7.625,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"José Ramírez","CLE",24.07,107.039,94.0341,25.4455,15.3914,5.6523,0.2524,4.1494,14.7416,14.4313,11.2926,2.4619,13.1272,0.7493,0.7804,0.1825,,5.9639,1.4817,0.270599,0.1055,0.12264,0.860244,0.35082,0.468456,0.349317,0.819276,0.197857,5.53048,0.274654,0.025,0.441175,15.4974,2.86023,125.135,0.466175,-0.01,3.585533320903778,0.046000001952052116,0.757569,6.28000020980835,,,,,,,145.6,6.066666666,145.6,6.066666666,,,,,,,,,,,,,,,,,,,"Jose Ramirez","13510",608070
"Francisco Lindor","NYM",24.07,109.97,96.5042,24.4081,15.1465,4.3135,0.5515,4.3965,15.3716,12.8609,10.4471,0.11,20.1211,1.7595,0.7021,0.5569,,2.7857,0.7316,0.252923,0.0949996,0.182969,0.519211,0.334647,0.445722,0.341543,0.780369,0.192799,5.42535,0.275306,-0.084,0.100656,15.2324,2.24918,117.541,0.0166561,0.245,2.334076352417469,1.3660000562667847,0.741131,25.350000381469727,,,,,,,131.2,5.466666666,131.2,5.466666666,,,,,,,,,,,,,,,,,,,"Francisco Lindor","12916",596019
"Mookie Betts","LAD",24.07,105.491,92.8972,24.6817,15.4864,4.8671,0.3108,4.0173,13.9776,14.1462,10.8762,0.5275,12.3832,0.7384,0.7531,0.2266,,1.0054,0.314,0.265688,0.1031,0.117386,0.878303,0.344809,0.454505,0.34786,0.799314,0.188816,3.90313,0.267501,-0.041,-0.0800293,15.1494,2.69497,120.542,-0.121029,-0.019,2.4823279678821564,1.142000013962388,0.718596,60.58000183105469,,,,,,,137,5.708333333,137,5.708333333,,,,,,,,,,,,,,,,,,,"Mookie Betts","13611",605141
"Gabriel Moreno","ARI",18.66,80.4696,70.7451,20.3218,13.8998,4.1377,0.2235,2.0608,9.8504,10.016,8.3849,0.1609,12.7624,0.6438,0.5776,0.1181,,0.8824,0.3247,0.287254,0.1042,0.158599,0.657,0.365277,0.43945,0.354078,0.804726,0.152196,3.7768,0.323206,0.044,-0.0872371,11.9596,2.45921,123.58,-0.0432371,0.386,2.2362857684493065,1.5570000112056732,0.698639,181.22000122070312,,,,,,,100.3,5.278947368,100.3,5.278947368,,,,,,,,,,,,,,,,,,,"Gabriel Moreno","22664",672515
