Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,Name,MLBAMID,playerids,PlayerId
NYM,Mets,126.956,474.17,522.897,110.882,69.453,19.8489,2.60432,18.9758,71.6582,55.5288,37.9841,2.19615,147.616,5.98713,3.50937,0.728561,4.88822,29.4519,7.85865,0.233845,0.296853,0.406747,0.703599,0.304154,0.0726417,0.282304,0.257318,0.172902,6.95795,0.295435,,,58.0054,-3.77894,-1.75,1.93784,1.93784,1.80449,0.22822058200836182,0.018056273460388184,97.2414,566.0,4.456692913,566.0,4.456692913,105.63999938964844,0.03571429,OF,/players/luis-robert-jr/20043/stats/batting,25,NL,Luis Robert Jr.,673357,20043,20043
KCR,Royals,119.344,434.878,503.554,107.086,69.9991,23.03,1.38847,12.6685,61.4911,53.8882,51.455,0.0215723,96.3605,12.2869,3.6181,1.31556,9.5481,8.31417,2.62287,0.246244,0.340133,0.39298,0.733113,0.324661,0.102184,0.191361,0.533985,0.146736,4.51009,0.286576,,,64.2439,4.74513,-1.42,-0.294047,-0.294047,1.80381,2.7768483757972717,-2.4835333824157715,105.174,554.6,4.660504201,554.6,4.660504201,607.719970703125,0.18493151,2B,/players/jonathan-india/21523/stats/batting,7,AL,Jonathan India,663697,21523,21523
LAA,Angels,139.592,516.13,567.69,122.253,67.27,23.0592,1.44217,30.4812,72.2496,79.7521,39.6651,1.23478,155.601,7.85412,3.52108,0.519494,7.56441,10.1238,3.08191,0.236864,0.299331,0.464301,0.763632,0.326649,0.069871,0.274095,0.254915,0.227437,4.63476,0.275119,,,73.3423,6.26537,-2.48,0.0130237,0.0130237,1.7815,5.621077382005751,-7.754069805145264,108.382,676.2,4.83,676.2,4.83,120.33000183105469,0.00606061,OF,/players/jo-adell/20220/stats/batting,1,AL,Jo Adell,666176,20220,20220
ATH,Athletics,133.547,498.411,553.249,120.075,71.2945,25.3732,1.39468,22.013,72.8666,65.8981,48.5019,0.692723,148.934,1.74441,3.51595,1.07556,8.60128,15.2981,4.68256,0.240916,0.308457,0.42992,0.738376,0.319239,0.0876674,0.269198,0.325661,0.189003,5.16885,0.296278,,,68.1485,2.77783,0.95,0.344227,0.344227,1.76111,1.4112347960472107,-3.2463114857673645,101.636,626.5,4.675373134,626.5,4.675373134,157.22000122070312,0.0,OF,/players/lawrence-butler/22542/stats/batting,10,AL,Lawrence Butler,671732,22542,22542
LAA,Angels,116.835,412.835,453.345,95.1167,57.4535,17.5601,0.902683,19.2004,49.9879,56.909,31.4238,0.410096,131.685,5.13904,2.82175,1.12521,6.75041,2.80379,0.923616,0.230399,0.291185,0.416833,0.708018,0.306297,0.0693155,0.290475,0.238628,0.186434,3.21085,0.286724,,,51.0786,-2.48762,-2.25,-0.435438,-0.435438,1.74658,-3.4479778707027435,4.9105224609375,94.3619,466.4,3.986324786,466.4,3.986324786,246.50999450683594,0.08035714,C,/players/logan-ohoppe/24729/stats/batting,1,AL,Logan O'Hoppe,681351,24729,24729
CHW,White Sox,98.203,346.042,394.336,84.1738,56.8961,15.1089,1.5174,10.6514,45.748,39.4884,40.6768,0.329957,102.588,3.90979,2.89845,0.808576,6.81235,4.54945,1.30932,0.243247,0.327195,0.388021,0.715217,0.315235,0.103153,0.260154,0.396505,0.144774,4.28831,0.311931,,,47.2917,0.697822,0.0,-0.294077,-0.294077,1.71309,0.3751816749572754,2.791670799255371,101.44,424.4,4.330612244,424.4,4.330612244,266.8800048828125,0.18421053,C,/players/kyle-teel/33549/stats/batting,4,AL,Kyle Teel,691019,33549,33549
BOS,Red Sox,108.232,367.133,409.973,82.3378,54.117,14.7032,0.442718,13.0748,42.6592,47.8354,35.0738,0.925748,108.605,3.7207,2.99309,1.05199,7.28765,2.71594,1.2107,0.224272,0.296224,0.373573,0.669797,0.293633,0.0855514,0.264907,0.322949,0.1493,2.88246,0.278784,,,41.9767,-6.46472,3.43,-0.559874,-0.559874,1.70199,-8.957566142082214,11.477553129196167,82.6207,377.8,3.498148148,377.8,3.498148148,443.010009765625,0.01724138,C,/players/carlos-narvaez/19722/stats/batting,3,AL,Carlos Narváez,665966,19722,19722
PIT,Pirates,93.982,358.74,391.843,92.011,64.2755,16.1185,1.06617,10.5509,48.1584,41.451,23.0391,1.24308,101.018,6.75557,2.07807,1.23057,6.49609,15.726,2.42414,0.256484,0.311833,0.395592,0.707424,0.308275,0.0587969,0.257801,0.22807,0.139108,5.89429,0.326822,,,44.7786,-1.5207,0.0,1.53966,1.53966,1.69275,-0.8381496667861938,4.35101842880249,94.88,426.5,4.537234042,426.5,4.537234042,999.0,0.0,SS,/players/konnor-griffin/sa3065496/stats/batting,27,NL,Konnor Griffin,804606,sa3065496,sa3065496
CIN,Reds,108.486,377.143,425.522,89.2429,57.0955,16.8087,0.54042,14.7983,47.2354,51.07,40.0427,0.813049,120.945,4.94973,2.84876,0.494447,8.09591,0.959331,0.385476,0.236629,0.31586,0.401777,0.717637,0.313866,0.0941025,0.284227,0.331083,0.165148,2.26237,0.30479,,,50.5589,0.280148,0.86,-0.634577,-0.634577,1.68921,-2.796475112438202,5.154601454734802,95.7133,454.3,4.206481481,454.3,4.206481481,294.75,0.19318182,C,/players/tyler-stephenson/17988/stats/batting,18,NL,Tyler Stephenson,663886,17988,17988
ATH,Athletics,130.586,473.871,531.659,119.804,80.3155,25.0935,2.1144,12.2809,59.6568,54.8272,42.4816,2.03893,69.2867,8.24993,4.44689,2.6091,10.3619,2.73203,0.943498,0.25282,0.322343,0.392446,0.71479,0.312292,0.0799039,0.130322,0.613129,0.139626,3.44521,0.27101,,,62.4904,-0.329244,-0.85,-0.691643,-0.691643,1.66968,-2.664950132369995,0.679621696472168,96.8509,547.6,4.180152671,547.6,4.180152671,440.5199890136719,0.06896552,2B/OF,/players/jeff-mcneil/15362/stats/batting,10,AL,Jeff McNeil,643446,15362,15362
PIT,Pirates,124.316,472.014,527.145,112.211,67.08,23.4751,1.16765,20.4883,61.688,69.0914,45.6066,1.10295,135.526,5.1201,3.92778,0.476834,7.88971,4.10554,1.31807,0.237729,0.309375,0.422629,0.732003,0.317079,0.0865162,0.257093,0.336517,0.1849,3.4459,0.286699,,,64.0085,1.7222,-2.91,-0.489103,-0.489103,1.66022,0.08003920316696167,-1.385072946548462,100.911,573.4,4.624193548,573.4,4.624193548,187.57000732421875,0.06617647,2B,/players/brandon-lowe/18882/stats/batting,27,NL,Brandon Lowe,664040,18882,18882
ATL,Braves,89.321,303.451,347.531,67.373,40.8654,13.0395,0.0,13.4682,39.717,43.4173,33.099,0.578917,96.2872,7.52701,2.21306,0.392872,6.81841,0.157552,0.0777607,0.222023,0.311875,0.398143,0.710018,0.311671,0.0952405,0.277061,0.343753,0.176121,1.671,0.275153,,,40.673,-0.390431,4.53,-0.534492,-0.534492,1.65474,-1.1032609939575195,5.718285083770752,98.6191,355.1,3.98988764,355.1,3.98988764,746.0599975585938,0.08433735,C,/players/sean-murphy/19352/stats/batting,16,NL,Sean Murphy,669221,19352,19352
COL,Rockies,137.392,514.048,561.433,132.612,82.9964,26.3718,3.6382,19.6055,74.7126,66.5725,36.3528,0.36821,150.113,3.29561,4.29295,3.44368,7.6926,20.7534,5.53475,0.257976,0.308716,0.437851,0.746567,0.321408,0.06475,0.267375,0.242169,0.179875,6.4445,0.324151,,,70.1451,3.80744,-0.49,1.07687,1.07687,1.65003,-4.175279021263123,1.630246877670288,92.1069,657.1,4.796350364,657.1,4.796350364,166.25,0.02898551,OF,/players/brenton-doyle/25479/stats/batting,19,NL,Brenton Doyle,686668,25479,25479
HOU,Astros,116.237,424.349,491.992,99.1138,62.8842,17.8103,0.400909,18.0185,58.1129,57.4171,54.1471,0.404968,81.6622,9.37867,3.64949,0.468179,7.98495,1.03358,0.420898,0.233567,0.330889,0.404812,0.7357,0.323891,0.110057,0.165983,0.663063,0.171245,2.30401,0.247003,,,62.4609,4.32822,0.2,-0.797494,-0.797494,1.62926,3.9778509736061096,-4.992523476481438,108.235,542.7,4.678448275,542.7,4.678448275,243.60000610351562,0.13084112,3B,/players/isaac-paredes/20036/stats/batting,21,AL,Isaac Paredes,670623,20036,20036
ATL,Braves,139.845,534.021,587.901,130.726,83.9814,27.3397,1.66577,17.7395,67.1642,67.87,42.496,1.36092,88.8174,4.80251,6.00669,0.574531,8.7066,9.10311,3.013,0.244796,0.303111,0.401887,0.704998,0.305526,0.0722843,0.151075,0.478465,0.157091,4.14043,0.260656,,,65.8713,-3.59376,-1.82,-0.270937,-0.270937,1.6088,-4.1663802564144135,0.33810174465179443,94.4094,608.2,4.344285714,608.2,4.344285714,150.5,0.0,2B,/players/ozzie-albies/16556/stats/batting,16,NL,Ozzie Albies,645277,16556,16556
MIL,Brewers,131.549,470.364,514.156,113.162,80.3498,19.2346,3.06686,10.5109,55.0962,49.8746,32.9708,0.562636,90.1778,4.01777,3.18051,3.62342,9.15994,12.9972,3.66741,0.240585,0.294106,0.361557,0.655663,0.287404,0.064126,0.17539,0.36562,0.120973,5.48389,0.275311,,,50.0436,-10.7079,2.41,0.326652,0.326652,1.6065,-9.89830818772316,8.500231504440308,83.2207,462.9,3.506818181,462.9,3.506818181,743.4400024414062,0.0,3B/SS,/players/joey-ortiz/25493/stats/batting,23,NL,Joey Ortiz,687401,25493,25493
HOU,Astros,116.368,411.068,456.452,102.851,70.4965,21.3572,0.973256,10.0238,53.7101,44.1259,34.5798,0.329202,94.349,5.84953,2.84432,2.11033,8.49041,10.6527,3.14919,0.250204,0.315358,0.380049,0.695406,0.305757,0.0757578,0.206701,0.366509,0.129845,4.69373,0.299887,,,51.2287,-2.70465,0.35,0.110771,0.110771,1.60448,-2.1790533885359764,2.1458023488521576,95.7437,461.9,3.981896551,461.9,3.981896551,738.1500244140625,0.0,OF,/players/jake-meyers/20308/stats/batting,21,AL,Jake Meyers,676694,20308,20308
MIL,Brewers,134.718,503.038,575.253,128.351,85.4186,22.5103,2.64174,17.7802,72.36,68.6936,64.2471,4.80307,140.421,4.08436,2.83154,1.0524,13.4994,15.8794,4.09273,0.255152,0.342532,0.416441,0.758973,0.330211,0.111685,0.244103,0.457532,0.161289,5.14544,0.318035,,,75.9831,8.01251,-0.06,0.516538,0.516538,1.56599,9.069415748119354,-12.895451124757528,112.545,690.0,5.111111111,690.0,5.111111111,127.22000122070312,0.87417219,OF,/players/christian-yelich/11477/stats/batting,23,NL,Christian Yelich,592885,11477,11477
PIT,Pirates,146.2,562.577,632.344,144.689,95.5702,28.9367,3.44698,16.7352,75.5688,72.3576,56.3281,2.0995,151.815,8.24857,4.58174,0.609058,12.3343,6.0854,1.83414,0.25719,0.331256,0.410122,0.741378,0.323318,0.0890783,0.240083,0.371031,0.152932,4.4584,0.321002,,,79.9852,5.26886,-1.84,-0.577407,-0.577407,1.55925,3.308283030986786,-9.098990797996521,105.185,707.8,4.847945205,707.8,4.847945205,204.72000122070312,0.23225806,OF,/players/bryan-reynolds/19326/stats/batting,27,NL,Bryan Reynolds,668804,19326,19326
CHC,Cubs,95.354,321.57,363.811,75.5287,49.5263,13.0501,0.382498,12.5699,40.6,44.3252,33.6522,0.254475,72.8789,4.03901,3.0925,0.551845,6.85412,1.1661,0.446618,0.234875,0.312457,0.395103,0.70756,0.310046,0.092499,0.200321,0.461755,0.160228,2.48392,0.26319,,,42.0981,-0.888973,-2.69,-0.523779,-0.523779,1.55826,-0.6235788911581039,3.754209041595459,99.7685,379.4,3.99368421,379.4,3.99368421,591.9099731445312,0.03603604,C,/players/carson-kelly/13620/stats/batting,17,NL,Carson Kelly,608348,13620,13620
ARI,Diamondbacks,134.017,512.952,559.192,129.423,88.2711,24.1973,0.895608,16.0586,59.1029,70.0495,36.0912,2.47834,75.1964,3.99197,5.45705,0.699713,10.2411,2.45231,1.12216,0.252309,0.303506,0.396893,0.700399,0.302955,0.0645416,0.134473,0.479959,0.144583,2.62911,0.265394,,,61.4871,-4.58575,0.69,-0.800071,-0.800071,1.55033,-6.0129711627960205,2.5679875016212463,92.1345,556.1,4.15,556.1,4.15,638.0599975585938,0.02752294,3B,/players/nolan-arenado/9777/stats/batting,15,NL,Nolan Arenado,571448,9777,9777
NYY,Yankees,117.548,414.646,474.609,88.273,54.2809,16.4241,0.954327,16.6137,53.532,52.1485,53.8458,1.35635,149.984,2.69999,2.99835,0.418544,7.69782,3.54742,1.19365,0.212888,0.305402,0.377302,0.682704,0.300457,0.113453,0.316016,0.359011,0.164415,3.34145,0.285442,,,51.2243,-4.85438,1.55,-0.502023,-0.502023,1.54377,-4.615794897079468,3.364012122154236,92.6459,465.5,3.944915254,465.5,3.944915254,732.8599853515625,0.00632911,3B,/players/ryan-mcmahon/15112/stats/batting,9,AL,Ryan McMahon,641857,15112,15112
PIT,Pirates,118.957,420.959,473.434,102.494,71.5684,19.8957,2.24412,8.78562,54.6395,44.2673,44.1858,0.59451,107.176,3.62433,3.20388,1.46055,7.4068,11.4874,3.32419,0.243477,0.318458,0.364013,0.682471,0.30183,0.0933304,0.22638,0.412273,0.120536,5.13744,0.304048,,,51.6253,-4.31462,1.37,0.15199,0.15199,1.54277,-5.1982079446315765,4.531580090522766,90.4651,460.7,3.871428571,460.7,3.871428571,735.5399780273438,0.00840336,3B,/players/jared-triolo/25807/stats/batting,27,NL,Jared Triolo,669707,25807,25807
DET,Tigers,114.813,430.647,473.308,107.821,61.3178,20.1068,3.14157,23.2547,60.7312,67.71,31.2198,1.34824,113.299,6.85537,3.49366,0.500697,6.96661,2.76224,0.845477,0.250369,0.30896,0.473647,0.782608,0.333944,0.0659608,0.239378,0.275551,0.223278,4.41198,0.284173,,,63.9521,8.02711,-0.03,-0.441049,-0.441049,1.53592,7.555360347032547,-8.839118270203471,114.334,582.0,5.060869565,582.0,5.060869565,236.22000122070312,0.37209302,DH/OF,/players/kerry-carpenter/25961/stats/batting,6,AL,Kerry Carpenter,681481,25961,25961
TBR,Rays,111.327,399.653,450.88,92.2288,55.2322,17.1278,2.69676,17.172,59.5681,50.2983,41.2491,0.581987,100.097,4.02832,3.10979,2.80821,4.80737,20.7905,4.67933,0.230772,0.306906,0.416026,0.722931,0.313927,0.0914858,0.222004,0.41209,0.185254,6.48782,0.262902,,,53.5943,0.319306,-3.48,1.58215,1.58215,1.53418,1.536646492779255,-2.065168857574463,99.9144,502.3,4.525225225,502.3,4.525225225,321.5,0.01481481,OF,/players/cedric-mullins/17929/stats/batting,12,AL,Cedric Mullins,656775,17929,17929
TEX,Rangers,73.972,249.91,272.493,53.3891,33.1462,10.8721,0.0692196,9.30164,26.983,31.4419,17.2288,0.121829,69.0673,1.44282,1.90322,0.914938,3.71711,1.7848,0.783777,0.213633,0.266413,0.369351,0.635764,0.276634,0.0632265,0.253464,0.249449,0.155718,2.72159,0.254188,,,24.1393,-8.05786,7.96,-0.30529,-0.30529,1.52336,-7.848915606737137,13.356386184692383,76.5117,218.3,2.95,218.3,2.95,999.0,0.22580645,C,/players/kyle-higashioka/5517/stats/batting,13,AL,Kyle Higashioka,543309,5517,5517
SEA,Mariners,143.414,540.707,604.046,135.081,90.0647,24.713,0.243349,20.0595,69.9418,73.4823,51.061,5.26184,87.9848,5.95826,5.49073,0.654777,12.6452,12.9258,5.64042,0.249822,0.318459,0.407723,0.726182,0.313803,0.0845317,0.145659,0.580339,0.157901,3.66038,0.262513,,,71.7396,0.366931,0.91,-0.660953,-0.660953,1.52321,4.49533075094223,-10.404566586017609,107.243,654.4,4.576223776,654.4,4.576223776,67.45999908447266,0.13071895,1B,/players/josh-naylor/18839/stats/batting,11,AL,Josh Naylor,647304,18839,18839
TEX,Rangers,124.11,469.879,507.019,114.928,75.6756,22.257,1.02776,15.9675,55.02,59.7275,29.0889,0.408911,126.777,4.27497,3.26611,0.509724,8.24976,3.7577,1.42129,0.24459,0.292772,0.398278,0.69105,0.299783,0.0573723,0.250043,0.22945,0.153688,3.41127,0.299515,,,54.4449,-5.46326,0.52,-0.547646,-0.547646,1.51807,-5.0540942549705505,2.4352777004241943,92.4589,497.7,4.013709677,497.7,4.013709677,610.5,0.03731343,3B,/players/josh-jung/26299/stats/batting,13,AL,Josh Jung,673962,26299,26299
KCR,Royals,146.438,562.859,628.633,144.6,88.4718,30.5226,1.81467,23.7908,73.4632,86.8737,51.9575,3.41712,90.5526,6.07083,6.71503,1.03055,11.5615,0.912685,0.319585,0.256902,0.322861,0.444381,0.767242,0.329351,0.0826515,0.144047,0.573782,0.187479,2.62382,0.26538,,,82.5953,8.31748,-0.22,-0.892926,-0.892926,1.51556,5.334449291229248,-12.164898604154587,108.405,751.8,5.149315068,751.8,5.149315068,77.0999984741211,0.20858896,1B/DH,/players/vinnie-pasquantino/27676/stats/batting,7,AL,Vinnie Pasquantino,686469,27676,27676
TBR,Rays,110.598,396.932,446.276,100.279,70.2578,20.4404,2.65327,6.928,48.8025,42.7472,43.6888,0.457826,94.9746,2.00513,3.17891,0.471589,9.30741,4.07272,1.15663,0.252637,0.327438,0.369863,0.697301,0.30818,0.0978964,0.212816,0.460005,0.117226,4.32026,0.313041,,,50.9644,-1.76653,0.0,-0.421568,-0.421568,1.49198,-2.5491780638694763,1.7666454315185547,95.955,446.7,4.024324324,446.7,4.024324324,745.989990234375,0.43382353,2B,/players/gavin-lux/19955/stats/batting,12,AL,Gavin Lux,666158,19955,19955
MIN,Twins,92.427,314.634,352.286,78.0203,54.1683,13.5812,0.0,10.2708,38.07,39.9561,27.0307,0.862502,64.7514,6.30626,3.03399,0.457632,8.64557,0.806527,0.375036,0.247972,0.317253,0.389068,0.70632,0.309522,0.0767294,0.183803,0.417454,0.141096,2.06542,0.279211,,,40.6146,-1.01067,3.67,-0.564265,-0.564265,1.48644,-1.8083683848381042,4.207801401615143,97.0037,357.3,3.883695652,357.3,3.883695652,681.02001953125,0.3125,C,/players/victor-caratini/14968/stats/batting,8,AL,Victor Caratini,605170,14968,14968
MIA,Marlins,133.302,515.383,571.843,140.387,113.225,21.4781,3.98365,1.70056,64.5386,40.2356,44.4884,1.49726,79.3237,2.68985,4.08025,5.2013,11.1791,27.1376,6.57055,0.272394,0.331013,0.339426,0.670438,0.297706,0.0777983,0.138716,0.560847,0.0670317,6.13451,0.316319,,,60.4411,-7.12652,-0.58,1.68772,1.68772,1.45015,-6.321970582008362,1.4771296381950378,88.182,544.2,4.091729323,544.2,4.091729323,182.42999267578125,0.0070922,2B/SS,/players/xavier-edwards/22266/stats/batting,20,NL,Xavier Edwards,669364,22266,22266
ATL,Braves,87.524,310.317,352.531,75.2302,51.3602,13.1888,2.07088,8.61034,45.1897,32.3072,33.4403,0.997751,62.5822,3.03224,2.69782,2.94064,5.52067,12.7642,4.15213,0.24243,0.319619,0.381519,0.701138,0.307842,0.0948577,0.177522,0.534342,0.139089,5.95894,0.275491,,,40.1621,-1.49214,-0.24,0.279217,0.279217,1.44699,-1.3938263058662415,3.812037244439125,95.9958,365.2,4.15,365.2,4.15,748.3800048828125,0.0,SS,/players/ha-seong-kim/27506/stats/batting,16,NL,Ha-Seong Kim,673490,27506,27506
BAL,Orioles,92.506,336.107,382.935,78.8604,43.8109,14.2827,0.979095,19.7877,50.9967,52.7987,38.7419,1.42746,108.108,5.05213,2.60306,0.430609,5.46945,4.06061,1.29148,0.234629,0.320662,0.459569,0.78023,0.335518,0.101171,0.282314,0.358364,0.22494,4.07102,0.280211,,,52.2306,6.98392,-0.54,-0.285676,-0.285676,1.44693,7.4384899735450745,-6.480498373508453,117.114,477.5,5.134408602,477.5,5.134408602,477.6400146484375,0.23636364,OF,/players/tyler-oneill/15711/stats/batting,2,AL,Tyler O'Neill,641933,15711,15711
NYY,Yankees,110.598,409.846,450.702,94.0821,59.9998,19.7238,1.69859,12.6599,54.1791,44.4585,31.3557,0.394405,109.573,4.20581,3.54095,1.75372,6.98168,15.821,4.37222,0.229555,0.288772,0.378637,0.667409,0.291088,0.0695708,0.243117,0.286162,0.149082,5.90583,0.279654,,,45.2155,-8.03842,-0.06,0.745446,0.745446,1.43115,-6.589677214622498,5.060277882963419,86.1915,432.2,3.893693693,432.2,3.893693693,641.989990234375,0.0,SS,/players/anthony-volpe/27647/stats/batting,9,AL,Anthony Volpe,683011,27647,27647
DET,Tigers,146.508,538.439,615.471,123.545,70.0285,26.4887,0.604824,26.4232,72.6636,80.6588,63.6418,2.90077,158.225,7.44507,5.44984,0.495172,7.77157,2.26964,0.827232,0.229451,0.316487,0.428114,0.744601,0.322064,0.103403,0.257079,0.402224,0.198663,2.56764,0.270353,,,77.2246,4.50193,0.45,-0.797285,-0.797285,1.407,3.6647300124168396,-11.103082478046417,106.151,695.9,4.734013605,695.9,4.734013605,188.35000610351562,0.06329114,1B,/players/spencer-torkelson/27465/stats/batting,6,AL,Spencer Torkelson,679529,27465,27465
STL,Cardinals,138.306,523.474,574.503,137.62,91.249,25.2298,0.505124,20.6365,65.629,73.9488,39.274,1.068,83.604,3.96547,5.47962,1.66354,11.6333,4.81617,1.86038,0.262898,0.316082,0.431292,0.747374,0.322579,0.0683617,0.145524,0.469762,0.168393,3.10575,0.275442,,,72.3241,4.44212,-0.1,-0.679422,-0.679422,1.39999,5.251118957996368,-10.67474327236414,108.71,658.3,4.770289855,658.3,4.770289855,175.19000244140625,0.14569536,DH/OF,/players/alec-burleson/27615/stats/batting,28,NL,Alec Burleson,676475,27615,27615
SFG,Giants,122.103,441.009,482.422,105.51,70.9142,18.7426,2.61557,13.238,59.1693,48.4511,30.1579,0.308002,115.291,7.11907,3.22635,0.909299,7.27857,15.8746,4.50527,0.239247,0.296539,0.383661,0.6802,0.297041,0.0625135,0.238983,0.261581,0.144413,6.08907,0.292272,,,50.7294,-6.27249,-0.02,0.61773,0.61773,1.39598,-4.264611899852753,1.8643053583800793,91.461,474.4,3.88852459,474.4,3.88852459,554.3099975585938,0.0,OF,/players/harrison-bader/18030/stats/batting,30,NL,Harrison Bader,664056,18030,18030
ATH,Athletics,98.623,348.691,381.965,77.5493,51.0169,16.9288,1.85751,7.74614,43.8755,31.9325,25.2109,0.0703007,129.75,5.10482,1.7271,1.23087,6.0804,11.216,2.62946,0.222401,0.283308,0.348249,0.631557,0.278481,0.0660031,0.33969,0.194304,0.125848,6.10963,0.327833,,,34.41,-10.7221,9.96,0.62993,0.62993,1.36685,-11.273290872573853,11.481959819793701,73.5596,326.2,3.294949494,326.2,3.294949494,728.3300170898438,0.0,OF,/players/denzel-clarke/29858/stats/batting,10,AL,Denzel Clarke,672016,29858,29858
TOR,Blue Jays,139.19,516.71,553.597,131.34,93.3861,24.6939,2.8598,10.3997,60.1605,54.188,23.4181,0.878287,60.4534,3.52495,4.78805,5.15584,8.59065,10.5779,3.02816,0.254184,0.288605,0.373425,0.662029,0.287037,0.0423016,0.109201,0.387374,0.11924,5.07404,0.268371,,,53.7174,-11.6943,2.97,0.0869177,0.0869177,1.35904,-11.085787937045097,5.308926582336426,82.8765,493.7,3.551798561,493.7,3.551798561,337.67999267578125,0.0,3B,/players/ernie-clement/20352/stats/batting,14,AL,Ernie Clement,676391,20352,20352
MIN,Twins,122.776,456.411,498.414,107.484,67.0461,22.9343,0.552629,16.9507,57.1365,57.3476,34.7696,0.978681,105.45,2.87367,3.74842,0.610861,6.93789,9.72146,3.53573,0.235497,0.291535,0.399585,0.69112,0.299354,0.0697604,0.21157,0.329727,0.164088,4.12012,0.26804,,,53.347,-5.54449,0.62,-0.188312,-0.188312,1.35483,-6.06305830180645,2.1449954509735107,89.9994,497.2,4.042276422,497.2,4.042276422,193.64999389648438,0.06422018,3B,/players/royce-lewis/20437/stats/batting,8,AL,Royce Lewis,668904,20437,20437
CIN,Reds,141.946,530.74,596.995,122.488,65.2336,23.2125,0.423562,33.6181,72.9248,91.9835,50.2591,0.561199,176.27,9.73889,5.25235,0.547522,7.6157,2.33243,0.921297,0.230787,0.306189,0.466145,0.772335,0.331168,0.0841867,0.295262,0.285125,0.235358,2.59201,0.27252,,,79.3191,8.77954,0.0,-0.733834,-0.733834,1.35256,4.619582295417786,-11.254764556884766,107.566,719.5,5.066901408,719.5,5.066901408,97.91999816894531,0.03658537,3B,/players/eugenio-suarez/12552/stats/batting,18,NL,Eugenio Suárez,553993,12552,12552
CIN,Reds,119.626,440.329,483.912,119.394,76.4162,24.1395,0.543118,18.2949,59.2523,63.7723,35.107,0.865801,89.6623,4.27512,3.61595,0.5854,9.23097,5.78023,2.15553,0.271147,0.328506,0.453081,0.781587,0.33692,0.0725484,0.185286,0.391547,0.181934,3.47584,0.300901,,,66.5542,9.37627,-0.07,-0.485428,-0.485428,1.35207,6.113694101572037,-8.992720909416676,111.506,593.7,4.9475,593.7,4.9475,161.8699951171875,0.05,1B/3B,/players/sal-stewart/31505/stats/batting,18,NL,Sal Stewart,701398,31505,31505
LAD,Dodgers,106.816,395.4,433.031,96.767,65.289,18.4719,2.36627,10.6398,53.9229,45.2657,28.0836,0.724742,73.5227,4.19629,3.32223,2.02848,8.45951,9.57925,2.66664,0.244732,0.299411,0.384145,0.683556,0.297744,0.0648536,0.169786,0.381972,0.139413,5.43173,0.273802,,,45.783,-5.38293,1.93,0.184481,0.184481,1.34229,-4.917649015784264,3.635236144065857,90.0588,421.8,3.942056074,421.8,3.942056074,730.1199951171875,0.00952381,2B,/players/tommy-edman/19470/stats/batting,22,NL,Tommy Edman,669242,19470,19470
MIA,Marlins,130.377,482.041,543.427,113.701,65.6241,23.8562,1.50465,22.7157,63.5893,73.8624,50.5488,1.82754,156.465,6.45923,3.5862,0.791476,8.71483,3.63457,1.03662,0.235873,0.314592,0.432978,0.747569,0.323208,0.0930186,0.287924,0.323067,0.197105,3.5303,0.296903,,,68.6898,4.47976,-2.07,-0.495111,-0.495111,1.34162,3.1453757882118225,-8.105972051620483,105.652,629.4,4.841538461,629.4,4.841538461,164.42999267578125,0.05839416,OF,/players/kyle-stowers/26151/stats/batting,20,NL,Kyle Stowers,669065,26151,26151
PHI,Phillies,113.526,419.318,455.524,111.492,83.8227,19.8006,2.0671,5.80121,55.7968,38.1149,28.2852,0.834014,94.2415,2.29936,1.84399,3.77734,9.71529,23.8787,3.49218,0.265888,0.314504,0.364473,0.678977,0.298266,0.0620938,0.206886,0.300135,0.0985849,6.47323,0.329131,,,48.3541,-5.46961,0.0,2.59585,2.59585,1.33943,-3.7227556705474854,1.6643471717834473,88.2965,455.6,3.996491228,455.6,3.996491228,999.0,0.0,OF,/players/justin-crawford/31791/stats/batting,26,NL,Justin Crawford,702222,31791,31791
STL,Cardinals,130.46,453.86,506.877,100.325,72.8819,15.7765,4.02816,7.63844,60.4387,32.9824,36.7458,0.536768,118.964,7.1042,3.62533,5.54145,7.04385,31.3569,4.88726,0.221048,0.287582,0.324049,0.611631,0.271919,0.0724945,0.2347,0.308882,0.103001,7.49772,0.280118,,,42.9625,-16.9289,6.32,3.50288,3.50288,1.33808,-12.11283826828003,8.333271741867065,74.0065,427.3,3.286923076,427.3,3.286923076,391.1300048828125,0.0,OF,/players/victor-scott-ii/31349/stats/batting,28,NL,Victor Scott II,687363,31349,31349
