Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bobby Witt Jr.","KCR",88,381,345,105,62,22,4,18,61,59,30,2,63,3,3,0,,22,6,0.304519,0.0786639,0.166316,0.472978,0.363265,0.543501,0.388897,0.906765,0.238982,7.12666,0.327115,0.616192,1.51453,66.9039,21.8434,145.282,2.13072,5.44059,22.553126335144043,9.523919582366943,4.64823,3.0999999046325684,,,,,,,622.8,7.077272727,622.8,7.077272727,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Juan Soto","NYM",87,377,309,88,51,15,1,21,60,59,64,3,62,2,3,0,,11,3,0.284265,0.170123,0.164022,1.0372,0.407413,0.546147,0.410649,0.953559,0.261882,4.66403,0.290723,-0.202133,0.210811,72.8679,28.2365,167.097,0.00867826,-1.14259,29.923652475699782,-5.861110091209412,3.68338,4.650000095367432,,,,,,,640.9,7.366666666,640.9,7.366666666,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Shohei Ohtani","LAD",86,373,318,92,47,16,3,26,67,66,49,3,89,3,2,0,,12,3,0.288748,0.132455,0.237735,0.557154,0.386829,0.6056,0.420311,0.992429,0.316852,6.3347,0.319235,0.0252735,0.556373,74.9672,30.8263,170.87,0.581647,0,31.831856310367584,-9.333333015441895,3.51057,1.2699999809265137,,,,,,,675.5,7.854651162,675.5,7.854651162,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Fernando Tatis Jr.","SDP",89,386,341,93,58,17,1,17,52,52,39,2,79,3,3,0,,17,4,0.272208,0.100584,0.205011,0.490629,0.349835,0.475865,0.359253,0.8257,0.203657,5.15848,0.306505,0.197894,1.12135,58.5031,12.9112,132.553,1.31924,6.18073,16.145211577415466,3.3554229736328125,3.2454,14.010000228881836,,,,,,,541.7,6.086516853,541.7,6.086516853,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Gunnar Henderson","BAL",85,369,326,89,52,18,3,15,57,53,37,2,83,3,3,0,,11,3,0.272272,0.0995381,0.224133,0.444102,0.349549,0.487505,0.362991,0.837054,0.215233,6.53979,0.318989,0.469347,0.684096,57.1213,13.4708,132.128,1.15344,-1.27921,15.190163254737854,2.676347494125366,3.158,12.510000228881836,,,,,,,515.2,6.06117647,515.2,6.06117647,,,,,,,,,,,,,,,,,,,"Gunnar Henderson","26289",683002
"Yordan Alvarez","HOU",77,335,286,87,49,16,1,21,53,58,41,3,58,5,2,0,,2,1,0.303398,0.122762,0.173354,0.708155,0.396273,0.584109,0.418427,0.980381,0.280711,3.33577,0.314458,-0.30283,-0.257272,66.6774,27.1191,168.923,-0.560102,0.157662,26.7289360165596,-7.87705996632576,3.13282,33.38999938964844,,,,,,,589.7,7.658441558,589.7,7.658441558,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Julio Rodríguez","SEA",87,377,341,94,60,17,1,16,51,52,28,2,81,5,3,0,,15,3,0.275233,0.0747847,0.214147,0.349222,0.336613,0.470173,0.350204,0.806786,0.19494,5.51448,0.316132,0.177737,1.0709,54.4372,9.87728,128.512,1.24864,1.34634,13.964717268943787,2.582455635070801,3.05154,9.489999771118164,,,,,,,509.9,5.86091954,509.9,5.86091954,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Corbin Carroll","ARI",84,362,316,85,47,17,7,14,66,47,38,2,76,5,3,0,,17,3,0.268344,0.105157,0.210391,0.499814,0.3543,0.498872,0.368537,0.853172,0.230528,8.39255,0.310017,0.77915,1.50059,57.5843,14.8125,134.13,2.27974,3.5499,16.86231803894043,-0.2136824131011963,2.87708,14.100000381469727,,,,,,,533.7,6.353571428,533.7,6.353571428,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"Junior Caminero","TBR",90,390,354,98,59,17,2,20,53,59,31,2,74,2,3,0,,3,1,0.276877,0.0783725,0.190156,0.412148,0.335473,0.507079,0.362452,0.842552,0.230202,3.82568,0.295784,-0.0235132,-0.363893,60.1616,14.0589,129.444,-0.387407,-0.0872272,13.199206113815308,0.8411678299307823,2.84361,16.479999542236328,,,,,,,545.4,6.06,545.4,6.06,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Vladimir Guerrero Jr.","TOR",88,381,332,101,64,20,0,17,54,57,42,2,49,4,3,0,,5,2,0.304035,0.110332,0.128914,0.855859,0.385293,0.518909,0.391527,0.904202,0.214874,3.3721,0.312177,-0.146502,-0.336082,67.7097,22.6491,150.676,-0.482584,-1.48176,22.372829407453537,-8.370644688606262,2.80776,18.049999237060547,,,,,,,593.3,6.742045454,593.3,6.742045454,,,,,,,,,,,,,,,,,,,"Vladimir Guerrero Jr.","19611",665489
"William Contreras","MIL",86,345,304,81,54,16,0,11,43,43,37,1,64,2,3,0,,3,1,0.267498,0.105889,0.186195,0.5687,0.347709,0.432329,0.343569,0.780038,0.16483,3.1853,0.303769,-0.185466,-0.297378,48.0591,7.21163,118.881,-0.482844,3.50206,7.221635043621063,8.281226873397827,2.70724,56.560001373291016,,,,,,,419.3,4.875581395,419.3,4.875581395,,,,,,,,,,,,,,,,,,,"William Contreras","20503",661388
"Corey Seager","TEX",73,315,277,74,44,14,0,16,41,47,33,1,61,3,2,0,,2,1,0.266829,0.10353,0.194548,0.532156,0.347297,0.491032,0.363477,0.838329,0.224203,2.65557,0.286605,-0.321455,-0.246763,48.7938,11.6009,132.42,-0.568218,1.09124,11.500434458255768,3.0572893619537354,2.62303,95.08999633789062,,,,,,,437.4,5.991780821,437.4,5.991780821,,,,,,,,,,,,,,,,,,,"Corey Seager","13624",608369
