Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Paul Skenes","PIT",8,5,12,2.81191,18,18,0,0,,108,431,86,37,34,9,26,,4,128,10.6147,2.17694,4.87599,0.770136,0.296186,0.0607438,0.2354426272213459,0.213915,1.03377,0.289842,0.759507,,,2.69886,3.3119,3.27037,9.649999618530273,,,,,,,630.9,5.841666666666667,589,5.453703703703703,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Cristopher Sánchez","PHI",8,4,12,3.00283,18,18,0,0,,115,467,101,42,38,9,27,,3,118,9.23399,2.08386,4.4312,0.712474,0.253389,0.057183,0.1962060071527958,0.231634,1.1088,0.297563,0.747656,,,2.86764,3.2392,3.1735,24.75,,,,,,,623.6999999999999,5.423478260869564,604,5.252173913043478,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Tarik Skubal","DET",8,4,11,2.74036,16,16,0,0,,102,402,80,34,31,10,20,,3,122,10.6989,1.79139,5.97239,0.841762,0.302864,0.0507107,0.25215334817767143,0.211899,0.981466,0.285833,0.764827,,,2.64126,3.22471,3.2459,7.019999980926514,,,,,,,598.8000000000001,5.870588235294118,555,5.4411764705882355,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Logan Webb","SFG",7,5,10,3.3668,17,17,0,0,,108,447,104,44,40,8,26,,4,100,8.35175,2.18331,3.82527,0.676158,0.223518,0.0584319,0.16508576273918152,0.249724,1.21045,0.310772,0.727273,,,3.05349,2.52708,2.25866,57.189998626708984,,,,,,,540.4000000000001,5.003703703703705,546,5.055555555555555,,,,,,,,,,,,,,,,,,,"Logan Webb","17995",657277
"Chris Sale","ATL",8,4,10,3.17626,16,16,0,0,,99,405,83,38,35,10,27,,6,120,10.8982,2.42018,4.50306,0.918205,0.297115,0.0659808,0.23113460838794708,0.221992,1.10054,0.299844,0.748594,,,2.99741,2.51837,2.46699,39.36000061035156,,,,,,,534.8,5.402020202020202,506,5.111111111111111,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Dylan Cease","TOR",6,5,10,3.53332,17,17,0,0,,98,408,80,42,39,11,38,,3,123,11.2293,3.47079,3.23538,0.980479,0.301453,0.0931739,0.20827879011631012,0.217851,1.19616,0.296791,0.737256,,,3.28113,2.43126,2.00332,74.7699966430664,,,,,,,504.9000000000001,5.152040816326531,470,4.795918367346939,,,,,,,,,,,,,,,,,,,"Dylan Cease","18525",656302
"Jesús Luzardo","PHI",7,6,10,3.61332,18,18,0,0,,108,444,93,47,43,13,33,,4,118,9.8724,2.78077,3.55025,1.04526,0.26637,0.0750287,0.1913415715098381,0.229244,1.17449,0.292445,0.729422,,,3.44859,2.3615,2.12789,70.58999633789062,,,,,,,522.5,4.837962962962963,496,4.592592592592593,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Zack Wheeler","PHI",7,4,10,3.36682,16,16,0,0,,101,408,82,41,38,12,27,,5,112,10.0386,2.39278,4.19535,1.07348,0.275634,0.0656998,0.20993399620056152,0.218997,1.08374,0.279443,0.738606,,,3.36073,2.28119,2.31658,110.48999786376953,,,,,,,514.6000000000001,5.095049504950496,477,4.7227722772277225,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Jacob deGrom","TEX",6,4,9,3.40633,16,16,0,0,,96,383,79,40,36,13,22,,3,110,10.3311,2.03563,5.07514,1.21546,0.288394,0.0568248,0.23156926035881042,0.219248,1.04336,0.279077,0.739757,,,3.32425,2.24848,2.05357,50.0099983215332,,,,,,,490.10000000000014,5.1052083333333345,456,4.75,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
"Ranger Suarez","BOS",7,5,10,3.66751,18,18,0,0,,105,441,100,47,43,11,31,,3,97,8.26773,2.63312,3.1399,0.906921,0.219572,0.0699295,0.1496421992778778,0.245879,1.24137,0.298666,0.725655,,,3.55258,2.19667,2.16413,183.97999572753906,,,,,,,473.70000000000005,4.511428571428572,474,4.514285714285714,,,,,,,,,,,,,,,,,,,"Ranger Suarez","17277",624133
"Yoshinobu Yamamoto","LAD",7,4,9,3.31057,14,14,0,0,,88,356,73,35,32,9,25,,3,93,9.59717,2.5538,3.758,0.923486,0.262435,0.0698335,0.19260121881961823,0.220782,1.11109,0.281083,0.735204,,,3.25423,2.17114,2.01509,26.639999389648438,,,,,,,452.7,5.144318181818182,425,4.829545454545454,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
"Drew Rasmussen","TBR",6,5,10,3.53449,18,18,0,0,,98,397,86,42,38,11,24,,3,92,8.52193,2.20018,3.87329,0.968081,0.232765,0.0600951,0.17267035320401192,0.232234,1.12468,0.282425,0.716371,,,3.44277,2.11838,2.06895,132.36000061035156,,,,,,,469.30000000000007,4.788775510204083,450,4.591836734693878,,,,,,,,,,,,,,,,,,,"Drew Rasmussen","25385",656876
"Kevin Gausman","TOR",7,6,10,3.8843,18,18,0,0,,109,448,99,51,47,14,30,,2,107,8.85913,2.45103,3.61445,1.17445,0.239148,0.0661644,0.17298348248004913,0.238558,1.18403,0.288601,0.713957,,,3.71578,2.08096,1.76901,112.94999694824219,,,,,,,495.0000000000001,4.541284403669726,481,4.412844036697248,,,,,,,,,,,,,,,,,,,"Kevin Gausman","14107",592332
"Hunter Brown","HOU",7,5,9,3.43245,16,16,0,0,,96,396,80,40,37,10,33,,4,106,9.94872,3.05127,3.26052,0.958827,0.267993,0.0821933,0.18579934537410736,0.223295,1.17562,0.288032,0.741449,,,3.41369,2.01569,2.09068,36.189998626708984,,,,,,,480.4000000000001,5.004166666666667,451,4.697916666666667,,,,,,,,,,,,,,,,,,,"Hunter Brown","25880",686613
"Bryan Woo","SEA",7,5,10,3.43894,17,17,0,0,,103,411,85,43,39,14,21,,4,103,9.03539,1.88077,4.80408,1.19281,0.250858,0.0522176,0.19863992556929588,0.221013,1.03915,0.2663,0.730809,,,3.55736,1.99494,1.93577,34.77000045776367,,,,,,,500,4.854368932038835,464,4.504854368932039,,,,,,,,,,,,,,,,,,,"Bryan Woo","30279",693433
"Jacob Misiorowski","MIL",7,4,9,3.49625,21,17,0,0,,96,396,72,40,37,10,40,,6,121,11.3445,3.72343,3.0468,0.984402,0.304889,0.100069,0.20482031255960464,0.20428,1.16078,0.278809,0.73292,,,3.43757,1.95283,1.76883,114.13999938964844,,,,,,,504.2000000000001,5.252083333333334,454,4.729166666666667,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","31623",694819
"Framber Valdez","DET",7,6,10,3.7246,17,17,0,0,,108,458,100,49,45,10,37,,5,98,8.10994,3.09474,2.62056,0.803564,0.213282,0.081388,0.13189377635717392,0.240446,1.26506,0.292843,0.715074,,,3.64471,1.92807,1.96102,81.13999938964844,,,,,,,486.20000000000005,4.501851851851852,480,4.444444444444445,,,,,,,,,,,,,,,,,,,"Framber Valdez","17295",664285
"Joe Ryan","MIN",6,5,9,3.75295,16,16,0,0,,94,381,81,43,39,14,22,,5,104,9.92322,2.07664,4.7785,1.30413,0.272325,0.0569897,0.2153356485068798,0.227639,1.0884,0.282822,0.717245,,,3.62682,1.89985,1.69116,78.52999877929688,,,,,,,439.80000000000007,4.67872340425532,415,4.414893617021277,,,,,,,,,,,,,,,,,,,"Joe Ryan","21390",657746
"Nathan Eovaldi","TEX",7,6,9,3.71752,16,16,0,0,,101,413,90,45,42,12,25,,5,97,8.6281,2.25795,3.82121,1.08456,0.234159,0.0612788,0.1728806495666504,0.233888,1.13928,0.282396,0.711237,,,3.64135,1.88373,1.84133,132.50999450683594,,,,,,,469.80000000000007,4.651485148514852,453,4.485148514851486,,,,,,,,,,,,,,,,,,,"Nathan Eovaldi","9132",543135
"Sonny Gray","BOS",7,5,9,3.92553,17,17,0,0,,97,404,92,46,42,12,26,,3,99,9.11156,2.4021,3.79316,1.12042,0.24369,0.0642445,0.17944523692131042,0.245069,1.21156,0.301779,0.710962,,,3.59791,1.87124,1.73268,138.08999633789062,,,,,,,442.00000000000006,4.556701030927836,440,4.536082474226804,,,,,,,,,,,,,,,,,,,"Sonny Gray","12768",543243
"Shohei Ohtani","LAD",6,3,8,3.2627,14,14,0,0,,75,304,59,30,27,8,24,,4,88,10.5341,2.83611,3.71428,0.996872,0.288185,0.0775883,0.2105964869260788,0.213412,1.10465,0.280676,0.748333,,,3.28984,1.86301,1.69232,1.2699999809265137,,,,,,,395.20000000000005,5.269333333333334,363,4.84,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Gerrit Cole","NYY",7,5,9,4.065,17,17,0,0,,106,442,97,52,48,15,32,,4,103,8.7498,2.71059,3.228,1.29473,0.233969,0.072481,0.16148771345615387,0.238955,1.21321,0.284436,0.713838,,,4.04624,1.85767,1.44098,232.89999389648438,,,,,,,445.7000000000001,4.204716981132076,433,4.084905660377358,,,,,,,,,,,,,,,,,,,"Gerrit Cole","13125",543037
"George Kirby","SEA",7,6,9,3.71396,17,17,0,0,,100,410,94,45,41,12,21,,4,95,8.52729,1.87763,4.54152,1.06979,0.231361,0.0509435,0.18041758611798286,0.243477,1.14505,0.294117,0.711708,,,3.50275,1.83976,1.51198,64.58000183105469,,,,,,,463,4.63,459,4.59,,,,,,,,,,,,,,,,,,,"George Kirby","25436",669923
"Chase Burns","CIN",5,4,7,3.5643,18,14,0,0,,79,321,65,34,31,11,25,,2,93,10.6272,2.87428,3.69732,1.21365,0.289005,0.0781661,0.2108391523361206,0.222498,1.15212,0.287547,0.749119,,,3.52531,1.79762,1.60374,109.72000122070312,,,,,,,385.29999999999995,4.877215189873417,357,4.518987341772152,,,,,,,,,,,,,,,,,,,"Chase Burns","35333",695505
"Logan Gilbert","SEA",6,5,9,3.55234,16,16,0,0,,94,376,78,40,37,13,22,,4,103,9.90289,2.07216,4.77902,1.2496,0.274074,0.0573495,0.21672499552369118,0.223263,1.06668,0.278229,0.731004,,,3.51401,1.77151,1.67963,37.150001525878906,,,,,,,460.90000000000003,4.903191489361703,429,4.5638297872340425,,,,,,,,,,,,,,,,,,,"Logan Gilbert","22250",669302
"Reid Detmers","LAA",5,6,7,4.08568,23,16,0,0,,96,401,84,47,43,12,34,,5,108,10.1071,3.17774,3.18061,1.14386,0.268153,0.0843087,0.18384405970573425,0.231755,1.23094,0.295837,0.700375,,,3.71149,1.71444,1.29577,350.4599914550781,,,,,,,443.4000000000001,4.618750000000001,423,4.40625,,,,,,,,,,,,,,,,,,,"Reid Detmers","27468",672282
"Braxton Ashcraft","PIT",5,4,8,3.69832,20,15,0,0,,88,367,82,39,36,9,26,,4,85,8.70235,2.65503,3.27768,0.932443,0.230732,0.0703947,0.16033688932657242,0.244131,1.23502,0.300875,0.723285,,,3.53872,1.69364,1.55055,239.36000061035156,,,,,,,407.3,4.628409090909091,403,4.579545454545454,,,,,,,,,,,,,,,,,,,"Braxton Ashcraft","23793",677952
"Shane McClanahan","TBR",6,5,9,3.76642,16,16,0,0,,90,371,79,41,38,11,29,,2,92,9.19353,2.88905,3.1822,1.09288,0.248105,0.0779667,0.17013857513666153,0.23208,1.19577,0.286842,0.722278,,,3.6845,1.69347,1.64189,182.99000549316406,,,,,,,416.30000000000007,4.6255555555555565,398,4.4222222222222225,,,,,,,,,,,,,,,,,,,"Shane McClanahan","21483",663556
"José Soriano","LAA",6,6,9,3.77386,17,17,0,0,,100,428,88,46,42,9,44,,5,97,8.7175,4.0042,2.17709,0.788359,0.226025,0.10382,0.12220505625009537,0.231486,1.32144,0.288953,0.722102,,,3.80314,1.6593,1.79228,321.80999755859375,,,,,,,447.49999999999994,4.475,430,4.3,,,,,,,,,,,,,,,,,,,"Jose Soriano","22100",667755
"Kyle Bradish","BAL",6,5,9,3.79605,16,16,0,0,,90,379,79,41,38,10,34,,4,94,9.36033,3.35341,2.79129,1.01047,0.247471,0.0886584,0.1588127687573433,0.231196,1.2477,0.28974,0.723731,,,3.73713,1.61283,1.54061,72.95999908447266,,,,,,,411.6,4.573333333333333,394,4.377777777777778,,,,,,,,,,,,,,,,,,,"Kyle Bradish","24586",680694
"Garrett Crochet","BOS",5,3,6,3.22724,10,10,0,0,,61,247,51,24,22,7,17,,2,73,10.8089,2.449,4.41361,0.990062,0.297083,0.0673106,0.22977199405431747,0.221398,1.09958,0.295681,0.750675,,,3.04853,1.59987,1.6131,12.239999771118164,,,,,,,321.70000000000005,5.27377049180328,303,4.967213114754099,,,,,,,,,,,,,,,,,,,"Garrett Crochet","27463",676979
"Nolan McLean","NYM",7,5,9,3.69536,16,16,0,0,,97,408,83,43,40,10,37,,6,99,9.25451,3.40179,2.72048,0.970833,0.244043,0.089706,0.15433713793754578,0.228411,1.23942,0.285953,0.728701,,,3.77693,1.59428,1.59296,87.29000091552734,,,,,,,448.00000000000006,4.618556701030928,424,4.371134020618556,,,,,,,,,,,,,,,,,,,"Nolan McLean","33703",690997
"Max Fried","NYY",6,3,7,3.36194,12,12,0,0,,74,305,65,30,28,7,22,,3,68,8.32829,2.70755,3.07595,0.81843,0.223833,0.0727688,0.15106438100337982,0.232549,1.18261,0.284937,0.735885,,,3.46361,1.57139,1.68666,50.04999923706055,,,,,,,353.5,4.777027027027027,340,4.594594594594595,,,,,,,,,,,,,,,,,,,"Max Fried","13743",608331
"Freddy Peralta","NYM",7,6,9,3.90381,17,17,0,0,,99,415,84,47,43,13,38,,5,107,9.72873,3.46115,2.81084,1.21537,0.258118,0.0918296,0.16628845781087875,0.225119,1.22999,0.27974,0.728688,,,3.99597,1.55381,1.28705,56.36000061035156,,,,,,,439.30000000000007,4.437373737373738,411,4.151515151515151,,,,,,,,,,,,,,,,,,,"Freddy Peralta","18679",642547
"Ben Brown","CHC",5,5,6,3.81719,28,12,0,0,,95,394,84,44,40,11,31,,3,102,9.67146,2.90119,3.33362,1.03879,0.258721,0.0776096,0.18111135810613632,0.232106,1.20317,0.293834,0.712528,,,3.53222,1.54461,1.19381,733.6500244140625,,,,,,,451.30000000000007,4.750526315789474,434,4.568421052631579,,,,,,,,,,,,,,,,,,,"Ben Brown","23590",676962
"Aaron Nola","PHI",6,6,8,4.24625,17,17,0,0,,101,423,98,52,48,16,29,,3,99,8.83959,2.59132,3.41123,1.38663,0.234126,0.0686338,0.16549218446016312,0.24969,1.25573,0.297008,0.714303,,,4.10066,1.51959,1.1513,205.52999877929688,,,,,,,397.8000000000001,3.93861386138614,399,3.9504950495049505,,,,,,,,,,,,,,,,,,,"Aaron Nola","16149",605400
"Parker Messick","CLE",5,5,9,3.87147,16,16,0,0,,92,387,86,43,39,11,30,,4,87,8.56561,2.93159,2.92182,1.0831,0.225927,0.0773241,0.14860334992408752,0.24305,1.26011,0.293631,0.726017,,,3.87052,1.51871,1.47107,294.17999267578125,,,,,,,393.9,4.281521739130435,389,4.228260869565218,,,,,,,,,,,,,,,,,,,"Parker Messick","31986",800048
"Sandy Alcantara","MIA",6,7,9,4.26503,17,17,0,0,,107,451,106,55,50,13,30,,5,87,7.34163,2.57537,2.8507,1.09074,0.192536,0.0675398,0.12499623000621796,0.253921,1.27798,0.293229,0.688327,,,4.04124,1.50584,1.21388,144.57000732421875,,,,,,,425.30000000000007,3.9747663551401877,435,4.065420560747664,,,,,,,,,,,,,,,,,,,"Sandy Alcantara","18684",645261
"Michael King","SDP",6,5,9,3.8607,17,17,0,0,,95,401,84,44,41,12,35,,4,96,9.04942,3.31614,2.7289,1.16234,0.238838,0.0875216,0.15131618082523346,0.23308,1.25286,0.283954,0.733726,,,4.01952,1.48074,1.33178,129.55999755859375,,,,,,,412,4.336842105263158,394,4.147368421052631,,,,,,,,,,,,,,,,,,,"Michael King","19853",650633
"Gavin Williams","CLE",6,5,9,3.86373,17,17,0,0,,100,423,87,47,43,12,41,,4,107,9.62393,3.63857,2.64497,1.11977,0.253715,0.0959236,0.15779174119234085,0.228652,1.2669,0.286248,0.732366,,,3.90991,1.47561,1.57156,144.74000549316406,,,,,,,445.2,4.452,423,4.23,,,,,,,,,,,,,,,,,,,"Gavin Williams","30122",668909
"Cam Schlittler","NYY",5,4,8,3.68827,14,14,0,0,,79,327,68,35,32,9,27,,3,81,9.25677,3.08427,3.00129,1.05071,0.247154,0.0823495,0.16480498015880585,0.229098,1.2075,0.284482,0.729899,,,3.72565,1.45794,1.47077,116.62999725341797,,,,,,,369.09999999999997,4.672151898734176,350,4.430379746835443,,,,,,,,,,,,,,,,,,,"Cam Schlittler","32095",693645
"Casey Mize","DET",5,5,8,3.99886,15,15,0,0,,85,354,81,41,38,11,23,,3,77,8.19264,2.45517,3.33689,1.15981,0.217795,0.0652688,0.15252617746591568,0.247884,1.23188,0.293371,0.712269,,,3.89116,1.4454,1.28676,289.6499938964844,,,,,,,359.1,4.224705882352941,358,4.211764705882353,,,,,,,,,,,,,,,,,,,"Casey Mize","20492",663554
"Tyler Glasnow","LAD",5,3,7,3.63051,12,12,0,0,,67,274,52,29,27,8,25,,2,80,10.8036,3.40688,3.17113,1.09391,0.293214,0.0924636,0.20075026899576187,0.211507,1.15912,0.278235,0.728701,,,3.49436,1.43138,1.26905,113.73999786376953,,,,,,,341.2,5.092537313432835,310,4.626865671641791,,,,,,,,,,,,,,,,,,,"Tyler Glasnow","14374",607192
"Hunter Greene","CIN",4,4,6,3.76722,12,12,0,0,,68,278,55,31,28,10,22,,4,80,10.7114,2.993,3.57883,1.35459,0.289482,0.0808874,0.20859458297491074,0.217969,1.14409,0.27745,0.738299,,,3.8458,1.39434,1.2921,444.32000732421875,,,,,,,319.20000000000005,4.694117647058825,292,4.294117647058823,,,,,,,,,,,,,,,,,,,"Hunter Greene","22182",668881
"Mason Miller","SDP",2,1,0,2.30361,39,0,18,1,,39,151,22,11,10,3,15,,1,61,14.2055,3.54009,4.01276,0.701323,0.403793,0.100627,0.3031654357910156,0.164388,0.965822,0.270816,0.802599,,,2.24051,1.39411,1.40862,27.860000610351562,,,,,,,362.50000000000006,9.294871794871796,324,8.307692307692308,,,,,,,,,,,,,,,,,,,"Mason Miller","31757",695243
"Tanner Bibee","CLE",6,6,9,4.08236,17,17,0,0,,103,431,97,51,47,14,31,,4,94,8.27269,2.71914,3.0424,1.25748,0.218987,0.0719785,0.14700862765312195,0.244552,1.24414,0.287242,0.716337,,,4.11924,1.37797,1.34842,188.6300048828125,,,,,,,420.8,4.085436893203884,416,4.038834951456311,,,,,,,,,,,,,,,,,,,"Tanner Bibee","30134",676440
