Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bobby Witt Jr.","KCR",90,392.935,352.751,106.774,61.3462,18.8298,6.55354,20.044,68.5353,60.106,32.5913,3.19334,64.9216,3.67689,3.36222,0.554056,4.03273,21.6298,5.25101,0.302688,0.0829433,0.165222,0.502011,0.364548,0.563691,0.395158,0.928239,0.261003,8.07476,0.319861,,1.65348,70.9576,24.499,149.535,1.65348,6.29,24.687437772750854,10.456666469573975,5.00341,3.0999999046325684,,,,,,,668,7.422222222,668,7.422222222,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Juan Soto","NYM",89,391.795,318.109,89.4943,48.8486,15.3731,0.230499,25.0422,66.1437,63.9117,68.3486,5.3,67.7291,2.3595,2.39147,0.586744,7.85106,9.49013,3.58385,0.281332,0.17445,0.172869,1.00915,0.409507,0.567274,0.417261,0.976781,0.285942,3.99652,0.283021,,-0.195008,77.7137,31.3899,171.597,-0.195008,-0.73,32.937025874853134,-5.5370988845825195,4.06997,4.650000095367432,,,,,,,674.8,7.582022471,674.8,7.582022471,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Shohei Ohtani","LAD",88,390.414,327.17,93.9135,47.5795,19.1434,1.13254,26.0581,71.0064,68.7321,56.5547,7.28271,90.338,3.33243,2.14376,0.406814,5.69854,13.3927,4.45924,0.287048,0.144859,0.23139,0.626035,0.39517,0.591424,0.416993,0.986595,0.304376,5.28593,0.318693,,0.301003,77.3556,31.1952,168.612,0.301003,0,31.93952265381813,-8.22155475616455,3.69054,1.2699999809265137,,,,,,,698.1,7.932954545,698.1,7.932954545,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Yordan Alvarez","HOU",79,341.991,287.496,86.2364,44.6622,17.3237,0.00229605,24.2482,55.3006,64.2921,46.2333,5.99695,57.1641,5.00734,2.94362,0.310312,5.43547,1.69332,0.655217,0.299957,0.135189,0.167151,0.808781,0.402356,0.613258,0.428068,1.01561,0.313301,2.42705,0.296555,,-0.416758,70.806,30.3709,175.472,-0.416758,-0.02,30.127801567316055,-8.217637557536364,3.47113,33.38999938964844,,,,,,,623.5,7.892405063,623.5,7.892405063,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Fernando Tatis Jr.","SDP",91,391.874,342.717,95.1875,59.9204,17.5461,2.43929,15.2817,60.4086,50.4565,42.1178,1.7049,74.7725,3.66302,2.57124,0.804852,7.45014,17.6022,4.97728,0.277744,0.107478,0.190807,0.563279,0.360469,0.476945,0.365216,0.837414,0.199202,6.21874,0.313068,,0.908975,61.333,14.9999,136.612,0.908975,5.62,17.854737401008606,2.7389702796936035,3.37719,14.010000228881836,,,,,,,551.8,6.063736263,551.8,6.063736263,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Pete Crow-Armstrong","CHC",87,385.259,345.94,87.9465,50.4554,17.8565,2.38333,17.2513,58.2585,49.7028,26.2259,1.32597,93.3635,5.73516,3.00494,4.35276,4.098,20.1766,3.89288,0.254224,0.0680733,0.242339,0.280901,0.314795,0.469224,0.33916,0.784019,0.215,7.13928,0.296627,,1.99414,52.2273,6.67634,116.922,1.99414,7.62,9.694201350212097,8.962592363357544,3.15835,32.939998626708984,,,,,,,493,5.666666666,493,5.666666666,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Shea Langeliers","ATH",81,327.563,296.18,83.4616,43.7488,15.4622,2.0455,22.2051,52.1353,57.4735,25.507,0.846171,65.1634,2.87664,2.51013,0.489766,4.60914,2.77067,0.840463,0.281794,0.077869,0.198934,0.391432,0.341958,0.572727,0.389624,0.914684,0.290933,4.56214,0.289874,,-0.177013,57.6951,18.9658,145.972,-0.177013,-2.41,17.643641024827957,1.5986206531524658,3.14715,54.04999923706055,,,,,,,520.4,6.424691358,520.4,6.424691358,,,,,,,,,,,,,,,,,,,"Shea Langeliers","25816",669127
"Gunnar Henderson","BAL",87,376.555,332.891,88.8016,52.73,18.6759,1.71009,15.6857,55.9577,48.9644,36.8772,1.24806,80.9293,3.45607,3.00258,0.328707,6.83139,10.9182,2.83564,0.266759,0.097933,0.21492,0.455672,0.343237,0.474494,0.355653,0.817731,0.207735,5.58956,0.305569,,0.519942,56.0402,11.5183,127.143,0.519942,-0.03,12.615472197532654,3.997777672484517,3.05711,12.510000228881836,,,,,,,514.8,5.917241379,514.8,5.917241379,,,,,,,,,,,,,,,,,,,"Gunnar Henderson","26289",683002
"Corbin Carroll","ARI",86,371.52,320.3,83.9904,46.2983,18.8009,3.54026,15.3509,59.4547,49.8581,41.9094,1.36262,74.5894,5.09407,2.4864,1.72971,5.29816,18.0066,3.53931,0.262224,0.112805,0.200768,0.561869,0.354239,0.486808,0.365507,0.841046,0.224584,7.22127,0.294785,,1.64717,58.2342,14.3077,132.068,1.64717,5.94,15.71873128414154,2.0739238262176514,3.02547,14.100000381469727,,,,,,,533.3,6.20116279,533.3,6.20116279,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"Nick Kurtz","ATH",87,382.157,317.742,85.2066,44.1683,16.5916,0.795228,23.6515,62.0774,63.7005,58.7625,4.51619,108.462,2.98406,2.32503,0.343859,5.5934,4.07751,1.33642,0.268163,0.153765,0.283816,0.541778,0.384882,0.548694,0.399449,0.933577,0.280531,3.97298,0.327503,,-0.282532,70.3296,25.1454,152.647,-0.282532,-0.82,23.526856899261475,-7.5329630970954895,3.01436,19.8700008392334,,,,,,,629.4,7.234482758,629.4,7.234482758,,,,,,,,,,,,,,,,,,,"Nick Kurtz","35110",701762
