Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bobby Witt Jr.","KCR",84.17,381.523,342.112,99.2269,59.7003,22.0327,2.3808,15.113,58.1286,50.3209,31.7427,3.8152,64.0775,3.4337,2.6689,1.5663,,21.713,6.8192,0.290042,0.0831999,0.167952,0.49538,0.353733,0.500889,0.367751,0.854622,0.210847,6.52117,0.316706,1.244,1.04244,60.4904,15.3811,130.916,2.28644,3.589,16.24503231048584,7.797000169754028,3.83156,3.0999999046325684,,,,,,,555.8,6.616666666,555.8,6.616666666,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Juan Soto","NYM",85.01,379.926,301.655,83.2665,47.6727,13.2708,1.0732,21.2498,61.4325,57.0482,72.7939,6.0788,63.1968,1.8996,2.7636,0.814,,11.6579,4.0748,0.276032,0.1916,0.16634,1.15186,0.416657,0.538473,0.410381,0.95513,0.262441,4.6402,0.28193,-0.361,0.0253907,73.258,28.3375,166.914,-0.335609,-3.315,29.691267132759094,-8.27400016784668,3.42201,4.650000095367432,,,,,,,640.2,7.531764705,640.2,7.531764705,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Julio Rodríguez","SEA",83.35,374.819,338.04,90.6158,56.2549,16.4431,0.9607,16.9571,51.7282,51.038,28.4488,1.8741,79.6084,4.4978,2.6746,1.1581,,12.2309,3.6122,0.268063,0.0759001,0.212392,0.357359,0.33068,0.472878,0.348356,0.803559,0.204816,5.28649,0.301696,0.311,0.486917,53.5833,9.26664,127.257,0.797917,2.74,12.887850880622864,4.016000032424927,3.0804,9.489999771118164,,,,,,,491.1,5.916867469,491.1,5.916867469,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Junior Caminero","TBR",88.03,386.848,345.961,93.7876,53.54,16.4882,0.4447,23.3148,54.5592,63.3472,35.1645,1.9342,71.3371,2.3211,2.7078,0.6936,,2.7543,1.0291,0.271093,0.0909001,0.184406,0.492934,0.33995,0.523498,0.370832,0.863448,0.252405,3.03672,0.277434,-0.074,-0.354139,62.2927,16.5538,135.136,-0.428139,-0.854,15.657171189785004,0.12400001287460327,3.0097,16.479999542236328,,,,,,,556.9,6.32840909,556.9,6.32840909,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Shohei Ohtani","LAD",84.14,390.118,323.289,88.2926,46.2156,15.2342,3.0235,23.8193,69.7956,55.6302,58.9859,9.753,92.8487,3.1209,2.3983,2.3238,,10.8859,3.215,0.273107,0.1512,0.238001,0.635291,0.387833,0.559968,0.400283,0.947801,0.286861,6.20104,0.308456,0.14,0.320776,72.0562,25.9307,157.238,0.460776,0,26.834410220384598,-9.815999984741211,3.0074,1.2699999809265137,,,,,,,654.5,7.791666666,654.5,7.791666666,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Gunnar Henderson","BAL",83.26,377.936,331.288,86.3613,51.8664,17.2024,2.069,15.2236,54.0879,46.9523,38.7384,1.1338,80.6686,3.7794,2.5918,1.5385,,11.4691,3.5036,0.260683,0.1025,0.213445,0.480217,0.342402,0.462959,0.351669,0.80536,0.202275,5.73371,0.298913,1.07,0.347291,55.0355,10.3503,124.437,1.41729,-0.664,12.346919059753418,3.499000132083893,2.98398,12.510000228881836,,,,,,,491,5.91566265,491,5.91566265,,,,,,,,,,,,,,,,,,,"Gunnar Henderson","26289",683002
"Yordan Alvarez","HOU",78.24,352.899,294.686,87.7102,50.1637,16.7965,0.6108,20.1391,57.5884,53.9115,49.1941,8.4696,60.0865,5.2935,2.5043,1.2209,,1.6971,0.5687,0.29764,0.1394,0.170266,0.818721,0.404341,0.563805,0.410865,0.968146,0.266166,3.13044,0.311438,-0.731,-0.414268,68.1839,26.4591,163.786,-1.14527,-0.097,25.493014335632324,-8.864999651908875,2.97283,33.38999938964844,,,,,,,603.8,7.741025641,603.8,7.741025641,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Fernando Tatis Jr.","SDP",86.09,395.306,343.852,93.6495,59.9455,17.4445,1.2237,15.0358,57.8961,44.8589,42.8511,1.9765,77.1261,3.9531,2.5355,2.1134,,18.0972,4.7528,0.272354,0.1084,0.195105,0.555598,0.357214,0.461386,0.358312,0.8186,0.189033,5.66904,0.309228,0.308,1.09622,59.6757,12.9369,131.912,1.40422,1.589,16.30403983592987,-1.3550000190734863,2.81363,14.010000228881836,,,,,,,539.6,6.274418604,539.6,6.274418604,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Nick Kurtz","ATH",85.19,386.948,318.222,83.8141,44.7984,15.9691,1.202,21.8446,63.0462,54.1164,61.7182,6.5781,108.068,2.7086,2.5617,1.7372,,4.9566,1.4722,0.263382,0.1595,0.279284,0.571104,0.38483,0.527056,0.390463,0.911886,0.263674,4.48303,0.324667,-0.097,-0.169375,68.416,22.6653,146.543,-0.266375,-0.537,21.046163499355316,-7.635999977588654,2.76864,19.8700008392334,,,,,,,613,7.211764705,613,7.211764705,,,,,,,,,,,,,,,,,,,"Nick Kurtz","35110",701762
"Corbin Carroll","ARI",84.49,381.758,328.602,84.6065,46.9199,15.543,6.9619,15.1817,57.6513,49.2986,43.6732,1.527,78.6674,5.3446,2.659,1.4794,,16.2099,4.0778,0.257474,0.1144,0.206066,0.555163,0.351385,0.48575,0.363119,0.837135,0.228276,7.57363,0.292423,1.89,1.05271,59.106,13.9689,130.442,2.94271,1.343,16.668917417526245,-2.7590001821517944,2.66356,14.100000381469727,,,,,,,540.5,6.434523809,540.5,6.434523809,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"William Contreras","MIL",81.88,359.157,311.755,84.8524,56.8304,16.5391,0.3797,11.1032,44.5026,44.6877,41.8059,2.1549,61.6652,2.5141,2.5023,0.5799,,2.986,1.0877,0.272176,0.1164,0.171694,0.67795,0.360236,0.434509,0.350378,0.794745,0.162333,3.05046,0.305394,-0.445,-0.385424,51.928,9.46313,123.516,-0.830424,0.468,9.145073771476746,5.226999819278717,2.64663,56.560001373291016,,,,,,,454.6,5.543902439,454.6,5.543902439,,,,,,,,,,,,,,,,,,,"William Contreras","20503",661388
"Mookie Betts","LAD",81.92,362.159,316.342,84.5824,52.9698,16.5397,1.4902,13.5828,50.4427,48.8451,39.9461,1.0865,43.497,2.5351,2.4489,0.8869,,4.7235,1.4998,0.267377,0.1103,0.120105,0.918364,0.351712,0.457894,0.354756,0.809606,0.190517,4.25266,0.27129,-0.148,-0.182626,53.6367,10.817,126.25,-0.330626,-0.845,10.897605985403061,3.251000165939331,2.62383,60.58000183105469,,,,,,,482.3,5.881707317,482.3,5.881707317,,,,,,,,,,,,,,,,,,,"Mookie Betts","13611",605141
"Kevin McGonigle","DET",84.24,386.124,331.153,87.7737,57.9224,18.7213,2.9662,8.1638,51.899,36.0804,47.3775,0,53.4149,3.089,2.4803,2.0251,,8.5568,2.4135,0.265055,0.1227,0.138336,0.886972,0.359907,0.413461,0.345112,0.773369,0.148406,5.56878,0.292625,0.571,0.132,54.1922,8.53893,118.293,0.703,-0.596,9.061826765537262,2.8559998869895935,2.6137,999,,,,,,,470.7,5.603571428,470.7,5.603571428,,,,,,,,,,,,,,,,,,,"Kevin McGonigle","33572",805808
