Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Tarik Skubal","DET",8,3,11,2.60421,16,16,0,0,,100,393,79,31,29,8,17,,3,120,10.8242,1.56986,6.89499,0.749336,0.305346,0.0442852,0.2610604129731655,0.211152,0.962066,0.288177,0.765873,,,2.40765,3.47454,3.46273,7.019999980926514,,,,,,,616.2,6.162000000000001,576,5.76,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Cristopher Sánchez","PHI",8,3,12,3.04141,18,18,0,0,,115,468,102,42,39,9,25,,3,118,9.28546,1.99834,4.64658,0.729037,0.252757,0.0543964,0.19836093857884407,0.231572,1.10966,0.296516,0.745132,,,2.84097,3.2785,3.1735,24.75,,,,,,,627.0999999999999,5.453043478260869,610,5.304347826086956,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Paul Skenes","PIT",8,4,12,2.81258,18,18,0,0,,100,402,80,34,31,9,25,,4,116,10.4633,2.21491,4.72403,0.824153,0.288944,0.0611647,0.22777939215302467,0.214266,1.04748,0.285529,0.769947,,,2.8207,2.89771,3.04753,9.649999618530273,,,,,,,566.3,5.662999999999999,528,5.28,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Logan Webb","SFG",8,4,11,3.14339,17,17,0,0,,106,438,99,40,37,8,23,,3,100,8.43152,1.94797,4.32836,0.636402,0.227466,0.0525525,0.17491355538368225,0.240987,1.14928,0.301089,0.732794,,,2.89354,2.70034,2.58532,57.189998626708984,,,,,,,550.6000000000001,5.194339622641511,548,5.169811320754717,,,,,,,,,,,,,,,,,,,"Logan Webb","17995",657277
"Chris Sale","ATL",8,4,10,3.14072,16,16,0,0,,96,395,83,36,34,9,25,,7,114,10.7062,2.37967,4.49904,0.869058,0.289502,0.0643475,0.2251548245549202,0.230068,1.13126,0.310393,0.754911,,,3.00485,2.43077,2.48751,39.36000061035156,,,,,,,515.9000000000001,5.373958333333334,495,5.15625,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Dylan Cease","TOR",6,4,10,3.40677,17,17,0,0,,95,395,76,39,36,10,36,,3,118,11.1939,3.46568,3.22992,0.949344,0.298488,0.0924132,0.2060743197798729,0.2136,1.18672,0.289613,0.746142,,,3.23035,2.41447,2.12935,74.7699966430664,,,,,,,501.4,5.277894736842105,464,4.88421052631579,,,,,,,,,,,,,,,,,,,"Dylan Cease","18525",656302
"Jacob Misiorowski","MIL",7,4,10,3.19595,21,17,0,0,,93,378,67,36,33,9,34,,7,123,11.9857,3.34808,3.57989,0.857772,0.326497,0.0912032,0.23529409617185593,0.199735,1.09654,0.285957,0.737773,,,3.03475,2.32972,2.12391,114.13999938964844,,,,,,,526.3,5.659139784946236,471,5.064516129032258,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","31623",694819
"Ranger Suarez","BOS",7,4,10,3.43677,18,18,0,0,,99,420,96,41,38,8,30,,3,90,8.14508,2.68449,3.03412,0.740824,0.213553,0.0703837,0.14316914975643158,0.247964,1.26857,0.303509,0.740031,,,3.3395,2.32577,2.38803,183.97999572753906,,,,,,,465.6,4.703030303030303,472,4.767676767676767,,,,,,,,,,,,,,,,,,,"Ranger Suarez","17277",624133
"Hunter Brown","HOU",7,3,10,3.03177,16,16,0,0,,93,385,76,34,31,8,32,,3,103,9.9738,3.07793,3.24043,0.77773,0.268449,0.0828437,0.18560537695884705,0.216163,1.15295,0.283359,0.76242,,,3.14161,2.26418,2.56123,36.189998626708984,,,,,,,493.20000000000005,5.303225806451613,462,4.967741935483871,,,,,,,,,,,,,,,,,,,"Hunter Brown","25880",686613
"Jesús Luzardo","PHI",7,6,10,3.89936,18,18,0,0,,105,437,94,49,45,13,32,,4,116,10.0094,2.75594,3.63193,1.10014,0.265997,0.0732385,0.19275885820388794,0.234121,1.20525,0.29812,0.710087,,,3.4928,2.23932,1.71631,70.58999633789062,,,,,,,496.70000000000005,4.730476190476191,480,4.571428571428571,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
